,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
422,2021,8798,264315,58.0,2,2.5,270000,26.19,29.5,5,5,Current,465517.2413793104,465517.2413793104,0.0,264315
441,2021,6240,222500,69.0,2,2.625,222500,23.85,41.03,4,4,Current,322463.7681159421,322463.7681159421,0.0,222500
442,2021,6029,395000,78.0,2,2.875,395000,36.05,44.4,5,5,Current,506410.2564102564,506410.2564102564,0.0,395000
454,2021,7626,356000,51.0,2,2.875,356000,27.57,49.86,4,4,Current,698039.2156862745,698039.2156862745,0.0,356000
460,2021,5438,224000,75.0,2,2.875,224000,28.67,39.69,4,3,Current,298666.6666666667,298666.6666666667,0.0,224000
494,2021,8211,352200,62.0,2,3.0,352200,26.87,42.61,4,2,Current,568064.5161290322,568064.5161290322,0.0,352200
508,2021,6875,350000,78.0,2,3.125,350000,31.28,48.07,4,4,Current,448717.9487179487,448717.9487179487,0.0,350000
510,2021,4552,221000,62.0,2,2.875,221000,37.43,44.28,4,4,Current,356451.6129032258,356451.6129032258,0.0,221000
513,2021,6394,325000,79.0,2,2.625,325000,29.4,40.31,5,3,Current,411392.4050632912,411392.4050632912,0.0,325000
524,2021,8135,373358,55.0,2,3.0,374000,25.08,43.5,5,5,Current,680000.0,680000.0,0.0,373358
528,2021,6666,232000,80.0,2,3.0,232000,21.06,41.17,4,5,Current,290000.0,290000.0,0.0,232000
532,2021,6011,320000,61.0,2,2.375,320000,47.84,49.95,5,2,Current,524590.1639344263,524590.1639344263,0.0,320000
567,2021,5491,240000,74.0,2,2.875,240000,34.75,35.39,5,5,Current,324324.3243243243,324324.3243243243,0.0,240000
585,2021,6789,343434,80.0,2,3.25,344000,30.87,47.99,5,3,Current,430000.0,430000.0,0.0,343434
595,2021,3765,188000,74.0,2,3.125,188000,29.06,29.99,5,4,Current,254054.05405405405,254054.05405405405,0.0,188000
602,2021,11296,322174,52.0,2,3.0,325000,27.17,37.48,4,4,Current,625000.0,625000.0,0.0,322174
649,2021,6428,324405,58.0,2,2.625,325000,28.73,45.43,5,4,Current,560344.827586207,560344.827586207,0.0,324405
653,2021,5407,259544,49.0,2,2.875,260000,42.17,48.06,5,5,Current,530612.2448979592,530612.2448979592,0.0,259544
678,2021,9448,275000,77.0,2,3.0,275000,19.79,41.28,5,4,Current,357142.8571428572,357142.8571428572,0.0,275000
681,2021,4500,150240,62.0,2,2.75,150240,29.05,42.01,4,3,Current,242322.5806451613,242322.5806451613,0.0,150240
687,2021,6784,320000,54.0,2,3.0,320000,26.81,36.1,5,5,Current,592592.5925925926,592592.5925925926,0.0,320000
692,2021,7858,230000,66.0,2,2.5,230000,27.87,35.41,5,5,Current,348484.84848484845,348484.84848484845,0.0,230000
698,2021,5773,222400,80.0,2,3.25,222400,24.22,39.91,4,4,Current,278000.0,278000.0,0.0,222400
708,2021,4889,270000,56.0,2,3.25,270000,34.33,36.15,4,5,Current,482142.8571428571,482142.8571428571,0.0,270000
719,2021,7500,264957,103.0,2,2.75,264957,20.1,47.02,4,3,Current,257239.8058252427,257239.8058252427,0.0,264957
725,2021,5882,288000,54.0,2,3.125,288000,30.1,38.33,4,4,Current,533333.3333333333,533333.3333333333,0.0,288000
729,2021,5089,277000,73.0,2,2.875,277000,36.44,39.52,4,5,Current,379452.05479452055,379452.05479452055,0.0,277000
772,2021,8418,372960,104.0,2,2.75,372960,26.55,42.26,4,2,Current,358615.3846153846,358615.3846153846,0.0,372960
776,2021,6519,264000,95.0,2,2.75,264000,24.39,30.8,5,4,Current,277894.7368421053,277894.7368421053,0.0,264000
777,2021,6101,398000,46.0,2,2.875,398000,38.58,39.03,5,4,Current,865217.3913043478,865217.3913043478,0.0,398000
778,2021,5394,272000,73.0,2,3.25,272000,31.22,32.11,5,5,Current,372602.7397260274,372602.7397260274,0.0,272000
780,2021,4153,250000,38.0,2,3.5,250000,43.21,44.2,4,5,Current,657894.7368421053,657894.7368421053,0.0,250000
782,2021,4562,229019,68.0,2,2.75,229019,28.33,54.66,5,5,Current,336792.6470588235,336792.6470588235,0.0,229019
816,2021,5154,233000,73.0,2,3.0,233000,27.99,29.15,4,4,Current,319178.08219178085,319178.08219178085,0.0,233000
823,2021,4372,265000,69.0,3,3.25,265000,37.79,47.84,5,5,Current,384057.9710144928,384057.9710144928,0.0,265000
826,2021,6395,330000,72.0,2,3.25,330000,31.86,43.18,5,4,Current,458333.3333333334,458333.3333333334,0.0,330000
829,2021,6061,300000,46.0,2,2.75,300000,35.44,41.13,5,5,Current,652173.9130434783,652173.9130434783,0.0,300000
851,2021,6823,260000,59.0,2,2.865,260000,33.43,39.03,5,5,Current,440677.9661016949,440677.9661016949,0.0,260000
976,2021,8832,345000,54.0,2,3.0,345000,26.03,31.38,5,5,Current,638888.8888888889,638888.8888888889,0.0,345000
984,2021,3475,192696,71.0,2,2.75,192696,33.13,48.61,4,5,Current,271402.8169014085,271402.8169014085,0.0,192696
986,2021,9108,363000,75.0,2,3.125,363000,25.26,39.1,4,5,Current,484000.0,484000.0,0.0,363000
1000,2021,9263,300000,80.0,2,3.125,300000,30.03,40.31,5,5,Current,375000.0,375000.0,0.0,300000
1005,2021,6408,300000,62.0,2,2.875,300000,29.1,42.02,4,4,Current,483870.9677419355,483870.9677419355,0.0,300000
1008,2021,6287,307000,73.0,2,2.875,307000,29.36,43.64,5,5,Current,420547.94520547945,420547.94520547945,0.0,307000
1011,2021,6295,417000,53.0,2,2.875,417000,37.87,44.68,4,3,Current,786792.4528301887,786792.4528301887,0.0,417000
1083,2021,8115,280000,80.0,2,3.0,280000,25.21,36.3,4,4,Current,350000.0,350000.0,0.0,280000
1085,2021,5781,230000,79.0,2,3.25,230000,24.35,43.34,5,5,Current,291139.2405063291,291139.2405063291,0.0,230000
1088,2021,6501,420000,88.0,2,2.875,420000,37.73,44.07,5,5,Current,477272.7272727273,477272.7272727273,0.0,420000
1119,2021,4488,258000,62.0,2,3.0,258000,31.48,33.0,4,3,Current,416129.0322580645,416129.0322580645,0.0,258000
1126,2021,6213,304000,69.0,2,3.125,304000,34.04,39.58,3,2,Current,440579.7101449276,440579.7101449276,0.0,304000
1131,2021,7230,271543,64.0,2,3.125,272000,28.28,40.09,5,5,Current,425000.0,425000.0,0.0,271543
1147,2021,8469,234000,65.0,2,2.5,234000,24.48,37.19,5,5,Current,360000.0,360000.0,0.0,234000
1165,2021,7590,361000,42.0,2,3.0,361000,27.38,31.86,4,5,Current,859523.8095238096,859523.8095238096,0.0,361000
1196,2021,6311,231553,79.0,2,3.0,233000,29.9,43.53,5,5,Current,294936.7088607595,294936.7088607595,0.0,231553
1206,2021,2550,164000,54.0,2,3.5,164000,40.24,45.02,5,5,Current,303703.7037037037,303703.7037037037,0.0,164000
1218,2021,4447,156000,59.0,2,2.625,156000,33.14,46.48,5,4,Current,264406.77966101695,264406.77966101695,0.0,156000
1295,2021,7103,300000,80.0,2,2.875,300000,25.67,31.57,5,5,Current,375000.0,375000.0,0.0,300000
1303,2021,7305,252800,80.0,2,2.875,252800,20.06,49.27,4,3,Current,316000.0,316000.0,0.0,252800
1367,2021,6771,300000,75.0,2,2.75,300000,26.04,39.25,5,4,Current,400000.0,400000.0,0.0,300000
1393,2021,8239,292500,90.0,2,2.875,292500,25.15,39.82,4,4,Current,325000.0,325000.0,0.0,292500
1455,2021,7475,371000,78.0,2,2.875,371000,28.14,31.82,5,3,Current,475641.0256410256,475641.0256410256,0.0,371000
1456,2021,6635,399283,45.0,2,2.75,400000,39.04,42.56,5,4,Current,888888.8888888889,888888.8888888889,0.0,399283
1465,2021,7456,255000,60.0,2,3.25,255000,20.87,35.48,5,4,Current,425000.0,425000.0,0.0,255000
1467,2021,4278,210992,41.0,2,2.875,215000,38.26,47.17,3,2,Current,524390.243902439,524390.243902439,0.0,210992
1480,2021,4544,210400,80.0,2,3.0,210400,31.95,42.62,5,4,Current,263000.0,263000.0,0.0,210400
1484,2021,8749,328000,80.0,2,3.125,328000,22.58,37.99,5,5,Current,410000.0,410000.0,0.0,328000
1496,2021,5631,230750,65.0,2,3.125,230750,28.37,43.68,5,5,Current,355000.0,355000.0,0.0,230750
1502,2021,7315,250000,79.0,2,3.25,250000,21.47,42.57,4,4,Current,316455.69620253163,316455.69620253163,0.0,250000
1505,2021,5173,325000,70.0,2,3.375,325000,35.21,46.5,5,5,Current,464285.7142857143,464285.7142857143,0.0,325000
1511,2021,7650,300000,59.0,2,2.75,300000,32.22,32.8,5,5,Current,508474.57627118647,508474.57627118647,0.0,300000
1514,2021,5162,275466,60.0,2,2.875,275950,31.22,44.63,3,5,Current,459916.6666666667,459916.6666666667,0.0,275466
1548,2021,7505,385000,78.0,2,2.875,385000,30.29,43.33,4,5,Current,493589.7435897436,493589.7435897436,0.0,385000
1549,2021,3239,217600,80.0,2,3.25,217600,40.34,42.9,3,3,Current,272000.0,272000.0,0.0,217600
1565,2021,7212,280000,66.0,2,3.375,280000,24.02,44.41,4,4,Current,424242.4242424242,424242.4242424242,0.0,280000
1575,2021,5673,225000,59.0,2,2.75,225000,23.88,44.86,5,5,Current,381355.9322033899,381355.9322033899,0.0,225000
1582,2021,6677,321000,61.0,2,3.625,321000,28.49,38.23,5,4,Current,526229.5081967213,526229.5081967213,0.0,321000
1583,2021,10632,278250,75.0,2,3.5,278250,18.58,48.89,4,4,Current,371000.0,371000.0,0.0,278250
1586,2021,5196,240000,48.0,2,3.25,240000,33.39,42.56,5,5,Current,500000.0,500000.0,0.0,240000
1627,2021,3458,172000,67.0,2,2.875,172000,30.3,30.3,5,5,Current,256716.41791044772,256716.41791044772,0.0,172000
1630,2021,5091,225000,59.0,2,2.875,225000,27.32,41.88,5,5,Current,381355.9322033899,381355.9322033899,0.0,225000
1634,2021,6653,226000,80.0,2,2.875,226000,22.56,41.26,5,4,Current,282500.0,282500.0,0.0,226000
1649,2021,5547,234800,80.0,2,3.0,234800,28.9,36.06,4,3,Current,293500.0,293500.0,0.0,234800
1669,2021,4416,157000,69.0,2,2.375,157000,32.55,34.92,5,5,Current,227536.231884058,227536.231884058,0.0,157000
1699,2021,7165,295000,70.0,2,2.875,295000,29.23,42.7,5,5,Current,421428.5714285715,421428.5714285715,0.0,295000
1707,2021,4737,265000,76.0,2,2.75,265000,35.7,46.96,5,5,Current,348684.2105263158,348684.2105263158,0.0,265000
1745,2021,8799,334400,80.0,2,3.0,334400,20.52,42.88,5,5,Current,418000.0,418000.0,0.0,334400
1759,2021,5464,228000,80.0,2,2.875,228000,31.22,33.06,4,4,Current,285000.0,285000.0,0.0,228000
1772,2021,5782,240000,66.0,2,2.625,240000,23.99,39.83,5,5,Current,363636.3636363637,363636.3636363637,0.0,240000
1780,2021,3065,164000,68.0,2,2.625,164000,35.02,36.16,5,5,Current,241176.47058823527,241176.47058823527,0.0,164000
1790,2021,8623,270000,80.0,2,2.625,270000,20.47,38.36,5,5,Current,337500.0,337500.0,0.0,270000
1798,2021,5803,197000,79.0,2,2.875,197000,20.36,41.21,5,5,Current,249367.08860759487,249367.08860759487,0.0,197000
1834,2021,4646,191000,71.0,2,2.875,191000,29.09,29.63,5,5,Current,269014.08450704225,269014.08450704225,0.0,191000
1835,2021,3776,146805,68.0,2,3.0,146805,27.26,40.76,4,4,Current,215889.7058823529,215889.7058823529,0.0,146805
1853,2021,6450,260000,80.0,2,2.875,260000,26.53,32.0,5,5,Current,325000.0,325000.0,0.0,260000
1860,2021,5416,196000,62.0,2,3.0,196000,26.72,34.42,4,4,Current,316129.03225806454,316129.03225806454,0.0,196000
1861,2021,6994,374000,69.0,2,2.75,374000,33.1,39.38,5,4,Current,542028.9855072465,542028.9855072465,0.0,374000
2114,2021,8125,272600,62.0,2,2.625,272600,24.64,38.22,5,3,Current,439677.4193548387,439677.4193548387,0.0,272600
2129,2021,5584,212000,75.0,2,2.0,212000,30.11,34.57,5,5,Current,282666.6666666667,282666.6666666667,0.0,212000
2178,2021,7137,215000,76.0,2,2.0,215000,24.73,42.85,5,5,Current,282894.7368421053,282894.7368421053,0.0,215000
2189,2021,4822,245031,99.0,2,2.75,245471,33.93,53.8,3,4,Current,247950.50505050505,247950.50505050505,0.0,245031
2248,2021,3619,220000,76.0,2,2.625,220000,46.28,46.44,4,4,Current,289473.6842105263,289473.6842105263,0.0,220000
2269,2021,7268,254500,56.0,2,2.75,254500,29.24,46.06,5,4,Current,454464.2857142857,454464.2857142857,0.0,254500
2279,2021,4545,291000,76.0,2,2.625,291000,36.7,45.22,5,4,Current,382894.7368421053,382894.7368421053,0.0,291000
2298,2021,8226,283000,70.0,2,2.625,283000,26.53,38.47,5,5,Current,404285.7142857143,404285.7142857143,0.0,283000
2306,2021,3445,274229,97.0,2,2.5,274229,39.99,43.82,4,5,Current,282710.3092783505,282710.3092783505,0.0,274229
2307,2021,6821,202236,74.0,2,2.375,202236,22.1,42.09,5,9,Current,273291.8918918919,273291.8918918919,0.0,202236
2356,2021,6029,200000,50.0,2,3.125,200000,40.81,49.22,4,3,Current,400000.0,400000.0,0.0,200000
2361,2021,9255,270750,95.0,2,3.125,270750,26.39,37.83,5,3,Current,285000.0,285000.0,0.0,270750
2371,2021,6650,284000,80.0,2,3.0,284000,22.5,41.7,4,3,Current,355000.0,355000.0,0.0,284000
2385,2021,6989,315000,79.0,2,3.125,315000,14.7,42.9,5,5,Current,398734.17721518985,398734.17721518985,0.0,315000
2394,2021,5181,214790,72.0,2,2.125,214790,37.25,37.25,5,5,Current,298319.44444444444,298319.44444444444,0.0,214790
2397,2021,5238,249500,59.0,2,2.625,249500,38.26,39.71,5,5,Current,422881.3559322034,422881.3559322034,0.0,249500
2415,2021,4270,251000,80.0,2,2.625,251000,39.07,42.97,5,5,Current,313750.0,313750.0,0.0,251000
2417,2021,9699,275000,66.0,2,2.625,275000,22.01,49.81,4,4,Current,416666.6666666666,416666.6666666666,0.0,275000
2465,2021,10679,242800,56.0,2,2.25,242800,30.93,32.2,5,5,Current,433571.4285714285,433571.4285714285,0.0,242800
2470,2021,7524,264600,90.0,2,3.125,264600,21.85,35.19,5,4,Current,294000.0,294000.0,0.0,264600
2508,2021,5015,190000,75.0,2,2.25,190000,35.81,40.85,4,2,Current,253333.3333333333,253333.3333333333,0.0,190000
2509,2021,6943,251100,65.0,2,2.5,251100,19.71,37.48,5,5,Current,386307.6923076923,386307.6923076923,0.0,251100
2512,2021,6988,315500,75.0,2,2.125,315500,38.15,38.87,5,5,Current,420666.6666666667,420666.6666666667,0.0,315500
2518,2021,7260,278500,92.0,2,2.75,278500,21.9,41.02,5,5,Current,302717.39130434784,302717.39130434784,0.0,278500
2531,2021,7315,253000,70.0,2,2.99,253000,22.36,40.8,4,4,Current,361428.5714285715,361428.5714285715,0.0,253000
2578,2021,7523,227000,63.0,2,2.5,227000,17.74,43.23,5,5,Current,360317.4603174603,360317.4603174603,0.0,227000
2588,2021,5667,210000,80.0,2,2.625,210000,24.39,46.68,5,5,Current,262500.0,262500.0,0.0,210000
2601,2021,5741,232000,73.0,2,2.75,232000,26.03,29.93,5,4,Current,317808.2191780822,317808.2191780822,0.0,232000
2637,2021,4307,183900,67.0,2,2.5,183900,28.43,30.26,5,5,Current,274477.61194029846,274477.61194029846,0.0,183900
2650,2021,8784,392600,74.0,2,2.625,392600,28.47,46.01,4,4,Current,530540.5405405406,530540.5405405406,0.0,392600
2660,2021,6291,248000,80.0,2,2.875,248000,26.16,40.94,5,4,Current,310000.0,310000.0,0.0,248000
2679,2021,3598,182700,82.0,2,2.875,183150,35.33,55.61,4,3,Current,223353.65853658537,223353.65853658537,0.0,182700
2697,2021,4813,236500,74.0,2,3.25,236500,32.35,44.49,5,5,Current,319594.5945945946,319594.5945945946,0.0,236500
2715,2021,7083,308000,80.0,2,2.75,308000,24.63,33.77,5,5,Current,385000.0,385000.0,0.0,308000
2767,2021,8661,270453,78.0,2,2.0,270453,27.06,31.59,5,5,Current,346734.6153846154,346734.6153846154,0.0,270453
2792,2021,11142,299920,80.0,2,2.75,299920,29.67,49.73,5,5,Current,374900.0,374900.0,0.0,299920
2800,2021,7333,284000,80.0,2,2.75,284000,22.89,35.19,5,4,Current,355000.0,355000.0,0.0,284000
2812,2021,8333,236784,60.0,2,2.375,239000,25.87,30.29,5,5,Current,398333.3333333334,398333.3333333334,0.0,236784
2845,2021,4767,228000,68.0,2,2.875,228000,25.01,49.62,4,2,Current,335294.1176470588,335294.1176470588,0.0,228000
2873,2021,8376,302800,80.0,2,2.75,302800,24.46,47.11,5,5,Current,378500.0,378500.0,0.0,302800
2875,2021,6314,172100,66.0,2,2.625,172100,24.48,39.11,5,5,Current,260757.57575757572,260757.57575757572,0.0,172100
2876,2021,4494,232000,69.0,2,2.99,232000,33.63,36.19,5,5,Current,336231.88405797107,336231.88405797107,0.0,232000
2877,2021,4135,175000,70.0,2,2.875,175000,26.46,43.17,5,5,Current,250000.00000000003,250000.00000000003,0.0,175000
2891,2021,6000,196000,80.0,2,2.0,196000,28.99,43.39,3,3,Current,245000.0,245000.0,0.0,196000
2892,2021,4115,220000,65.0,2,3.25,220000,31.47,32.81,5,5,Current,338461.53846153844,338461.53846153844,0.0,220000
2895,2021,5142,230000,80.0,2,3.125,230000,35.58,38.87,4,3,Current,287500.0,287500.0,0.0,230000
2897,2021,7445,359408,80.0,2,3.25,360000,24.82,42.67,4,5,Current,450000.0,450000.0,0.0,359408
2903,2021,7111,261521,80.0,2,2.875,261521,26.75,49.01,5,5,Current,326901.25,326901.25,0.0,261521
2904,2021,5772,204000,90.0,2,2.625,204000,23.85,47.53,5,5,Current,226666.66666666663,226666.66666666663,0.0,204000
2907,2021,4523,325700,75.0,2,3.0,325700,43.28,44.48,5,5,Current,434266.6666666667,434266.6666666667,0.0,325700
2912,2021,8391,276000,79.0,2,2.75,276000,22.36,35.02,5,5,Current,349367.0886075949,349367.0886075949,0.0,276000
2942,2021,4959,183000,84.0,2,2.75,183000,23.52,46.08,5,4,Current,217857.14285714287,217857.14285714287,0.0,183000
2976,2021,5678,212000,79.0,2,2.625,212000,20.95,39.59,5,5,Current,268354.43037974683,268354.43037974683,0.0,212000
2977,2021,5206,225000,64.0,2,2.5,225000,26.14,27.0,5,5,Current,351562.5,351562.5,0.0,225000
2986,2021,8012,200000,79.0,2,2.125,200000,24.21,42.94,4,4,Current,253164.5569620253,253164.5569620253,0.0,200000
2995,2021,5000,179280,80.0,2,2.375,181000,33.71,46.75,5,5,Current,226250.0,226250.0,0.0,179280
3021,2021,6848,234000,80.0,2,2.125,234000,29.71,39.84,5,5,Current,292500.0,292500.0,0.0,234000
3023,2021,6707,334800,67.0,2,2.75,334800,28.03,44.7,4,4,Current,499701.49253731343,499701.49253731343,0.0,334800
3050,2021,6593,233095,64.0,2,2.5,235925,31.37,34.35,5,5,Current,368632.8125,368632.8125,0.0,233095
3075,2021,3853,170000,76.0,2,2.5,170000,37.19,41.91,5,5,Current,223684.2105263158,223684.2105263158,0.0,170000
3082,2021,6312,364000,80.0,2,2.875,364000,35.9,37.58,5,2,Current,455000.0,455000.0,0.0,364000
3086,2021,7334,264000,80.0,2,2.375,264000,24.3,38.29,5,5,Current,330000.0,330000.0,0.0,264000
3103,2021,7415,262200,70.0,2,2.75,262200,22.18,40.56,5,4,Current,374571.4285714286,374571.4285714286,0.0,262200
3111,2021,7415,230000,75.0,2,2.75,230000,22.3,46.0,5,4,Current,306666.6666666667,306666.6666666667,0.0,230000
3112,2021,7612,332000,77.0,2,2.625,332000,26.11,32.51,5,5,Current,431168.8311688312,431168.8311688312,0.0,332000
3120,2021,4892,250000,53.0,2,2.0,250000,42.58,46.84,5,5,Current,471698.1132075472,471698.1132075472,0.0,250000
3141,2021,5337,200000,50.0,2,2.125,200000,35.1,48.98,5,5,Current,400000.0,400000.0,0.0,200000
3156,2021,6064,294800,80.0,2,2.875,294800,28.75,44.71,5,5,Current,368500.0,368500.0,0.0,294800
3159,2021,7500,210200,68.0,2,2.625,210200,26.73,39.89,4,5,Current,309117.6470588235,309117.6470588235,0.0,210200
3175,2021,8800,251000,73.0,2,2.25,251000,25.38,38.97,5,5,Current,343835.61643835617,343835.61643835617,0.0,251000
3199,2021,5871,191000,64.0,2,2.875,191000,22.49,42.81,5,5,Current,298437.5,298437.5,0.0,191000
3209,2021,5995,247000,95.0,2,3.125,247000,25.18,44.38,4,5,Current,260000.0,260000.0,0.0,247000
3240,2021,5350,265785,64.0,2,2.625,265785,38.81,39.8,5,5,Current,415289.0625,415289.0625,0.0,265785
3303,2021,6096,250000,72.0,2,2.75,250000,22.15,36.1,5,5,Current,347222.22222222225,347222.22222222225,0.0,250000
3355,2021,4714,201500,80.0,2,2.5,201500,26.9,42.58,4,4,Current,251875.0,251875.0,0.0,201500
3417,2021,4766,229500,77.0,2,3.0,229500,36.91,42.56,5,5,Current,298051.94805194804,298051.94805194804,0.0,229500
3421,2021,6000,203000,74.0,2,2.75,203000,27.82,37.37,4,4,Current,274324.3243243243,274324.3243243243,0.0,203000
3432,2021,6680,238100,72.0,2,2.0,238100,33.43,43.67,5,5,Current,330694.44444444444,330694.44444444444,0.0,238100
3451,2021,3510,115200,82.0,2,2.75,115200,27.95,47.92,4,4,Current,140487.8048780488,140487.8048780488,0.0,115200
3453,2021,7165,225000,87.0,2,3.125,225000,20.29,38.87,5,5,Current,258620.6896551724,258620.6896551724,0.0,225000
3489,2021,4553,185000,59.0,2,2.125,185000,38.65,39.52,5,5,Current,313559.3220338983,313559.3220338983,0.0,185000
3504,2021,5998,242250,95.0,2,3.125,242250,30.45,39.0,5,2,Current,255000.0,255000.0,0.0,242250
3507,2021,7171,398000,80.0,2,2.99,398000,30.38,35.47,4,5,Current,497500.0,497500.0,0.0,398000
3509,2021,8225,245000,65.0,3,3.125,245000,31.94,48.89,4,4,Current,376923.07692307694,376923.07692307694,0.0,245000
3551,2021,4577,235500,75.0,2,2.625,235500,31.91,34.29,5,5,Current,314000.0,314000.0,0.0,235500
3557,2021,6545,382000,75.0,2,2.75,382000,27.86,35.04,5,5,Current,509333.3333333333,509333.3333333333,0.0,382000
3605,2021,5000,249700,80.0,2,2.75,249700,30.26,45.06,5,5,Current,312125.0,312125.0,0.0,249700
3608,2021,6060,243200,76.0,2,2.75,243200,30.88,42.64,5,5,Current,320000.0,320000.0,0.0,243200
3625,2021,5092,254134,95.0,2,2.625,254600,27.84,35.99,4,4,Current,268000.0,268000.0,0.0,254134
3646,2021,4977,239000,53.0,2,2.125,239000,41.24,41.24,5,5,Current,450943.3962264151,450943.3962264151,0.0,239000
3659,2021,6257,300000,80.0,2,3.0,300000,26.85,38.62,4,3,Current,375000.0,375000.0,0.0,300000
3664,2021,7708,248000,80.0,2,1.75,248000,30.19,33.92,5,5,Current,310000.0,310000.0,0.0,248000
3705,2021,6215,219000,75.0,2,2.75,219000,21.99,43.86,4,4,Current,292000.0,292000.0,0.0,219000
3744,2021,7083,265000,78.0,2,2.875,265000,25.36,34.52,5,4,Current,339743.5897435897,339743.5897435897,0.0,265000
3747,2021,3875,168000,80.0,2,3.0,168000,28.73,38.78,5,5,Current,210000.0,210000.0,0.0,168000
3768,2021,7283,235500,69.0,2,2.875,235500,18.9,43.48,4,3,Current,341304.347826087,341304.347826087,0.0,235500
3779,2021,7082,200000,69.0,2,2.75,200000,24.98,47.87,5,5,Current,289855.0724637681,289855.0724637681,0.0,200000
3802,2021,8199,276000,66.0,2,2.875,276000,33.99,49.1,5,4,Current,418181.8181818182,418181.8181818182,0.0,276000
3816,2021,4898,238500,73.0,2,3.0,238500,36.52,40.56,5,5,Current,326712.3287671233,326712.3287671233,0.0,238500
3823,2021,8500,324000,53.0,2,2.5,324000,28.17,28.92,5,5,Current,611320.7547169811,611320.7547169811,0.0,324000
3838,2021,5071,150000,69.0,2,2.25,150000,26.84,44.08,4,3,Current,217391.3043478261,217391.3043478261,0.0,150000
3846,2021,5981,280000,56.0,2,2.75,280000,28.28,40.83,5,5,Current,500000.0,500000.0,0.0,280000
3898,2021,8991,250000,78.0,2,2.0,250000,24.85,40.87,5,5,Current,320512.8205128205,320512.8205128205,0.0,250000
3907,2021,7921,312000,80.0,2,2.25,312000,32.42,33.61,5,5,Current,390000.0,390000.0,0.0,312000
3919,2021,7083,276500,70.0,2,2.5,276500,26.17,37.0,5,5,Current,395000.0,395000.0,0.0,276500
