,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
9647,2021,3709,38500,33.0,2,3.25,38500,9.47,22.95,4,2,Current,116666.6667,116666.6667,0,38500
9790,2021,3559,48725,51.0,2,3.125,48725,10.4,23.74,5,2,Current,95539.21569,95539.21569,0,48725
10357,2021,19202,200000,38.0,2,3.375,200000,24.79,36.52,5,4,Current,526315.7895,526315.7895,0,200000
10651,2021,12037,200000,50.0,2,3.25,200000,11.18,36.19,5,5,Current,400000.0,400000.0,0,200000
11203,2021,9371,240000,46.0,2,3.25,240000,16.74,21.88,4,4,Current,521739.1304,521739.1304,0,240000
13575,2021,11289,64500,42.0,2,2.875,64500,8.1,42.79,3,3,Current,153571.4286,153571.4286,0,64500
14171,2021,7585,110000,53.0,2,3.125,110000,11.71,30.18,4,4,Current,207547.1698,207547.1698,0,110000
14179,2021,7524,185000,52.0,2,3.25,185000,16.33,19.46,5,5,Current,355769.2308,355769.2308,0,185000
14209,2021,12433,185000,47.0,2,3.125,185000,9.79,47.77,5,5,Current,393617.0213,393617.0213,0,185000
14264,2021,14532,110000,63.0,2,3.25,110000,19.79,34.95,5,5,Current,174603.1746,174603.1746,0,110000
14694,2021,6889,121500,52.0,2,3.25,121500,13.2,26.53,5,5,Current,233653.8462,233653.8462,0,121500
14781,2021,7222,166000,56.0,2,3.125,166000,14.59,28.81,5,4,Current,296428.5714,296428.5714,0,166000
14802,2021,3694,54556,59.0,2,3.5,54556,11.33,30.58,4,4,Current,92467.79661,92467.79661,0,54556
15081,2021,8664,167250,55.0,2,3.625,167250,9.59,15.74,5,5,Current,304090.9091,304090.9091,0,167250
15380,2021,13999,225000,18.0,2,3.25,225000,17.0,39.41,5,5,Current,1250000.0,1250000.0,0,225000
16230,2021,5437,125500,63.0,2,3.375,125500,17.25,25.49,5,5,Current,199206.3492,199206.3492,0,125500
16238,2021,9234,219500,63.0,2,3.625,219500,19.41,28.55,5,4,Current,348412.6984,348412.6984,0,219500
16904,2021,7236,150000,63.0,2,3.125,150000,5.51,42.11,5,5,Current,238095.2381,238095.2381,0,150000
16948,2021,6291,124000,62.0,2,3.25,124000,16.35,24.6,5,5,Current,200000.0,200000.0,0,124000
17618,2021,2749,66000,45.0,2,3.125,66000,18.0,21.0,5,5,Current,146666.6667,146666.6667,0,66000
18393,2021,4333,56200,55.0,2,3.125,56200,11.0,37.0,5,4,Current,102181.8182,102181.8182,0,56200
18461,2021,6058,125000,40.0,2,3.25,125000,14.0,31.0,5,5,Current,312500.0,312500.0,0,125000
18515,2021,7966,100000,52.0,2,3.5,100000,10.0,24.0,5,5,Current,192307.6923,192307.6923,0,100000
18633,2021,6571,118000,48.0,2,3.25,118000,14.0,20.0,5,5,Current,245833.3333,245833.3333,0,118000
18780,2021,4531,40000,62.0,2,3.375,40000,9.0,37.0,4,4,Current,64516.12903,64516.12903,0,40000
18853,2021,6203,128500,54.0,2,3.125,128500,14.0,32.0,5,5,Current,237962.963,237962.963,0,128500
19108,2021,6065,182000,56.0,2,3.25,182000,19.0,21.0,4,4,Current,325000.0,325000.0,0,182000
19251,2021,8699,108828,58.0,2,3.5,109000,10.0,28.0,5,4,Current,187931.0345,187931.0345,0,108828
19483,2021,7731,83450,21.0,2,3.25,91000,18.0,34.0,5,5,Current,433333.3333,433333.3333,0,83450
20587,2021,6527,135000,48.0,2,3.125,135000,15.0,24.0,5,3,Current,281250.0,281250.0,0,135000
22104,2021,8755,154100,43.0,2,3.125,154100,12.0,34.0,4,4,Current,358372.093,358372.093,0,154100
22348,2021,4225,37900,32.0,2,3.0,41000,14.0,29.0,5,4,Current,128125.0,128125.0,0,37900
23386,2021,10446,125000,42.0,2,3.0,125000,8.0,39.0,5,4,Current,297619.0476,297619.0476,0,125000
23487,2021,7713,244000,52.0,2,3.375,244000,16.0,25.0,5,3,Current,469230.7692,469230.7692,0,244000
24802,2021,9961,130000,65.0,2,3.625,130000,12.91,38.37,4,2,Current,200000.0,200000.0,0,130000
24826,2021,7019,75000,28.0,2,3.125,75000,10.08,40.91,4,4,Current,267857.1429,267857.1429,0,75000
25108,2021,12091,147000,49.0,2,3.125,147000,9.24,29.58,4,2,Current,300000.0,300000.0,0,147000
25116,2021,6825,95600,29.0,2,3.125,95600,12.53,42.5,4,4,Current,329655.1724,329655.1724,0,95600
25118,2021,4680,100000,56.0,2,3.25,100000,13.0,22.89,4,4,Current,178571.4286,178571.4286,0,100000
25410,2021,8859,188000,58.0,2,3.25,188000,12.11,36.7,4,5,Current,324137.931,324137.931,0,188000
25494,2021,10795,149753,62.0,2,3.25,150000,10.01,40.99,4,4,Current,241935.4839,241935.4839,0,149753
25554,2021,14583,156950,52.0,2,3.0,156950,9.39,37.11,4,2,Current,301826.9231,301826.9231,0,156950
25811,2021,8853,115000,49.0,2,3.125,115000,12.45,37.22,4,2,Current,234693.8776,234693.8776,0,115000
25952,2021,13788,130153,41.0,2,2.875,135000,12.07,40.73,4,3,Current,329268.2927,329268.2927,0,130153
25954,2021,6119,128000,61.0,2,3.25,128000,14.78,30.49,4,4,Current,209836.0656,209836.0656,0,128000
27611,2021,7633,95000,20.0,2,3.25,95000,15.25,30.74,4,4,Current,475000.0,475000.0,0,95000
27923,2021,11985,192000,50.0,2,2.875,192000,10.03,36.76,4,4,Current,384000.0,384000.0,0,192000
28491,2021,10940,153000,47.0,2,3.125,153000,9.28,32.96,4,4,Current,325531.9149,325531.9149,0,153000
29012,2021,9885,137500,57.0,2,3.625,137500,13.03,13.68,5,5,Current,241228.0702,241228.0702,0,137500
29243,2021,7613,55000,59.0,2,3.0,55000,7.37,33.12,5,4,Current,93220.33898,93220.33898,0,55000
29444,2021,5172,148000,30.0,2,3.125,148000,16.72,25.68,4,5,Current,493333.3333,493333.3333,0,148000
29717,2021,9967,170000,57.0,2,3.25,170000,10.81,34.13,5,5,Current,298245.614,298245.614,0,170000
29755,2021,6152,108000,55.0,2,3.125,108000,10.26,35.47,4,4,Current,196363.6364,196363.6364,0,108000
30353,2021,8410,185000,55.0,2,3.25,185000,12.89,22.98,5,5,Current,336363.6364,336363.6364,0,185000
30649,2021,7359,64727,65.0,2,3.625,65000,9.24,35.06,4,5,Current,100000.0,100000.0,0,64727
31579,2021,6310,99000,51.0,2,3.25,99000,11.48,31.48,5,5,Current,194117.6471,194117.6471,0,99000
31733,2021,5898,155000,62.0,2,3.5,155000,19.56,20.87,5,5,Current,250000.0,250000.0,0,155000
31853,2021,5994,127088,49.0,2,3.125,127088,15.34,23.85,5,5,Current,259363.2653,259363.2653,0,127088
31903,2021,6627,105000,66.0,2,3.375,105000,9.18,37.87,5,3,Current,159090.9091,159090.9091,0,105000
31994,2021,4749,46500,52.0,2,2.875,46500,6.71,40.93,5,5,Current,89423.07692,89423.07692,0,46500
32176,2021,9171,76500,37.0,2,3.5,76500,5.68,26.05,4,4,Current,206756.7568,206756.7568,0,76500
32354,2021,5365,83537,51.0,2,3.375,83537,15.31,15.59,5,5,Current,163798.0392,163798.0392,0,83537
32388,2021,6996,47725,40.0,2,3.125,48000,7.61,38.28,4,4,Current,120000.0,120000.0,0,47725
32390,2021,3625,59991,58.0,2,3.125,61100,15.45,26.67,5,5,Current,105344.8276,105344.8276,0,59991
32419,2021,6196,117639,64.0,2,3.75,117639,11.51,21.72,4,4,Current,183810.9375,183810.9375,0,117639
32493,2021,7027,108578,31.0,2,3.75,108578,11.62,13.96,5,5,Current,350251.6129,350251.6129,0,108578
32517,2021,4462,79250,58.0,3,3.75,79250,10.59,18.83,5,5,Current,136637.931,136637.931,0,79250
32813,2021,9126,65000,55.0,2,3.5,65000,5.01,28.98,4,4,Current,118181.8182,118181.8182,0,65000
32836,2021,7800,165000,40.0,2,3.375,165000,19.25,19.62,4,5,Current,412500.0,412500.0,0,165000
32895,2021,4823,132750,49.0,2,3.375,132750,20.64,22.82,5,5,Current,270918.3673,270918.3673,0,132750
32946,2021,13237,200000,50.0,2,3.125,200000,8.42,39.19,5,5,Current,400000.0,400000.0,0,200000
33042,2021,5062,82700,57.0,2,3.375,82700,10.37,23.25,5,5,Current,145087.7193,145087.7193,0,82700
33162,2021,6025,210000,49.0,2,3.5,210000,20.85,22.41,4,4,Current,428571.4286,428571.4286,0,210000
33441,2021,3008,70000,61.0,2,3.875,70000,19.21,38.16,5,4,Current,114754.0984,114754.0984,0,70000
34300,2021,4670,100000,52.0,2,3.375,100000,13.14,41.96,4,4,Current,192307.6923,192307.6923,0,100000
34495,2021,3202,60000,53.0,3,2.875,60000,10.71,30.19,5,5,Current,113207.5472,113207.5472,0,60000
34634,2021,6314,159222,65.0,2,3.5,160000,16.53,24.59,5,4,Current,246153.8462,246153.8462,0,159222
35693,2021,5921,96638,41.0,2,3.5,97200,14.12,31.12,3,4,Current,237073.1707,237073.1707,0,96638
35847,2021,11065,200000,58.0,2,3.25,200000,11.57,31.93,5,4,Current,344827.5862,344827.5862,0,200000
35986,2021,5601,70000,46.0,2,3.5,70000,10.87,26.83,5,5,Current,152173.913,152173.913,0,70000
36059,2021,8863,200000,50.0,2,3.25,200000,15.02,21.32,5,5,Current,400000.0,400000.0,0,200000
36314,2021,8731,95000,58.0,2,3.25,95000,8.66,34.56,4,3,Current,163793.1034,163793.1034,0,95000
36387,2021,5729,113568,2.0,2,3.5,113928,12.3,24.03,1,3,Current,5696400.0,5696400.0,0,113568
36403,2021,5785,122957,2.0,2,3.5,123220,13.89,40.48,4,2,Current,6161000.0,6161000.0,0,122957
36729,2021,11976,200000,50.0,2,3.375,200000,10.71,38.81,4,3,Current,400000.0,400000.0,0,200000
36862,2021,8305,172000,45.0,2,3.125,172000,13.75,25.37,4,4,Current,382222.2222,382222.2222,0,172000
37188,2021,5243,146464,2.0,2,4.25,146464,13.75,25.49,4,3,Current,7323200.0,7323200.0,0,146464
37415,2021,4506,80300,55.0,2,3.125,80300,15.31,25.43,5,2,Current,146000.0,146000.0,0,80300
37489,2021,5803,97353,58.0,2,3.75,97500,13.28,33.73,5,5,Current,168103.4483,168103.4483,0,97353
37757,2021,8285,77000,44.0,2,3.0,77000,12.1,38.85,5,5,Current,175000.0,175000.0,0,77000
37942,2021,7210,100000,32.0,2,3.0,100000,11.78,33.31,5,5,Current,312500.0,312500.0,0,100000
38050,2021,6035,106000,59.0,2,3.25,106000,10.04,42.25,5,3,Current,179661.0169,179661.0169,0,106000
38378,2021,6360,105000,54.0,2,3.125,105000,10.08,29.76,4,4,Current,194444.4444,194444.4444,0,105000
38646,2021,10875,149500,48.23,2,2.875,149500,10.02,37.28,4,4,Current,309973.0458,309973.0458,0,149500
38854,2021,5627,121000,53.0,2,3.0,121000,12.05,29.91,5,5,Current,228301.8868,228301.8868,0,121000
39039,2021,6023,109000,52.0,2,3.0,109000,11.79,30.18,4,4,Current,209615.3846,209615.3846,0,109000
39149,2021,10923,195000,55.0,2,3.0,195000,10.46,35.67,5,5,Current,354545.4545,354545.4545,0,195000
39154,2021,11304,205000,54.0,2,3.125,205000,12.51,30.79,5,5,Current,379629.6296,379629.6296,0,205000
39368,2021,9210,203000,53.0,2,3.125,203000,13.55,31.55,5,5,Current,383018.8679,383018.8679,0,203000
39835,2021,4844,125000,53.0,2,3.625,125000,21.01,34.68,5,4,Current,235849.0566,235849.0566,0,125000
40033,2021,6212,86000,48.0,2,3.0,86000,10.82,36.61,4,4,Current,179166.6667,179166.6667,0,86000
40132,2021,5937,109000,54.0,2,3.125,109000,11.25,25.35,5,4,Current,201851.8519,201851.8519,0,109000
41509,2021,2761,39000,21.43,2,3.125,39000,14.87,31.89,5,5,Current,181987.8675,181987.8675,0,39000
41753,2021,6524,119000,51.0,2,3.25,119000,10.58,36.28,4,4,Current,233333.3333,233333.3333,0,119000
42144,2021,5910,128000,51.0,2,3.125,128000,9.28,28.02,5,5,Current,250980.3922,250980.3922,0,128000
42362,2021,9233,100311,51.0,2,3.25,100500,6.46,26.6,4,4,Current,197058.8235,197058.8235,0,100311
42790,2021,5839,138500,41.0,2,3.25,138500,16.6,25.77,5,5,Current,337804.878,337804.878,0,138500
43061,2021,6243,130000,63.0,2,3.625,130000,14.72,34.57,4,4,Current,206349.2063,206349.2063,0,130000
43496,2021,10292,130000,37.0,2,3.0,130000,10.83,41.09,5,5,Current,351351.3514,351351.3514,0,130000
43797,2021,2668,41000,46.0,2,3.125,41000,11.98,28.93,5,5,Current,89130.43478,89130.43478,0,41000
43963,2021,10813,180000,35.0,2,3.25,180000,13.68,40.97,3,4,Current,514285.7143,514285.7143,0,180000
44264,2021,9440,189000,56.0,2,3.25,189000,13.37,30.25,5,4,Current,337500.0,337500.0,0,189000
44776,2021,6458,75000,45.0,2,2.875,75000,7.97,39.56,4,5,Current,166666.6667,166666.6667,0,75000
45194,2021,3050,52500,33.0,2,3.125,52500,14.2,27.28,4,3,Current,159090.9091,159090.9091,0,52500
46304,2021,10918,123737,48.0,2,3.0,123737,8.68,37.95,4,5,Current,257785.4167,257785.4167,0,123737
47175,2021,11022,88342,49.0,2,3.375,89000,7.81,27.25,5,4,Current,181632.6531,181632.6531,0,88342
47176,2021,5982,70696,42.0,2,3.375,71000,11.57,19.59,5,5,Current,169047.619,169047.619,0,70696
49549,2021,5360,174742,59.0,2,3.875,175000,21.59,27.89,4,4,Current,296610.1695,296610.1695,0,174742
49626,2021,6330,100000,61.0,2,3.25,100000,10.38,34.63,4,4,Current,163934.4262,163934.4262,0,100000
49988,2021,9633,150000,26.0,2,3.125,150000,13.32,40.13,4,3,Current,576923.0769,576923.0769,0,150000
50025,2021,6992,200000,58.0,2,3.5,200000,15.96,31.62,5,5,Current,344827.5862,344827.5862,0,200000
50382,2021,8883,77215,54.0,2,3.5,77215,8.78,24.35,4,4,Current,142990.7407,142990.7407,0,77215
50399,2021,9163,198000,50.0,2,3.125,198000,13.31,26.6,4,5,Current,396000.0,396000.0,0,198000
51034,2021,6143,165000,55.0,2,3.375,165000,15.8,30.14,4,5,Current,300000.0,300000.0,0,165000
51049,2021,6108,93000,40.0,2,3.375,93000,10.67,44.09,3,5,Current,232500.0,232500.0,0,93000
51273,2021,9511,84000,53.0,2,3.125,84000,5.87,33.54,4,4,Current,158490.566,158490.566,0,84000
51645,2021,10144,140000,44.0,2,3.125,140000,9.23,35.69,4,4,Current,318181.8182,318181.8182,0,140000
51942,2021,7153,110000,60.0,2,3.5,110000,12.56,29.9,5,4,Current,183333.3333,183333.3333,0,110000
52137,2021,13083,269565,38.0,2,3.375,270000,17.6,29.62,4,4,Current,710526.3158,710526.3158,0,269565
52234,2021,9286,120000,56.0,2,3.375,120000,9.27,40.67,5,3,Current,214285.7143,214285.7143,0,120000
52865,2021,5672,71000,45.0,2,3.125,71000,7.09,31.39,4,4,Current,157777.7778,157777.7778,0,71000
54329,2021,4082,62000,46.0,2,3.375,62000,15.26,22.85,5,5,Current,134782.6087,134782.6087,0,62000
56077,2021,7173,134200,59.0,2,3.25,134200,18.48,30.16,4,3,Current,227457.6271,227457.6271,0,134200
56080,2021,4348,61800,24.0,2,3.25,61800,9.39,31.77,5,4,Current,257500.0,257500.0,0,61800
56417,2021,6915,60000,32.0,2,3.375,60000,12.96,32.7,4,3,Current,187500.0,187500.0,0,60000
56956,2021,6449,79000,30.0,2,3.375,79000,13.42,31.93,4,5,Current,263333.3333,263333.3333,0,79000
57144,2021,8113,160000,48.0,2,3.125,160000,14.07,27.42,5,5,Current,333333.3333,333333.3333,0,160000
57374,2021,5619,100000,24.0,2,3.25,100000,18.64,24.64,5,5,Current,416666.6667,416666.6667,0,100000
57414,2021,5849,100000,48.0,2,3.375,100000,14.75,42.41,5,5,Current,208333.3333,208333.3333,0,100000
58014,2021,6664,98500,56.0,2,3.5,98500,12.79,24.25,4,5,Current,175892.8571,175892.8571,0,98500
58714,2021,6101,110000,52.0,2,3.5,110000,13.99,34.1,4,4,Current,211538.4615,211538.4615,0,110000
58931,2021,4517,91950,31.0,2,3.25,91950,12.23,28.36,4,4,Current,296612.9032,296612.9032,0,91950
59772,2021,7491,150000,54.0,2,3.25,150000,11.17,27.55,4,5,Current,277777.7778,277777.7778,0,150000
59986,2021,11220,136276,46.0,2,3.25,136501,13.9,27.0,5,5,Current,296741.3043,296741.3043,0,136276
60408,2021,7429,117000,49.0,2,3.0,117000,12.54,29.86,4,4,Current,238775.5102,238775.5102,0,117000
60787,2021,7432,160000,56.0,2,3.375,160000,19.11,22.3,5,5,Current,285714.2857,285714.2857,0,160000
61089,2021,8847,115000,44.0,2,3.25,115000,9.94,41.97,4,4,Current,261363.6364,261363.6364,0,115000
61967,2021,4758,91000,63.0,2,3.25,91000,16.32,28.32,5,4,Current,144444.4444,144444.4444,0,91000
62479,2021,6718,140000,38.0,2,3.375,140000,19.36,28.75,5,5,Current,368421.0526,368421.0526,0,140000
62484,2021,10700,220000,50.0,2,3.25,220000,14.67,30.18,5,5,Current,440000.0,440000.0,0,220000
62623,2021,4226,88000,54.0,2,3.375,88000,13.24,16.01,5,5,Current,162962.963,162962.963,0,88000
62773,2021,7105,80808,2.0,2,3.25,80808,11.09,32.21,2,5,Current,4040400.0,4040400.0,0,80808
62794,2021,5930,183000,51.0,2,3.375,183000,19.62,19.62,4,4,Current,358823.5294,358823.5294,0,183000
63196,2021,9030,110000,41.0,2,3.25,110000,9.17,35.18,5,5,Current,268292.6829,268292.6829,0,110000
63383,2021,7937,100000,36.0,2,3.125,100000,11.26,37.49,4,3,Current,277777.7778,277777.7778,0,100000
63405,2021,6175,72956,58.0,2,3.25,72956,8.48,24.61,5,3,Current,125786.2069,125786.2069,0,72956
63829,2021,2543,53000,63.0,2,3.5,53000,18.02,37.49,5,5,Current,84126.98413,84126.98413,0,53000
63891,2020,4958,135000,53.0,2,3.875,135000,20.94,20.94,5,5,Current,254716.9811,254716.9811,0,135000
63895,2020,8844,265000,52.0,2,3.875,265000,18.99,18.99,5,5,Current,509615.3846,509615.3846,0,265000
63911,2020,12869,250000,48.0,2,3.75,250000,28.74,28.74,4,4,Current,520833.3333,520833.3333,0,250000
63935,2020,10660,255000,51.0,2,3.5,255000,16.02,16.02,4,5,Current,500000.0,500000.0,0,255000
63936,2020,10862,265000,48.0,2,3.375,265000,19.1,19.1,4,4,Current,552083.3333,552083.3333,0,265000
63957,2020,7277,191916,53.0,2,3.75,193000,19.67,19.67,4,5,Current,364150.9434,364150.9434,0,191916
63958,2020,23103,190448,49.0,2,4.0,191000,26.73,26.73,5,5,Current,389795.9184,389795.9184,0,190448
63995,2020,8784,178500,50.0,2,3.5,178500,19.8,19.8,5,5,Current,357000.0,357000.0,0,178500
64029,2020,11743,310000,35.0,2,3.875,310000,19.52,19.52,5,5,Current,885714.2857,885714.2857,0,310000
64062,2020,6286,90000,28.0,2,3.625,90000,17.75,17.75,4,4,Current,321428.5714,321428.5714,0,90000
64081,2020,4090,98000,44.0,2,3.875,98000,21.03,21.03,5,5,Current,222727.2727,222727.2727,0,98000
64136,2020,9717,290006,21.0,2,3.75,291000,20.23,20.23,5,5,Current,1385714.286,1385714.286,0,290006
64152,2020,5630,175000,54.0,2,3.875,175000,22.46,22.46,5,5,Current,324074.0741,324074.0741,0,175000
64434,2020,6271,100000,24.0,2,3.75,100000,16.98,16.98,5,5,Current,416666.6667,416666.6667,0,100000
64441,2020,7632,165000,51.0,2,3.375,165000,21.13,21.13,5,5,Current,323529.4118,323529.4118,0,165000
64453,2020,10835,184000,38.0,2,3.625,184000,15.92,15.92,5,4,Current,484210.5263,484210.5263,0,184000
64501,2020,10569,350000,16.0,2,3.75,350000,24.72,24.72,3,3,Current,2187500.0,2187500.0,0,350000
64592,2020,7519,175000,32.0,2,3.625,175000,21.66,21.66,5,5,Current,546875.0,546875.0,0,175000
64593,2020,8796,239638,39.0,2,3.75,240000,18.98,18.98,5,4,Current,615384.6154,615384.6154,0,239638
64604,2020,4510,96000,37.0,2,3.75,96000,19.47,19.47,5,5,Current,259459.4595,259459.4595,0,96000
64605,2020,3407,110000,54.0,2,3.75,110000,23.14,23.14,5,4,Current,203703.7037,203703.7037,0,110000
64903,2020,10529,134000,39.0,2,3.75,134000,15.53,15.53,5,5,Current,343589.7436,343589.7436,0,134000
65054,2020,10601,285000,40.0,2,3.5,285000,20.73,20.73,4,5,Current,712500.0,712500.0,0,285000
65110,2020,8776,194298,59.0,2,3.375,198500,18.67,18.67,5,5,Current,336440.678,336440.678,0,194298
65113,2020,3644,69178,39.0,2,3.375,70000,17.9,17.9,5,5,Current,179487.1795,179487.1795,0,69178
65116,2020,7730,137596,54.0,2,3.375,138000,16.36,16.36,4,5,Current,255555.5556,255555.5556,0,137596
65138,2020,7727,200000,40.0,2,3.375,200000,21.16,21.16,5,5,Current,500000.0,500000.0,0,200000
65316,2020,9073,99846,10.0,2,3.625,100000,23.46,23.46,5,5,Current,1000000.0,1000000.0,0,99846
65475,2020,7635,139500,35.0,2,3.25,139500,18.77,18.77,3,5,Current,398571.4286,398571.4286,0,139500
65915,2020,6017,165000,60.0,2,3.5,165000,18.78,18.78,5,3,Current,275000.0,275000.0,0,165000
66576,2020,8397,184000,52.0,2,3.25,184000,18.87,18.87,5,5,Current,353846.1538,353846.1538,0,184000
66577,2020,9923,182000,53.0,2,3.5,182000,14.16,14.16,5,5,Current,343396.2264,343396.2264,0,182000
66674,2020,5378,119000,49.0,2,3.625,119000,18.25,18.25,4,4,Current,242857.1429,242857.1429,0,119000
66801,2020,7757,131100,54.0,2,3.25,131100,19.1,19.1,5,5,Current,242777.7778,242777.7778,0,131100
66858,2020,4957,189000,60.0,2,3.75,189000,23.63,23.63,5,4,Current,315000.0,315000.0,0,189000
66902,2020,5160,126000,43.0,2,3.375,126000,19.93,19.93,5,5,Current,293023.2558,293023.2558,0,126000
67007,2020,2924,99855,32.0,2,3.99,100000,23.23,23.23,5,5,Current,312500.0,312500.0,0,99855
67073,2020,11792,100000,47.0,2,3.375,100000,20.37,20.37,5,5,Current,212765.9574,212765.9574,0,100000
67134,2020,6629,162000,38.0,2,3.5,162000,21.06,21.06,5,5,Current,426315.7895,426315.7895,0,162000
67212,2020,5885,100500,46.0,2,3.25,100500,18.97,18.97,5,4,Current,218478.2609,218478.2609,0,100500
67270,2020,7017,145000,48.0,2,3.625,145000,14.27,14.27,4,4,Current,302083.3333,302083.3333,0,145000
67379,2020,6500,125800,55.0,2,3.625,125800,13.68,13.68,5,5,Current,228727.2727,228727.2727,0,125800
67460,2020,8157,100720,33.0,2,3.875,101000,8.99,8.99,4,3,Current,306060.6061,306060.6061,0,100720
67461,2020,4682,74894,49.0,2,4.125,75000,12.11,12.11,3,5,Current,153061.2245,153061.2245,0,74894
67467,2020,3640,43788,56.0,2,4.0,44000,11.49,11.49,3,9,Current,78571.42857,78571.42857,0,43788
67488,2020,6439,124631,56.0,2,3.875,125000,13.73,13.73,5,5,Current,223214.2857,223214.2857,0,124631
67495,2020,6041,109830,45.0,2,3.625,110000,14.08,14.08,5,5,Current,244444.4444,244444.4444,0,109830
67496,2020,6612,107193,57.0,2,3.75,107500,12.78,12.78,4,3,Current,188596.4912,188596.4912,0,107193
67501,2020,4900,129804,57.0,2,3.75,130000,22.64,22.64,5,5,Current,228070.1754,228070.1754,0,129804
67632,2020,6826,111000,49.0,2,3.5,111000,13.51,13.51,5,4,Current,226530.6122,226530.6122,0,111000
67663,2020,7820,193589,60.0,2,3.5,193589,17.62,17.62,5,3,Current,322648.3333,322648.3333,0,193589
67664,2020,8955,185000,58.0,2,3.625,185000,14.57,14.57,5,5,Current,318965.5172,318965.5172,0,185000
67696,2020,8458,132000,59.0,2,3.625,132000,13.33,13.33,5,5,Current,223728.8136,223728.8136,0,132000
67796,2020,6019,92255,42.0,2,4.375,100000,21.17,21.17,5,5,Current,238095.2381,238095.2381,0,92255
67801,2020,9163,113716,45.0,2,4.25,115000,14.0,14.0,5,4,Current,255555.5556,255555.5556,0,113716
67845,2020,6125,160212,60.0,2,3.875,165000,22.13,22.13,4,5,Current,275000.0,275000.0,0,160212
67885,2020,7290,127883,62.0,2,3.5,130000,18.58,18.58,5,5,Current,209677.4194,209677.4194,0,127883
67889,2020,5780,156350,61.0,2,4.25,158379,24.5,24.5,5,3,Current,259637.7049,259637.7049,0,156350
67940,2020,6909,120000,59.0,2,3.75,120000,15.26,15.26,5,3,Current,203389.8305,203389.8305,0,120000
67969,2020,6582,125000,44.0,2,3.625,125000,18.33,18.33,5,5,Current,284090.9091,284090.9091,0,125000
