,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
2102,2021,4675,95160,80.0,1,2.125,95160,18.17,19.99,4,9,Current,118950.0,118950.0,0,95160
2134,2021,3780,65550,69.0,1,2.25,65550,17.0,17.0,5,9,Current,95000.0,95000.0,0,65550
2145,2021,6865,104500,95.0,1,2.5,104500,10.62,43.07,5,9,Current,110000.0,110000.0,0,104500
2157,2021,4418,77000,67.0,1,2.625,77000,12.08,21.24,5,9,Current,114925.3731,114925.3731,0,77000
2164,2021,5186,92560,80.0,1,2.375,92560,16.16,26.34,5,9,Current,115700.0,115700.0,0,92560
2169,2021,6005,140000,80.0,1,2.25,140000,18.66,21.54,5,9,Current,175000.0,175000.0,0,140000
2208,2021,7558,108000,80.0,1,2.0,108000,12.59,24.96,4,9,Current,135000.0,135000.0,0,108000
2224,2021,4009,60285,70.0,1,2.0,60285,15.82,24.8,4,9,Current,86121.42857,86121.42857,0,60285
2236,2021,5155,99000,90.0,1,3.125,99000,18.03,23.71,5,9,Current,110000.0,110000.0,0,99000
2271,2021,5106,115000,74.0,1,3.0,115000,15.46,32.01,4,9,Current,155405.4054,155405.4054,0,115000
2288,2021,4384,98800,80.0,1,2.875,98800,13.47,34.09,5,9,Current,123500.0,123500.0,0,98800
2310,2021,7378,155200,80.0,1,2.75,155200,12.52,24.08,4,9,Current,194000.0,194000.0,0,155200
2337,2021,7583,48000,80.0,1,2.75,48000,6.86,6.86,5,9,Current,60000.0,60000.0,0,48000
2405,2021,7448,88000,80.0,1,2.0,88000,11.52,11.95,5,9,Current,110000.0,110000.0,0,88000
2425,2021,4295,75000,100.0,1,2.5,75000,12.53,31.01,5,9,Current,75000.0,75000.0,0,75000
2429,2021,3250,64141,103.0,1,2.375,64141,14.56,32.93,4,9,Current,62272.81553,62272.81553,0,64141
2489,2021,4570,57500,71.0,1,2.125,57500,12.82,18.07,5,9,Current,80985.91549,80985.91549,0,57500
2490,2021,10632,147200,80.0,1,2.875,147200,9.23,33.71,5,9,Current,184000.0,184000.0,0,147200
2491,2021,5465,149555,93.0,1,2.5,149555,16.77,27.64,4,9,Current,160811.828,160811.828,0,149555
2542,2021,7267,134000,79.0,1,3.0,134000,13.87,33.17,4,9,Current,169620.2532,169620.2532,0,134000
2568,2021,5951,119000,80.0,1,2.625,119000,16.4,28.81,5,9,Current,148750.0,148750.0,0,119000
2574,2021,8320,98000,70.0,1,2.625,98000,7.14,10.68,5,9,Current,140000.0,140000.0,0,98000
2579,2021,3331,90909,100.0,1,2.625,90909,17.9,28.73,4,9,Current,90909.0,90909.0,0,90909
2633,2021,7913,142600,90.0,1,3.125,142600,14.56,32.84,4,9,Current,158444.4444,158444.4444,0,142600
2636,2021,5333,148000,80.0,1,2.625,148000,17.12,17.78,5,9,Current,185000.0,185000.0,0,148000
2643,2021,5417,134400,80.0,1,3.125,134400,17.71,18.17,5,9,Current,168000.0,168000.0,0,134400
2699,2021,5824,114000,80.0,1,2.5,114000,14.53,19.61,4,9,Current,142500.0,142500.0,0,114000
2736,2021,5990,73600,80.0,1,2.5,73600,4.86,20.29,5,9,Current,92000.0,92000.0,0,73600
2770,2021,4583,127300,95.0,1,2.625,127300,18.15,23.86,4,9,Current,134000.0,134000.0,0,127300
2776,2021,2679,78375,95.0,1,2.625,78375,23.52,24.3,4,9,Current,82500.0,82500.0,0,78375
2796,2021,7590,103221,75.0,1,2.375,105000,15.49,16.01,5,9,Current,140000.0,140000.0,0,103221
2804,2021,4243,80000,80.0,1,2.5,80000,13.79,13.79,5,9,Current,100000.0,100000.0,0,80000
2832,2021,6263,116161,102.0,1,2.5,116161,13.59,17.63,5,9,Current,113883.3333,113883.3333,0,116161
2863,2021,4167,47037,95.0,1,3.0,47037,10.26,22.53,4,9,Current,49512.63158,49512.63158,0,47037
2909,2021,5954,170000,95.0,1,2.875,170000,17.69,23.23,4,9,Current,178947.3684,178947.3684,0,170000
2930,2021,9363,99446,76.0,1,2.0,99446,10.0,10.68,5,9,Current,130850.0,130850.0,0,99446
2936,2021,6432,103505,77.0,1,1.875,103505,16.32,23.13,4,9,Current,134422.0779,134422.0779,0,103505
3007,2021,9906,125600,80.0,1,2.125,125600,10.36,21.64,5,9,Current,157000.0,157000.0,0,125600
3009,2021,6784,107200,80.0,1,2.75,107200,12.16,16.26,5,9,Current,134000.0,134000.0,0,107200
3073,2021,3549,79920,80.0,1,2.625,79920,12.85,22.66,4,9,Current,99900.0,99900.0,0,79920
3123,2021,6126,145000,91.0,1,3.125,145000,15.41,19.79,4,9,Current,159340.6593,159340.6593,0,145000
3261,2021,6699,48000,80.0,1,2.125,48000,7.24,29.74,4,9,Current,60000.0,60000.0,0,48000
3271,2021,5500,160000,80.0,1,2.75,160000,16.42,18.45,5,9,Current,200000.0,200000.0,0,160000
3288,2021,5951,83000,76.0,1,2.625,83000,12.05,12.47,4,9,Current,109210.5263,109210.5263,0,83000
3290,2021,3336,88000,80.0,1,2.75,88000,17.59,25.67,4,9,Current,110000.0,110000.0,0,88000
3294,2021,2499,69600,80.0,1,2.625,69600,17.97,27.69,5,9,Current,87000.0,87000.0,0,69600
3295,2021,7485,169600,80.0,1,2.875,169600,13.82,14.15,5,9,Current,212000.0,212000.0,0,169600
3308,2021,8713,137017,75.0,1,2.0,137017,14.06,26.25,5,9,Current,182689.3333,182689.3333,0,137017
3318,2021,4230,44000,74.0,1,2.125,44000,9.24,16.83,5,9,Current,59459.45946,59459.45946,0,44000
3334,2021,6742,96000,80.0,1,2.0,96000,13.03,16.97,5,9,Current,120000.0,120000.0,0,96000
3358,2021,4333,45000,87.0,1,2.5,45000,8.84,15.23,5,9,Current,51724.13793,51724.13793,0,45000
3361,2021,7600,176000,80.0,1,3.0,176000,12.52,12.91,5,9,Current,220000.0,220000.0,0,176000
3400,2021,3818,69000,72.0,1,2.875,69000,13.35,30.74,5,9,Current,95833.33333,95833.33333,0,69000
3404,2021,4402,119000,87.0,1,2.875,119000,19.63,21.0,5,9,Current,136781.6092,136781.6092,0,119000
3405,2021,8358,56050,95.0,1,3.0,56050,7.6,26.57,4,9,Current,59000.0,59000.0,0,56050
3415,2021,6982,103000,80.0,1,2.0,103000,13.19,23.13,5,9,Current,128750.0,128750.0,0,103000
3493,2021,7159,164000,80.0,1,2.75,164000,14.4,30.76,4,9,Current,205000.0,205000.0,0,164000
3496,2021,7327,139000,77.0,1,1.875,139000,17.05,18.12,5,9,Current,180519.4805,180519.4805,0,139000
3534,2021,3813,50218,72.0,1,2.0,50218,13.45,21.89,4,9,Current,69747.22222,69747.22222,0,50218
3538,2021,3320,63412,94.0,1,2.625,63412,11.84,25.39,4,9,Current,67459.57447,67459.57447,0,63412
3540,2021,4304,69000,73.0,1,2.875,69000,11.73,19.47,5,9,Current,94520.54795,94520.54795,0,69000
3547,2021,10408,132800,80.0,1,2.0,132800,10.12,42.02,5,9,Current,166000.0,166000.0,0,132800
3614,2021,5153,41800,92.0,1,2.75,41800,6.64,6.64,4,9,Current,45434.78261,45434.78261,0,41800
3628,2021,3390,65000,90.0,1,2.625,65000,12.5,22.56,4,9,Current,72222.22222,72222.22222,0,65000
3632,2021,6805,89000,68.0,1,2.5,89000,11.51,24.93,5,9,Current,130882.3529,130882.3529,0,89000
3649,2021,4792,75420,90.0,1,2.5,75420,9.77,10.51,4,9,Current,83800.0,83800.0,0,75420
3665,2021,3224,58414,100.0,1,3.125,58414,12.26,13.33,5,9,Current,58414.0,58414.0,0,58414
3693,2021,4686,128000,70.0,1,2.625,128000,15.91,21.5,4,9,Current,182857.1429,182857.1429,0,128000
3706,2021,3798,100000,85.0,1,2.875,100000,20.18,25.09,4,9,Current,117647.0588,117647.0588,0,100000
3712,2021,3715,66661,79.0,1,2.625,66661,12.84,27.49,5,9,Current,84381.01266,84381.01266,0,66661
3733,2021,5793,103000,79.0,1,2.125,103000,16.06,16.75,5,9,Current,130379.7468,130379.7468,0,103000
3794,2021,6716,83000,77.0,1,2.0,83000,11.51,28.83,5,9,Current,107792.2078,107792.2078,0,83000
3825,2021,4506,107000,74.0,1,2.625,107000,14.83,24.75,4,9,Current,144594.5946,144594.5946,0,107000
3830,2021,2221,49494,106.0,1,2.5,49494,16.48,29.95,4,9,Current,46692.45283,46692.45283,0,49494
3842,2021,2947,58000,80.0,1,2.75,58000,14.31,26.93,4,9,Current,72500.0,72500.0,0,58000
3844,2021,9583,180000,80.0,1,2.625,180000,15.83,15.83,5,9,Current,225000.0,225000.0,0,180000
3852,2021,7029,70400,80.0,1,2.0,70400,8.9,24.07,4,9,Current,88000.0,88000.0,0,70400
3869,2021,3674,59977,79.0,1,2.75,59977,14.15,17.63,5,9,Current,75920.25316,75920.25316,0,59977
3899,2021,2744,67500,70.0,1,3.0,67500,20.0,21.28,5,9,Current,96428.57143,96428.57143,0,67500
3908,2021,7888,114500,77.0,1,2.625,114500,10.27,38.45,5,9,Current,148701.2987,148701.2987,0,114500
3920,2021,6732,108000,80.0,1,2.625,108000,13.15,37.21,4,9,Current,135000.0,135000.0,0,108000
3922,2021,3631,109000,95.0,1,2.75,109100,20.27,21.62,4,9,Current,114842.1053,114842.1053,0,109000
3934,2021,4832,92400,80.0,1,2.625,92400,14.46,25.41,5,9,Current,115500.0,115500.0,0,92400
3939,2021,3497,57000,95.0,1,2.625,57000,12.82,40.75,4,9,Current,60000.0,60000.0,0,57000
3941,2021,5407,150400,80.0,1,3.0,150400,16.27,17.48,5,9,Current,188000.0,188000.0,0,150400
3944,2021,3120,83876,100.0,1,2.625,84030,16.32,32.28,5,9,Current,84030.0,84030.0,0,83876
3957,2021,5501,85500,71.0,1,2.25,85500,16.01,23.19,5,9,Current,120422.5352,120422.5352,0,85500
3960,2021,5443,123000,80.0,1,2.625,123000,14.97,23.08,4,9,Current,153750.0,153750.0,0,123000
3971,2021,4186,132828,101.0,1,2.75,132828,19.74,23.25,4,9,Current,131512.8713,131512.8713,0,132828
3972,2021,5184,92235,69.0,1,2.125,92235,17.39,29.0,5,9,Current,133673.913,133673.913,0,92235
3980,2021,6708,105280,76.0,1,2.25,105280,11.83,12.82,5,9,Current,138526.3158,138526.3158,0,105280
4011,2021,3141,75628,104.0,1,2.375,75628,15.0,26.4,4,9,Current,72719.23077,72719.23077,0,75628
4012,2021,9871,96000,77.0,1,2.5,96000,8.73,33.54,4,9,Current,124675.3247,124675.3247,0,96000
4014,2021,3259,80000,80.0,1,2.875,80000,15.56,26.88,5,9,Current,100000.0,100000.0,0,80000
4036,2021,5391,121500,93.0,1,2.625,121500,15.82,29.11,5,9,Current,130645.1613,130645.1613,0,121500
4055,2021,9311,75000,77.0,1,2.5,75000,5.29,7.81,4,9,Current,97402.5974,97402.5974,0,75000
4061,2021,3992,81250,73.0,1,2.625,81250,13.54,29.62,5,9,Current,111301.3699,111301.3699,0,81250
4077,2021,8796,167200,80.0,1,2.75,167200,11.63,13.81,5,9,Current,209000.0,209000.0,0,167200
4113,2021,9524,164400,80.0,1,2.875,164400,12.25,19.67,5,9,Current,205500.0,205500.0,0,164400
4121,2021,8750,141548,80.0,1,2.625,141548,13.72,23.93,5,9,Current,176935.0,176935.0,0,141548
4129,2021,3097,62400,68.0,1,2.625,62400,17.36,17.68,5,9,Current,91764.70588,91764.70588,0,62400
4164,2021,9161,130907,73.0,1,1.875,130907,13.25,18.52,5,9,Current,179324.6575,179324.6575,0,130907
4173,2021,3167,56000,95.0,1,2.625,56000,12.82,22.14,4,9,Current,58947.36842,58947.36842,0,56000
4214,2021,5634,69600,80.0,1,2.25,69600,12.2,17.79,5,9,Current,87000.0,87000.0,0,69600
4223,2021,3144,110000,74.0,1,2.375,110000,19.36,27.15,4,9,Current,148648.6486,148648.6486,0,110000
4246,2021,3526,70310,67.0,1,2.125,70310,17.27,18.86,4,9,Current,104940.2985,104940.2985,0,70310
4248,2021,6136,108800,79.0,1,2.25,108800,16.94,18.72,4,9,Current,137721.519,137721.519,0,108800
4279,2021,7874,86000,75.0,1,3.0,86000,8.68,40.84,4,9,Current,114666.6667,114666.6667,0,86000
4283,2021,6000,147600,90.0,1,2.5,147600,18.72,18.72,5,9,Current,164000.0,164000.0,0,147600
4308,2021,6133,63000,90.0,1,3.125,63000,6.83,30.69,5,9,Current,70000.0,70000.0,0,63000
4310,2021,5615,103200,80.0,1,3.0,103200,17.45,20.37,4,9,Current,129000.0,129000.0,0,103200
4337,2021,9566,145000,76.0,1,2.125,145000,13.9,21.36,5,9,Current,190789.4737,190789.4737,0,145000
4343,2021,4735,62000,72.0,1,2.875,62000,8.49,23.42,5,9,Current,86111.11111,86111.11111,0,62000
4388,2021,3888,101174,75.0,1,2.75,101174,18.42,19.5,5,9,Current,134898.6667,134898.6667,0,101174
4389,2021,5987,83353,72.0,1,2.875,83500,11.07,19.25,5,9,Current,115972.2222,115972.2222,0,83353
4393,2021,6737,116000,80.0,1,2.25,116000,17.91,24.73,5,9,Current,145000.0,145000.0,0,116000
4396,2021,8538,172000,80.0,1,2.5,172000,13.42,19.79,4,9,Current,215000.0,215000.0,0,172000
4428,2021,7409,137700,65.0,1,2.75,137700,11.53,20.59,5,9,Current,211846.1538,211846.1538,0,137700
4461,2021,3720,70300,95.0,1,2.5,70300,14.77,16.31,5,9,Current,74000.0,74000.0,0,70300
4473,2021,4417,103920,80.0,1,2.625,103920,15.35,18.68,5,9,Current,129900.0,129900.0,0,103920
4483,2021,4230,133203,80.0,1,2.5,133203,20.0,21.42,4,9,Current,166503.75,166503.75,0,133203
4489,2021,7860,125000,78.0,1,2.0,125000,14.83,21.91,5,9,Current,160256.4103,160256.4103,0,125000
4555,2021,10439,79600,80.0,1,3.0,79600,11.01,26.62,4,9,Current,99500.0,99500.0,0,79600
4598,2021,2889,65400,93.0,1,2.125,65400,20.48,24.54,4,9,Current,70322.58065,70322.58065,0,65400
4600,2021,3975,73120,80.0,1,2.0,73120,16.27,21.4,5,9,Current,91400.0,91400.0,0,73120
4624,2021,3678,77000,68.0,1,2.0,77000,20.49,23.48,5,9,Current,113235.2941,113235.2941,0,77000
4627,2021,6186,48800,80.0,1,2.25,48800,8.07,30.96,5,9,Current,61000.0,61000.0,0,48800
4630,2021,10102,103200,80.0,1,2.875,103200,8.23,14.97,4,9,Current,129000.0,129000.0,0,103200
4640,2021,3750,108000,80.0,1,3.125,108000,18.68,19.43,5,9,Current,135000.0,135000.0,0,108000
4663,2021,3844,69560,101.0,1,2.25,69696,14.08,32.05,4,9,Current,69005.94059,69005.94059,0,69560
4666,2021,4715,74469,106.0,1,2.375,74469,12.98,34.07,5,9,Current,70253.77358,70253.77358,0,74469
4691,2021,3962,87300,78.0,1,2.25,87300,20.76,22.0,5,9,Current,111923.0769,111923.0769,0,87300
4725,2021,5873,110000,74.0,1,2.125,110000,18.29,21.29,5,9,Current,148648.6486,148648.6486,0,110000
4753,2021,7429,139650,95.0,1,2.375,139650,13.39,20.58,5,9,Current,147000.0,147000.0,0,139650
4795,2021,7668,85600,80.0,1,2.0,85600,10.81,21.79,5,9,Current,107000.0,107000.0,0,85600
4806,2021,6024,137500,66.0,1,2.75,137500,14.99,27.86,4,9,Current,208333.3333,208333.3333,0,137500
4837,2021,4215,75844,78.0,1,2.625,75844,13.14,19.33,5,9,Current,97235.89744,97235.89744,0,75844
4840,2021,5317,90000,80.0,1,2.0,90000,15.53,28.34,5,9,Current,112500.0,112500.0,0,90000
4845,2021,4292,60000,80.0,1,2.75,60000,9.14,9.77,5,9,Current,75000.0,75000.0,0,60000
4865,2021,6885,98974,67.0,1,2.0,98974,12.26,18.86,4,9,Current,147722.3881,147722.3881,0,98974
4908,2021,8055,153500,80.0,1,2.0,153500,17.84,26.14,5,9,Current,191875.0,191875.0,0,153500
4967,2021,4419,94716,91.0,1,2.875,94716,13.64,15.59,5,9,Current,104083.5165,104083.5165,0,94716
4974,2021,8517,52500,75.0,1,2.875,52500,8.25,14.53,5,9,Current,70000.0,70000.0,0,52500
4996,2021,8228,158000,76.0,1,2.625,158000,14.58,25.1,5,9,Current,207894.7368,207894.7368,0,158000
5024,2021,6754,119000,68.0,1,2.5,119000,12.02,21.35,4,9,Current,175000.0,175000.0,0,119000
5027,2021,9624,102515,79.0,1,2.0,102515,9.41,18.98,5,9,Current,129765.8228,129765.8228,0,102515
5034,2021,3702,67561,78.0,1,2.5,67561,13.49,14.35,5,9,Current,86616.66667,86616.66667,0,67561
5038,2021,4759,106000,74.0,1,2.75,106000,12.66,28.05,4,9,Current,143243.2432,143243.2432,0,106000
5058,2021,8222,168500,75.0,1,2.0,168500,19.66,20.08,5,9,Current,224666.6667,224666.6667,0,168500
5067,2021,10631,180000,71.0,1,2.0,180000,16.91,18.47,4,9,Current,253521.1268,253521.1268,0,180000
5076,2021,8362,107000,75.0,1,2.125,107000,12.98,17.3,4,9,Current,142666.6667,142666.6667,0,107000
5077,2021,4214,50000,75.0,1,2.625,50000,18.12,27.11,4,9,Current,66666.66667,66666.66667,0,50000
5096,2021,7660,134768,78.0,1,3.0,135000,13.86,23.96,4,9,Current,173076.9231,173076.9231,0,134768
5103,2021,7943,172000,72.0,1,2.25,172000,15.89,18.79,4,9,Current,238888.8889,238888.8889,0,172000
5107,2021,2773,67200,80.0,1,2.875,67200,18.02,27.49,5,9,Current,84000.0,84000.0,0,67200
5123,2021,3759,71000,78.0,1,2.875,71000,15.91,25.14,5,9,Current,91025.64103,91025.64103,0,71000
5157,2021,5767,85600,80.0,1,3.125,85600,13.23,25.03,5,9,Current,107000.0,107000.0,0,85600
5186,2021,7616,119225,95.0,1,3.0,119225,12.66,16.55,4,9,Current,125500.0,125500.0,0,119225
5188,2021,8662,156000,70.0,1,2.875,156000,17.71,18.86,5,9,Current,222857.1429,222857.1429,0,156000
5195,2021,7053,136600,76.0,1,2.875,136600,13.18,21.33,4,9,Current,179736.8421,179736.8421,0,136600
5252,2021,7492,160000,80.0,1,2.5,160000,15.34,24.43,4,9,Current,200000.0,200000.0,0,160000
5267,2021,5606,104000,80.0,1,2.125,104000,16.53,16.98,5,9,Current,130000.0,130000.0,0,104000
5268,2021,4952,127000,80.0,1,2.625,127000,13.36,30.32,5,9,Current,158750.0,158750.0,0,127000
5288,2021,4967,110500,69.0,1,3.0,110500,15.03,15.86,5,9,Current,160144.9275,160144.9275,0,110500
5370,2021,7384,130400,80.0,1,2.625,130400,4.65,27.14,5,9,Current,163000.0,163000.0,0,130400
5374,2021,2808,50000,80.0,1,2.375,50000,14.96,25.14,4,9,Current,62500.0,62500.0,0,50000
5399,2021,6248,116500,77.0,1,2.25,116500,16.39,24.79,5,9,Current,151298.7013,151298.7013,0,116500
5427,2021,5621,156400,79.0,1,2.875,156400,17.27,20.68,5,9,Current,197974.6835,197974.6835,0,156400
5444,2021,4011,76816,81.0,1,2.875,76816,15.7,15.7,4,9,Current,94834.5679,94834.5679,0,76816
5451,2021,10250,111000,75.0,1,2.0,111000,10.21,25.24,5,9,Current,148000.0,148000.0,0,111000
5467,2021,7073,113000,79.0,1,2.0,113000,15.26,28.11,5,9,Current,143037.9747,143037.9747,0,113000
5480,2021,5718,144000,80.0,1,2.625,144000,15.97,16.58,5,9,Current,180000.0,180000.0,0,144000
5496,2021,6631,88000,80.0,1,2.875,88000,9.2,21.31,5,9,Current,110000.0,110000.0,0,88000
5553,2021,3640,86000,85.0,1,2.625,86000,19.15,30.06,4,9,Current,101176.4706,101176.4706,0,86000
5561,2021,4028,60000,80.0,1,2.625,60000,12.44,13.69,4,9,Current,75000.0,75000.0,0,60000
5572,2021,5034,104000,80.0,1,3.125,104000,12.66,19.81,5,9,Current,130000.0,130000.0,0,104000
5579,2021,5867,92000,80.0,1,2.75,92000,11.97,30.68,5,9,Current,115000.0,115000.0,0,92000
5627,2021,3215,72000,69.0,1,2.0,72000,20.83,22.48,5,9,Current,104347.8261,104347.8261,0,72000
5643,2021,2930,48800,78.0,1,2.0,48800,15.43,34.44,5,9,Current,62564.10256,62564.10256,0,48800
5691,2021,6841,75000,80.0,1,2.375,75000,10.94,40.98,5,9,Current,93750.0,93750.0,0,75000
5701,2021,4197,113600,80.0,1,3.125,113600,19.02,23.88,5,9,Current,142000.0,142000.0,0,113600
5707,2021,6235,150000,77.0,1,2.75,150000,19.02,19.82,4,9,Current,194805.1948,194805.1948,0,150000
5751,2021,3993,104000,80.0,1,2.625,104000,18.3,24.53,5,9,Current,130000.0,130000.0,0,104000
5765,2021,5959,69079,67.0,1,2.625,69079,9.87,22.36,5,9,Current,103102.9851,103102.9851,0,69079
5805,2021,9389,148626,71.0,1,2.25,148626,15.53,18.86,5,9,Current,209332.3944,209332.3944,0,148626
5813,2021,6436,200000,80.0,1,2.875,200000,16.31,26.0,4,9,Current,250000.0,250000.0,0,200000
5818,2021,10955,147000,80.0,1,2.375,147000,12.06,17.55,5,9,Current,183750.0,183750.0,0,147000
5824,2021,4350,67676,94.0,1,2.25,67676,12.88,20.63,5,9,Current,71995.74468,71995.74468,0,67676
5854,2021,5168,78400,80.0,1,2.875,78400,10.77,24.1,5,9,Current,98000.0,98000.0,0,78400
5857,2021,3596,40000,80.0,1,2.5,40000,13.94,13.94,4,9,Current,50000.0,50000.0,0,40000
5880,2021,6112,156464,101.0,1,2.5,156464,15.03,28.97,4,9,Current,154914.8515,154914.8515,0,156464
5948,2021,8896,160580,104.0,1,2.75,160580,10.59,26.22,5,9,Current,154403.8462,154403.8462,0,160580
5962,2021,9277,70000,80.0,1,2.375,70000,7.65,23.31,5,9,Current,87500.0,87500.0,0,70000
5966,2021,4007,84848,101.0,1,2.5,84848,17.38,21.97,4,9,Current,84007.92079,84007.92079,0,84848
5986,2021,6745,132000,80.0,1,3.0,132000,13.4,16.71,5,9,Current,165000.0,165000.0,0,132000
5998,2021,5070,53600,80.0,1,2.875,53600,6.84,25.84,4,9,Current,67000.0,67000.0,0,53600
6026,2021,8627,142200,90.0,1,3.0,142200,13.97,25.08,4,9,Current,158000.0,158000.0,0,142200
