,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
4837,2021,4215,75844,78.0,1,2.625,75844,13.14,19.33,5,9,Current,97235.89744,97235.89744,0,75844
4840,2021,5317,90000,80.0,1,2.0,90000,15.53,28.34,5,9,Current,112500.0,112500.0,0,90000
4845,2021,4292,60000,80.0,1,2.75,60000,9.14,9.77,5,9,Current,75000.0,75000.0,0,60000
4846,2021,6461,173000,76.0,1,2.625,173000,16.16,29.59,5,9,Current,227631.5789,227631.5789,0,173000
4908,2021,8055,153500,80.0,1,2.0,153500,17.84,26.14,5,9,Current,191875.0,191875.0,0,153500
4967,2021,4419,94716,91.0,1,2.875,94716,13.64,15.59,5,9,Current,104083.5165,104083.5165,0,94716
4972,2021,3982,130453,82.0,1,2.75,130453,21.26,21.26,5,9,Current,159089.0244,159089.0244,0,130453
4974,2021,8517,52500,75.0,1,2.875,52500,8.25,14.53,5,9,Current,70000.0,70000.0,0,52500
4996,2021,8228,158000,76.0,1,2.625,158000,14.58,25.1,5,9,Current,207894.7368,207894.7368,0,158000
5021,2021,4751,102400,80.0,1,2.5,102400,18.67,31.06,5,9,Current,128000.0,128000.0,0,102400
5027,2021,9624,102515,79.0,1,2.0,102515,9.41,18.98,5,9,Current,129765.8228,129765.8228,0,102515
5034,2021,3702,67561,78.0,1,2.5,67561,13.49,14.35,5,9,Current,86616.66667,86616.66667,0,67561
5058,2021,8222,168500,75.0,1,2.0,168500,19.66,20.08,5,9,Current,224666.6667,224666.6667,0,168500
5061,2021,9185,220000,80.0,1,2.5,220000,12.83,28.62,5,9,Current,275000.0,275000.0,0,220000
5074,2021,8041,136500,75.0,1,2.125,136500,22.35,22.79,5,9,Current,182000.0,182000.0,0,136500
5107,2021,2773,67200,80.0,1,2.875,67200,18.02,27.49,5,9,Current,84000.0,84000.0,0,67200
5123,2021,3759,71000,78.0,1,2.875,71000,15.91,25.14,5,9,Current,91025.64103,91025.64103,0,71000
5157,2021,5767,85600,80.0,1,3.125,85600,13.23,25.03,5,9,Current,107000.0,107000.0,0,85600
5188,2021,8662,156000,70.0,1,2.875,156000,17.71,18.86,5,9,Current,222857.1429,222857.1429,0,156000
5267,2021,5606,104000,80.0,1,2.125,104000,16.53,16.98,5,9,Current,130000.0,130000.0,0,104000
5268,2021,4952,127000,80.0,1,2.625,127000,13.36,30.32,5,9,Current,158750.0,158750.0,0,127000
5271,2021,8351,160000,64.0,1,3.0,160000,14.18,25.49,5,9,Current,250000.0,250000.0,0,160000
5288,2021,4967,110500,69.0,1,3.0,110500,15.03,15.86,5,9,Current,160144.9275,160144.9275,0,110500
5359,2021,7618,173000,78.0,1,2.25,173000,20.6,27.59,5,9,Current,221794.8718,221794.8718,0,173000
5370,2021,7384,130400,80.0,1,2.625,130400,4.65,27.14,5,9,Current,163000.0,163000.0,0,130400
5399,2021,6248,116500,77.0,1,2.25,116500,16.39,24.79,5,9,Current,151298.7013,151298.7013,0,116500
5427,2021,5621,156400,79.0,1,2.875,156400,17.27,20.68,5,9,Current,197974.6835,197974.6835,0,156400
5451,2021,10250,111000,75.0,1,2.0,111000,10.21,25.24,5,9,Current,148000.0,148000.0,0,111000
5459,2021,5377,136500,57.0,2,2.75,136500,16.49,16.49,9,9,Current,239473.6842,239473.6842,0,136500
5467,2021,7073,113000,79.0,1,2.0,113000,15.26,28.11,5,9,Current,143037.9747,143037.9747,0,113000
5480,2021,5718,144000,80.0,1,2.625,144000,15.97,16.58,5,9,Current,180000.0,180000.0,0,144000
5496,2021,6631,88000,80.0,1,2.875,88000,9.2,21.31,5,9,Current,110000.0,110000.0,0,88000
5565,2021,7687,162841,69.0,1,2.375,163900,19.35,25.02,5,9,Current,237536.2319,237536.2319,0,162841
5572,2021,5034,104000,80.0,1,3.125,104000,12.66,19.81,5,9,Current,130000.0,130000.0,0,104000
5579,2021,5867,92000,80.0,1,2.75,92000,11.97,30.68,5,9,Current,115000.0,115000.0,0,92000
5627,2021,3215,72000,69.0,1,2.0,72000,20.83,22.48,5,9,Current,104347.8261,104347.8261,0,72000
5643,2021,2930,48800,78.0,1,2.0,48800,15.43,34.44,5,9,Current,62564.10256,62564.10256,0,48800
5650,2021,12083,190600,59.0,1,2.625,190600,9.23,14.74,9,9,Current,323050.8475,323050.8475,0,190600
5689,2021,4678,160400,72.0,2,3.5,160400,21.99,26.21,9,9,Current,222777.7778,222777.7778,0,160400
5691,2021,6841,75000,80.0,1,2.375,75000,10.94,40.98,5,9,Current,93750.0,93750.0,0,75000
5701,2021,4197,113600,80.0,1,3.125,113600,19.02,23.88,5,9,Current,142000.0,142000.0,0,113600
5709,2021,8370,165000,64.0,1,2.5,165000,14.4,14.4,5,9,Current,257812.5,257812.5,0,165000
5744,2021,8546,184500,68.0,1,2.25,184500,23.65,24.8,5,9,Current,271323.5294,271323.5294,0,184500
5751,2021,3993,104000,80.0,1,2.625,104000,18.3,24.53,5,9,Current,130000.0,130000.0,0,104000
5765,2021,5959,69079,67.0,1,2.625,69079,9.87,22.36,5,9,Current,103102.9851,103102.9851,0,69079
5805,2021,9389,148626,71.0,1,2.25,148626,15.53,18.86,5,9,Current,209332.3944,209332.3944,0,148626
5818,2021,10955,147000,80.0,1,2.375,147000,12.06,17.55,5,9,Current,183750.0,183750.0,0,147000
5824,2021,4350,67676,94.0,1,2.25,67676,12.88,20.63,5,9,Current,71995.74468,71995.74468,0,67676
5841,2021,3586,44650,95.0,1,2.875,44650,12.34,32.61,9,9,Current,47000.0,47000.0,0,44650
5846,2021,11383,181000,69.0,1,2.0,181000,16.28,29.22,5,9,Current,262318.8406,262318.8406,0,181000
5854,2021,5168,78400,80.0,1,2.875,78400,10.77,24.1,5,9,Current,98000.0,98000.0,0,78400
5946,2021,2680,85025,95.0,1,2.5,85025,24.03,24.03,9,9,Current,89500.0,89500.0,0,85025
5948,2021,8896,160580,104.0,1,2.75,160580,10.59,26.22,5,9,Current,154403.8462,154403.8462,0,160580
5962,2021,9277,70000,80.0,1,2.375,70000,7.65,23.31,5,9,Current,87500.0,87500.0,0,70000
5986,2021,6745,132000,80.0,1,3.0,132000,13.4,16.71,5,9,Current,165000.0,165000.0,0,132000
6030,2021,3132,50814,92.0,1,2.75,50814,14.68,25.12,5,9,Current,55232.6087,55232.6087,0,50814
6041,2021,5200,140000,79.0,1,2.875,140000,17.16,25.8,5,9,Current,177215.1899,177215.1899,0,140000
6104,2021,8887,175678,80.0,1,2.625,176000,9.46,25.02,5,9,Current,220000.0,220000.0,0,175678
6127,2021,4277,68000,80.0,1,2.5,68000,10.84,39.28,5,9,Current,85000.0,85000.0,0,68000
6134,2021,13144,110000,80.0,1,2.5,110000,5.96,10.76,5,9,Current,137500.0,137500.0,0,110000
6180,2021,4793,120524,63.0,1,2.75,120524,17.09,24.1,5,9,Current,191307.9365,191307.9365,0,120524
6192,2021,11917,150000,64.0,1,2.875,150000,11.64,21.91,5,9,Current,234375.0,234375.0,0,150000
6193,2021,8686,147000,74.0,1,2.5,147000,20.54,20.95,5,9,Current,198648.6486,198648.6486,0,147000
6246,2021,7078,131200,80.0,1,2.375,131200,16.56,26.69,5,9,Current,164000.0,164000.0,0,131200
6258,2021,6807,172000,80.0,1,3.25,172000,16.46,25.16,5,9,Current,215000.0,215000.0,0,172000
6279,2021,3059,116050,75.0,1,2.99,116250,10.76,40.54,5,9,Current,155000.0,155000.0,0,116050
6292,2021,4389,176310,90.0,1,3.49,176310,0.0,26.32,5,9,Current,195900.0,195900.0,0,176310
6402,2021,3961,66500,64.0,1,3.0,66500,16.05,30.96,5,9,Current,103906.25,103906.25,0,66500
6445,2021,5507,136500,66.0,1,3.125,136500,15.9,22.74,5,9,Current,206818.1818,206818.1818,0,136500
6509,2021,6832,128000,74.0,1,2.25,128000,19.09,28.69,5,9,Current,172972.973,172972.973,0,128000
6641,2021,6315,155000,62.0,1,3.125,155000,16.58,22.68,5,9,Current,250000.0,250000.0,0,155000
6643,2021,5176,159000,74.0,1,2.875,159000,19.41,24.51,5,9,Current,214864.8649,214864.8649,0,159000
