,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
1255,2021,9222,237625,75.0,2,3.25,238900,16.14,21.27,5,5,Current,318533.3333,318533.3333,0,237625
1270,2021,9204,289000,45.0,2,3.0,289000,19.05,22.57,5,5,Current,642222.2222,642222.2222,0,289000
1298,2021,10220,235000,53.0,2,2.75,235000,20.92,27.49,5,5,Current,443396.2264,443396.2264,0,235000
1320,2021,11264,232000,47.0,2,2.75,232000,13.72,26.55,5,5,Current,493617.0213,493617.0213,0,232000
1321,2021,8935,255200,80.0,2,2.875,255200,4.46,23.27,5,5,Current,319000.0,319000.0,0,255200
1335,2021,10863,220000,80.0,2,2.875,220000,13.89,30.91,5,5,Current,275000.0,275000.0,0,220000
1353,2021,16206,250000,74.0,2,2.625,250000,12.55,43.1,5,4,Current,337837.8378,337837.8378,0,250000
1377,2021,14341,285000,71.0,2,3.25,285000,14.04,24.06,5,5,Current,401408.4507,401408.4507,0,285000
1384,2021,15837,310000,77.0,2,2.875,310000,13.76,26.94,5,4,Current,402597.4026,402597.4026,0,310000
1396,2021,9248,290000,80.0,2,2.875,290000,18.56,24.82,5,5,Current,362500.0,362500.0,0,290000
1410,2021,7757,170589,65.0,2,2.75,175000,19.69,19.69,5,3,Current,269230.7692,269230.7692,0,170589
1479,2021,13128,215000,66.0,2,2.875,215000,12.8,25.96,5,5,Current,325757.5758,325757.5758,0,215000
1493,2021,12081,284550,67.0,2,3.0,284550,13.35,23.57,4,3,Current,424701.4925,424701.4925,0,284550
1506,2021,12819,308000,65.0,2,2.75,308000,19.1,26.31,5,4,Current,473846.1538,473846.1538,0,308000
1509,2021,8607,258400,80.0,2,3.125,258400,17.99,23.99,5,5,Current,323000.0,323000.0,0,258400
1525,2021,12974,190400,80.0,2,3.125,190400,15.94,25.86,5,5,Current,238000.0,238000.0,0,190400
1529,2021,10640,236000,59.0,3,2.875,236000,14.21,24.15,5,9,Current,400000.0,400000.0,0,236000
1533,2021,11653,225000,70.0,2,2.875,225000,12.94,37.92,4,3,Current,321428.5714,321428.5714,0,225000
1617,2021,12345,308250,97.0,2,2.5,308250,12.54,13.25,5,5,Current,317783.5052,317783.5052,0,308250
1633,2021,9735,212000,90.0,2,2.875,212000,13.35,23.06,5,5,Current,235555.5556,235555.5556,0,212000
1637,2021,10877,245000,93.0,2,2.75,245000,13.58,14.16,5,5,Current,263440.8602,263440.8602,0,245000
1675,2021,8815,230000,74.0,2,2.5,230000,15.69,29.74,5,5,Current,310810.8108,310810.8108,0,230000
1696,2021,13097,245600,80.0,2,2.625,245600,12.5,37.4,5,4,Current,307000.0,307000.0,0,245600
1697,2021,12457,176000,63.0,2,2.125,176000,12.03,31.48,5,5,Current,279365.0794,279365.0794,0,176000
1712,2021,15014,213000,60.0,2,2.125,213000,16.21,23.08,5,5,Current,355000.0,355000.0,0,213000
1713,2021,11531,292000,79.0,2,2.625,292000,15.41,25.72,5,5,Current,369620.2532,369620.2532,0,292000
1739,2021,8520,245000,61.0,2,2.75,245000,21.05,26.71,4,4,Current,401639.3443,401639.3443,0,245000
1742,2021,14225,205000,60.0,2,2.375,205000,13.35,35.37,4,5,Current,341666.6667,341666.6667,0,205000
1748,2021,15417,297500,85.0,2,2.875,297500,11.43,26.29,4,4,Current,350000.0,350000.0,0,297500
1806,2021,16403,232800,48.0,2,2.0,232800,13.12,25.42,4,4,Current,485000.0,485000.0,0,232800
1815,2021,14355,264800,80.0,2,2.625,264800,11.41,19.98,5,4,Current,331000.0,331000.0,0,264800
1821,2021,20183,210490,51.0,2,2.0,210490,13.31,28.67,5,5,Current,412725.4902,412725.4902,0,210490
1829,2021,11519,289000,73.0,2,2.75,289000,18.63,32.13,4,4,Current,395890.411,395890.411,0,289000
1846,2021,12860,230000,65.0,2,2.875,230000,13.11,14.05,5,5,Current,353846.1538,353846.1538,0,230000
1866,2021,9296,217000,54.0,2,2.125,217000,21.3,28.0,5,5,Current,401851.8519,401851.8519,0,217000
1868,2021,12501,210000,53.0,2,2.125,210000,15.38,23.52,5,5,Current,396226.4151,396226.4151,0,210000
1869,2021,12327,186275,63.0,2,2.25,186275,12.65,18.25,5,5,Current,295674.6032,295674.6032,0,186275
1872,2021,14123,216000,54.0,2,2.125,216000,13.07,21.72,5,5,Current,400000.0,400000.0,0,216000
1874,2021,10053,227000,61.0,2,2.25,227000,21.6,30.36,5,5,Current,372131.1475,372131.1475,0,227000
1899,2021,10193,237081,95.0,2,2.875,237500,15.72,25.1,5,4,Current,250000.0,250000.0,0,237081
1907,2021,9392,267523,73.0,2,2.875,268000,16.2,27.4,4,4,Current,367123.2877,367123.2877,0,267523
1915,2021,12933,225000,61.0,2,2.125,225000,14.67,21.93,5,5,Current,368852.459,368852.459,0,225000
1917,2021,11457,245000,70.0,2,2.625,245000,13.6,14.44,5,5,Current,350000.0,350000.0,0,245000
1929,2021,7083,175000,69.0,2,2.125,175000,20.35,20.85,5,5,Current,253623.1884,253623.1884,0,175000
1945,2021,9086,160000,61.0,2,2.0,160000,15.64,22.2,5,5,Current,262295.082,262295.082,0,160000
1950,2021,12300,309032,80.0,2,2.75,309600,9.83,36.14,5,5,Current,387000.0,387000.0,0,309032
1957,2021,12453,246500,78.0,2,2.875,246500,10.46,21.12,5,5,Current,316025.641,316025.641,0,246500
1962,2021,13452,252000,80.0,2,2.625,252000,10.49,21.04,5,4,Current,315000.0,315000.0,0,252000
1972,2021,8232,247000,78.0,2,2.5,247000,11.86,21.52,5,5,Current,316666.6667,316666.6667,0,247000
1983,2021,13539,290000,65.0,2,2.5,290000,13.71,21.74,5,5,Current,446153.8462,446153.8462,0,290000
1987,2021,9062,244050,65.0,2,2.625,244050,20.53,32.69,5,5,Current,375461.5385,375461.5385,0,244050
2001,2021,14540,212000,59.0,2,2.5,212000,10.47,14.34,5,5,Current,359322.0339,359322.0339,0,212000
2002,2021,11613,280000,80.0,2,2.625,280000,15.81,16.24,5,5,Current,350000.0,350000.0,0,280000
2003,2021,12616,270000,78.0,2,2.5,270000,12.44,18.48,5,5,Current,346153.8462,346153.8462,0,270000
2004,2021,16828,280000,49.0,2,2.5,280000,15.26,18.64,5,5,Current,571428.5714,571428.5714,0,280000
2012,2021,11680,240000,56.0,2,2.75,240000,12.71,18.54,5,5,Current,428571.4286,428571.4286,0,240000
2034,2021,10474,200000,67.0,2,2.625,200000,12.2,22.42,5,5,Current,298507.4627,298507.4627,0,200000
2036,2021,8167,205600,80.0,2,2.75,205600,15.19,26.33,5,5,Current,257000.0,257000.0,0,205600
2040,2021,12903,312000,80.0,2,2.75,312000,13.64,14.09,5,5,Current,390000.0,390000.0,0,312000
2042,2021,10847,230000,77.0,2,2.875,230000,14.43,15.83,5,5,Current,298701.2987,298701.2987,0,230000
2045,2021,11684,260000,80.0,2,2.125,260000,18.94,20.69,5,5,Current,325000.0,325000.0,0,260000
2050,2021,12159,210000,75.0,2,2.0,210000,14.39,27.95,4,4,Current,280000.0,280000.0,0,210000
2052,2021,9439,313000,75.0,2,2.625,313000,19.48,21.89,5,5,Current,417333.3333,417333.3333,0,313000
2053,2021,12836,247536,80.0,2,3.0,248400,12.66,30.16,4,3,Current,310500.0,310500.0,0,247536
2054,2021,8312,195000,75.0,2,2.0,195000,18.39,23.03,4,4,Current,260000.0,260000.0,0,195000
2063,2021,12301,237600,80.0,2,2.75,237600,11.21,36.79,4,3,Current,297000.0,297000.0,0,237600
2069,2021,12942,255000,78.0,2,2.0,255000,15.13,22.35,5,5,Current,326923.0769,326923.0769,0,255000
2079,2021,11142,226500,70.0,2,2.875,226500,13.24,18.81,5,5,Current,323571.4286,323571.4286,0,226500
2087,2021,13542,210000,75.0,2,2.75,210000,10.26,23.85,5,5,Current,280000.0,280000.0,0,210000
2090,2021,10856,235000,68.0,2,2.875,235000,13.79,14.42,5,5,Current,345588.2353,345588.2353,0,235000
2097,2021,14252,217400,75.0,2,2.375,217400,13.54,25.6,5,5,Current,289866.6667,289866.6667,0,217400
2108,2021,14060,276549,62.0,2,2.25,276549,19.26,28.96,5,5,Current,446046.7742,446046.7742,0,276549
2116,2021,9290,235000,59.0,2,2.125,235000,23.74,28.52,5,5,Current,398305.0847,398305.0847,0,235000
2124,2021,12782,193500,71.0,2,2.375,193500,12.97,20.43,5,5,Current,272535.2113,272535.2113,0,193500
2135,2021,12958,301650,76.0,2,2.25,301650,18.94,28.07,5,5,Current,396907.8947,396907.8947,0,301650
2139,2021,11344,250000,70.0,2,2.625,250000,15.9,28.0,5,5,Current,357142.8571,357142.8571,0,250000
2150,2021,12299,290000,66.0,2,2.125,290000,22.91,30.9,5,5,Current,439393.9394,439393.9394,0,290000
2165,2021,9113,215000,60.0,2,2.0,215000,20.23,30.82,5,4,Current,358333.3333,358333.3333,0,215000
2166,2021,10519,205000,63.0,2,2.0,205000,16.92,24.79,5,4,Current,325396.8254,325396.8254,0,205000
2171,2021,12301,216000,75.0,2,2.0,216000,17.35,36.19,4,2,Current,288000.0,288000.0,0,216000
2176,2021,14215,302200,73.0,3,2.5,302200,11.36,22.03,5,5,Current,413972.6027,413972.6027,0,302200
2238,2021,14736,272000,80.0,2,2.25,272000,17.34,27.41,5,5,Current,340000.0,340000.0,0,272000
2255,2021,13856,293650,67.0,2,2.5,293650,18.31,24.41,5,5,Current,438283.5821,438283.5821,0,293650
2258,2021,14564,217000,73.0,2,2.25,217000,13.27,37.73,5,5,Current,297260.274,297260.274,0,217000
2290,2021,14111,224000,80.0,2,2.625,224000,10.76,22.25,5,5,Current,280000.0,280000.0,0,224000
2304,2021,11028,238669,91.0,2,2.625,238669,11.39,12.85,5,5,Current,262273.6264,262273.6264,0,238669
2312,2021,16046,204000,57.0,2,2.0,204000,11.42,14.01,5,5,Current,357894.7368,357894.7368,0,204000
2313,2021,18569,313166,54.0,2,2.0,313200,13.35,25.96,5,5,Current,580000.0,580000.0,0,313166
2317,2021,8349,240000,73.0,2,2.875,240000,16.74,23.03,5,5,Current,328767.1233,328767.1233,0,240000
2323,2021,12489,232000,75.0,2,2.875,232000,12.01,29.8,5,4,Current,309333.3333,309333.3333,0,232000
2327,2021,11158,204308,72.0,2,2.25,204308,15.36,36.92,5,5,Current,283761.1111,283761.1111,0,204308
2330,2021,14828,208000,80.0,2,3.125,208000,14.98,23.97,4,4,Current,260000.0,260000.0,0,208000
2334,2021,7936,192000,74.0,2,2.75,192000,18.36,21.84,5,5,Current,259459.4595,259459.4595,0,192000
2351,2021,12305,226000,66.0,2,2.5,226000,12.51,13.16,5,5,Current,342424.2424,342424.2424,0,226000
2358,2021,11327,193855,57.0,2,2.25,193855,14.42,14.97,5,5,Current,340096.4912,340096.4912,0,193855
2359,2021,15347,260000,74.0,2,2.375,260000,14.63,19.06,5,4,Current,351351.3514,351351.3514,0,260000
2367,2021,10148,176066,74.0,2,2.25,176066,15.34,22.95,5,5,Current,237927.027,237927.027,0,176066
2372,2021,12719,175500,68.0,2,2.375,175500,19.3,26.17,5,5,Current,258088.2353,258088.2353,0,175500
2386,2021,11814,210000,71.0,2,2.0,210000,15.46,16.01,5,5,Current,295774.6479,295774.6479,0,210000
2392,2021,13380,240000,66.0,2,3.125,240000,11.75,22.54,5,4,Current,363636.3636,363636.3636,0,240000
2404,2021,14769,199000,80.0,2,2.0,199000,13.02,22.42,4,5,Current,248750.0,248750.0,0,199000
2407,2021,13248,196800,80.0,2,2.125,196800,12.99,28.64,5,5,Current,246000.0,246000.0,0,196800
2432,2021,11627,267725,79.0,2,2.5,267725,21.93,27.07,5,5,Current,338892.4051,338892.4051,0,267725
2433,2021,14511,195000,80.0,2,2.25,195000,11.82,20.63,5,5,Current,243750.0,243750.0,0,195000
2445,2021,10345,202000,80.0,2,2.625,202000,16.48,16.82,5,5,Current,252500.0,252500.0,0,202000
2449,2021,12272,315000,75.0,2,2.625,315000,14.58,19.6,5,5,Current,420000.0,420000.0,0,315000
2452,2021,17196,249913,77.0,2,2.5,249913,14.28,21.94,5,5,Current,324562.3377,324562.3377,0,249913
2460,2021,10640,266000,79.0,2,3.0,266000,16.49,22.72,5,5,Current,336708.8608,336708.8608,0,266000
2466,2021,13579,289600,80.0,2,2.75,289600,12.43,25.73,5,5,Current,362000.0,362000.0,0,289600
2469,2021,16666,324000,57.0,2,2.25,324000,16.79,36.21,5,5,Current,568421.0526,568421.0526,0,324000
2475,2021,11764,225000,80.0,2,2.625,225000,14.02,24.92,4,4,Current,281250.0,281250.0,0,225000
2476,2021,9710,230000,75.0,2,3.0,230000,15.51,23.54,5,5,Current,306666.6667,306666.6667,0,230000
2482,2021,10161,307500,78.0,2,2.5,307500,19.72,22.71,5,5,Current,394230.7692,394230.7692,0,307500
2488,2021,12585,168500,61.0,2,2.125,168500,12.97,17.91,5,5,Current,276229.5082,276229.5082,0,168500
2502,2021,9647,184100,61.0,2,2.25,184100,18.61,18.97,5,5,Current,301803.2787,301803.2787,0,184100
2517,2021,10048,249000,77.0,2,2.75,249000,18.55,28.8,5,5,Current,323376.6234,323376.6234,0,249000
2519,2021,13088,273000,86.0,2,2.875,273000,12.72,22.43,5,5,Current,317441.8605,317441.8605,0,273000
2523,2021,13973,192000,61.0,2,2.75,192000,11.38,41.55,4,4,Current,314754.0984,314754.0984,0,192000
2529,2021,9354,204000,79.0,2,2.75,204000,15.75,20.6,5,4,Current,258227.8481,258227.8481,0,204000
2537,2021,9415,193000,70.0,2,2.875,193000,16.33,24.63,5,5,Current,275714.2857,275714.2857,0,193000
2553,2021,16165,201500,56.0,2,2.375,201500,12.93,16.12,5,5,Current,359821.4286,359821.4286,0,201500
2554,2021,9404,186500,71.0,2,2.125,186500,16.78,33.63,5,4,Current,262676.0563,262676.0563,0,186500
2559,2021,15194,224000,80.0,2,2.875,224000,8.44,22.65,5,5,Current,280000.0,280000.0,0,224000
2580,2021,15431,218000,78.0,2,2.0,218000,12.78,26.51,5,5,Current,279487.1795,279487.1795,0,218000
2585,2021,8183,243000,50.0,2,2.625,243000,20.75,22.39,5,5,Current,486000.0,486000.0,0,243000
2603,2021,20471,256000,45.0,2,2.875,256000,16.76,33.45,4,5,Current,568888.8889,568888.8889,0,256000
2616,2021,8778,224000,65.0,2,3.0,224000,14.69,15.03,5,5,Current,344615.3846,344615.3846,0,224000
2692,2021,11637,191500,76.0,2,2.375,191500,13.94,18.77,5,5,Current,251973.6842,251973.6842,0,191500
2698,2021,6388,148890,66.0,2,2.0,148890,21.02,22.1,5,5,Current,225590.9091,225590.9091,0,148890
2700,2021,13143,334400,80.0,2,2.5,334400,18.89,20.76,5,5,Current,418000.0,418000.0,0,334400
2701,2021,11022,213750,75.0,2,2.625,213750,13.8,33.2,5,4,Current,285000.0,285000.0,0,213750
2707,2021,9550,198000,71.0,2,2.75,198000,16.19,23.01,5,5,Current,278873.2394,278873.2394,0,198000
2708,2021,14855,187000,59.0,2,2.125,187000,12.36,20.52,5,5,Current,316949.1525,316949.1525,0,187000
2709,2021,10148,200000,52.0,2,1.75,200000,18.99,20.25,5,5,Current,384615.3846,384615.3846,0,200000
2712,2021,12573,216000,80.0,2,2.0,216000,15.42,28.08,5,5,Current,270000.0,270000.0,0,216000
2717,2021,10000,319750,59.0,2,2.25,319750,19.7,34.79,5,4,Current,541949.1525,541949.1525,0,319750
2721,2021,13956,287000,48.0,2,2.0,287000,19.82,20.36,5,5,Current,597916.6667,597916.6667,0,287000
2722,2021,9518,186000,70.0,2,2.625,186000,16.94,30.52,5,5,Current,265714.2857,265714.2857,0,186000
2738,2021,7453,153400,63.0,2,2.0,153400,17.18,29.45,5,5,Current,243492.0635,243492.0635,0,153400
2740,2021,12382,265000,80.0,2,2.0,265000,18.48,38.87,4,5,Current,331250.0,331250.0,0,265000
2742,2021,20099,257600,71.0,2,2.75,257600,16.41,29.76,5,5,Current,362816.9014,362816.9014,0,257600
2752,2021,14750,257600,77.0,2,2.0,257600,16.21,26.42,4,4,Current,334545.4545,334545.4545,0,257600
2756,2021,10743,300000,76.0,2,2.75,300000,19.86,28.25,5,5,Current,394736.8421,394736.8421,0,300000
2773,2021,10515,256000,80.0,2,2.375,256000,20.48,21.06,5,5,Current,320000.0,320000.0,0,256000
2782,2021,17054,163000,61.0,2,2.0,163000,10.97,18.66,5,5,Current,267213.1148,267213.1148,0,163000
2790,2021,12583,258400,80.0,2,3.0,258400,13.05,18.59,4,5,Current,323000.0,323000.0,0,258400
2799,2021,11397,232000,60.0,2,2.375,232000,15.22,30.2,5,4,Current,386666.6667,386666.6667,0,232000
2810,2021,12480,281675,68.0,2,2.05,281675,19.06,24.77,5,4,Current,414227.9412,414227.9412,0,281675
2817,2021,17500,285000,61.0,2,2.0,285000,11.28,25.5,5,5,Current,467213.1148,467213.1148,0,285000
2821,2021,8963,212000,80.0,2,2.25,212000,20.35,22.29,5,3,Current,265000.0,265000.0,0,212000
2841,2021,15232,227000,68.0,2,2.375,227000,12.23,20.87,5,5,Current,333823.5294,333823.5294,0,227000
2853,2021,11500,355000,67.0,2,2.625,355000,17.6,21.52,5,5,Current,529850.7463,529850.7463,0,355000
2862,2021,14525,223200,80.0,2,2.25,223200,13.93,28.35,5,5,Current,279000.0,279000.0,0,223200
2879,2021,8982,290000,60.0,2,2.625,290000,18.99,35.84,5,4,Current,483333.3333,483333.3333,0,290000
2887,2021,8389,225000,70.0,2,2.25,225000,19.91,22.46,4,5,Current,321428.5714,321428.5714,0,225000
2915,2021,19330,288800,67.0,2,2.375,288800,16.24,35.01,5,5,Current,431044.7761,431044.7761,0,288800
2920,2021,10848,233500,72.0,2,2.75,233500,14.98,24.12,5,5,Current,324305.5556,324305.5556,0,233500
