,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
785,2021,12673,504000,80.0,2,3.25,504000,21.45,26.1,4,4,Current,630000.0,630000.0,0,504000
828,2021,9292,494700,85.0,2,3.0,494700,10.77,43.2,4,5,Current,582000.0,582000.0,0,494700
838,2021,11513,363000,71.0,2,2.875,363000,19.29,35.57,5,5,Current,511267.6056,511267.6056,0,363000
843,2021,15739,450000,74.0,2,3.125,450000,15.95,30.1,5,5,Current,608108.1081,608108.1081,0,450000
867,2021,13875,429500,78.0,2,2.875,429500,18.7,30.93,5,4,Current,550641.0256,550641.0256,0,429500
869,2021,12774,390431,46.0,2,2.875,392089,16.13,34.42,4,4,Current,852367.3913,852367.3913,0,390431
891,2021,22226,386250,80.0,2,3.0,386250,20.88,39.64,5,4,Current,482812.5,482812.5,0,386250
895,2021,18134,509250,75.0,2,2.625,509250,15.13,33.21,5,5,Current,679000.0,679000.0,0,509250
928,2021,12862,450000,90.0,2,3.375,450000,24.7,32.44,5,5,Current,500000.0,500000.0,0,450000
929,2021,15991,400000,52.0,2,3.0,400000,24.14,28.33,5,4,Current,769230.7692,769230.7692,0,400000
934,2021,12634,399000,66.0,2,2.875,399000,22.37,25.86,5,4,Current,604545.4545,604545.4545,0,399000
975,2021,10893,355000,75.0,2,2.625,355000,31.34,32.5,5,5,Current,473333.3333,473333.3333,0,355000
980,2021,11066,355914,92.0,2,2.75,355914,17.7,35.19,5,4,Current,386863.0435,386863.0435,0,355914
981,2021,12216,446493,79.0,2,3.125,448000,20.68,26.53,4,5,Current,567088.6076,567088.6076,0,446493
983,2021,9265,375000,79.0,2,3.25,375000,24.99,33.87,5,5,Current,474683.5443,474683.5443,0,375000
1013,2021,8380,380000,68.0,2,3.25,380000,26.76,31.13,5,5,Current,558823.5294,558823.5294,0,380000
1017,2021,9295,456000,80.0,2,2.875,456000,26.71,31.86,5,4,Current,570000.0,570000.0,0,456000
1030,2021,14326,411750,75.0,2,3.0,411750,17.85,32.56,4,4,Current,549000.0,549000.0,0,411750
1044,2021,14305,437279,80.0,2,2.875,440000,18.0,22.0,5,5,Current,550000.0,550000.0,0,437279
1045,2021,18933,364000,80.0,2,3.25,364000,16.94,37.81,5,5,Current,455000.0,455000.0,0,364000
1079,2021,14373,369339,64.0,2,2.875,370000,17.78,28.96,5,5,Current,578125.0,578125.0,0,369339
1093,2021,12820,450000,95.0,2,3.125,450000,22.09,23.27,5,3,Current,473684.2105,473684.2105,0,450000
1105,2021,17698,425000,61.0,2,3.125,425000,13.99,41.55,4,3,Current,696721.3115,696721.3115,0,425000
1135,2021,13421,520000,80.0,2,3.0,520000,22.77,24.18,3,3,Current,650000.0,650000.0,0,520000
1141,2021,11420,450000,72.0,2,3.125,450000,24.31,27.92,5,5,Current,625000.0,625000.0,0,450000
1143,2021,14875,400000,100.0,2,2.75,400000,13.49,22.95,5,5,Current,400000.0,400000.0,0,400000
1157,2021,16665,520000,80.0,2,3.0,520000,16.12,43.06,5,5,Current,650000.0,650000.0,0,520000
1166,2021,10616,354000,80.0,2,3.375,354000,21.48,29.34,5,5,Current,442500.0,442500.0,0,354000
1191,2021,10333,459193,92.0,2,2.875,460000,24.64,34.28,4,5,Current,500000.0,500000.0,0,459193
1197,2021,13452,372745,77.0,2,2.875,374000,21.13,26.19,5,5,Current,485714.2857,485714.2857,0,372745
1244,2021,12921,413250,95.0,2,3.25,413250,19.66,39.31,5,5,Current,435000.0,435000.0,0,413250
1247,2021,12498,378000,63.0,2,3.5,378000,18.09,31.15,5,5,Current,600000.0,600000.0,0,378000
1250,2021,13054,435000,57.0,2,3.125,435000,21.73,33.14,4,4,Current,763157.8947,763157.8947,0,435000
1278,2021,10028,520000,80.0,2,3.0,520000,28.0,32.96,4,2,Current,650000.0,650000.0,0,520000
1282,2021,19966,337947,73.0,2,2.75,350000,16.73,32.05,5,4,Current,479452.0548,479452.0548,0,337947
1315,2021,14249,548000,70.0,2,3.0,548000,21.68,28.53,5,5,Current,782857.1429,782857.1429,0,548000
1329,2021,12350,531050,78.0,2,2.875,531050,23.75,32.04,5,2,Current,680833.3333,680833.3333,0,531050
1341,2021,20833,442400,80.0,2,3.125,442400,15.69,39.25,5,5,Current,553000.0,553000.0,0,442400
1343,2021,19073,365000,65.0,2,2.875,365000,11.34,33.42,5,4,Current,561538.4615,561538.4615,0,365000
1344,2021,19061,367000,43.0,2,2.875,367000,12.26,40.39,4,5,Current,853488.3721,853488.3721,0,367000
1348,2021,10002,448000,80.0,2,3.0,448000,26.9,33.99,5,5,Current,560000.0,560000.0,0,448000
1373,2021,9273,372000,67.0,2,2.875,372000,24.08,35.27,4,3,Current,555223.8806,555223.8806,0,372000
1374,2021,8825,355000,74.0,2,3.0,355000,22.31,38.65,5,5,Current,479729.7297,479729.7297,0,355000
1375,2021,17704,500000,71.0,2,3.25,500000,15.18,36.38,5,5,Current,704225.3521,704225.3521,0,500000
1401,2021,13235,494000,74.0,2,3.5,494000,22.92,39.41,5,3,Current,667567.5676,667567.5676,0,494000
1402,2021,10820,469244,59.0,2,3.375,470000,21.54,38.19,5,4,Current,796610.1695,796610.1695,0,469244
1408,2021,17664,399750,75.0,2,3.125,399750,17.12,23.89,5,9,Current,533000.0,533000.0,0,399750
1409,2021,13270,500000,80.0,2,2.75,500000,20.66,21.15,5,5,Current,625000.0,625000.0,0,500000
1434,2021,15308,435000,69.0,2,2.875,435000,20.43,24.36,5,5,Current,630434.7826,630434.7826,0,435000
1452,2021,15347,526400,69.0,2,2.875,526400,20.14,21.41,5,5,Current,762898.5507,762898.5507,0,526400
1459,2021,13197,455500,95.0,2,3.25,455500,21.09,21.09,5,5,Current,479473.6842,479473.6842,0,455500
1464,2021,12689,380000,48.0,2,3.0,380000,20.86,27.64,5,4,Current,791666.6667,791666.6667,0,380000
1487,2021,12850,375000,75.0,2,2.875,375000,20.8,35.26,4,4,Current,500000.0,500000.0,0,375000
1494,2021,10110,450000,38.0,2,2.875,450000,24.55,37.4,5,3,Current,1184210.526,1184210.526,0,450000
1524,2021,16159,498750,95.0,2,3.125,498750,16.87,38.61,5,5,Current,525000.0,525000.0,0,498750
1526,2021,10666,378000,66.0,2,3.0,378000,20.89,23.54,5,5,Current,572727.2727,572727.2727,0,378000
1554,2021,12854,356400,54.0,2,3.25,356400,19.71,29.96,5,5,Current,660000.0,660000.0,0,356400
1560,2021,11177,485000,58.0,2,3.125,485000,23.77,43.62,5,4,Current,836206.8966,836206.8966,0,485000
1638,2021,13304,447500,80.0,2,2.75,447500,17.59,22.83,5,5,Current,559375.0,559375.0,0,447500
1652,2021,15180,345000,85.0,2,2.75,345000,15.0,22.57,5,5,Current,405882.3529,405882.3529,0,345000
1653,2021,8993,375000,89.0,2,2.875,375000,22.11,36.02,5,5,Current,421348.3146,421348.3146,0,375000
1662,2021,15305,368000,80.0,2,2.875,368000,13.96,39.99,5,5,Current,460000.0,460000.0,0,368000
1700,2021,15786,400000,64.0,2,2.625,400000,18.1,19.14,5,5,Current,625000.0,625000.0,0,400000
1709,2021,14489,413000,78.0,2,2.125,413000,26.03,39.48,5,4,Current,529487.1795,529487.1795,0,413000
1736,2021,16840,547600,48.0,2,2.0,547600,24.83,26.43,5,5,Current,1140833.333,1140833.333,0,547600
1762,2021,11000,378000,90.0,2,2.375,378000,20.16,31.16,5,5,Current,420000.0,420000.0,0,378000
1797,2021,13280,530000,73.0,2,2.625,530000,22.34,45.41,5,5,Current,726027.3973,726027.3973,0,530000
1807,2021,10833,401000,78.0,2,2.375,401000,29.2,43.59,5,5,Current,514102.5641,514102.5641,0,401000
1817,2021,20000,352500,75.0,2,2.0,352500,12.79,30.93,5,5,Current,470000.0,470000.0,0,352500
1947,2021,14282,352000,80.0,2,2.0,352000,20.07,25.04,5,5,Current,440000.0,440000.0,0,352000
1988,2021,19704,375647,60.0,2,2.125,375647,16.2,26.74,5,5,Current,626078.3333,626078.3333,0,375647
1992,2021,15657,472700,60.0,2,2.375,472700,22.34,29.14,5,5,Current,787833.3333,787833.3333,0,472700
1996,2021,18290,464500,76.0,2,2.625,464500,18.66,47.89,5,4,Current,611184.2105,611184.2105,0,464500
2015,2021,8327,400000,76.0,2,2.75,400000,26.71,35.26,5,5,Current,526315.7895,526315.7895,0,400000
2044,2021,9500,368800,80.0,2,2.75,368800,21.68,23.5,5,5,Current,461000.0,461000.0,0,368800
2061,2021,12173,334882,77.0,2,2.0,334882,22.01,35.91,5,5,Current,434911.6883,434911.6883,0,334882
2119,2021,13840,386500,74.0,2,2.625,386500,17.24,26.0,4,5,Current,522297.2973,522297.2973,0,386500
2136,2021,12432,548000,65.0,2,2.25,548000,38.53,39.87,5,5,Current,843076.9231,843076.9231,0,548000
2137,2021,12932,423990,74.0,2,2.625,423990,26.42,41.18,5,5,Current,572959.4595,572959.4595,0,423990
2153,2021,14504,548250,94.0,2,2.625,548250,21.74,36.66,5,5,Current,583244.6809,583244.6809,0,548250
2160,2021,16693,448500,91.0,2,2.5,448500,17.42,29.56,5,4,Current,492857.1429,492857.1429,0,448500
2195,2021,14967,347643,95.0,2,2.625,347643,13.09,36.45,5,5,Current,365940.0,365940.0,0,347643
2202,2021,11039,417500,86.0,2,2.375,417500,22.91,40.81,4,4,Current,485465.1163,485465.1163,0,417500
2251,2021,9655,370000,74.0,2,3.0,370000,20.87,29.68,5,5,Current,500000.0,500000.0,0,370000
2257,2021,24554,368342,95.0,2,2.75,368342,15.17,43.84,5,5,Current,387728.4211,387728.4211,0,368342
2261,2021,11889,410000,64.0,2,2.875,410000,26.91,33.46,5,5,Current,640625.0,640625.0,0,410000
2270,2021,21814,379000,56.0,2,2.125,379000,21.97,33.47,5,5,Current,676785.7143,676785.7143,0,379000
2326,2021,9551,348800,80.0,2,2.875,348800,22.5,27.66,5,5,Current,436000.0,436000.0,0,348800
2331,2021,13206,330000,79.0,2,2.75,330000,18.45,40.01,5,5,Current,417721.519,417721.519,0,330000
2469,2021,16666,324000,57.0,2,2.25,324000,16.79,36.21,5,5,Current,568421.0526,568421.0526,0,324000
2472,2021,20884,400000,75.0,2,2.5,400000,16.9,26.79,5,4,Current,533333.3333,533333.3333,0,400000
2497,2021,18418,533600,80.0,2,2.75,533600,19.9,32.76,4,4,Current,667000.0,667000.0,0,533600
2507,2021,16851,356250,95.0,2,2.75,356250,12.5,38.81,5,5,Current,375000.0,375000.0,0,356250
2546,2021,10234,410000,79.0,2,2.5,410000,22.06,38.39,5,4,Current,518987.3418,518987.3418,0,410000
2564,2021,13665,445000,68.0,2,2.625,445000,17.72,32.17,5,5,Current,654411.7647,654411.7647,0,445000
2583,2021,13335,532000,78.0,2,2.75,532000,21.95,39.58,5,4,Current,682051.2821,682051.2821,0,532000
2592,2021,18941,376000,80.0,2,2.625,376000,12.93,33.95,5,5,Current,470000.0,470000.0,0,376000
2595,2021,9187,378000,80.0,2,2.875,378000,25.75,25.99,5,5,Current,472500.0,472500.0,0,378000
2596,2021,11248,424000,80.0,2,2.875,424000,18.72,21.34,5,5,Current,530000.0,530000.0,0,424000
2608,2021,10988,435000,79.0,2,2.625,435000,21.9,27.14,5,5,Current,550632.9114,550632.9114,0,435000
2663,2021,12852,386000,71.0,2,3.0,386000,17.88,24.56,5,5,Current,543661.9718,543661.9718,0,386000
2729,2021,11824,490000,70.0,2,2.75,490000,21.35,27.56,5,5,Current,700000.0,700000.0,0,490000
2764,2021,10872,383200,80.0,2,2.875,383200,22.9,36.16,5,5,Current,479000.0,479000.0,0,383200
2780,2021,14873,450000,80.0,2,2.375,450000,19.29,36.8,5,5,Current,562500.0,562500.0,0,450000
2827,2021,16605,344500,77.0,2,2.125,344500,17.37,30.83,5,5,Current,447402.5974,447402.5974,0,344500
2885,2021,9692,479300,79.0,2,2.75,479300,26.43,27.31,5,5,Current,606708.8608,606708.8608,0,479300
2894,2021,20289,305000,79.0,2,3.0,305000,17.33,27.98,5,5,Current,386075.9494,386075.9494,0,305000
2951,2021,12014,418000,79.0,2,1.875,418000,27.31,32.85,5,5,Current,529113.9241,529113.9241,0,418000
2969,2021,13283,422918,79.0,2,2.375,422918,21.51,39.47,5,5,Current,535339.2405,535339.2405,0,422918
2975,2021,10340,372800,80.0,2,2.75,372800,22.4,37.01,5,5,Current,466000.0,466000.0,0,372800
2979,2021,14989,399000,95.0,2,2.625,399000,18.41,34.58,5,5,Current,420000.0,420000.0,0,399000
3029,2021,15676,530000,79.0,2,2.875,530000,21.71,29.76,4,5,Current,670886.0759,670886.0759,0,530000
3037,2021,20584,465750,90.0,2,2.875,465750,14.52,45.99,4,5,Current,517500.0,517500.0,0,465750
3038,2021,9816,351200,77.0,2,2.625,351200,22.47,30.18,5,5,Current,456103.8961,456103.8961,0,351200
3090,2021,10801,414333,91.0,2,2.875,414333,22.64,34.83,5,5,Current,455310.989,455310.989,0,414333
3140,2021,9860,440000,76.0,3,2.75,440000,25.37,29.96,5,5,Current,578947.3684,578947.3684,0,440000
3161,2021,12671,600000,56.0,2,2.875,600000,23.64,34.23,5,5,Current,1071428.571,1071428.571,0,600000
3228,2021,17017,590400,80.0,2,2.75,590400,21.34,26.79,5,5,Current,738000.0,738000.0,0,590400
3274,2021,13912,388000,80.0,2,2.375,388000,17.79,36.11,4,4,Current,485000.0,485000.0,0,388000
3342,2021,11741,364931,78.0,2,2.5,364931,18.52,29.33,5,5,Current,467860.2564,467860.2564,0,364931
3369,2021,12751,367279,75.0,2,2.625,367279,22.55,24.25,5,4,Current,489705.3333,489705.3333,0,367279
3395,2021,12356,363500,77.0,2,2.5,363500,19.88,33.03,5,5,Current,472077.9221,472077.9221,0,363500
3418,2021,17140,328800,68.0,2,3.125,328800,19.48,23.45,5,5,Current,483529.4118,483529.4118,0,328800
3440,2021,12278,400000,77.0,2,2.5,400000,22.04,38.91,5,5,Current,519480.5195,519480.5195,0,400000
3448,2021,14632,540000,80.0,2,2.125,540000,30.68,40.37,5,5,Current,675000.0,675000.0,0,540000
3560,2021,14789,548250,66.0,2,3.25,548250,26.18,27.11,5,5,Current,830681.8182,830681.8182,0,548250
3563,2021,11101,415000,70.0,2,2.5,415000,22.7,23.6,4,5,Current,592857.1429,592857.1429,0,415000
3590,2021,12352,438200,80.0,2,3.0,438200,18.18,29.88,4,4,Current,547750.0,547750.0,0,438200
3616,2021,15000,544000,80.0,2,2.625,544000,21.35,25.54,4,5,Current,680000.0,680000.0,0,544000
3633,2021,14749,440000,73.0,2,2.625,440000,16.46,47.52,5,5,Current,602739.726,602739.726,0,440000
3655,2021,18713,463000,78.0,2,2.75,463000,20.04,35.38,5,5,Current,593589.7436,593589.7436,0,463000
3682,2021,19951,317450,70.0,2,2.5,317450,14.2,33.28,5,5,Current,453500.0,453500.0,0,317450
3723,2021,15516,400000,63.0,2,2.875,400000,15.78,20.35,5,5,Current,634920.6349,634920.6349,0,400000
3727,2021,11897,395250,85.0,2,2.625,395250,20.05,35.07,5,5,Current,465000.0,465000.0,0,395250
3754,2021,23019,336500,75.0,2,2.875,336500,12.55,41.5,4,4,Current,448666.6667,448666.6667,0,336500
3775,2021,11212,405000,69.0,2,2.625,405000,18.93,26.48,5,5,Current,586956.5217,586956.5217,0,405000
3777,2021,13776,400000,65.0,2,2.5,400000,14.56,25.81,5,5,Current,615384.6154,615384.6154,0,400000
3780,2021,15771,330000,80.0,2,2.625,330000,12.27,40.26,5,5,Current,412500.0,412500.0,0,330000
3795,2021,15543,400000,80.0,2,2.875,400000,14.46,24.36,5,5,Current,500000.0,500000.0,0,400000
3826,2021,13836,480000,80.0,2,3.0,480000,23.66,26.86,5,4,Current,600000.0,600000.0,0,480000
3990,2021,14062,441000,90.0,2,3.0,441000,20.95,34.15,5,5,Current,490000.0,490000.0,0,441000
4026,2021,11375,400000,71.0,2,2.625,400000,20.32,26.31,5,5,Current,563380.2817,563380.2817,0,400000
4029,2021,14070,400000,55.0,2,2.125,400000,25.58,38.02,5,5,Current,727272.7273,727272.7273,0,400000
4066,2021,14024,349600,67.0,2,2.375,349600,27.5,31.99,5,5,Current,521791.0448,521791.0448,0,349600
4087,2021,16028,317518,44.0,2,2.375,322000,20.55,27.26,5,5,Current,731818.1818,731818.1818,0,317518
4094,2021,19166,311000,80.0,2,2.0,311000,12.93,38.3,5,5,Current,388750.0,388750.0,0,311000
4116,2021,10416,390000,72.0,2,2.75,390000,23.23,25.11,5,5,Current,541666.6667,541666.6667,0,390000
4165,2021,15700,404000,73.0,2,2.5,404000,13.74,27.39,5,5,Current,553424.6575,553424.6575,0,404000
4174,2021,19081,322600,68.0,2,2.125,322600,22.36,38.73,5,4,Current,474411.7647,474411.7647,0,322600
4182,2021,15589,368107,58.0,2,2.0,368107,20.7,25.21,5,5,Current,634667.2414,634667.2414,0,368107
4195,2021,20612,440000,75.0,2,2.625,440000,19.34,42.88,5,5,Current,586666.6667,586666.6667,0,440000
4218,2021,16839,364500,77.0,2,2.75,364500,17.59,37.61,4,5,Current,473376.6234,473376.6234,0,364500
4220,2021,11204,408800,80.0,2,2.5,408800,19.86,31.79,4,4,Current,511000.0,511000.0,0,408800
4270,2021,14045,453000,73.0,2,2.625,453000,17.13,19.41,5,5,Current,620547.9452,620547.9452,0,453000
4290,2021,13688,496000,77.0,2,2.75,496000,20.13,31.03,4,3,Current,644155.8442,644155.8442,0,496000
4438,2021,9574,359609,67.0,2,2.5,359609,20.97,39.9,5,5,Current,536729.8507,536729.8507,0,359609
4474,2021,14974,408000,80.0,2,2.75,408000,17.81,22.28,5,5,Current,510000.0,510000.0,0,408000
4493,2021,12479,420000,79.0,2,2.0,420000,30.0,37.29,4,4,Current,531645.5696,531645.5696,0,420000
4502,2021,12244,548250,65.0,2,2.75,548250,25.39,33.04,5,5,Current,843461.5385,843461.5385,0,548250
4511,2021,12575,369000,52.0,2,2.875,369000,17.87,28.99,4,5,Current,709615.3846,709615.3846,0,369000
4515,2021,20869,373200,77.0,2,2.125,373200,14.99,32.27,5,4,Current,484675.3247,484675.3247,0,373200
4529,2021,11041,328800,80.0,2,2.75,328800,27.36,34.33,5,5,Current,411000.0,411000.0,0,328800
4636,2021,20145,548000,55.0,2,2.0,548000,32.01,32.42,5,5,Current,996363.6364,996363.6364,0,548000
4650,2021,12584,376000,80.0,2,2.5,376000,24.19,24.98,5,5,Current,470000.0,470000.0,0,376000
4675,2021,17415,389301,71.0,2,2.75,390000,16.66,30.0,5,5,Current,549295.7746,549295.7746,0,389301
4736,2021,11734,373210,45.0,2,2.375,373210,29.27,29.75,5,5,Current,829355.5556,829355.5556,0,373210
4759,2021,12060,360000,74.0,2,2.875,360000,18.09,37.48,5,5,Current,486486.4865,486486.4865,0,360000
4768,2021,14347,412000,89.0,2,2.5,412000,16.38,16.54,5,5,Current,462921.3483,462921.3483,0,412000
4772,2021,19833,500000,80.0,2,2.125,500000,21.6,36.9,5,5,Current,625000.0,625000.0,0,500000
4817,2021,19265,397500,75.0,2,2.125,397500,16.95,36.01,5,5,Current,530000.0,530000.0,0,397500
4829,2021,16666,490000,67.0,2,2.375,490000,17.28,26.31,5,5,Current,731343.2836,731343.2836,0,490000
4888,2021,17995,331896,78.0,2,2.0,331896,17.23,22.09,5,5,Current,425507.6923,425507.6923,0,331896
4902,2021,8337,375200,80.0,2,2.5,375200,25.67,37.5,5,5,Current,469000.0,469000.0,0,375200
4935,2021,13487,430950,82.0,2,2.25,430950,16.16,20.42,5,5,Current,525548.7805,525548.7805,0,430950
5093,2021,16327,427000,70.0,2,2.99,427000,16.15,27.43,4,5,Current,610000.0,610000.0,0,427000
5135,2021,13216,413000,70.0,2,2.75,413000,18.66,20.02,5,5,Current,590000.0,590000.0,0,413000
5162,2021,10974,440000,87.0,2,2.875,440000,25.92,37.27,4,4,Current,505747.1264,505747.1264,0,440000
5224,2021,17104,353000,92.0,2,2.75,353000,18.37,24.4,5,4,Current,383695.6522,383695.6522,0,353000
5235,2021,26963,275000,22.0,2,2.375,275000,23.92,36.71,5,5,Current,1250000.0,1250000.0,0,275000
5236,2021,14751,355087,29.0,2,2.5,355087,30.11,32.58,5,5,Current,1224437.931,1224437.931,0,355087
