,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
885,2021,14918,180000,69.0,2,2.625,180000,12.13,28.32,5,5,Current,260869.56521739133,260869.56521739133,0.0,180000
913,2021,10405,251400,80.0,2,3.0,251400,15.65,31.08,5,4,Current,314250.0,314250.0,0.0,251400
939,2021,14009,230000,80.0,2,2.5,230000,15.84,33.78,5,4,Current,287500.0,287500.0,0.0,230000
945,2021,9348,248000,66.0,2,2.75,248000,21.3,30.34,5,4,Current,375757.57575757575,375757.57575757575,0.0,248000
953,2021,6760,265300,72.0,2,2.875,265300,19.36,32.29,5,4,Current,368472.2222222223,368472.2222222223,0.0,265300
960,2021,10666,355000,50.0,2,3.0,355000,19.12,23.24,5,5,Current,710000.0,710000.0,0.0,355000
968,2021,20417,220000,87.0,2,3.125,220000,17.15,23.54,5,5,Current,252873.5632183908,252873.5632183908,0.0,220000
969,2021,11022,230000,74.0,2,3.0,230000,13.68,29.74,5,5,Current,310810.8108108108,310810.8108108108,0.0,230000
980,2021,11066,355914,92.0,2,2.75,355914,17.7,35.19,5,4,Current,386863.04347826086,386863.04347826086,0.0,355914
987,2021,12099,240000,80.0,2,3.125,240000,12.46,30.74,5,4,Current,300000.0,300000.0,0.0,240000
1001,2021,19269,256000,80.0,2,3.375,256000,15.45,28.67,5,5,Current,320000.0,320000.0,0.0,256000
1007,2021,12589,275000,57.0,2,2.75,275000,13.22,35.83,5,4,Current,482456.1403508773,482456.1403508773,0.0,275000
1016,2021,12253,335000,47.0,2,2.75,335000,19.32,24.7,5,5,Current,712765.9574468086,712765.9574468086,0.0,335000
1020,2021,7123,249500,82.0,2,2.875,249500,20.66,23.1,5,5,Current,304268.29268292687,304268.29268292687,0.0,249500
1037,2021,8975,270000,68.0,2,3.125,270000,22.3,31.73,5,5,Current,397058.82352941175,397058.82352941175,0.0,270000
1062,2021,11359,227800,79.0,2,2.875,227800,14.1,28.85,5,5,Current,288354.43037974683,288354.43037974683,0.0,227800
1073,2021,14858,252000,80.0,2,2.5,252000,15.21,22.69,5,4,Current,315000.0,315000.0,0.0,252000
1077,2021,11359,208000,80.0,2,3.125,208000,13.27,21.37,5,5,Current,260000.0,260000.0,0.0,208000
1079,2021,14373,369339,64.0,2,2.875,370000,17.78,28.96,5,5,Current,578125.0,578125.0,0.0,369339
1080,2021,9636,248233,93.0,2,2.875,250000,17.38,24.13,5,4,Current,268817.20430107525,268817.20430107525,0.0,248233
1081,2021,9018,314439,67.0,2,2.75,314439,21.8,21.8,5,5,Current,469311.94029850746,469311.94029850746,0.0,314439
1089,2021,10660,306401,80.0,2,3.25,309600,18.94,28.98,5,5,Current,387000.0,387000.0,0.0,306401
1116,2021,12330,295200,90.0,2,2.625,295200,20.04,34.6,5,5,Current,328000.0,328000.0,0.0,295200
1127,2021,7111,236185,66.0,2,3.0,237000,20.67,29.04,5,5,Current,359090.90909090906,359090.90909090906,0.0,236185
1142,2021,10206,307909,75.0,2,3.125,310000,17.8,33.13,5,5,Current,413333.3333333333,413333.3333333333,0.0,307909
1145,2021,14031,316570,80.0,2,3.125,318720,13.15,30.95,5,4,Current,398400.0,398400.0,0.0,316570
1146,2021,16290,250924,79.0,2,3.25,254000,10.24,34.97,5,4,Current,321518.9873417721,321518.9873417721,0.0,250924
1172,2021,8981,243600,84.0,2,3.25,243600,20.27,25.22,5,4,Current,290000.0,290000.0,0.0,243600
1197,2021,13452,372745,77.0,2,2.875,374000,21.13,26.19,5,5,Current,485714.2857142857,485714.2857142857,0.0,372745
1225,2021,14753,220000,59.0,2,2.625,220000,20.46,42.78,5,5,Current,372881.3559322034,372881.3559322034,0.0,220000
1255,2021,9222,237625,75.0,2,3.25,238900,16.14,21.27,5,5,Current,318533.3333333333,318533.3333333333,0.0,237625
1275,2021,12973,308000,73.0,2,2.875,308000,19.26,27.33,5,5,Current,421917.8082191781,421917.8082191781,0.0,308000
1295,2021,7103,300000,80.0,2,2.875,300000,25.67,31.57,5,5,Current,375000.0,375000.0,0.0,300000
1302,2021,9760,295920,80.0,2,3.25,295920,16.49,30.86,5,5,Current,369900.0,369900.0,0.0,295920
1335,2021,10863,220000,80.0,2,2.875,220000,13.89,30.91,5,5,Current,275000.0,275000.0,0.0,220000
1353,2021,16206,250000,74.0,2,2.625,250000,12.55,43.1,5,4,Current,337837.83783783787,337837.83783783787,0.0,250000
1377,2021,14341,285000,71.0,2,3.25,285000,14.04,24.06,5,5,Current,401408.4507042254,401408.4507042254,0.0,285000
1384,2021,15837,310000,77.0,2,2.875,310000,13.76,26.94,5,4,Current,402597.4025974026,402597.4025974026,0.0,310000
1396,2021,9248,290000,80.0,2,2.875,290000,18.56,24.82,5,5,Current,362500.0,362500.0,0.0,290000
1450,2021,10446,358000,80.0,2,2.875,358000,18.95,24.54,5,4,Current,447500.0,447500.0,0.0,358000
1479,2021,13128,215000,66.0,2,2.875,215000,12.8,25.96,5,5,Current,325757.57575757575,325757.57575757575,0.0,215000
1506,2021,12819,308000,65.0,2,2.75,308000,19.1,26.31,5,4,Current,473846.1538461538,473846.1538461538,0.0,308000
1509,2021,8607,258400,80.0,2,3.125,258400,17.99,23.99,5,5,Current,323000.0,323000.0,0.0,258400
1525,2021,12974,190400,80.0,2,3.125,190400,15.94,25.86,5,5,Current,238000.0,238000.0,0.0,190400
1526,2021,10666,378000,66.0,2,3.0,378000,20.89,23.54,5,5,Current,572727.2727272727,572727.2727272727,0.0,378000
1529,2021,10640,236000,59.0,3,2.875,236000,14.21,24.15,5,9,Current,400000.0,400000.0,0.0,236000
1552,2021,11281,305000,76.0,2,3.375,305000,16.02,28.34,5,4,Current,401315.7894736842,401315.7894736842,0.0,305000
1554,2021,12854,356400,54.0,2,3.25,356400,19.71,29.96,5,5,Current,660000.0,660000.0,0.0,356400
1562,2021,14292,312550,95.0,2,3.25,312550,13.58,21.94,5,3,Current,329000.0,329000.0,0.0,312550
1588,2021,10833,260000,80.0,2,3.375,260000,15.92,43.61,5,4,Current,325000.0,325000.0,0.0,260000
1617,2021,12345,308250,97.0,2,2.5,308250,12.54,13.25,5,5,Current,317783.5051546392,317783.5051546392,0.0,308250
1633,2021,9735,212000,90.0,2,2.875,212000,13.35,23.06,5,5,Current,235555.5555555556,235555.5555555556,0.0,212000
1637,2021,10877,245000,93.0,2,2.75,245000,13.58,14.16,5,5,Current,263440.8602150538,263440.8602150538,0.0,245000
1652,2021,15180,345000,85.0,2,2.75,345000,15.0,22.57,5,5,Current,405882.3529411765,405882.3529411765,0.0,345000
1675,2021,8815,230000,74.0,2,2.5,230000,15.69,29.74,5,5,Current,310810.8108108108,310810.8108108108,0.0,230000
1696,2021,13097,245600,80.0,2,2.625,245600,12.5,37.4,5,4,Current,307000.0,307000.0,0.0,245600
1712,2021,15014,213000,60.0,2,2.125,213000,16.21,23.08,5,5,Current,355000.0,355000.0,0.0,213000
1713,2021,11531,292000,79.0,2,2.625,292000,15.41,25.72,5,5,Current,369620.2531645569,369620.2531645569,0.0,292000
1723,2021,9560,238000,74.0,2,2.25,238000,23.67,34.72,5,5,Current,321621.6216216216,321621.6216216216,0.0,238000
1762,2021,11000,378000,90.0,2,2.375,378000,20.16,31.16,5,5,Current,420000.0,420000.0,0.0,378000
1790,2021,8623,270000,80.0,2,2.625,270000,20.47,38.36,5,5,Current,337500.0,337500.0,0.0,270000
1815,2021,14355,264800,80.0,2,2.625,264800,11.41,19.98,5,4,Current,331000.0,331000.0,0.0,264800
1874,2021,10053,227000,61.0,2,2.25,227000,21.6,30.36,5,5,Current,372131.1475409836,372131.1475409836,0.0,227000
1899,2021,10193,237081,95.0,2,2.875,237500,15.72,25.1,5,4,Current,250000.0,250000.0,0.0,237081
1915,2021,12933,225000,61.0,2,2.125,225000,14.67,21.93,5,5,Current,368852.4590163935,368852.4590163935,0.0,225000
1917,2021,11457,245000,70.0,2,2.625,245000,13.6,14.44,5,5,Current,350000.0,350000.0,0.0,245000
1947,2021,14282,352000,80.0,2,2.0,352000,20.07,25.04,5,5,Current,440000.0,440000.0,0.0,352000
1950,2021,12300,309032,80.0,2,2.75,309600,9.83,36.14,5,5,Current,387000.0,387000.0,0.0,309032
1957,2021,12453,246500,78.0,2,2.875,246500,10.46,21.12,5,5,Current,316025.641025641,316025.641025641,0.0,246500
1962,2021,13452,252000,80.0,2,2.625,252000,10.49,21.04,5,4,Current,315000.0,315000.0,0.0,252000
1972,2021,8232,247000,78.0,2,2.5,247000,11.86,21.52,5,5,Current,316666.6666666666,316666.6666666666,0.0,247000
1983,2021,13539,290000,65.0,2,2.5,290000,13.71,21.74,5,5,Current,446153.8461538461,446153.8461538461,0.0,290000
1987,2021,9062,244050,65.0,2,2.625,244050,20.53,32.69,5,5,Current,375461.5384615384,375461.5384615384,0.0,244050
2002,2021,11613,280000,80.0,2,2.625,280000,15.81,16.24,5,5,Current,350000.0,350000.0,0.0,280000
2003,2021,12616,270000,78.0,2,2.5,270000,12.44,18.48,5,5,Current,346153.8461538461,346153.8461538461,0.0,270000
2040,2021,12903,312000,80.0,2,2.75,312000,13.64,14.09,5,5,Current,390000.0,390000.0,0.0,312000
2042,2021,10847,230000,77.0,2,2.875,230000,14.43,15.83,5,5,Current,298701.2987012987,298701.2987012987,0.0,230000
2044,2021,9500,368800,80.0,2,2.75,368800,21.68,23.5,5,5,Current,461000.0,461000.0,0.0,368800
2045,2021,11684,260000,80.0,2,2.125,260000,18.94,20.69,5,5,Current,325000.0,325000.0,0.0,260000
2052,2021,9439,313000,75.0,2,2.625,313000,19.48,21.89,5,5,Current,417333.3333333333,417333.3333333333,0.0,313000
2061,2021,12173,334882,77.0,2,2.0,334882,22.01,35.91,5,5,Current,434911.6883116883,434911.6883116883,0.0,334882
2069,2021,12942,255000,78.0,2,2.0,255000,15.13,22.35,5,5,Current,326923.07692307694,326923.07692307694,0.0,255000
2072,2021,12280,321735,78.0,2,2.125,321735,22.3,30.57,5,4,Current,412480.7692307692,412480.7692307692,0.0,321735
2079,2021,11142,226500,70.0,2,2.875,226500,13.24,18.81,5,5,Current,323571.4285714286,323571.4285714286,0.0,226500
2090,2021,10856,235000,68.0,2,2.875,235000,13.79,14.42,5,5,Current,345588.23529411765,345588.23529411765,0.0,235000
2097,2021,14252,217400,75.0,2,2.375,217400,13.54,25.6,5,5,Current,289866.6666666667,289866.6666666667,0.0,217400
2108,2021,14060,276549,62.0,2,2.25,276549,19.26,28.96,5,5,Current,446046.7741935484,446046.7741935484,0.0,276549
2135,2021,12958,301650,76.0,2,2.25,301650,18.94,28.07,5,5,Current,396907.8947368421,396907.8947368421,0.0,301650
2139,2021,11344,250000,70.0,2,2.625,250000,15.9,28.0,5,5,Current,357142.8571428572,357142.8571428572,0.0,250000
2150,2021,12299,290000,66.0,2,2.125,290000,22.91,30.9,5,5,Current,439393.9393939394,439393.9393939394,0.0,290000
2166,2021,10519,205000,63.0,2,2.0,205000,16.92,24.79,5,4,Current,325396.8253968254,325396.8253968254,0.0,205000
2168,2021,6485,250000,67.0,2,2.5,250000,21.53,29.28,5,5,Current,373134.32835820894,373134.32835820894,0.0,250000
2176,2021,14215,302200,73.0,3,2.5,302200,11.36,22.03,5,5,Current,413972.602739726,413972.602739726,0.0,302200
2195,2021,14967,347643,95.0,2,2.625,347643,13.09,36.45,5,5,Current,365940.0,365940.0,0.0,347643
2200,2021,16368,256000,80.0,2,2.0,256000,15.08,23.66,9,9,Current,320000.0,320000.0,0.0,256000
2207,2021,8467,155000,68.0,2,2.5,155000,14.4,21.27,9,9,Current,227941.17647058825,227941.17647058825,0.0,155000
2213,2021,8213,275000,71.0,2,2.5,275000,15.88,16.35,9,9,Current,387323.94366197183,387323.94366197183,0.0,275000
2221,2021,13116,332500,95.0,2,2.5,332500,15.2,27.03,5,5,Current,350000.0,350000.0,0.0,332500
2237,2021,12207,296000,80.0,2,2.5,296000,21.8,29.28,5,5,Current,370000.0,370000.0,0.0,296000
2238,2021,14736,272000,80.0,2,2.25,272000,17.34,27.41,5,5,Current,340000.0,340000.0,0.0,272000
2251,2021,9655,370000,74.0,2,3.0,370000,20.87,29.68,5,5,Current,500000.0,500000.0,0.0,370000
2255,2021,13856,293650,67.0,2,2.5,293650,18.31,24.41,5,5,Current,438283.5820895522,438283.5820895522,0.0,293650
2258,2021,14564,217000,73.0,2,2.25,217000,13.27,37.73,5,5,Current,297260.27397260274,297260.27397260274,0.0,217000
2290,2021,14111,224000,80.0,2,2.625,224000,10.76,22.25,5,5,Current,280000.0,280000.0,0.0,224000
2299,2021,9156,236800,80.0,2,2.875,236800,15.89,34.01,5,5,Current,296000.0,296000.0,0.0,236800
2317,2021,8349,240000,73.0,2,2.875,240000,16.74,23.03,5,5,Current,328767.12328767125,328767.12328767125,0.0,240000
2323,2021,12489,232000,75.0,2,2.875,232000,12.01,29.8,5,4,Current,309333.3333333333,309333.3333333333,0.0,232000
2326,2021,9551,348800,80.0,2,2.875,348800,22.5,27.66,5,5,Current,436000.0,436000.0,0.0,348800
2327,2021,11158,204308,72.0,2,2.25,204308,15.36,36.92,5,5,Current,283761.1111111111,283761.1111111111,0.0,204308
2331,2021,13206,330000,79.0,2,2.75,330000,18.45,40.01,5,5,Current,417721.5189873417,417721.5189873417,0.0,330000
2359,2021,15347,260000,74.0,2,2.375,260000,14.63,19.06,5,4,Current,351351.35135135136,351351.35135135136,0.0,260000
2364,2021,12411,350000,77.0,2,2.875,350000,16.55,21.2,5,5,Current,454545.4545454545,454545.4545454545,0.0,350000
2372,2021,12719,175500,68.0,2,2.375,175500,19.3,26.17,5,5,Current,258088.2352941176,258088.2352941176,0.0,175500
2379,2021,10171,263150,95.0,2,3.25,263150,17.29,35.54,5,4,Current,277000.0,277000.0,0.0,263150
2385,2021,6989,315000,79.0,2,3.125,315000,14.7,42.9,5,5,Current,398734.17721518985,398734.17721518985,0.0,315000
2407,2021,13248,196800,80.0,2,2.125,196800,12.99,28.64,5,5,Current,246000.0,246000.0,0.0,196800
2432,2021,11627,267725,79.0,2,2.5,267725,21.93,27.07,5,5,Current,338892.40506329114,338892.40506329114,0.0,267725
2449,2021,12272,315000,75.0,2,2.625,315000,14.58,19.6,5,5,Current,420000.0,420000.0,0.0,315000
2452,2021,17196,249913,77.0,2,2.5,249913,14.28,21.94,5,5,Current,324562.33766233764,324562.33766233764,0.0,249913
2460,2021,10640,266000,79.0,2,3.0,266000,16.49,22.72,5,5,Current,336708.86075949366,336708.86075949366,0.0,266000
2466,2021,13579,289600,80.0,2,2.75,289600,12.43,25.73,5,5,Current,362000.0,362000.0,0.0,289600
2469,2021,16666,324000,57.0,2,2.25,324000,16.79,36.21,5,5,Current,568421.052631579,568421.052631579,0.0,324000
2476,2021,9710,230000,75.0,2,3.0,230000,15.51,23.54,5,5,Current,306666.6666666667,306666.6666666667,0.0,230000
2482,2021,10161,307500,78.0,2,2.5,307500,19.72,22.71,5,5,Current,394230.7692307692,394230.7692307692,0.0,307500
2492,2021,9030,238188,80.0,2,2.125,238188,22.6,36.55,5,5,Current,297735.0,297735.0,0.0,238188
2507,2021,16851,356250,95.0,2,2.75,356250,12.5,38.81,5,5,Current,375000.0,375000.0,0.0,356250
2517,2021,10048,249000,77.0,2,2.75,249000,18.55,28.8,5,5,Current,323376.6233766234,323376.6233766234,0.0,249000
2519,2021,13088,273000,86.0,2,2.875,273000,12.72,22.43,5,5,Current,317441.8604651163,317441.8604651163,0.0,273000
2537,2021,9415,193000,70.0,2,2.875,193000,16.33,24.63,5,5,Current,275714.28571428574,275714.28571428574,0.0,193000
2580,2021,15431,218000,78.0,2,2.0,218000,12.78,26.51,5,5,Current,279487.1794871795,279487.1794871795,0.0,218000
2591,2021,11611,320000,80.0,2,2.625,320000,14.92,32.96,5,5,Current,400000.0,400000.0,0.0,320000
2596,2021,11248,424000,80.0,2,2.875,424000,18.72,21.34,5,5,Current,530000.0,530000.0,0.0,424000
2598,2021,9447,250000,80.0,2,2.75,250000,17.57,37.46,5,5,Current,312500.0,312500.0,0.0,250000
2613,2021,10415,221700,74.0,2,2.875,221700,21.41,30.93,5,4,Current,299594.5945945946,299594.5945945946,0.0,221700
2663,2021,12852,386000,71.0,2,3.0,386000,17.88,24.56,5,5,Current,543661.971830986,543661.971830986,0.0,386000
2680,2021,11810,284000,80.0,2,2.75,284000,14.12,38.15,5,5,Current,355000.0,355000.0,0.0,284000
2700,2021,13143,334400,80.0,2,2.5,334400,18.89,20.76,5,5,Current,418000.0,418000.0,0.0,334400
2701,2021,11022,213750,75.0,2,2.625,213750,13.8,33.2,5,4,Current,285000.0,285000.0,0.0,213750
2707,2021,9550,198000,71.0,2,2.75,198000,16.19,23.01,5,5,Current,278873.23943661974,278873.23943661974,0.0,198000
2712,2021,12573,216000,80.0,2,2.0,216000,15.42,28.08,5,5,Current,270000.0,270000.0,0.0,216000
2715,2021,7083,308000,80.0,2,2.75,308000,24.63,33.77,5,5,Current,385000.0,385000.0,0.0,308000
2717,2021,10000,319750,59.0,2,2.25,319750,19.7,34.79,5,4,Current,541949.1525423729,541949.1525423729,0.0,319750
2721,2021,13956,287000,48.0,2,2.0,287000,19.82,20.36,5,5,Current,597916.6666666667,597916.6666666667,0.0,287000
2742,2021,20099,257600,71.0,2,2.75,257600,16.41,29.76,5,5,Current,362816.90140845074,362816.90140845074,0.0,257600
2756,2021,10743,300000,76.0,2,2.75,300000,19.86,28.25,5,5,Current,394736.8421052632,394736.8421052632,0.0,300000
2767,2021,8661,270453,78.0,2,2.0,270453,27.06,31.59,5,5,Current,346734.6153846154,346734.6153846154,0.0,270453
2773,2021,10515,256000,80.0,2,2.375,256000,20.48,21.06,5,5,Current,320000.0,320000.0,0.0,256000
2799,2021,11397,232000,60.0,2,2.375,232000,15.22,30.2,5,4,Current,386666.6666666667,386666.6666666667,0.0,232000
2800,2021,7333,284000,80.0,2,2.75,284000,22.89,35.19,5,4,Current,355000.0,355000.0,0.0,284000
2810,2021,12480,281675,68.0,2,2.05,281675,19.06,24.77,5,4,Current,414227.94117647054,414227.94117647054,0.0,281675
2821,2021,8963,212000,80.0,2,2.25,212000,20.35,22.29,5,3,Current,265000.0,265000.0,0.0,212000
2827,2021,16605,344500,77.0,2,2.125,344500,17.37,30.83,5,5,Current,447402.59740259737,447402.59740259737,0.0,344500
2853,2021,11500,355000,67.0,2,2.625,355000,17.6,21.52,5,5,Current,529850.7462686567,529850.7462686567,0.0,355000
2862,2021,14525,223200,80.0,2,2.25,223200,13.93,28.35,5,5,Current,279000.0,279000.0,0.0,223200
2879,2021,8982,290000,60.0,2,2.625,290000,18.99,35.84,5,4,Current,483333.3333333334,483333.3333333334,0.0,290000
2894,2021,20289,305000,79.0,2,3.0,305000,17.33,27.98,5,5,Current,386075.9493670886,386075.9493670886,0.0,305000
2912,2021,8391,276000,79.0,2,2.75,276000,22.36,35.02,5,5,Current,349367.0886075949,349367.0886075949,0.0,276000
2915,2021,19330,288800,67.0,2,2.375,288800,16.24,35.01,5,5,Current,431044.77611940296,431044.77611940296,0.0,288800
2920,2021,10848,233500,72.0,2,2.75,233500,14.98,24.12,5,5,Current,324305.5555555556,324305.5555555556,0.0,233500
2928,2021,12558,260715,71.0,2,2.0,260715,18.52,26.3,5,5,Current,367204.2253521127,367204.2253521127,0.0,260715
2945,2021,12145,288000,66.0,2,2.125,288000,21.17,28.81,5,5,Current,436363.6363636364,436363.6363636364,0.0,288000
2954,2021,11594,346500,69.0,2,2.75,346500,18.21,25.62,5,5,Current,502173.9130434783,502173.9130434783,0.0,346500
2955,2021,10551,200000,80.0,2,2.5,200000,12.64,27.28,5,5,Current,250000.0,250000.0,0.0,200000
