,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
9038,2021,14840,393000,68.0,2,3.5,393000,15.98,48.79,3,4,Current,577941.1765,577941.1765,0,393000
9334,2021,19719,332436,80.0,2,3.5,332436,9.9,44.0,3,4,Current,415545.0,415545.0,0,332436
9677,2021,10406,315400,95.0,2,3.875,315400,20.04,20.16,4,3,Current,332000.0,332000.0,0,315400
9960,2021,12511,375000,75.0,2,3.25,375000,20.22,27.0,3,5,Current,500000.0,500000.0,0,375000
10036,2021,11847,368280,103.0,2,3.25,368280,22.26,45.6,3,3,Current,357553.3981,357553.3981,0,368280
10182,2021,10241,408150,87.0,2,3.0,408150,22.29,35.26,3,4,Current,469137.931,469137.931,0,408150
10202,2021,14632,368800,80.0,2,3.125,368800,16.74,27.62,3,2,Current,461000.0,461000.0,0,368800
10685,2021,16250,403750,95.0,2,3.0,403750,17.54,35.64,3,3,Current,425000.0,425000.0,0,403750
10775,2021,16892,494109,103.0,2,3.125,494109,20.96,34.44,2,2,Current,479717.4757,479717.4757,0,494109
12232,2021,13155,413250,95.0,2,3.95,413250,21.27,34.36,3,2,Current,435000.0,435000.0,0,413250
12585,2021,15473,312000,80.0,2,3.625,312000,16.39,40.85,3,3,Current,390000.0,390000.0,0,312000
13404,2021,22200,300000,83.0,2,3.25,300000,29.73,44.88,3,5,Current,361445.7831,361445.7831,0,300000
13440,2021,10144,310400,80.0,2,3.875,310400,22.69,33.81,4,4,Current,388000.0,388000.0,0,310400
13568,2021,13225,351920,80.0,2,3.25,351920,16.9,31.65,3,5,Current,439900.0,439900.0,0,351920
13596,2021,8053,312000,80.0,2,4.0,312000,23.28,27.58,3,4,Current,390000.0,390000.0,0,312000
13888,2021,13520,375600,80.0,2,3.5,375600,20.42,44.81,3,3,Current,469500.0,469500.0,0,375600
13967,2021,14280,409250,100.0,2,3.5,409250,18.88,40.32,2,5,Current,409250.0,409250.0,0,409250
14208,2021,14645,391500,90.0,2,3.5,391500,16.9,41.01,3,5,Current,435000.0,435000.0,0,391500
14232,2021,10117,336200,100.0,2,3.75,336200,20.59,23.15,4,3,Current,336200.0,336200.0,0,336200
14284,2021,11666,388000,77.0,2,3.5,388000,24.83,44.09,4,5,Current,503896.1039,503896.1039,0,388000
14399,2021,11948,371000,78.0,2,3.25,371000,18.23,34.57,3,4,Current,475641.0256,475641.0256,0,371000
14898,2021,10423,451250,95.0,2,3.5,451250,28.47,41.93,3,4,Current,475000.0,475000.0,0,451250
15108,2021,12109,351200,80.0,2,3.5,351200,20.83,30.64,3,2,Current,439000.0,439000.0,0,351200
15791,2021,9212,375000,95.0,2,3.25,375000,25.8,30.79,3,4,Current,394736.8421,394736.8421,0,375000
15923,2021,9469,384000,80.0,2,3.375,384000,28.96,34.67,3,3,Current,480000.0,480000.0,0,384000
16075,2021,9960,305000,78.0,2,3.5,305000,18.92,42.41,4,4,Current,391025.641,391025.641,0,305000
16476,2021,9680,276000,80.0,2,3.625,276000,19.08,40.11,4,5,Current,345000.0,345000.0,0,276000
16578,2021,10245,354000,69.0,2,3.5,354000,22.27,40.27,4,4,Current,513043.4783,513043.4783,0,354000
16740,2021,22811,375800,79.0,2,4.0,375800,9.24,39.81,3,3,Current,475696.2025,475696.2025,0,375800
16829,2021,18646,420000,80.0,2,3.875,420000,18.75,49.88,4,3,Current,525000.0,525000.0,0,420000
16971,2021,10472,486400,76.0,2,3.125,486400,26.12,44.39,2,4,Current,640000.0,640000.0,0,486400
20498,2021,11012,363700,75.0,2,3.25,363700,20.0,33.0,3,5,Current,484933.3333,484933.3333,0,363700
21570,2021,19167,398163,89.0,2,3.0,399400,16.0,40.0,3,3,Current,448764.0449,448764.0449,0,398163
22018,2021,11737,366833,83.0,2,3.25,368000,20.0,38.0,3,4,Current,443373.494,443373.494,0,366833
24422,2021,18501,276000,80.0,2,4.125,276000,12.82,34.79,4,2,Current,345000.0,345000.0,0,276000
24689,2021,12310,480250,85.0,2,3.125,480250,25.39,39.55,2,2,Current,565000.0,565000.0,0,480250
24845,2021,17032,348000,80.0,2,3.75,348000,17.61,44.59,3,4,Current,435000.0,435000.0,0,348000
25092,2021,12545,433800,90.0,2,3.5,433800,23.61,37.6,2,3,Current,482000.0,482000.0,0,433800
25098,2021,19749,460000,80.0,2,3.375,460000,13.26,34.63,2,4,Current,575000.0,575000.0,0,460000
25126,2021,13318,380000,95.0,2,3.5,380000,21.73,23.49,3,5,Current,400000.0,400000.0,0,380000
25261,2021,16646,343200,58.0,2,3.25,343200,14.09,40.36,3,3,Current,591724.1379,591724.1379,0,343200
25365,2021,17688,462000,70.0,2,3.875,462000,19.24,28.16,3,3,Current,660000.0,660000.0,0,462000
25407,2021,11346,309600,90.0,2,3.5,309600,16.92,48.66,4,4,Current,344000.0,344000.0,0,309600
25455,2021,14726,476250,75.0,2,3.75,476250,22.28,42.51,3,2,Current,635000.0,635000.0,0,476250
25479,2021,15155,325800,90.0,2,3.625,325800,12.54,48.61,4,3,Current,362000.0,362000.0,0,325800
25557,2021,12024,387000,75.0,2,3.75,387000,25.71,43.8,3,3,Current,516000.0,516000.0,0,387000
25561,2021,8787,363750,75.0,2,4.0,363750,24.09,41.59,3,2,Current,485000.0,485000.0,0,363750
25714,2021,24878,272000,80.0,2,3.625,272000,28.3,47.51,3,3,Current,340000.0,340000.0,0,272000
25825,2021,18398,398600,76.0,2,3.375,398600,14.45,33.47,3,4,Current,524473.6842,524473.6842,0,398600
25876,2021,18576,491300,76.0,2,3.625,491300,14.68,38.64,3,3,Current,646447.3684,646447.3684,0,491300
25932,2021,14419,288000,90.0,2,3.75,288000,17.18,41.32,4,3,Current,320000.0,320000.0,0,288000
25992,2021,16712,292000,80.0,2,3.625,292000,26.2,41.7,3,5,Current,365000.0,365000.0,0,292000
25999,2021,14006,383000,88.0,2,3.75,383000,18.88,23.6,3,4,Current,435227.2727,435227.2727,0,383000
26060,2021,13619,348750,75.0,2,3.625,348750,18.47,31.63,3,2,Current,465000.0,465000.0,0,348750
26129,2021,12872,440000,74.0,2,3.5,440000,22.54,43.51,2,3,Current,594594.5946,594594.5946,0,440000
26130,2021,20737,359100,90.0,2,3.625,359100,11.28,41.85,4,4,Current,399000.0,399000.0,0,359100
26152,2021,16277,312000,80.0,2,3.625,312000,15.08,35.88,3,3,Current,390000.0,390000.0,0,312000
26244,2021,23692,264000,80.0,2,3.75,264000,17.56,41.92,3,4,Current,330000.0,330000.0,0,264000
26261,2021,16749,359350,75.0,2,3.5,359350,17.79,41.66,3,2,Current,479133.3333,479133.3333,0,359350
26357,2021,11537,344000,80.0,2,3.375,344000,16.71,46.91,4,4,Current,430000.0,430000.0,0,344000
26365,2021,13209,473400,90.0,2,3.375,473400,23.14,35.04,3,3,Current,526000.0,526000.0,0,473400
26371,2021,13057,440000,77.0,2,4.125,440000,21.48,44.21,4,3,Current,571428.5714,571428.5714,0,440000
26420,2021,12977,318780,80.0,2,3.625,318780,18.1,41.64,3,3,Current,398475.0,398475.0,0,318780
26521,2021,16123,333000,90.0,2,3.25,333000,14.21,43.11,3,3,Current,370000.0,370000.0,0,333000
26637,2021,17895,336000,80.0,2,3.125,336000,16.5,30.98,3,3,Current,420000.0,420000.0,0,336000
26649,2021,13044,427500,95.0,2,3.0,427500,20.74,34.74,3,4,Current,450000.0,450000.0,0,427500
26774,2021,11414,422750,95.0,2,3.25,422750,23.41,39.53,3,5,Current,445000.0,445000.0,0,422750
26813,2021,12962,347650,77.0,2,3.875,347650,21.42,41.05,4,3,Current,451493.5065,451493.5065,0,347650
26824,2021,13662,335200,80.0,2,3.625,335200,12.48,30.06,3,4,Current,419000.0,419000.0,0,335200
26826,2021,12333,351500,95.0,2,3.375,351500,20.11,27.73,3,4,Current,370000.0,370000.0,0,351500
26836,2021,14000,274400,80.0,2,3.5,274400,13.47,41.65,4,3,Current,343000.0,343000.0,0,274400
26841,2021,14054,366700,95.0,2,3.375,366700,20.73,41.74,4,2,Current,386000.0,386000.0,0,366700
26908,2021,14897,404000,80.0,2,3.625,404000,19.3,40.14,3,4,Current,505000.0,505000.0,0,404000
26931,2021,13243,296000,80.0,2,4.0,296000,16.76,29.12,4,4,Current,370000.0,370000.0,0,296000
27060,2021,9447,316000,80.0,2,3.625,316000,19.85,41.12,4,4,Current,395000.0,395000.0,0,316000
27073,2021,12809,398000,77.0,2,3.625,398000,19.19,44.75,2,5,Current,516883.1169,516883.1169,0,398000
27112,2021,13209,420000,80.0,2,3.25,420000,20.06,24.87,3,3,Current,525000.0,525000.0,0,420000
27172,2021,13764,440208,90.0,2,3.0,440208,20.0,49.6,3,4,Current,489120.0,489120.0,0,440208
27211,2021,12288,423200,80.0,2,3.0,423200,16.04,44.88,3,3,Current,529000.0,529000.0,0,423200
27213,2021,19567,415100,73.0,2,3.0,415100,15.71,42.19,3,4,Current,568630.137,568630.137,0,415100
27214,2021,13679,328000,80.0,2,3.75,328000,15.29,42.63,3,2,Current,410000.0,410000.0,0,328000
27355,2021,15585,379440,95.0,2,3.875,380000,16.64,23.77,3,4,Current,400000.0,400000.0,0,379440
27383,2021,9899,380000,75.0,2,4.0,380000,21.41,33.38,4,3,Current,506666.6667,506666.6667,0,380000
27384,2021,10116,342580,76.0,2,3.875,342580,18.24,35.06,4,4,Current,450763.1579,450763.1579,0,342580
27457,2021,11046,388000,80.0,2,3.5,388000,27.65,49.45,2,3,Current,485000.0,485000.0,0,388000
27525,2021,14532,381018,75.0,2,3.25,381018,20.92,37.08,3,4,Current,508024.0,508024.0,0,381018
27618,2021,12920,393750,75.0,2,4.25,393750,19.36,35.64,2,2,Current,525000.0,525000.0,0,393750
27637,2021,8958,289200,80.0,2,3.625,289200,17.85,35.64,4,3,Current,361500.0,361500.0,0,289200
27786,2021,7013,363680,78.0,2,3.5,363680,28.47,38.44,3,4,Current,466256.4103,466256.4103,0,363680
27787,2021,12221,366656,75.0,2,3.25,368000,20.37,48.54,4,3,Current,490666.6667,490666.6667,0,366656
27798,2021,13300,466017,77.0,2,3.875,468000,21.61,36.94,3,4,Current,607792.2078,607792.2078,0,466017
27834,2021,10563,380000,80.0,2,3.25,380000,17.7,37.65,3,3,Current,475000.0,475000.0,0,380000
27886,2021,9580,399370,80.0,2,3.5,400000,21.44,41.89,3,3,Current,500000.0,500000.0,0,399370
27889,2021,14584,364450,65.0,2,3.125,364450,13.99,35.1,3,2,Current,560692.3077,560692.3077,0,364450
27891,2021,12667,388311,80.0,2,3.49,392000,18.46,41.06,3,5,Current,490000.0,490000.0,0,388311
27924,2021,10381,376000,80.0,2,3.875,376000,26.97,43.55,3,4,Current,470000.0,470000.0,0,376000
27930,2021,11451,341980,71.0,2,3.625,344650,17.81,33.02,3,2,Current,485422.5352,485422.5352,0,341980
27938,2021,15076,312000,80.0,2,3.625,312000,12.4,35.66,4,4,Current,390000.0,390000.0,0,312000
27941,2021,11423,438520,80.0,2,3.125,440000,22.27,34.55,3,3,Current,550000.0,550000.0,0,438520
27998,2021,17737,390000,70.0,2,3.75,390000,15.92,42.02,3,4,Current,557142.8571,557142.8571,0,390000
28015,2021,9194,318700,80.0,2,3.875,319200,22.8,36.13,3,3,Current,399000.0,399000.0,0,318700
28097,2021,11545,350890,80.0,2,3.5,352000,16.0,28.85,3,3,Current,440000.0,440000.0,0,350890
28132,2021,13308,408959,91.0,2,4.125,408959,20.91,37.27,2,3,Current,449405.4945,449405.4945,0,408959
28238,2021,18333,476000,80.0,2,4.0,476000,21.5,26.18,3,4,Current,595000.0,595000.0,0,476000
28301,2021,10159,450000,75.0,2,3.5,450000,27.61,38.12,2,3,Current,600000.0,600000.0,0,450000
28322,2021,13339,528688,90.0,2,3.875,529469,30.06,39.92,2,2,Current,588298.8889,588298.8889,0,528688
28357,2021,9649,447029,80.0,2,3.25,450000,25.77,48.2,3,3,Current,562500.0,562500.0,0,447029
28361,2021,14710,457332,95.0,2,3.375,457332,20.72,30.31,3,5,Current,481402.1053,481402.1053,0,457332
28391,2021,10897,445550,95.0,2,3.375,445550,23.79,39.28,3,5,Current,469000.0,469000.0,0,445550
28447,2021,12142,456351,95.0,2,3.625,456351,24.87,43.33,3,3,Current,480369.4737,480369.4737,0,456351
28461,2021,16925,330000,75.0,2,3.625,330000,16.04,47.35,4,5,Current,440000.0,440000.0,0,330000
28466,2021,14786,363000,77.0,2,4.0,363000,17.35,25.81,2,4,Current,471428.5714,471428.5714,0,363000
28502,2021,14818,351500,95.0,2,3.5,351500,16.09,41.05,3,3,Current,370000.0,370000.0,0,351500
28506,2021,12230,420000,66.0,2,3.5,420000,24.06,36.77,3,3,Current,636363.6364,636363.6364,0,420000
28533,2021,15276,422750,95.0,2,3.25,422750,17.14,43.44,3,4,Current,445000.0,445000.0,0,422750
28538,2021,12134,344000,80.0,2,3.25,344000,18.43,45.37,3,4,Current,430000.0,430000.0,0,344000
28565,2021,12190,382500,90.0,2,3.5,382500,16.67,38.83,3,3,Current,425000.0,425000.0,0,382500
28574,2021,18333,378750,75.0,2,3.5,378750,11.09,47.78,4,4,Current,505000.0,505000.0,0,378750
28604,2021,12499,408975,95.0,2,3.375,408975,23.98,28.79,3,3,Current,430500.0,430500.0,0,408975
28664,2021,17308,407261,77.0,2,3.5,408000,17.33,40.79,2,2,Current,529870.1299,529870.1299,0,407261
28681,2021,12459,399000,95.0,2,3.0,399000,19.95,37.75,3,4,Current,420000.0,420000.0,0,399000
28687,2021,10794,430400,80.0,2,4.0,430400,24.87,44.51,4,3,Current,538000.0,538000.0,0,430400
31701,2021,9945,281000,88.0,2,3.5,281000,18.95,41.01,4,5,Current,319318.1818,319318.1818,0,281000
31793,2021,21572,328500,90.0,2,3.25,328500,9.71,34.26,3,2,Current,365000.0,365000.0,0,328500
31895,2021,9822,390670,95.0,2,3.25,391400,22.55,37.47,3,4,Current,412000.0,412000.0,0,390670
32086,2021,10010,359492,80.0,2,4.125,360000,21.4,36.38,3,3,Current,450000.0,450000.0,0,359492
32325,2021,17529,328800,80.0,2,3.5,328800,11.8,34.93,3,2,Current,411000.0,411000.0,0,328800
32512,2021,8616,307200,80.0,2,4.375,307200,27.4,28.83,3,3,Current,384000.0,384000.0,0,307200
32830,2021,12981,390000,78.0,2,3.25,390000,17.79,34.13,3,3,Current,500000.0,500000.0,0,390000
32849,2021,19356,424000,80.0,2,3.0,424000,15.26,43.59,3,2,Current,530000.0,530000.0,0,424000
33303,2021,12198,326800,95.0,2,3.625,326800,16.42,30.88,3,4,Current,344000.0,344000.0,0,326800
33337,2021,9918,368000,80.0,2,3.25,368000,23.07,43.65,3,2,Current,460000.0,460000.0,0,368000
33589,2021,24479,359200,80.0,2,3.625,359200,17.71,26.06,2,5,Current,449000.0,449000.0,0,359200
33819,2021,13500,318697,95.0,2,3.5,319200,15.8,36.82,3,5,Current,336000.0,336000.0,0,318697
34074,2021,15653,361229,80.0,2,3.25,361229,11.13,41.26,3,3,Current,451536.25,451536.25,0,361229
34249,2021,15142,431500,89.0,2,3.875,431500,18.31,33.62,4,2,Current,484831.4607,484831.4607,0,431500
34525,2021,12556,465450,75.0,2,2.75,465450,21.79,43.85,2,4,Current,620600.0,620600.0,0,465450
34885,2021,10143,294400,76.0,2,3.625,294400,14.66,36.2,4,3,Current,387368.4211,387368.4211,0,294400
35088,2021,12376,456000,76.0,2,4.0,456000,20.2,39.73,4,4,Current,600000.0,600000.0,0,456000
35201,2021,11794,432250,95.0,2,3.25,432250,23.71,33.4,3,2,Current,455000.0,455000.0,0,432250
35349,2021,12399,420800,80.0,2,3.875,420800,24.07,42.61,3,4,Current,526000.0,526000.0,0,420800
35561,2021,17707,427500,90.0,2,4.0,427500,16.07,29.57,3,2,Current,475000.0,475000.0,0,427500
35872,2021,17809,349895,80.0,2,4.0,350400,13.57,38.17,3,3,Current,438000.0,438000.0,0,349895
35881,2021,11411,428000,80.0,2,3.375,428000,25.46,31.47,3,4,Current,535000.0,535000.0,0,428000
36066,2021,15332,456000,80.0,2,3.25,456000,18.88,46.28,2,3,Current,570000.0,570000.0,0,456000
36343,2021,12133,372000,80.0,2,3.75,372000,17.64,34.29,4,4,Current,465000.0,465000.0,0,372000
36495,2021,15776,332000,80.0,2,3.25,332000,17.38,35.25,3,3,Current,415000.0,415000.0,0,332000
36538,2021,13202,405000,90.0,2,3.25,405000,17.75,26.41,3,4,Current,450000.0,450000.0,0,405000
37323,2021,14575,399900,80.0,2,3.25,399900,15.12,24.61,3,3,Current,499875.0,499875.0,0,399900
37802,2021,11115,384000,80.0,2,3.25,384000,19.81,42.21,3,3,Current,480000.0,480000.0,0,384000
37930,2021,11866,461200,81.0,2,3.125,461200,23.92,37.59,2,2,Current,569382.716,569382.716,0,461200
38176,2021,11227,378000,90.0,2,3.125,378000,19.61,35.05,3,5,Current,420000.0,420000.0,0,378000
38264,2021,14551,432250,95.0,2,3.25,432250,21.17,39.94,3,3,Current,455000.0,455000.0,0,432250
38275,2021,15500,437340,72.0,2,3.75,438000,20.98,35.09,4,3,Current,608333.3333,608333.3333,0,437340
38332,2021,10917,369502,95.0,2,3.375,369502,19.84,34.0,3,4,Current,388949.4737,388949.4737,0,369502
39219,2021,12571,434533,80.0,2,3.125,436000,21.61,38.8,3,4,Current,545000.0,545000.0,0,434533
41253,2021,20774,396945,80.0,2,3.5,398200,11.97,37.23,3,4,Current,497750.0,497750.0,0,396945
41752,2021,18860,494186,90.0,2,3.25,495000,16.33,38.95,3,4,Current,550000.0,550000.0,0,494186
42384,2021,14466,332000,80.0,2,3.75,332000,13.52,20.25,3,5,Current,415000.0,415000.0,0,332000
43752,2021,10020,395000,77.0,2,3.625,395000,21.73,44.22,4,4,Current,512987.013,512987.013,0,395000
43815,2021,10429,432000,80.0,2,3.375,432000,23.63,40.84,3,3,Current,540000.0,540000.0,0,432000
46253,2021,11478,279202,82.0,2,4.0,279202,17.81,43.39,4,1,Current,340490.2439,340490.2439,0,279202
48040,2021,12066,376000,80.0,2,3.125,376000,21.92,36.2,3,5,Current,470000.0,470000.0,0,376000
48453,2021,10077,314500,85.0,2,3.75,314500,19.88,35.53,4,4,Current,370000.0,370000.0,0,314500
48620,2021,17771,483667,95.0,2,2.99,484500,16.24,44.11,3,3,Current,510000.0,510000.0,0,483667
48640,2021,10833,479732,80.0,2,3.125,480540,25.53,29.58,3,2,Current,600675.0,600675.0,0,479732
48644,2021,13676,272000,78.0,2,3.625,272000,13.67,42.78,4,4,Current,348717.9487,348717.9487,0,272000
48720,2021,16007,388000,80.0,2,3.7,388000,14.97,31.27,3,4,Current,485000.0,485000.0,0,388000
48798,2021,12346,323000,85.0,3,3.75,323000,20.12,39.03,3,4,Current,380000.0,380000.0,0,323000
48940,2021,16644,474072,95.0,2,2.875,474905,16.71,42.78,3,4,Current,499900.0,499900.0,0,474072
49457,2021,10927,434252,93.0,2,2.99,435000,23.26,38.31,3,4,Current,467741.9355,467741.9355,0,434252
49476,2021,12489,358800,80.0,2,3.375,358800,16.17,44.62,4,4,Current,448500.0,448500.0,0,358800
49493,2021,13704,420000,80.0,2,2.875,420000,17.11,47.57,3,4,Current,525000.0,525000.0,0,420000
49732,2021,19166,403655,95.0,2,3.0,403655,14.02,36.46,3,2,Current,424900.0,424900.0,0,403655
49940,2021,8743,420077,78.0,2,3.875,420077,26.97,43.11,4,4,Current,538560.2564,538560.2564,0,420077
50353,2021,27917,368991,90.0,2,3.99,368991,9.84,28.86,2,3,Current,409990.0,409990.0,0,368991
50479,2021,10000,380000,85.0,2,3.25,380000,22.88,28.76,3,4,Current,447058.8235,447058.8235,0,380000
50507,2021,15860,460730,75.0,2,3.125,461000,17.58,36.55,2,3,Current,614666.6667,614666.6667,0,460730
50786,2021,19889,379264,80.0,3,3.125,379903,10.58,40.5,3,3,Current,474878.75,474878.75,0,379264
51007,2021,15417,363388,70.0,2,3.125,364000,16.32,32.61,3,3,Current,520000.0,520000.0,0,363388
51242,2021,10380,395305,88.0,2,2.875,396000,20.38,44.51,3,5,Current,450000.0,450000.0,0,395305
51286,2021,9439,379388,95.0,2,3.375,380000,22.93,37.87,3,4,Current,400000.0,400000.0,0,379388
51293,2021,11546,386000,78.0,2,3.875,386000,21.94,49.56,3,4,Current,494871.7949,494871.7949,0,386000
51369,2021,14030,519199,80.0,2,3.625,520000,20.83,46.37,2,5,Current,650000.0,650000.0,0,519199
51372,2021,17229,397769,95.0,2,3.625,399000,14.32,33.47,2,4,Current,420000.0,420000.0,0,397769
51425,2021,15621,351945,75.0,2,3.5,352500,13.47,40.08,4,4,Current,470000.0,470000.0,0,351945
51443,2021,17334,374606,95.0,2,3.0,375250,14.02,44.24,3,4,Current,395000.0,395000.0,0,374606
51514,2021,13304,399224,92.0,2,3.49,399855,18.56,33.49,3,4,Current,434625.0,434625.0,0,399224
51714,2021,15347,499318,73.0,2,3.625,500088,20.28,45.77,2,3,Current,685052.0548,685052.0548,0,499318
51735,2021,17520,375407,80.0,2,3.49,376000,18.77,36.41,3,4,Current,470000.0,470000.0,0,375407
51858,2021,12603,337500,90.0,2,3.625,337500,18.48,48.83,4,2,Current,375000.0,375000.0,0,337500
51869,2021,19008,547442,90.0,2,3.875,548250,18.13,26.53,2,2,Current,609166.6667,609166.6667,0,547442
51941,2021,13271,346750,95.0,2,3.25,346750,18.42,42.7,3,3,Current,365000.0,365000.0,0,346750
51980,2021,13242,469477,95.0,2,3.25,470250,21.15,47.32,3,3,Current,495000.0,495000.0,0,469477
51990,2021,13050,495000,90.0,2,3.375,495000,23.91,26.56,2,3,Current,550000.0,550000.0,0,495000
52006,2021,13767,479260,80.0,2,3.625,480000,20.27,47.94,3,3,Current,600000.0,600000.0,0,479260
52082,2021,16953,529575,85.0,2,3.5,531250,18.96,33.72,2,2,Current,625000.0,625000.0,0,529575
52109,2021,15667,393854,90.0,2,3.5,395100,15.47,25.27,3,2,Current,439000.0,439000.0,0,393854
52110,2021,12440,400000,78.0,2,3.25,400000,18.64,40.32,3,4,Current,512820.5128,512820.5128,0,400000
52116,2021,10423,492305,93.0,2,3.375,493922,24.85,34.63,3,3,Current,531098.9247,531098.9247,0,492305
52163,2021,11304,398739,80.0,2,3.5,400000,21.21,30.29,3,4,Current,500000.0,500000.0,0,398739
52171,2021,19830,526328,95.0,2,3.625,527957,16.0,38.46,2,5,Current,555744.2105,555744.2105,0,526328
52175,2021,14890,507645,90.0,2,3.125,508500,19.4,38.14,2,4,Current,565000.0,565000.0,0,507645
52252,2021,15764,330750,90.0,2,3.375,330750,16.48,30.19,3,4,Current,367500.0,367500.0,0,330750
52620,2021,12345,406270,86.0,2,3.25,406939,19.01,33.57,3,4,Current,473184.8837,473184.8837,0,406270
52624,2021,11550,423247,90.0,2,3.625,423900,23.03,37.03,3,2,Current,471000.0,471000.0,0,423247
52625,2021,12710,415200,80.0,2,3.5,415200,19.0,31.0,3,4,Current,519000.0,519000.0,0,415200
52638,2021,11408,478400,80.0,2,3.5,478400,23.06,43.46,3,4,Current,598000.0,598000.0,0,478400
52644,2021,16534,471740,74.0,2,3.375,472500,20.99,30.84,3,2,Current,638513.5135,638513.5135,0,471740
52733,2021,12020,361000,95.0,3,3.25,361000,19.97,46.13,3,3,Current,380000.0,380000.0,0,361000
52918,2021,13330,334992,84.0,2,3.625,334992,17.15,37.25,3,3,Current,398800.0,398800.0,0,334992
53086,2021,11116,399000,95.0,2,3.0,399000,21.86,34.67,3,3,Current,420000.0,420000.0,0,399000
53094,2021,11756,277100,85.0,2,3.99,277100,14.32,32.02,4,2,Current,326000.0,326000.0,0,277100
53159,2021,15713,296400,95.0,2,3.625,296400,12.52,33.86,4,5,Current,312000.0,312000.0,0,296400
55385,2021,12421,306680,86.0,2,3.375,310800,20.0,48.88,4,4,Current,361395.3488,361395.3488,0,306680
56050,2021,15817,424000,80.0,2,3.125,424000,14.87,38.68,3,4,Current,530000.0,530000.0,0,424000
56149,2021,15812,389500,95.0,2,3.25,389500,10.73,38.33,3,5,Current,410000.0,410000.0,0,389500
56614,2021,12027,292000,80.0,2,3.5,292000,18.24,38.28,4,2,Current,365000.0,365000.0,0,292000
57421,2021,9866,359200,80.0,2,3.25,359200,20.09,42.39,3,4,Current,449000.0,449000.0,0,359200
59259,2021,22017,340866,75.0,2,3.5,340900,14.04,32.41,3,4,Current,454533.3333,454533.3333,0,340866
59627,2021,16780,379800,90.0,2,3.5,379800,10.53,49.47,4,5,Current,422000.0,422000.0,0,379800
59664,2021,12916,340000,79.0,2,3.5,340000,16.98,42.97,4,4,Current,430379.7468,430379.7468,0,340000
60021,2021,16487,300000,58.0,2,3.5,300000,13.79,38.26,3,5,Current,517241.3793,517241.3793,0,300000
60788,2021,19549,348000,80.0,2,2.875,348000,17.95,39.43,3,2,Current,435000.0,435000.0,0,348000
61131,2021,19044,306000,90.0,2,3.5,306000,16.89,38.25,3,3,Current,340000.0,340000.0,0,306000
