,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
689,2021,6721,376000,80.0,2,3.375,376000,36.3,46.92,4,5,Current,470000.0,470000.0,0,376000
707,2021,8086,376000,80.0,2,3.375,376000,29.73,41.68,4,4,Current,470000.0,470000.0,0,376000
772,2021,8418,372960,104.0,2,2.75,372960,26.55,42.26,4,2,Current,358615.3846,358615.3846,0,372960
777,2021,6101,398000,46.0,2,2.875,398000,38.58,39.03,5,4,Current,865217.3913,865217.3913,0,398000
826,2021,6395,330000,72.0,2,3.25,330000,31.86,43.18,5,4,Current,458333.3333,458333.3333,0,330000
897,2021,6964,472000,80.0,2,3.5,472000,38.16,41.97,3,3,Current,590000.0,590000.0,0,472000
986,2021,9108,363000,75.0,2,3.125,363000,25.26,39.1,4,5,Current,484000.0,484000.0,0,363000
1011,2021,6295,417000,53.0,2,2.875,417000,37.87,44.68,4,3,Current,786792.4528,786792.4528,0,417000
1036,2021,6432,362400,80.0,2,3.5,362400,34.78,44.36,4,5,Current,453000.0,453000.0,0,362400
1088,2021,6501,420000,88.0,2,2.875,420000,37.73,44.07,5,5,Current,477272.7273,477272.7273,0,420000
1103,2021,9636,395000,54.0,2,3.0,395000,31.12,35.4,5,4,Current,731481.4815,731481.4815,0,395000
1186,2021,8473,450000,69.0,2,2.875,450000,29.95,35.74,5,5,Current,652173.913,652173.913,0,450000
1251,2021,6569,472500,72.0,2,3.0,472500,40.14,40.14,5,5,Current,656250.0,656250.0,0,472500
1345,2021,8447,525000,73.0,2,3.125,525000,36.97,48.87,3,4,Current,719178.0822,719178.0822,0,525000
1387,2021,6443,380000,95.0,2,3.0,380000,34.68,51.43,3,2,Current,400000.0,400000.0,0,380000
1392,2021,9343,447600,80.0,2,3.25,447600,34.14,34.96,5,5,Current,559500.0,559500.0,0,447600
1440,2021,10417,490000,58.0,2,2.875,490000,25.77,44.54,4,4,Current,844827.5862,844827.5862,0,490000
1456,2021,6635,399283,45.0,2,2.75,400000,39.04,42.56,5,4,Current,888888.8889,888888.8889,0,399283
1505,2021,5173,325000,70.0,2,3.375,325000,35.21,46.5,5,5,Current,464285.7143,464285.7143,0,325000
1548,2021,7505,385000,78.0,2,2.875,385000,30.29,43.33,4,5,Current,493589.7436,493589.7436,0,385000
1557,2021,10092,515000,64.0,2,3.0,515000,31.34,42.51,4,4,Current,804687.5,804687.5,0,515000
1573,2021,12655,422100,90.0,2,3.625,422100,19.96,47.14,3,3,Current,469000.0,469000.0,0,422100
1861,2021,6994,374000,69.0,2,2.75,374000,33.1,39.38,5,4,Current,542028.9855,542028.9855,0,374000
2424,2021,10150,541600,80.0,2,3.125,541600,31.99,43.83,5,5,Current,677000.0,677000.0,0,541600
2632,2021,5665,505000,65.0,2,3.0,505000,49.01,49.45,5,5,Current,776923.0769,776923.0769,0,505000
2650,2021,8784,392600,74.0,2,2.625,392600,28.47,46.01,4,4,Current,530540.5405,530540.5405,0,392600
2728,2021,8880,392000,79.0,2,2.625,392000,29.23,42.51,5,5,Current,496202.5316,496202.5316,0,392000
2831,2021,10833,366500,74.0,2,2.875,366500,24.37,43.58,4,4,Current,495270.2703,495270.2703,0,366500
2897,2021,7445,359408,80.0,2,3.25,360000,24.82,42.67,4,5,Current,450000.0,450000.0,0,359408
3082,2021,6312,364000,80.0,2,2.875,364000,35.9,37.58,5,2,Current,455000.0,455000.0,0,364000
3238,2021,8500,548250,84.0,2,2.875,548250,40.19,42.93,4,4,Current,652678.5714,652678.5714,0,548250
3507,2021,7171,398000,80.0,2,2.99,398000,30.38,35.47,4,5,Current,497500.0,497500.0,0,398000
3588,2021,8056,439000,61.0,2,3.25,439000,33.78,43.49,4,4,Current,719672.1311,719672.1311,0,439000
3782,2021,9634,414790,66.0,2,2.875,414790,24.43,42.48,5,3,Current,628469.697,628469.697,0,414790
3843,2021,10616,393737,58.0,2,2.5,393737,32.81,41.49,5,5,Current,678856.8966,678856.8966,0,393737
4101,2021,9681,336700,104.0,2,2.625,336700,19.13,53.47,5,5,Current,323750.0,323750.0,0,336700
4200,2021,9277,450000,60.0,2,2.75,450000,30.28,48.58,5,4,Current,750000.0,750000.0,0,450000
4275,2021,5820,380000,80.0,2,3.0,380000,37.84,40.33,4,5,Current,475000.0,475000.0,0,380000
4317,2021,8443,460000,80.0,2,2.75,460000,29.45,49.43,4,4,Current,575000.0,575000.0,0,460000
4923,2021,6007,400000,64.0,2,2.75,400000,36.21,36.21,4,4,Current,625000.0,625000.0,0,400000
5099,2021,11692,450000,72.0,2,3.0,450000,28.86,42.13,4,4,Current,625000.0,625000.0,0,450000
5187,2021,6609,382500,90.0,2,3.125,382500,37.53,39.93,4,4,Current,425000.0,425000.0,0,382500
5262,2021,7489,412000,80.0,2,3.5,412000,32.53,39.3,3,4,Current,515000.0,515000.0,0,412000
5318,2021,8482,315000,70.0,2,3.25,315000,25.63,45.92,4,4,Current,450000.0,450000.0,0,315000
5408,2021,7622,358600,83.0,2,2.75,358600,27.8,43.11,5,5,Current,432048.1928,432048.1928,0,358600
5576,2021,6099,320000,80.0,2,3.25,320000,35.2,36.8,3,4,Current,400000.0,400000.0,0,320000
6117,2021,8419,400000,80.0,2,2.875,400000,32.61,38.28,4,3,Current,500000.0,500000.0,0,400000
6249,2021,10426,410000,75.0,2,3.25,410000,26.91,43.99,4,5,Current,546666.6667,546666.6667,0,410000
6296,2021,10167,548000,74.0,2,3.0,548000,35.92,41.95,5,5,Current,740540.5405,740540.5405,0,548000
6323,2021,9488,377000,63.0,2,3.25,377000,26.2,34.9,5,5,Current,598412.6984,598412.6984,0,377000
6329,2021,11610,460750,95.0,2,3.25,460750,23.45,45.9,4,4,Current,485000.0,485000.0,0,460750
6337,2021,12017,405300,80.0,2,3.25,405300,23.81,45.9,4,4,Current,506625.0,506625.0,0,405300
6650,2021,9707,393300,75.0,2,3.0,393300,29.06,40.44,5,4,Current,524400.0,524400.0,0,393300
6825,2021,7602,341700,85.0,2,3.125,341700,26.66,38.26,4,3,Current,402000.0,402000.0,0,341700
6882,2021,10667,405559,80.0,2,3.8,405560,23.84,45.73,3,2,Current,506950.0,506950.0,0,405559
6977,2021,10077,440000,80.0,2,3.25,440000,28.05,38.99,4,5,Current,550000.0,550000.0,0,440000
7020,2021,7165,343000,70.0,2,3.25,343000,29.44,44.32,4,4,Current,490000.0,490000.0,0,343000
7110,2021,9395,390000,94.0,2,3.4,390000,25.83,35.62,5,3,Current,414893.617,414893.617,0,390000
7133,2021,9357,420000,61.0,2,2.375,420000,38.67,44.22,5,5,Current,688524.5902,688524.5902,0,420000
7232,2021,10345,444000,80.0,2,3.0,444000,28.63,42.62,5,5,Current,555000.0,555000.0,0,444000
7469,2021,12654,470000,77.0,2,2.75,470000,35.04,44.62,2,3,Current,610389.6104,610389.6104,0,470000
7523,2021,9166,466000,80.0,2,3.0,466000,33.08,43.73,5,5,Current,582500.0,582500.0,0,466000
7602,2021,10337,308000,80.0,2,3.375,308000,17.61,45.13,5,5,Current,385000.0,385000.0,0,308000
7620,2021,7878,400000,80.0,2,3.0,400000,30.55,32.9,5,5,Current,500000.0,500000.0,0,400000
7757,2021,6750,350000,78.0,2,3.125,350000,31.29,42.49,5,4,Current,448717.9487,448717.9487,0,350000
7771,2021,9423,450000,67.0,2,2.5,450000,42.02,42.94,5,5,Current,671641.791,671641.791,0,450000
7876,2021,9271,360000,80.0,2,3.125,360000,24.55,36.31,4,5,Current,450000.0,450000.0,0,360000
8208,2021,7524,399900,67.0,2,3.25,399900,30.92,40.0,5,5,Current,596865.6716,596865.6716,0,399900
8279,2021,8182,377000,66.0,2,2.375,377000,41.32,42.51,5,4,Current,571212.1212,571212.1212,0,377000
8336,2021,9105,362000,65.0,2,3.125,362000,21.62,38.35,4,4,Current,556923.0769,556923.0769,0,362000
8475,2021,10388,391500,79.0,2,3.375,391500,29.26,37.78,3,4,Current,495569.6203,495569.6203,0,391500
8486,2021,7819,363000,85.0,2,3.0,363000,27.1,41.82,5,5,Current,427058.8235,427058.8235,0,363000
8593,2021,9206,460000,80.0,2,2.875,460000,25.63,46.35,5,5,Current,575000.0,575000.0,0,460000
8773,2021,10003,442294,87.0,2,2.375,442294,36.4,42.9,5,5,Current,508383.908,508383.908,0,442294
8878,2021,5673,345000,92.0,2,2.875,345000,43.66,49.42,5,5,Current,375000.0,375000.0,0,345000
8880,2021,6972,490000,69.0,2,3.125,490000,43.86,44.26,5,5,Current,710144.9275,710144.9275,0,490000
8889,2021,11004,342000,90.0,2,3.625,342000,23.9,39.7,4,4,Current,380000.0,380000.0,0,342000
8912,2021,8967,348000,80.0,2,3.25,348000,24.44,42.09,5,5,Current,435000.0,435000.0,0,348000
8932,2021,7112,348800,80.0,2,3.0,348800,29.78,42.42,5,3,Current,436000.0,436000.0,0,348800
8960,2021,6948,363000,78.0,2,3.25,363000,29.81,30.73,5,5,Current,465384.6154,465384.6154,0,363000
9080,2021,10417,385600,74.0,2,2.875,385600,31.2,43.31,5,5,Current,521081.0811,521081.0811,0,385600
9236,2021,7702,428000,74.0,2,3.125,428000,38.71,49.2,5,5,Current,578378.3784,578378.3784,0,428000
9361,2021,4124,325600,99.0,2,3.0,325600,44.04,44.04,4,5,Current,328888.8889,328888.8889,0,325600
9933,2021,7723,400000,80.0,2,2.375,400000,40.34,42.05,4,4,Current,500000.0,500000.0,0,400000
10052,2021,6178,350000,68.0,2,3.5,350000,34.95,41.98,5,5,Current,514705.8824,514705.8824,0,350000
10168,2021,6589,359120,80.0,2,3.375,359120,35.34,42.2,5,3,Current,448900.0,448900.0,0,359120
10523,2021,10901,424000,65.0,2,2.875,424000,28.0,38.54,4,5,Current,652307.6923,652307.6923,0,424000
10609,2021,6490,360000,80.0,2,3.0,360000,31.67,41.36,5,5,Current,450000.0,450000.0,0,360000
10742,2021,8538,325600,80.0,2,3.25,325600,21.16,43.53,4,3,Current,407000.0,407000.0,0,325600
10805,2021,9528,525000,75.0,2,3.5,525000,31.38,35.32,4,5,Current,700000.0,700000.0,0,525000
10870,2021,8666,384976,77.0,2,2.625,394000,33.63,35.58,5,5,Current,511688.3117,511688.3117,0,384976
10966,2021,8460,412000,80.0,2,3.0,412000,29.12,37.12,5,5,Current,515000.0,515000.0,0,412000
11017,2021,8103,332500,95.0,2,3.125,332500,27.18,36.06,4,3,Current,350000.0,350000.0,0,332500
11023,2021,10923,286400,80.0,2,3.5,286400,22.12,48.27,4,3,Current,358000.0,358000.0,0,286400
11096,2021,8238,373199,100.0,2,2.875,374514,27.04,44.04,5,5,Current,374514.0,374514.0,0,373199
11215,2021,11459,512000,78.0,2,3.25,512000,32.81,35.62,5,5,Current,656410.2564,656410.2564,0,512000
11283,2021,12374,523248,95.0,3,3.0,523248,33.84,46.13,5,4,Current,550787.3684,550787.3684,0,523248
11327,2021,7257,378000,74.0,2,3.125,378000,38.64,39.75,5,5,Current,510810.8108,510810.8108,0,378000
11505,2021,6884,413550,73.0,2,2.75,413550,32.43,39.33,5,5,Current,566506.8493,566506.8493,0,413550
11606,2021,7538,455000,66.0,2,3.25,455000,35.76,43.74,4,4,Current,689393.9394,689393.9394,0,455000
11703,2021,10012,431242,80.0,2,2.875,432000,25.47,40.98,4,5,Current,540000.0,540000.0,0,431242
11708,2021,10115,421000,72.0,2,3.125,421000,26.49,41.23,5,5,Current,584722.2222,584722.2222,0,421000
11981,2021,11500,442500,75.0,2,2.625,442500,34.11,41.55,5,5,Current,590000.0,590000.0,0,442500
12001,2021,7665,359920,80.0,2,3.25,359920,25.04,32.39,5,5,Current,449900.0,449900.0,0,359920
12121,2021,6875,344000,80.0,2,3.5,344000,26.1,34.84,4,4,Current,430000.0,430000.0,0,344000
12124,2021,7758,437000,95.0,3,3.25,437000,37.14,49.94,3,4,Current,460000.0,460000.0,0,437000
12229,2021,7916,350000,68.0,2,3.25,350000,27.35,44.91,4,5,Current,514705.8824,514705.8824,0,350000
12251,2021,7833,356000,79.0,2,2.875,356000,22.67,42.41,4,4,Current,450632.9114,450632.9114,0,356000
12375,2021,9326,390000,91.0,2,3.125,390000,22.42,51.7,4,3,Current,428571.4286,428571.4286,0,390000
12429,2021,10585,426300,74.0,2,3.125,426300,29.74,43.39,5,5,Current,576081.0811,576081.0811,0,426300
12726,2021,5844,361000,57.0,2,3.0,361000,34.3,44.26,4,3,Current,633333.3333,633333.3333,0,361000
12811,2021,13588,510400,69.0,2,2.375,510400,33.61,42.79,3,4,Current,739710.1449,739710.1449,0,510400
12965,2021,7102,400000,80.0,2,2.875,400000,29.36,39.41,4,4,Current,500000.0,500000.0,0,400000
13014,2021,6316,354300,74.0,2,3.125,354300,31.8,36.33,4,4,Current,478783.7838,478783.7838,0,354300
13197,2021,9361,494000,64.0,2,3.375,494000,38.08,40.68,5,5,Current,771875.0,771875.0,0,494000
13308,2021,9990,478125,85.0,2,3.125,478125,29.91,36.76,5,5,Current,562500.0,562500.0,0,478125
13365,2021,7292,313186,99.0,2,3.25,313186,32.19,43.46,4,3,Current,316349.4949,316349.4949,0,313186
13481,2021,6946,400000,80.0,2,3.0,400000,32.34,42.09,5,5,Current,500000.0,500000.0,0,400000
13609,2021,7341,379176,104.0,2,2.875,379176,29.88,36.97,5,5,Current,364592.3077,364592.3077,0,379176
13646,2021,7356,359400,67.0,2,3.25,359400,28.28,44.99,3,4,Current,536417.9104,536417.9104,0,359400
13649,2021,8367,520000,76.0,2,2.875,520000,36.22,36.22,4,5,Current,684210.5263,684210.5263,0,520000
13652,2021,8862,430000,70.0,2,3.125,430000,27.11,39.04,5,5,Current,614285.7143,614285.7143,0,430000
13670,2021,9089,402400,80.0,2,3.25,402400,29.87,32.44,5,4,Current,503000.0,503000.0,0,402400
13729,2021,8005,376000,76.0,2,3.0,376000,21.31,45.03,4,4,Current,494736.8421,494736.8421,0,376000
13756,2021,9945,352000,85.0,2,2.75,352000,29.2,38.89,5,5,Current,414117.6471,414117.6471,0,352000
13758,2021,8205,342950,95.0,2,2.875,342950,25.75,41.44,5,5,Current,361000.0,361000.0,0,342950
13786,2021,7973,470000,73.0,2,3.0,470000,31.51,37.24,5,5,Current,643835.6164,643835.6164,0,470000
13806,2021,10651,420000,66.0,2,2.375,420000,35.71,46.4,5,5,Current,636363.6364,636363.6364,0,420000
13810,2021,7565,375000,59.0,2,2.875,375000,35.4,43.35,4,5,Current,635593.2203,635593.2203,0,375000
14073,2021,10135,400000,80.0,2,2.875,400000,21.48,49.06,5,5,Current,500000.0,500000.0,0,400000
14081,2021,7991,318803,78.0,2,3.375,319100,26.56,35.42,4,3,Current,409102.5641,409102.5641,0,318803
14125,2021,5289,340000,72.0,2,3.375,340000,41.87,42.53,5,5,Current,472222.2222,472222.2222,0,340000
14128,2021,9027,362400,80.0,2,3.25,362400,21.03,39.84,4,5,Current,453000.0,453000.0,0,362400
14147,2021,11857,354250,79.0,2,3.25,354250,22.84,41.37,5,4,Current,448417.7215,448417.7215,0,354250
14263,2021,8484,368000,80.0,2,3.125,368000,26.86,39.82,4,4,Current,460000.0,460000.0,0,368000
14284,2021,11666,388000,77.0,2,3.5,388000,24.83,44.09,4,5,Current,503896.1039,503896.1039,0,388000
14299,2021,7330,365750,95.0,2,3.0,365750,30.8,42.04,3,4,Current,385000.0,385000.0,0,365750
14369,2021,12000,548000,76.0,2,2.375,548000,36.91,48.08,5,5,Current,721052.6316,721052.6316,0,548000
14387,2021,7167,351000,68.0,2,2.5,351000,38.39,49.73,4,4,Current,516176.4706,516176.4706,0,351000
14403,2021,7490,343500,69.0,2,3.375,343500,27.9,45.4,4,4,Current,497826.087,497826.087,0,343500
14587,2021,7233,435000,63.0,2,3.125,435000,36.82,38.45,4,4,Current,690476.1905,690476.1905,0,435000
14663,2021,10033,368000,80.0,2,3.25,368000,23.27,43.2,4,4,Current,460000.0,460000.0,0,368000
14711,2021,5238,366400,80.0,2,3.0,366400,43.79,46.56,5,5,Current,458000.0,458000.0,0,366400
14724,2021,9571,350000,64.0,2,3.0,350000,25.93,39.13,4,5,Current,546875.0,546875.0,0,350000
14898,2021,10423,451250,95.0,2,3.5,451250,28.47,41.93,3,4,Current,475000.0,475000.0,0,451250
14943,2021,10291,420000,61.0,2,3.25,420000,25.4,45.22,5,3,Current,688524.5902,688524.5902,0,420000
14956,2021,7970,351500,95.0,2,3.0,351500,26.66,38.47,4,3,Current,370000.0,370000.0,0,351500
14961,2021,8772,358000,66.0,2,2.875,358000,29.61,43.65,3,4,Current,542424.2424,542424.2424,0,358000
14977,2021,9894,386465,72.0,2,3.125,386465,28.44,34.85,5,5,Current,536756.9444,536756.9444,0,386465
15168,2021,8924,334000,80.0,2,3.5,334000,21.64,43.69,4,5,Current,417500.0,417500.0,0,334000
15259,2021,8226,322700,67.0,2,3.0,322700,38.14,38.75,4,5,Current,481641.791,481641.791,0,322700
15433,2021,8330,370000,65.0,2,3.25,370000,30.99,31.29,5,4,Current,569230.7692,569230.7692,0,370000
15543,2021,8380,410000,57.0,2,3.125,410000,32.02,40.46,5,5,Current,719298.2456,719298.2456,0,410000
15626,2021,6617,324000,80.0,2,3.125,324000,28.99,49.55,5,5,Current,405000.0,405000.0,0,324000
15664,2021,8559,347365,91.0,2,3.375,347365,31.28,37.41,5,4,Current,381719.7802,381719.7802,0,347365
15734,2021,9114,376000,80.0,2,3.375,376000,26.91,39.54,5,5,Current,470000.0,470000.0,0,376000
15814,2021,9925,460000,80.0,2,3.5,460000,33.12,49.99,3,5,Current,575000.0,575000.0,0,460000
15857,2021,9913,425000,76.0,2,3.25,425000,27.87,45.51,5,4,Current,559210.5263,559210.5263,0,425000
15923,2021,9469,384000,80.0,2,3.375,384000,28.96,34.67,3,3,Current,480000.0,480000.0,0,384000
15933,2021,7186,440000,80.0,2,3.0,440000,35.15,49.02,5,4,Current,550000.0,550000.0,0,440000
15949,2021,9414,360000,79.0,2,2.875,360000,25.75,44.8,5,5,Current,455696.2025,455696.2025,0,360000
16000,2021,11050,437500,72.0,2,3.125,437500,36.49,44.36,5,5,Current,607638.8889,607638.8889,0,437500
16072,2021,7066,440000,80.0,2,3.25,440000,33.9,35.89,5,5,Current,550000.0,550000.0,0,440000
16133,2021,7240,505000,69.0,2,3.0,505000,40.39,49.88,5,5,Current,731884.058,731884.058,0,505000
16207,2021,10518,450000,74.0,2,2.875,450000,31.84,48.56,5,5,Current,608108.1081,608108.1081,0,450000
16387,2021,10642,435000,60.0,2,3.5,435000,39.08,42.37,3,5,Current,725000.0,725000.0,0,435000
16521,2021,7958,373350,95.0,2,3.0,373350,26.19,45.88,5,5,Current,393000.0,393000.0,0,373350
16578,2021,10245,354000,69.0,2,3.5,354000,22.27,40.27,4,4,Current,513043.4783,513043.4783,0,354000
16586,2021,7736,444000,80.0,2,2.875,444000,31.52,46.36,4,5,Current,555000.0,555000.0,0,444000
16677,2021,10075,427250,77.0,2,3.125,427250,24.6,40.99,5,5,Current,554870.1299,554870.1299,0,427250
16818,2021,8538,360000,80.0,2,3.0,360000,24.63,38.84,4,3,Current,450000.0,450000.0,0,360000
16933,2021,11352,409500,75.0,2,3.25,409500,22.94,43.68,4,4,Current,546000.0,546000.0,0,409500
16955,2021,8430,388000,80.0,2,3.25,388000,26.87,39.53,5,4,Current,485000.0,485000.0,0,388000
16971,2021,10472,486400,76.0,2,3.125,486400,26.12,44.39,2,4,Current,640000.0,640000.0,0,486400
16987,2021,6883,400000,76.0,2,2.875,400000,36.9,43.36,5,5,Current,526315.7895,526315.7895,0,400000
17867,2021,5261,360000,80.0,2,2.75,360000,36.0,41.0,4,4,Current,450000.0,450000.0,0,360000
18343,2021,10328,510000,54.0,2,2.75,510000,38.0,39.0,5,5,Current,944444.4444,944444.4444,0,510000
18357,2021,7731,420000,80.0,2,3.375,420000,30.0,43.0,5,5,Current,525000.0,525000.0,0,420000
18435,2021,8865,503000,83.0,2,3.125,503000,32.0,33.0,5,5,Current,606024.0964,606024.0964,0,503000
18500,2021,7118,382623,73.0,2,2.75,384000,37.0,42.0,5,5,Current,526027.3973,526027.3973,0,382623
18605,2021,7445,507165,80.0,2,3.25,508000,30.0,35.0,5,5,Current,635000.0,635000.0,0,507165
18840,2021,5242,332500,85.0,2,3.25,332500,37.0,38.0,5,4,Current,391176.4706,391176.4706,0,332500
19047,2021,9181,514040,71.0,2,3.0,514040,37.0,38.0,5,5,Current,724000.0,724000.0,0,514040
19105,2021,10802,463755,80.0,2,3.0,463755,29.0,42.0,5,5,Current,579693.75,579693.75,0,463755
19262,2021,6535,381600,80.0,2,2.99,381600,30.0,31.0,5,5,Current,477000.0,477000.0,0,381600
19372,2021,7142,426300,75.0,2,3.125,426300,31.0,32.0,3,3,Current,568400.0,568400.0,0,426300
19609,2021,11722,472670,66.0,2,2.875,473500,33.0,41.0,5,5,Current,717424.2424,717424.2424,0,472670
19736,2021,6513,434000,70.0,2,3.0,434000,37.0,39.0,4,4,Current,620000.0,620000.0,0,434000
19754,2021,7080,383600,80.0,2,3.0,383600,29.0,39.0,5,4,Current,479500.0,479500.0,0,383600
19902,2021,11114,548250,75.0,2,2.875,548250,30.0,42.0,4,5,Current,731000.0,731000.0,0,548250
20022,2021,8360,384209,70.0,2,3.0,384600,29.0,39.0,5,5,Current,549428.5714,549428.5714,0,384209
20378,2021,6228,536000,80.0,3,3.0,536000,37.0,41.0,4,4,Current,670000.0,670000.0,0,536000
20412,2021,6675,396200,70.0,2,3.0,396200,36.0,42.0,5,5,Current,566000.0,566000.0,0,396200
20522,2021,5746,324000,90.0,2,2.875,324000,37.0,41.0,3,3,Current,360000.0,360000.0,0,324000
20666,2021,8689,510000,76.0,2,3.0,510000,32.0,39.0,4,5,Current,671052.6316,671052.6316,0,510000
20706,2021,9930,511121,80.0,2,3.0,512000,33.0,35.0,5,4,Current,640000.0,640000.0,0,511121
20793,2021,10193,394500,67.0,2,3.0,394500,30.0,36.0,5,5,Current,588805.9701,588805.9701,0,394500
20815,2021,7872,400000,73.0,2,3.0,400000,31.0,33.0,5,5,Current,547945.2055,547945.2055,0,400000
20842,2021,7552,366000,74.0,2,3.0,366000,27.0,40.0,5,5,Current,494594.5946,494594.5946,0,366000
21046,2021,8458,307339,90.0,2,3.0,385000,27.0,39.0,5,5,Current,427777.7778,427777.7778,0,307339
21198,2021,9336,398400,60.0,2,3.0,398400,22.0,41.0,4,4,Current,664000.0,664000.0,0,398400
21411,2021,8502,532084,61.0,2,2.99,533000,36.0,37.0,4,5,Current,873770.4918,873770.4918,0,532084
21425,2021,7292,434784,67.0,2,3.25,435500,33.0,33.0,5,4,Current,650000.0,650000.0,0,434784
21688,2021,5085,332000,80.0,2,3.25,332000,37.0,38.0,4,4,Current,415000.0,415000.0,0,332000
21747,2021,6855,434237,76.0,2,2.875,435000,33.0,33.0,5,5,Current,572368.4211,572368.4211,0,434237
21755,2021,6910,369850,82.0,2,2.875,370500,33.0,34.0,5,5,Current,451829.2683,451829.2683,0,369850
21827,2021,6100,366815,80.0,2,3.375,368000,33.0,34.0,3,3,Current,460000.0,460000.0,0,366815
21955,2021,8562,548250,80.0,2,3.125,548250,33.0,43.0,5,5,Current,685312.5,685312.5,0,548250
22039,2021,10215,499005,77.0,2,2.75,499900,34.0,37.0,5,5,Current,649220.7792,649220.7792,0,499005
22067,2021,11428,489159,70.0,2,3.0,490000,29.0,38.0,3,4,Current,700000.0,700000.0,0,489159
22139,2021,9509,388000,62.0,2,2.875,388000,30.0,40.0,5,5,Current,625806.4516,625806.4516,0,388000
22521,2021,9176,440000,68.0,2,3.0,440000,29.0,39.0,5,5,Current,647058.8235,647058.8235,0,440000
22526,2021,8407,341600,80.0,2,3.0,341600,24.0,42.0,4,4,Current,427000.0,427000.0,0,341600
22674,2021,6949,385000,55.0,2,2.875,385000,35.0,36.0,5,5,Current,700000.0,700000.0,0,385000
22851,2021,8113,392000,80.0,2,2.875,392000,25.0,43.0,5,5,Current,490000.0,490000.0,0,392000
23036,2021,7248,489123,49.0,2,2.75,490000,36.0,37.0,5,5,Current,1000000.0,1000000.0,0,489123
23066,2021,5300,335436,77.0,2,3.125,336000,36.0,36.0,3,5,Current,436363.6364,436363.6364,0,335436
23113,2021,10281,408000,80.0,2,3.0,408000,29.0,38.0,5,5,Current,510000.0,510000.0,0,408000
23117,2021,10000,418500,90.0,2,3.0,418500,25.0,42.0,5,5,Current,465000.0,465000.0,0,418500
23193,2021,7193,362375,80.0,2,3.0,362375,34.0,43.0,4,4,Current,452968.75,452968.75,0,362375
23571,2021,9990,436700,37.0,2,2.875,436700,34.0,36.0,5,5,Current,1180270.27,1180270.27,0,436700
