,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
14424,2021,7028,260000,80.0,2,3.25,260000,3.76,32.1,5,5,Current,325000.0,325000.0,0,260000
14439,2021,7260,150000,77.0,2,3.5,150000,12.04,26.13,5,2,Current,194805.1948,194805.1948,0,150000
15044,2021,10473,138105,103.0,2,3.625,138105,8.92,42.07,4,4,Current,134082.5243,134082.5243,0,138105
15458,2021,8760,228000,80.0,2,3.375,228000,15.59,20.85,5,5,Current,285000.0,285000.0,0,228000
15463,2021,16992,170460,90.0,2,3.5,171000,10.83,29.81,4,4,Current,190000.0,190000.0,0,170460
15687,2021,14294,142160,80.0,2,3.25,142160,11.54,40.59,5,5,Current,177700.0,177700.0,0,142160
15697,2021,10822,160000,80.0,2,3.125,160000,9.62,37.54,5,5,Current,200000.0,200000.0,0,160000
16477,2021,10391,239000,92.0,2,3.625,239000,14.24,21.64,5,5,Current,259782.6087,259782.6087,0,239000
16724,2021,7537,128000,95.0,2,3.25,128000,10.55,23.02,5,4,Current,134736.8421,134736.8421,0,128000
16745,2021,8582,237500,95.0,2,3.375,237500,17.65,18.62,5,5,Current,250000.0,250000.0,0,237500
16815,2021,11705,200000,79.0,2,3.25,200000,10.24,35.62,5,5,Current,253164.557,253164.557,0,200000
16877,2021,9486,176184,90.0,2,3.375,176184,12.63,29.75,4,5,Current,195760.0,195760.0,0,176184
18580,2021,9079,193600,80.0,2,3.5,193600,13.0,28.0,4,5,Current,242000.0,242000.0,0,193600
18872,2021,12575,159000,80.0,2,3.375,159000,8.0,30.0,5,5,Current,198750.0,198750.0,0,159000
18886,2021,11093,211390,79.0,2,3.5,211390,11.0,30.0,5,5,Current,267582.2785,267582.2785,0,211390
18991,2021,9746,193500,90.0,2,3.25,193500,14.0,24.0,5,5,Current,215000.0,215000.0,0,193500
22106,2021,11589,208000,80.0,2,3.25,208000,10.0,31.0,5,5,Current,260000.0,260000.0,0,208000
22252,2021,11359,224000,80.0,2,3.375,224000,12.0,29.0,5,5,Current,280000.0,280000.0,0,224000
25669,2021,13580,210000,75.0,2,3.375,210000,8.86,28.66,5,3,Current,280000.0,280000.0,0,210000
25686,2021,11125,83120,80.0,2,3.375,83120,15.27,35.74,5,5,Current,103900.0,103900.0,0,83120
25756,2021,13666,200000,71.0,2,4.0,200000,12.74,21.12,4,5,Current,281690.1408,281690.1408,0,200000
25909,2021,9632,156750,95.0,2,3.25,156750,9.41,33.63,5,5,Current,165000.0,165000.0,0,156750
26097,2021,14226,141465,90.0,2,3.375,143910,8.82,20.81,5,5,Current,159900.0,159900.0,0,141465
26493,2021,11785,201566,95.0,2,3.125,203300,10.29,26.56,5,4,Current,214000.0,214000.0,0,201566
26754,2021,19738,103920,80.0,2,3.375,103920,12.67,22.83,5,5,Current,129900.0,129900.0,0,103920
26978,2021,12798,134400,80.0,2,3.375,134400,10.21,43.17,5,5,Current,168000.0,168000.0,0,134400
27252,2021,18646,166800,80.0,2,3.375,166800,8.98,28.99,5,5,Current,208500.0,208500.0,0,166800
27329,2021,7072,188792,80.0,2,3.25,188792,4.97,33.86,5,5,Current,235990.0,235990.0,0,188792
27995,2021,10845,196000,80.0,2,3.25,196000,14.37,23.8,5,3,Current,245000.0,245000.0,0,196000
28258,2021,11300,139650,95.0,2,3.125,139650,8.54,38.04,5,5,Current,147000.0,147000.0,0,139650
28291,2021,8301,191169,80.0,2,3.375,192000,11.98,30.98,5,5,Current,240000.0,240000.0,0,191169
28342,2021,10243,125550,90.0,2,3.375,125550,0.0,30.23,5,3,Current,139500.0,139500.0,0,125550
28601,2021,10090,190420,78.0,2,3.5,190420,12.61,35.68,4,2,Current,244128.2051,244128.2051,0,190420
28887,2021,10100,121125,95.0,2,3.125,121125,8.43,29.69,5,4,Current,127500.0,127500.0,0,121125
29262,2021,9456,195012,80.0,2,3.5,196000,10.86,21.24,5,5,Current,245000.0,245000.0,0,195012
29770,2021,12407,219300,71.0,2,3.375,219300,9.79,26.88,5,5,Current,308873.2394,308873.2394,0,219300
30039,2021,9796,220000,67.0,2,3.625,220000,14.06,29.94,4,4,Current,328358.209,328358.209,0,220000
30340,2021,5617,108846,76.0,2,4.125,109000,11.97,23.39,5,5,Current,143421.0526,143421.0526,0,108846
30648,2021,7097,141396,95.0,2,3.625,142500,12.83,26.25,4,4,Current,150000.0,150000.0,0,141396
30821,2021,12447,226590,80.0,2,3.5,228400,12.76,17.61,5,5,Current,285500.0,285500.0,0,226590
30863,2021,11545,178396,80.0,2,3.875,180000,9.03,22.11,5,5,Current,225000.0,225000.0,0,178396
31015,2021,10438,171260,80.0,2,3.875,172800,12.59,29.97,5,5,Current,216000.0,216000.0,0,171260
31459,2021,9097,162500,80.0,2,3.5,162500,10.81,26.56,5,4,Current,203125.0,203125.0,0,162500
31504,2021,6926,149400,81.0,2,3.375,149400,12.58,27.7,5,5,Current,184444.4444,184444.4444,0,149400
31555,2021,10377,156000,80.0,2,3.25,156000,10.28,29.4,5,5,Current,195000.0,195000.0,0,156000
31692,2021,6832,109500,73.0,2,3.5,109500,14.3,26.92,5,5,Current,150000.0,150000.0,0,109500
31841,2021,6294,89230,90.0,2,3.625,90000,12.52,28.11,4,4,Current,100000.0,100000.0,0,89230
31972,2021,13076,206000,77.0,2,3.25,206000,9.34,32.15,5,5,Current,267532.4675,267532.4675,0,206000
32272,2021,6461,136600,74.0,2,3.5,136600,13.37,27.98,5,4,Current,184594.5946,184594.5946,0,136600
32546,2021,10243,220000,80.0,2,3.5,220000,14.16,19.17,5,5,Current,275000.0,275000.0,0,220000
32593,2021,7612,169000,64.0,2,3.875,169000,14.75,15.01,4,4,Current,264062.5,264062.5,0,169000
32664,2021,7730,171000,95.0,2,3.25,171000,12.66,23.41,5,5,Current,180000.0,180000.0,0,171000
32679,2021,8197,104000,74.0,2,3.75,104000,9.15,25.83,5,5,Current,140540.5405,140540.5405,0,104000
32842,2021,14278,186755,77.0,2,3.5,186755,7.45,31.02,4,4,Current,242538.961,242538.961,0,186755
33032,2021,12779,187200,80.0,2,3.25,187200,8.45,36.83,5,5,Current,234000.0,234000.0,0,187200
33072,2021,10299,225000,90.0,2,3.375,225000,13.27,35.85,5,5,Current,250000.0,250000.0,0,225000
33153,2021,7891,175750,95.0,2,3.5,175750,15.07,20.47,5,5,Current,185000.0,185000.0,0,175750
33259,2021,6250,66211,80.0,2,3.625,66400,11.27,28.58,5,5,Current,83000.0,83000.0,0,66211
33334,2021,13257,200000,80.0,2,3.25,200000,8.43,36.59,5,4,Current,250000.0,250000.0,0,200000
33428,2021,9928,206923,69.0,2,3.5,207250,13.69,25.46,4,5,Current,300362.3188,300362.3188,0,206923
33839,2021,9484,232004,90.0,2,4.125,234000,16.49,27.52,5,5,Current,260000.0,260000.0,0,232004
33870,2021,10302,212665,95.0,2,3.375,213750,13.25,24.27,5,5,Current,225000.0,225000.0,0,212665
33886,2021,9096,74256,90.0,2,3.625,74700,9.4,13.06,5,5,Current,83000.0,83000.0,0,74256
34088,2021,4936,64110,95.0,2,3.75,64600,10.31,30.88,4,4,Current,68000.0,68000.0,0,64110
34614,2021,8093,159764,80.0,2,3.875,160000,12.36,32.14,4,4,Current,200000.0,200000.0,0,159764
34708,2021,8634,154532,89.0,2,3.75,155000,12.76,23.22,4,4,Current,174157.3034,174157.3034,0,154532
34750,2021,4980,74747,100.0,2,3.875,74747,11.38,28.08,4,4,Current,74747.0,74747.0,0,74747
34881,2021,13823,157500,75.0,2,3.25,157500,17.66,30.82,5,5,Current,210000.0,210000.0,0,157500
34921,2021,4882,88000,80.0,2,4.5,88000,15.58,17.5,5,5,Current,110000.0,110000.0,0,88000
35273,2021,6041,185353,101.0,2,3.875,185353,14.43,25.31,4,5,Current,183517.8218,183517.8218,0,185353
35277,2021,7197,196969,101.0,2,3.875,196969,12.87,23.28,4,4,Current,195018.8119,195018.8119,0,196969
35382,2021,7401,95855,69.0,2,3.75,96000,9.93,31.17,5,3,Current,139130.4348,139130.4348,0,95855
35734,2021,11251,165702,95.0,2,3.25,166250,9.31,27.59,5,4,Current,175000.0,175000.0,0,165702
35871,2021,10904,248968,77.0,2,3.875,250000,14.03,26.23,5,4,Current,324675.3247,324675.3247,0,248968
36112,2021,6500,147000,95.0,2,3.375,147000,14.28,23.91,5,5,Current,154736.8421,154736.8421,0,147000
36563,2021,13989,160000,80.0,2,3.75,160000,7.31,33.05,5,3,Current,200000.0,200000.0,0,160000
36692,2021,11925,127419,73.0,2,3.75,128000,6.81,18.52,5,4,Current,175342.4658,175342.4658,0,127419
36713,2021,15487,149547,77.0,2,3.75,150000,5.98,30.77,4,4,Current,194805.1948,194805.1948,0,149547
36904,2021,10191,36000,80.0,2,3.875,36000,7.08,24.49,5,5,Current,45000.0,45000.0,0,36000
37167,2021,11581,194750,95.0,2,3.25,194750,9.86,31.41,5,4,Current,205000.0,205000.0,0,194750
37419,2021,10724,207000,90.0,2,3.125,207000,11.4,29.26,5,5,Current,230000.0,230000.0,0,207000
37526,2021,6904,168888,100.0,2,3.875,168888,14.74,24.34,5,2,Current,168888.0,168888.0,0,168888
39132,2021,9583,188000,80.0,2,3.25,188000,11.43,30.04,5,5,Current,235000.0,235000.0,0,188000
39227,2021,12208,201667,90.0,2,3.25,202500,10.79,35.97,5,3,Current,225000.0,225000.0,0,201667
39702,2021,9463,198400,80.0,2,3.25,198400,12.74,31.44,5,5,Current,248000.0,248000.0,0,198400
39759,2021,7716,172000,80.0,2,3.625,172000,14.01,28.99,4,4,Current,215000.0,215000.0,0,172000
40073,2021,8844,216000,75.0,2,3.5,216000,16.86,28.67,5,4,Current,288000.0,288000.0,0,216000
40692,2021,9289,160000,66.0,2,3.375,160000,11.54,32.36,5,5,Current,242424.2424,242424.2424,0,160000
40970,2021,12791,182472,70.0,2,3.5,183000,10.41,21.31,5,4,Current,261428.5714,261428.5714,0,182472
41134,2021,9824,203250,75.0,2,3.375,203250,15.28,31.67,5,5,Current,271000.0,271000.0,0,203250
42808,2021,9080,208671,70.0,2,3.5,209000,14.16,26.0,5,4,Current,298571.4286,298571.4286,0,208671
43210,2021,7453,188000,80.0,2,3.625,188000,13.92,29.31,4,4,Current,235000.0,235000.0,0,188000
44218,2021,10476,214000,80.0,2,3.5,214000,11.53,19.48,5,5,Current,267500.0,267500.0,0,214000
44315,2021,7644,127000,67.0,2,3.75,127000,10.6,23.16,5,5,Current,189552.2388,189552.2388,0,127000
46078,2021,7329,165703,95.0,2,3.25,166250,13.73,20.56,5,4,Current,175000.0,175000.0,0,165703
47889,2021,13284,111676,74.5,2,3.125,111676,5.93,43.39,5,3,Current,149900.6711,149900.6711,0,111676
49882,2021,11183,218500,95.0,2,3.25,218500,12.32,25.29,5,5,Current,230000.0,230000.0,0,218500
50005,2021,9645,153000,90.0,2,3.125,153000,9.02,35.0,5,4,Current,170000.0,170000.0,0,153000
50138,2021,10838,212000,61.0,2,3.625,212000,12.37,28.18,5,5,Current,347540.9836,347540.9836,0,212000
50164,2021,11823,231800,66.0,2,3.875,231800,11.93,34.65,4,4,Current,351212.1212,351212.1212,0,231800
50335,2021,11566,162000,80.0,2,3.5,162000,9.32,21.29,5,3,Current,202500.0,202500.0,0,162000
50374,2021,12006,178000,72.0,2,3.35,178000,10.67,33.3,5,3,Current,247222.2222,247222.2222,0,178000
50445,2021,7938,195200,80.0,2,3.375,195200,15.11,21.79,5,5,Current,244000.0,244000.0,0,195200
50451,2021,9662,125910,90.0,2,3.375,125910,7.87,43.99,4,4,Current,139900.0,139900.0,0,125910
50616,2021,16049,130407,80.0,2,3.875,130600,10.58,36.96,5,4,Current,163250.0,163250.0,0,130407
50703,2021,16666,126000,80.0,2,3.5,126000,6.28,22.08,5,5,Current,157500.0,157500.0,0,126000
50734,2021,10818,199052,80.0,2,3.5,200000,11.7,20.43,5,5,Current,250000.0,250000.0,0,199052
50771,2021,9570,139500,90.0,2,3.25,139500,8.58,32.56,5,5,Current,155000.0,155000.0,0,139500
50859,2021,9337,151000,94.0,2,3.25,151000,10.99,22.99,5,4,Current,160638.2979,160638.2979,0,151000
50894,2021,7395,132250,83.0,2,3.5,132250,9.91,20.34,5,5,Current,159337.3494,159337.3494,0,132250
51011,2021,7347,127775,95.0,2,3.25,127775,10.79,26.62,5,5,Current,134500.0,134500.0,0,127775
51029,2021,13555,158400,80.0,2,3.875,158400,9.16,24.17,5,3,Current,198000.0,198000.0,0,158400
51048,2021,12130,193600,78.0,2,3.5,193600,10.36,28.65,5,5,Current,248205.1282,248205.1282,0,193600
51112,2021,17167,164250,90.0,2,3.45,164250,11.65,29.38,4,3,Current,182500.0,182500.0,0,164250
51437,2021,14844,213000,79.0,2,3.35,213000,9.2,29.09,5,5,Current,269620.2532,269620.2532,0,213000
51469,2021,13840,112000,80.0,2,3.25,112000,8.18,32.62,5,4,Current,140000.0,140000.0,0,112000
51502,2021,11849,107100,90.0,2,3.25,107100,13.16,32.83,5,5,Current,119000.0,119000.0,0,107100
51690,2021,6963,189000,70.0,2,3.625,193000,16.78,17.28,5,5,Current,275714.2857,275714.2857,0,189000
51814,2021,9162,144000,77.0,2,3.375,144000,10.0,31.96,5,5,Current,187012.987,187012.987,0,144000
52334,2021,9147,141000,91.0,2,3.375,141000,9.64,31.32,5,5,Current,154945.0549,154945.0549,0,141000
52512,2021,9182,171000,95.0,2,3.625,171000,11.7,23.73,4,4,Current,180000.0,180000.0,0,171000
52693,2021,15033,135000,90.0,2,3.5,135000,5.48,19.51,5,4,Current,150000.0,150000.0,0,135000
52734,2021,8323,240000,80.0,2,3.5,240000,17.0,17.0,5,5,Current,300000.0,300000.0,0,240000
53043,2021,7734,132905,95.0,2,3.625,132905,12.29,24.74,4,2,Current,139900.0,139900.0,0,132905
53100,2021,11103,224000,80.0,2,3.5,224000,11.62,28.77,5,2,Current,280000.0,280000.0,0,224000
53200,2021,13679,81000,90.0,2,3.5,81000,16.53,37.37,4,5,Current,90000.0,90000.0,0,81000
54834,2021,9804,209900,102.0,2,3.125,209900,14.3,25.7,5,5,Current,205784.3137,205784.3137,0,209900
55988,2021,11042,240000,90.0,2,3.375,240000,11.87,33.46,5,5,Current,266666.6667,266666.6667,0,240000
56120,2021,7198,110000,100.0,2,3.5,110000,10.01,24.47,5,4,Current,110000.0,110000.0,0,110000
56336,2021,9781,204000,80.0,2,3.25,204000,14.17,28.82,5,5,Current,255000.0,255000.0,0,204000
56416,2021,10093,189440,80.0,2,3.5,189440,13.06,34.08,4,3,Current,236800.0,236800.0,0,189440
56760,2021,10131,165000,95.0,2,3.25,165000,11.18,27.68,5,4,Current,173684.2105,173684.2105,0,165000
57082,2021,10082,142800,84.0,2,3.125,142800,9.75,33.98,5,2,Current,170000.0,170000.0,0,142800
57101,2021,9980,190400,80.0,2,3.375,190400,12.34,21.57,5,5,Current,238000.0,238000.0,0,190400
57159,2021,10395,240000,80.0,2,3.5,240000,14.13,27.14,5,5,Current,300000.0,300000.0,0,240000
57702,2021,10427,200000,80.0,2,3.5,200000,10.86,15.79,5,5,Current,250000.0,250000.0,0,200000
57794,2021,6738,90000,79.0,2,3.375,90000,9.49,29.57,5,5,Current,113924.0506,113924.0506,0,90000
58157,2021,12895,112500,78.0,2,3.25,112500,6.29,33.85,5,3,Current,144230.7692,144230.7692,0,112500
58828,2021,10202,180000,90.0,2,3.25,180000,11.34,33.87,5,5,Current,200000.0,200000.0,0,180000
59245,2021,6657,225000,90.0,2,3.375,225000,7.76,26.77,5,5,Current,250000.0,250000.0,0,225000
59962,2021,12589,208000,80.0,2,3.25,208000,6.37,25.29,5,5,Current,260000.0,260000.0,0,208000
60224,2021,7404,145600,80.0,2,3.375,145600,12.95,22.45,5,3,Current,182000.0,182000.0,0,145600
60309,2021,16741,182700,90.0,2,3.375,182700,6.73,22.99,5,4,Current,203000.0,203000.0,0,182700
60322,2021,12237,175500,90.0,2,3.125,175500,5.44,34.29,5,4,Current,195000.0,195000.0,0,175500
60794,2021,15610,100000,76.0,2,3.25,100000,17.63,32.17,5,5,Current,131578.9474,131578.9474,0,100000
60930,2021,17158,183200,80.0,2,3.5,183200,13.14,19.77,5,5,Current,229000.0,229000.0,0,183200
60959,2021,13688,166500,90.0,2,3.5,166500,15.26,40.1,4,5,Current,185000.0,185000.0,0,166500
61342,2021,8093,249300,90.0,2,3.375,249300,1.9,48.79,5,5,Current,277000.0,277000.0,0,249300
61414,2021,15530,175500,90.0,2,3.5,175500,13.35,25.58,5,4,Current,195000.0,195000.0,0,175500
61836,2021,10402,156750,95.0,2,3.375,156750,10.88,40.1,5,4,Current,165000.0,165000.0,0,156750
61920,2021,9183,173375,95.0,2,3.125,173375,11.86,24.88,5,5,Current,182500.0,182500.0,0,173375
61924,2021,10672,112500,90.0,2,3.5,112500,8.28,37.56,4,4,Current,125000.0,125000.0,0,112500
61938,2021,7500,110000,80.0,2,3.375,110000,9.45,29.0,5,5,Current,137500.0,137500.0,0,110000
62241,2021,6290,109000,92.0,2,3.25,109000,12.15,24.5,5,3,Current,118478.2609,118478.2609,0,109000
62677,2021,8555,228000,80.0,2,3.625,228000,13.62,18.4,5,5,Current,285000.0,285000.0,0,228000
62836,2021,7554,170000,90.0,2,3.625,170000,15.13,25.5,4,3,Current,188888.8889,188888.8889,0,170000
63332,2021,11235,180000,80.0,2,3.375,180000,10.34,31.84,5,4,Current,225000.0,225000.0,0,180000
63898,2020,7202,203000,67.0,2,3.625,203000,16.72,16.72,5,4,Current,302985.0746,302985.0746,0,203000
63929,2020,9586,268000,80.0,2,4.0,268000,18.24,18.24,5,4,Current,335000.0,335000.0,0,268000
63996,2020,10220,212000,80.0,2,3.5,212000,13.44,13.44,5,4,Current,265000.0,265000.0,0,212000
64080,2020,12451,125875,95.0,2,3.875,125875,7.32,7.32,4,5,Current,132500.0,132500.0,0,125875
64125,2020,7595,195000,90.0,2,3.625,195000,17.31,17.31,5,5,Current,216666.6667,216666.6667,0,195000
64128,2020,8544,249600,80.0,2,3.625,249600,18.99,18.99,5,5,Current,312000.0,312000.0,0,249600
64137,2020,10767,245000,80.0,2,3.75,245000,15.28,15.28,4,4,Current,306250.0,306250.0,0,245000
64148,2020,12346,232000,78.0,3,3.875,232000,12.73,12.73,5,5,Current,297435.8974,297435.8974,0,232000
64149,2020,7280,200000,80.0,2,3.625,200000,16.68,16.68,5,4,Current,250000.0,250000.0,0,200000
64154,2020,8379,217000,68.0,2,3.625,217000,20.1,20.1,5,5,Current,319117.6471,319117.6471,0,217000
64156,2020,9421,241300,83.0,2,3.875,241300,17.55,17.55,5,4,Current,290722.8916,290722.8916,0,241300
64227,2020,10768,240000,79.0,2,3.75,240000,14.61,14.61,5,4,Current,303797.4684,303797.4684,0,240000
64372,2020,8599,217000,87.0,2,3.25,217000,17.15,17.15,5,3,Current,249425.2874,249425.2874,0,217000
64449,2020,9436,218600,90.0,2,3.75,218600,15.56,15.56,5,5,Current,242888.8889,242888.8889,0,218600
64463,2020,7910,210000,95.0,2,3.875,210000,19.32,19.32,4,4,Current,221052.6316,221052.6316,0,210000
64824,2020,10305,196000,80.0,2,3.75,196000,16.34,16.34,4,5,Current,245000.0,245000.0,0,196000
65108,2020,9697,246500,73.0,2,3.875,246500,17.03,17.03,5,4,Current,337671.2329,337671.2329,0,246500
65178,2020,9941,267920,80.0,2,4.0,267920,17.95,17.95,4,3,Current,334900.0,334900.0,0,267920
65219,2020,8177,219900,88.0,2,3.5,219900,18.14,18.14,4,4,Current,249886.3636,249886.3636,0,219900
65234,2020,11811,230500,93.0,2,3.375,230500,14.69,14.69,5,5,Current,247849.4624,247849.4624,0,230500
65235,2020,6430,142000,78.0,2,3.875,142000,14.02,14.02,4,3,Current,182051.2821,182051.2821,0,142000
65314,2020,7819,194706,65.0,2,3.75,195000,18.2,18.2,5,5,Current,300000.0,300000.0,0,194706
65480,2020,6237,158730,91.0,2,4.0,158730,17.66,17.66,4,4,Current,174428.5714,174428.5714,0,158730
65492,2020,6821,155555,101.0,2,3.75,155555,17.52,17.52,5,4,Current,154014.8515,154014.8515,0,155555
65696,2020,7570,200000,82.0,2,3.375,200000,18.4,18.4,5,5,Current,243902.439,243902.439,0,200000
65796,2020,7914,164000,80.0,2,3.875,164000,15.14,15.14,4,4,Current,205000.0,205000.0,0,164000
65880,2020,5260,127645,99.0,2,4.125,127645,19.17,19.17,5,4,Current,128934.3434,128934.3434,0,127645
66205,2020,6356,216807,101.0,2,3.5,217150,18.87,18.87,5,3,Current,215000.0,215000.0,0,216807
66284,2020,9196,163308,66.0,2,4.125,163308,13.44,13.44,4,3,Current,247436.3636,247436.3636,0,163308
66563,2020,9790,247000,77.0,2,3.625,247000,16.48,16.48,5,4,Current,320779.2208,320779.2208,0,247000
66567,2020,11662,226800,80.0,2,3.5,226800,12.65,12.65,5,5,Current,283500.0,283500.0,0,226800
66578,2020,8576,220000,68.0,2,3.5,220000,16.49,16.49,5,5,Current,323529.4118,323529.4118,0,220000
66589,2020,11172,210000,68.0,2,3.625,210000,11.98,11.98,5,5,Current,308823.5294,308823.5294,0,210000
66595,2020,9626,217600,80.0,2,3.375,217600,16.07,16.07,5,5,Current,272000.0,272000.0,0,217600
66600,2020,8225,172800,80.0,2,3.625,172800,15.33,15.33,5,4,Current,216000.0,216000.0,0,172800
66614,2020,9333,260000,93.0,2,3.75,260000,19.8,19.8,5,4,Current,279569.8925,279569.8925,0,260000
66658,2020,7663,205000,87.0,2,3.375,205000,16.7,16.7,5,4,Current,235632.1839,235632.1839,0,205000
66673,2020,7254,169300,70.0,2,3.75,169300,18.39,18.39,4,5,Current,241857.1429,241857.1429,0,169300
66679,2020,7118,195700,82.0,2,3.5,195700,18.43,18.43,4,5,Current,238658.5366,238658.5366,0,195700
66682,2020,8290,148000,68.0,2,3.75,148000,13.18,13.18,5,5,Current,217647.0588,217647.0588,0,148000
66712,2020,7563,162400,80.0,2,3.75,162400,14.93,14.93,4,4,Current,203000.0,203000.0,0,162400
66717,2020,11585,247200,77.0,2,3.625,247200,14.97,14.97,5,5,Current,321038.961,321038.961,0,247200
66739,2020,10389,190000,95.0,2,3.625,190000,14.07,14.07,5,5,Current,200000.0,200000.0,0,190000
66771,2020,8666,233843,71.0,2,3.625,233843,16.07,16.07,5,5,Current,329356.338,329356.338,0,233843
66802,2020,9165,226100,95.0,2,3.625,226100,16.29,16.29,4,4,Current,238000.0,238000.0,0,226100
66849,2020,10370,182000,73.0,2,3.625,182000,17.91,17.91,4,2,Current,249315.0685,249315.0685,0,182000
66850,2020,8757,194750,95.0,2,3.75,194750,14.32,14.32,5,5,Current,205000.0,205000.0,0,194750
66853,2020,4636,115900,80.0,2,3.75,115900,18.79,18.79,5,5,Current,144875.0,144875.0,0,115900
66874,2020,7931,240000,77.0,2,3.625,240000,20.48,20.48,5,5,Current,311688.3117,311688.3117,0,240000
66895,2020,7077,192000,80.0,2,3.375,192000,18.2,18.2,5,3,Current,240000.0,240000.0,0,192000
66927,2020,7538,124800,80.0,2,3.75,124800,14.94,14.94,5,5,Current,156000.0,156000.0,0,124800
66941,2020,9053,244000,80.0,2,4.0,244000,19.05,19.05,4,5,Current,305000.0,305000.0,0,244000
66974,2020,12930,242833,80.0,2,3.75,243200,18.96,18.96,5,5,Current,304000.0,304000.0,0,242833
66980,2020,13334,242400,80.0,2,3.625,242400,15.59,15.59,5,5,Current,303000.0,303000.0,0,242400
66983,2020,7950,186589,79.0,2,3.99,187100,23.05,23.05,5,5,Current,236835.443,236835.443,0,186589
67003,2020,9563,203725,71.0,2,4.375,204000,15.34,15.34,4,5,Current,287323.9437,287323.9437,0,203725
67027,2020,15162,191200,80.0,2,3.75,191200,11.8,11.8,5,5,Current,239000.0,239000.0,0,191200
67040,2020,11200,260000,63.0,2,4.25,260000,16.75,16.75,5,5,Current,412698.4127,412698.4127,0,260000
67045,2020,7644,186900,70.0,2,3.99,186900,17.6,17.6,5,5,Current,267000.0,267000.0,0,186900
67062,2020,9690,204000,80.0,2,3.875,204000,17.96,17.96,4,4,Current,255000.0,255000.0,0,204000
67071,2020,6666,196000,80.0,2,3.75,196000,16.23,16.23,4,5,Current,245000.0,245000.0,0,196000
67077,2020,10138,175000,72.0,2,3.625,175000,12.3,12.3,5,5,Current,243055.5556,243055.5556,0,175000
67084,2020,8620,195925,85.0,2,3.625,195925,16.82,16.82,5,4,Current,230500.0,230500.0,0,195925
67085,2020,5859,145000,80.0,2,3.625,145000,18.13,18.13,5,4,Current,181250.0,181250.0,0,145000
67109,2020,9347,216000,80.0,2,3.5,216000,14.49,14.49,5,5,Current,270000.0,270000.0,0,216000
67133,2020,10133,123200,80.0,2,3.75,123200,9.02,9.02,5,5,Current,154000.0,154000.0,0,123200
67142,2020,9248,204000,89.0,2,3.375,204000,15.15,15.15,5,5,Current,229213.4831,229213.4831,0,204000
67167,2020,8080,239000,100.0,2,3.375,239000,17.34,17.34,5,5,Current,239000.0,239000.0,0,239000
67174,2020,7828,214500,99.0,2,3.375,214500,16.76,16.76,5,5,Current,216666.6667,216666.6667,0,214500
67185,2020,9964,250245,95.0,2,3.375,250245,14.43,14.43,5,1,Current,263415.7895,263415.7895,0,250245
67207,2020,10177,183000,67.0,2,3.625,183000,13.36,13.36,5,5,Current,273134.3284,273134.3284,0,183000
67224,2020,6995,134400,80.0,2,3.625,134400,12.74,12.74,5,5,Current,168000.0,168000.0,0,134400
