,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
69880,2020,3106,95139,103.0,1,4.25,95139,23.44,23.44,3,9,Current,92367.96116504856,92367.96116504856,0.0,95139
69892,2020,5457,181767,101.0,1,4.25,181767,24.69,24.69,3,9,Current,179967.32673267327,179967.32673267327,0.0,181767
69929,2020,2491,110000,76.0,1,3.875,110000,31.01,31.01,3,9,Current,144736.84210526315,144736.84210526315,0.0,110000
70075,2020,5257,127365,98.0,1,4.125,127365,23.71,23.71,3,9,Current,129964.28571428572,129964.28571428572,0.0,127365
70088,2020,2910,110978,97.0,1,4.125,110978,31.21,31.21,2,9,Current,114410.30927835053,114410.30927835053,0.0,110978
70879,2020,3883,174000,69.0,1,4.5,174000,29.47,29.47,3,9,Current,252173.91304347827,252173.91304347827,0.0,174000
70915,2020,4697,198400,80.0,1,4.375,198400,29.64,29.64,4,9,Current,248000.0,248000.0,0.0,198400
70928,2020,10364,163500,69.0,1,4.125,163500,33.34,33.34,4,9,Current,236956.5217391305,236956.5217391305,0.0,163500
70931,2020,3163,116000,88.0,1,4.0,116000,29.38,29.38,4,9,Current,131818.18181818182,131818.18181818182,0.0,116000
71044,2020,3727,166400,80.0,1,4.25,166400,36.09,36.09,3,9,Current,208000.0,208000.0,0.0,166400
71739,2020,8083,199000,69.0,1,4.125,199000,21.53,21.53,3,9,Current,288405.7971014493,288405.7971014493,0.0,199000
71763,2020,4002,157283,66.0,1,4.25,157500,24.16,24.16,3,9,Current,238636.3636363636,238636.3636363636,0.0,157283
71834,2020,5411,250000,56.0,1,4.625,250000,29.29,29.29,2,9,Current,446428.57142857136,446428.57142857136,0.0,250000
74168,2020,2299,100458,65.0,1,4.125,100600,29.19,29.19,4,9,Current,154769.23076923075,154769.23076923075,0.0,100458
75537,2020,2865,126931,95.0,1,3.99,127300,37.6,37.6,3,9,Current,134000.0,134000.0,0.0,126931
77674,2020,3929,175000,100.0,1,4.0,175000,30.65,30.65,4,9,Current,175000.0,175000.0,0.0,175000
78403,2020,2622,75000,72.0,1,4.5,75000,22.6,22.6,3,9,Current,104166.66666666669,104166.66666666669,0.0,75000
79193,2020,3206,103098,99.0,1,4.5,103098,30.23,30.23,2,9,Current,104139.39393939394,104139.39393939394,0.0,103098
79262,2020,1946,100000,61.0,1,4.125,100000,40.19,40.19,3,9,Current,163934.4262295082,163934.4262295082,0.0,100000
91455,2020,4683,175000,59.0,1,3.875,175000,27.0,27.0,3,9,Current,296610.16949152545,296610.16949152545,0.0,175000
100420,2020,5000,139350,62.0,1,4.125,139350,23.1,23.1,3,9,Current,224758.06451612903,224758.06451612903,0.0,139350
100423,2020,5334,127000,78.0,1,4.375,127000,20.74,20.74,3,9,Current,162820.5128205128,162820.5128205128,0.0,127000
100467,2020,4529,153998,70.0,1,4.75,153998,27.49,27.49,2,9,Current,219997.14285714287,219997.14285714287,0.0,153998
100479,2020,5440,180025,95.0,1,4.25,180025,31.19,31.19,3,9,Current,189500.0,189500.0,0.0,180025
100490,2020,2818,108616,88.0,1,4.25,110000,31.6,31.6,4,9,Current,125000.0,125000.0,0.0,108616
100597,2020,4905,128250,95.0,1,4.25,128250,23.52,23.52,3,9,Current,135000.0,135000.0,0.0,128250
100613,2020,7250,232750,95.0,1,4.125,232750,26.86,26.86,3,9,Current,245000.0,245000.0,0.0,232750
100632,2020,3650,134300,78.0,1,3.875,134300,27.88,27.88,3,9,Current,172179.4871794872,172179.4871794872,0.0,134300
100849,2020,6124,203940,83.0,1,4.375,203940,21.28,21.28,3,9,Current,245710.843373494,245710.843373494,0.0,203940
100898,2020,3047,164177,73.0,1,4.25,164177,37.09,37.09,3,9,Current,224900.0,224900.0,0.0,164177
100906,2020,5610,184000,80.0,1,4.25,184000,22.17,22.17,3,9,Current,230000.0,230000.0,0.0,184000
100933,2020,2930,143000,67.0,1,4.25,143000,34.15,34.15,3,9,Current,213432.8358208955,213432.8358208955,0.0,143000
100938,2020,4498,167300,78.0,1,4.375,167300,27.19,27.19,3,9,Current,214487.17948717947,214487.17948717947,0.0,167300
101066,2020,7250,204000,80.0,1,4.0,204000,24.54,24.54,3,9,Current,255000.0,255000.0,0.0,204000
101092,2020,5543,257000,72.0,1,4.625,257000,36.69,36.69,3,9,Current,356944.44444444444,356944.44444444444,0.0,257000
101160,2020,2426,131100,95.0,1,4.125,131100,41.82,41.82,3,9,Current,138000.0,138000.0,0.0,131100
101235,2020,6264,232631,80.0,1,4.25,233600,22.27,22.27,3,9,Current,292000.0,292000.0,0.0,232631
101297,2020,3976,156800,80.0,1,4.25,156800,23.62,23.62,2,9,Current,196000.0,196000.0,0.0,156800
101338,2020,6667,183200,80.0,1,4.5,183200,22.76,22.76,2,9,Current,229000.0,229000.0,0.0,183200
101350,2020,3503,158000,72.0,1,4.375,158000,34.56,34.56,3,9,Current,219444.44444444447,219444.44444444447,0.0,158000
101369,2020,5681,171000,79.0,1,4.25,171000,22.96,22.96,3,9,Current,216455.69620253163,216455.69620253163,0.0,171000
101387,2020,3987,148200,80.0,1,4.0,148200,29.93,29.93,4,9,Current,185250.0,185250.0,0.0,148200
101568,2020,5794,216000,80.0,1,4.0,216000,22.48,22.48,3,9,Current,270000.0,270000.0,0.0,216000
101575,2020,4959,265600,80.0,1,4.375,265600,33.45,33.45,3,9,Current,332000.0,332000.0,0.0,265600
101894,2020,5990,202500,65.0,1,4.125,202500,27.84,27.84,3,9,Current,311538.4615384615,311538.4615384615,0.0,202500
102004,2020,6960,227140,80.0,1,4.25,228000,25.53,25.53,3,9,Current,285000.0,285000.0,0.0,227140
103953,2020,2155,64912,57.0,1,4.375,65000,27.93,27.93,3,9,Current,114035.08771929826,114035.08771929826,0.0,64912
103963,2020,2525,93368,94.0,1,4.125,93500,25.8,25.8,3,9,Current,99468.085106383,99468.085106383,0.0,93368
103985,2020,2888,123000,87.0,1,4.375,123000,33.89,33.89,3,9,Current,141379.3103448276,141379.3103448276,0.0,123000
104228,2020,1902,82000,72.0,1,3.75,82000,27.61,27.61,3,9,Current,113888.88888888888,113888.88888888888,0.0,82000
104601,2020,2306,75000,66.0,1,4.375,75000,23.38,23.38,3,9,Current,113636.36363636365,113636.36363636365,0.0,75000
104916,2020,3953,142000,78.0,1,4.0,142000,26.63,26.63,3,9,Current,182051.28205128203,182051.28205128203,0.0,142000
104958,2020,3751,172200,72.0,1,4.0,172200,31.41,31.41,3,9,Current,239166.6666666667,239166.6666666667,0.0,172200
105124,2020,4740,204000,73.0,1,4.375,204000,29.93,29.93,4,9,Current,279452.05479452055,279452.05479452055,0.0,204000
105188,2020,2684,138500,80.0,1,4.0,138500,35.14,35.14,3,9,Current,173125.0,173125.0,0.0,138500
105262,2020,3893,123960,80.0,1,4.25,128000,24.55,24.55,3,9,Current,160000.0,160000.0,0.0,123960
105275,2020,3069,141068,95.0,1,4.5,144400,37.52,37.52,3,9,Current,152000.0,152000.0,0.0,141068
105283,2020,3243,82971,95.0,1,4.75,84550,25.7,25.7,2,9,Current,89000.0,89000.0,0.0,82971
105300,2020,3300,53200,95.0,1,5.25,53200,17.45,17.45,3,9,Current,56000.0,56000.0,0.0,53200
105308,2020,2354,125600,80.0,1,5.125,125600,39.88,39.88,2,9,Current,157000.0,157000.0,0.0,125600
105347,2020,3895,169910,90.0,1,4.25,175000,29.33,29.33,4,9,Current,194444.44444444444,194444.44444444444,0.0,169910
105355,2020,5810,141857,40.0,1,4.5,145000,24.12,24.12,3,9,Current,362500.0,362500.0,0.0,141857
105360,2020,3671,108354,70.0,1,4.5,111000,23.43,23.43,3,9,Current,158571.42857142858,158571.42857142858,0.0,108354
105428,2020,2860,175750,95.0,1,4.125,175750,41.71,41.71,3,9,Current,185000.0,185000.0,0.0,175750
105498,2020,3814,184000,77.0,1,4.25,184000,31.61,31.61,4,9,Current,238961.03896103892,238961.03896103892,0.0,184000
105533,2020,7030,200000,80.0,1,4.25,200000,22.78,22.78,3,9,Current,250000.0,250000.0,0.0,200000
105578,2020,3390,67000,51.0,1,4.25,67000,24.48,24.48,3,9,Current,131372.54901960783,131372.54901960783,0.0,67000
105775,2020,3308,141000,80.0,1,4.5,141000,29.8,29.8,3,9,Current,176250.0,176250.0,0.0,141000
105872,2020,5777,241941,80.0,1,4.25,244000,26.87,26.87,3,9,Current,305000.0,305000.0,0.0,241941
105883,2020,4500,149203,62.0,1,4.5,150000,22.74,22.74,3,9,Current,241935.48387096776,241935.48387096776,0.0,149203
105975,2020,2575,120000,80.0,1,4.0,120000,29.73,29.73,3,9,Current,150000.0,150000.0,0.0,120000
106014,2020,5512,193600,80.0,1,4.25,193600,24.42,24.42,3,9,Current,242000.0,242000.0,0.0,193600
106054,2020,3301,114000,70.0,1,3.75,114000,27.33,27.33,3,9,Current,162857.14285714287,162857.14285714287,0.0,114000
106416,2020,4069,161600,80.0,1,4.25,161600,27.19,27.19,3,9,Current,202000.0,202000.0,0.0,161600
106515,2020,2020,62900,77.0,1,4.0,62900,27.91,27.91,3,9,Current,81688.31168831169,81688.31168831169,0.0,62900
106521,2020,5513,199600,80.0,1,4.375,199600,22.27,22.27,3,9,Current,249500.0,249500.0,0.0,199600
106564,2020,2939,86600,85.0,1,4.75,86600,25.72,25.72,3,9,Current,101882.35294117648,101882.35294117648,0.0,86600
107061,2020,3192,130000,77.0,1,4.0,130000,27.7,27.7,3,9,Current,168831.16883116882,168831.16883116882,0.0,130000
107194,2020,2427,127547,99.0,1,4.125,127547,36.02,36.02,4,9,Current,128835.35353535354,128835.35353535354,0.0,127547
107276,2020,5000,200000,80.0,1,4.375,200000,27.92,27.92,3,9,Current,250000.0,250000.0,0.0,200000
107374,2020,2027,94500,90.0,1,4.0,94500,31.57,31.57,4,9,Current,105000.0,105000.0,0.0,94500
107892,2020,4000,188970,80.0,1,4.0,191200,28.73,28.73,3,9,Current,239000.0,239000.0,0.0,188970
107900,2020,2773,177478,80.0,1,4.25,180000,41.51,41.51,3,9,Current,225000.0,225000.0,0.0,177478
107914,2020,5197,175700,80.0,1,4.375,177889,27.98,27.98,4,9,Current,222361.25,222361.25,0.0,175700
108487,2020,3986,140000,78.0,1,3.875,140000,27.13,27.13,3,9,Current,179487.17948717947,179487.17948717947,0.0,140000
108772,2020,2600,114700,98.0,1,4.25,114700,27.81,27.81,3,9,Current,117040.81632653062,117040.81632653062,0.0,114700
108825,2020,2782,99633,98.0,1,4.25,99633,29.05,29.05,2,9,Current,101666.32653061223,101666.32653061223,0.0,99633
108968,2020,3476,159000,91.0,1,4.0,159000,35.96,35.96,3,9,Current,174725.2747252747,174725.2747252747,0.0,159000
109061,2020,1049,47000,74.0,1,4.0,47000,38.4,38.4,3,9,Current,63513.51351351351,63513.51351351351,0.0,47000
109733,2020,3037,109250,95.0,1,4.5,109250,27.46,27.46,3,9,Current,115000.0,115000.0,0.0,109250
109785,2020,4663,249670,100.0,1,4.5,250000,31.66,31.66,3,9,Current,250000.0,250000.0,0.0,249670
111434,2020,1759,72126,101.0,1,4.375,72720,29.67,29.67,4,9,Current,72000.0,72000.0,0.0,72126
111476,2020,4419,166650,101.0,1,4.0,166650,26.26,26.26,3,9,Current,165000.0,165000.0,0.0,166650
114039,2020,3460,143100,101.0,2,3.875,143100,29.27,29.27,3,9,Current,141683.1683168317,141683.1683168317,0.0,143100
115077,2020,2463,101500,66.0,1,4.25,101500,29.3,29.3,2,9,Current,153787.87878787878,153787.87878787878,0.0,101500
115483,2020,3086,59280,99.0,1,5.375,59895,19.15,19.15,3,9,Current,60500.0,60500.0,0.0,59280
115484,2020,4000,99120,99.0,1,5.375,100152,23.72,23.72,1,9,Current,101163.63636363635,101163.63636363635,0.0,99120
115487,2020,4940,242165,99.0,1,4.25,242165,35.79,35.79,3,9,Current,244611.11111111112,244611.11111111112,0.0,242165
115488,2020,1895,90333,99.0,1,4.625,90333,42.64,42.64,3,9,Current,91245.45454545454,91245.45454545454,0.0,90333
115489,2020,2922,80514,99.0,1,4.625,80514,23.89,23.89,2,9,Current,81327.27272727274,81327.27272727274,0.0,80514
115490,2020,4916,152090,99.0,1,4.625,152090,24.61,24.61,2,9,Current,153626.2626262626,153626.2626262626,0.0,152090
115491,2020,4823,120670,99.0,1,4.625,120670,20.24,20.24,3,9,Current,121888.88888888888,121888.88888888888,0.0,120670
116197,2020,7120,215200,80.0,1,4.25,215200,23.17,23.17,3,9,Current,269000.0,269000.0,0.0,215200
116308,2020,4737,215404,80.0,1,4.25,216000,28.29,28.29,4,9,Current,270000.0,270000.0,0.0,215404
116552,2020,3468,127500,85.0,1,3.875,127500,28.53,28.53,3,9,Current,150000.0,150000.0,0.0,127500
116820,2020,3393,114317,95.0,1,4.25,114475,26.69,26.69,3,9,Current,120500.0,120500.0,0.0,114317
118630,2020,3477,111925,98.0,1,4.5,111925,24.13,24.13,2,9,Current,114209.1836734694,114209.1836734694,0.0,111925
127347,2020,6388,170000,71.0,1,4.375,170000,21.26,21.26,3,9,Current,239436.61971830987,239436.61971830987,0.0,170000
127443,2020,2678,101589,92.0,1,4.375,103000,35.34,35.34,4,9,Current,111956.52173913045,111956.52173913045,0.0,101589
127536,2020,5616,199305,80.0,1,4.25,201600,23.85,23.85,3,9,Current,252000.0,252000.0,0.0,199305
127585,2020,4711,209940,90.0,1,4.25,212310,30.22,30.22,4,9,Current,235900.0,235900.0,0.0,209940
127667,2020,4375,192000,80.0,1,4.125,192000,30.35,30.35,4,9,Current,240000.0,240000.0,0.0,192000
127677,2020,3119,126000,80.0,1,4.5,126000,30.03,30.03,3,9,Current,157500.0,157500.0,0.0,126000
127859,2020,5633,202838,80.0,1,4.125,202838,22.32,22.32,3,9,Current,253547.5,253547.5,0.0,202838
128167,2020,6238,255000,75.0,1,4.49,255000,33.93,33.93,3,9,Current,340000.0,340000.0,0.0,255000
128210,2020,4682,172000,71.0,1,4.25,172000,27.89,27.89,3,9,Current,242253.52112676055,242253.52112676055,0.0,172000
128237,2020,5749,259665,80.0,1,4.625,260000,26.97,26.97,2,9,Current,325000.0,325000.0,0.0,259665
128241,2020,8333,240947,80.0,1,4.375,241600,21.52,21.52,2,9,Current,302000.0,302000.0,0.0,240947
128274,2020,5028,234497,80.0,1,4.625,234800,31.45,31.45,3,9,Current,293500.0,293500.0,0.0,234497
128287,2020,4680,212400,90.0,1,4.625,212400,35.49,35.49,2,9,Current,236000.0,236000.0,0.0,212400
128295,2020,6833,236000,80.0,1,4.625,236000,25.1,25.1,4,9,Current,295000.0,295000.0,0.0,236000
128370,2020,6320,198000,68.0,1,4.0,198000,29.29,29.29,3,9,Current,291176.4705882353,291176.4705882353,0.0,198000
128829,2020,6066,230000,89.0,1,4.375,230000,26.55,26.55,2,9,Current,258426.96629213484,258426.96629213484,0.0,230000
128880,2020,4200,158000,58.0,1,3.875,158000,27.09,27.09,3,9,Current,272413.7931034483,272413.7931034483,0.0,158000
128886,2020,7629,253000,55.0,1,4.375,253000,25.63,25.63,2,9,Current,460000.0,460000.0,0.0,253000
129576,2020,6416,139918,99.0,1,5.125,139918,18.49,18.49,2,9,Current,141331.31313131313,141331.31313131313,0.0,139918
129800,2020,3610,120000,80.0,1,4.75,120000,23.29,23.29,3,9,Current,150000.0,150000.0,0.0,120000
129802,2020,5050,255647,80.0,1,4.25,256000,33.25,33.25,3,9,Current,320000.0,320000.0,0.0,255647
133968,2020,1555,52000,80.0,1,4.5,52000,35.3,35.3,3,9,Current,65000.0,65000.0,0.0,52000
134289,2020,4791,214000,100.0,1,4.875,214000,35.27,35.27,1,9,Current,214000.0,214000.0,0.0,214000
134948,2020,2400,116200,62.0,1,4.5,116200,36.26,36.26,4,9,Current,187419.35483870967,187419.35483870967,0.0,116200
134957,2020,4166,152500,75.0,1,4.0,152500,28.78,28.78,3,9,Current,203333.3333333333,203333.3333333333,0.0,152500
135790,2020,6463,231600,60.0,1,3.99,231600,22.69,22.69,3,9,Current,386000.0,386000.0,0.0,231600
136135,2020,4437,171250,86.0,1,4.0,171250,30.56,30.56,4,9,Current,199127.90697674415,199127.90697674415,0.0,171250
136187,2020,4515,145600,80.0,1,4.5,145600,26.4,26.4,3,9,Current,182000.0,182000.0,0.0,145600
136200,2020,3945,148000,80.0,1,3.875,148000,29.4,29.4,3,9,Current,185000.0,185000.0,0.0,148000
136257,2020,3248,127920,80.0,1,4.0,127920,30.83,30.83,3,9,Current,159900.0,159900.0,0.0,127920
136323,2020,2111,62198,101.0,1,4.125,62198,28.0,28.0,2,9,Current,61582.17821782178,61582.17821782178,0.0,62198
136363,2020,3141,174320,80.0,1,4.5,174320,37.01,37.01,2,9,Current,217900.0,217900.0,0.0,174320
136491,2020,2177,82312,80.0,1,3.875,82312,30.61,30.61,3,9,Current,102890.0,102890.0,0.0,82312
136740,2020,1638,64463,96.0,1,4.125,64646,29.68,29.68,3,9,Current,67339.58333333334,67339.58333333334,0.0,64463
137264,2020,4296,120000,80.0,1,4.375,120000,20.65,20.65,3,9,Current,150000.0,150000.0,0.0,120000
137488,2020,3579,152100,90.0,1,4.0,152100,31.64,31.64,4,9,Current,169000.0,169000.0,0.0,152100
138129,2020,3516,89600,80.0,1,4.375,89600,21.72,21.72,3,9,Current,112000.0,112000.0,0.0,89600
138653,2020,4263,177715,95.0,1,4.25,180500,30.9,30.9,4,9,Current,190000.0,190000.0,0.0,177715
139043,2020,3000,116100,90.0,1,3.875,116100,33.52,33.52,3,9,Current,129000.0,129000.0,0.0,116100
140119,2020,4506,134900,95.0,1,4.25,134900,23.09,23.09,3,9,Current,142000.0,142000.0,0.0,134900
140434,2020,2773,135735,99.0,1,4.25,137464,33.11,33.11,3,9,Current,138852.52525252526,138852.52525252526,0.0,135735
140527,2020,1683,48000,80.0,1,4.5,48000,23.24,23.24,3,9,Current,60000.0,60000.0,0.0,48000
141730,2020,3505,138400,80.0,1,4.5,138400,30.83,30.83,4,9,Current,173000.0,173000.0,0.0,138400
141915,2020,3750,131200,80.0,1,4.125,131200,32.74,32.74,4,9,Current,164000.0,164000.0,0.0,131200
142110,2020,4550,184343,102.0,1,4.0,184343,23.54,23.54,3,9,Current,180728.431372549,180728.431372549,0.0,184343
142135,2020,3750,138000,76.0,1,4.375,138000,25.52,25.52,3,9,Current,181578.94736842104,181578.94736842104,0.0,138000
142597,2020,3943,147250,95.0,1,4.25,147250,27.15,27.15,4,9,Current,155000.0,155000.0,0.0,147250
143574,2020,1936,80000,68.0,1,4.375,80000,38.73,38.73,2,9,Current,117647.0588235294,117647.0588235294,0.0,80000
143817,2020,1900,112000,80.0,1,4.125,112000,28.57,28.57,3,9,Current,140000.0,140000.0,0.0,112000
144796,2020,2947,133284,99.0,1,4.25,134027,31.9,31.9,2,9,Current,135380.80808080808,135380.80808080808,0.0,133284
145000,2020,2686,60800,95.0,1,4.25,60800,24.57,24.57,3,9,Current,64000.0,64000.0,0.0,60800
147012,2019,4753,142500,95.0,1,4.75,142500,21.14,30.73,4,9,Current,150000.0,150000.0,0.0,142500
147023,2019,7634,207000,67.0,1,4.75,207000,20.25,32.26,2,9,Current,308955.223880597,308955.223880597,0.0,207000
147027,2019,3906,117000,90.0,1,4.75,117000,28.8,43.95,2,9,Current,130000.0,130000.0,0.0,117000
147029,2019,6666,213000,59.0,1,4.625,213000,25.03,25.96,4,9,Current,361016.9491525424,361016.9491525424,0.0,213000
147054,2019,4276,162000,80.0,1,4.5,162000,32.02,33.96,3,9,Current,202500.0,202500.0,0.0,162000
147093,2019,2947,121001,92.0,1,4.25,121336,33.19,34.26,3,9,Current,131886.95652173914,131886.95652173914,0.0,121001
147095,2019,4634,196135,99.0,1,4.875,196377,35.52,48.93,2,9,Current,198360.60606060605,198360.60606060605,0.0,196135
147098,2019,5589,154708,99.0,1,4.25,155138,21.71,44.81,2,9,Current,156705.05050505052,156705.05050505052,0.0,154708
147105,2019,3684,147864,99.0,1,4.375,148265,33.46,44.7,2,9,Current,149762.62626262626,149762.62626262626,0.0,147864
147106,2019,4669,218531,87.0,1,4.625,218813,35.35,51.2,3,9,Current,251509.19540229885,251509.19540229885,0.0,218531
147110,2019,5272,221357,99.0,1,4.875,221906,32.0,45.23,4,9,Current,224147.47474747477,224147.47474747477,0.0,221357
147111,2019,6084,251115,95.0,1,4.75,251750,28.61,29.6,4,9,Current,265000.0,265000.0,0.0,251115
147116,2019,4655,225277,99.0,1,4.875,225834,41.04,54.33,2,9,Current,228115.15151515152,228115.15151515152,0.0,225277
147117,2019,4338,218597,90.0,1,4.75,219150,35.48,37.79,4,9,Current,243500.0,243500.0,0.0,218597
147122,2019,5834,239927,99.0,1,4.5,240562,31.63,50.96,2,9,Current,242991.9191919192,242991.9191919192,0.0,239927
