,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
105283,2020,3243,82971,95.0,1,4.75,84550,25.7,25.7,2,9,Current,89000.0,89000.0,0,82971
105300,2020,3300,53200,95.0,1,5.25,53200,17.45,17.45,3,9,Current,56000.0,56000.0,0,53200
105308,2020,2354,125600,80.0,1,5.125,125600,39.88,39.88,2,9,Current,157000.0,157000.0,0,125600
105347,2020,3895,169910,90.0,1,4.25,175000,29.33,29.33,4,9,Current,194444.4444,194444.4444,0,169910
105355,2020,5810,141857,40.0,1,4.5,145000,24.12,24.12,3,9,Current,362500.0,362500.0,0,141857
105360,2020,3671,108354,70.0,1,4.5,111000,23.43,23.43,3,9,Current,158571.4286,158571.4286,0,108354
105428,2020,2860,175750,95.0,1,4.125,175750,41.71,41.71,3,9,Current,185000.0,185000.0,0,175750
105498,2020,3814,184000,77.0,1,4.25,184000,31.61,31.61,4,9,Current,238961.039,238961.039,0,184000
105533,2020,7030,200000,80.0,1,4.25,200000,22.78,22.78,3,9,Current,250000.0,250000.0,0,200000
105578,2020,3390,67000,51.0,1,4.25,67000,24.48,24.48,3,9,Current,131372.549,131372.549,0,67000
105775,2020,3308,141000,80.0,1,4.5,141000,29.8,29.8,3,9,Current,176250.0,176250.0,0,141000
105872,2020,5777,241941,80.0,1,4.25,244000,26.87,26.87,3,9,Current,305000.0,305000.0,0,241941
105883,2020,4500,149203,62.0,1,4.5,150000,22.74,22.74,3,9,Current,241935.4839,241935.4839,0,149203
105975,2020,2575,120000,80.0,1,4.0,120000,29.73,29.73,3,9,Current,150000.0,150000.0,0,120000
106014,2020,5512,193600,80.0,1,4.25,193600,24.42,24.42,3,9,Current,242000.0,242000.0,0,193600
106054,2020,3301,114000,70.0,1,3.75,114000,27.33,27.33,3,9,Current,162857.1429,162857.1429,0,114000
106416,2020,4069,161600,80.0,1,4.25,161600,27.19,27.19,3,9,Current,202000.0,202000.0,0,161600
106515,2020,2020,62900,77.0,1,4.0,62900,27.91,27.91,3,9,Current,81688.31169,81688.31169,0,62900
106521,2020,5513,199600,80.0,1,4.375,199600,22.27,22.27,3,9,Current,249500.0,249500.0,0,199600
106564,2020,2939,86600,85.0,1,4.75,86600,25.72,25.72,3,9,Current,101882.3529,101882.3529,0,86600
107061,2020,3192,130000,77.0,1,4.0,130000,27.7,27.7,3,9,Current,168831.1688,168831.1688,0,130000
107194,2020,2427,127547,99.0,1,4.125,127547,36.02,36.02,4,9,Current,128835.3535,128835.3535,0,127547
107276,2020,5000,200000,80.0,1,4.375,200000,27.92,27.92,3,9,Current,250000.0,250000.0,0,200000
107374,2020,2027,94500,90.0,1,4.0,94500,31.57,31.57,4,9,Current,105000.0,105000.0,0,94500
107892,2020,4000,188970,80.0,1,4.0,191200,28.73,28.73,3,9,Current,239000.0,239000.0,0,188970
107900,2020,2773,177478,80.0,1,4.25,180000,41.51,41.51,3,9,Current,225000.0,225000.0,0,177478
107914,2020,5197,175700,80.0,1,4.375,177889,27.98,27.98,4,9,Current,222361.25,222361.25,0,175700
108487,2020,3986,140000,78.0,1,3.875,140000,27.13,27.13,3,9,Current,179487.1795,179487.1795,0,140000
108772,2020,2600,114700,98.0,1,4.25,114700,27.81,27.81,3,9,Current,117040.8163,117040.8163,0,114700
108825,2020,2782,99633,98.0,1,4.25,99633,29.05,29.05,2,9,Current,101666.3265,101666.3265,0,99633
108968,2020,3476,159000,91.0,1,4.0,159000,35.96,35.96,3,9,Current,174725.2747,174725.2747,0,159000
109061,2020,1049,47000,74.0,1,4.0,47000,38.4,38.4,3,9,Current,63513.51351,63513.51351,0,47000
109733,2020,3037,109250,95.0,1,4.5,109250,27.46,27.46,3,9,Current,115000.0,115000.0,0,109250
109785,2020,4663,249670,100.0,1,4.5,250000,31.66,31.66,3,9,Current,250000.0,250000.0,0,249670
111434,2020,1759,72126,101.0,1,4.375,72720,29.67,29.67,4,9,Current,72000.0,72000.0,0,72126
111476,2020,4419,166650,101.0,1,4.0,166650,26.26,26.26,3,9,Current,165000.0,165000.0,0,166650
114039,2020,3460,143100,101.0,2,3.875,143100,29.27,29.27,3,9,Current,141683.1683,141683.1683,0,143100
115077,2020,2463,101500,66.0,1,4.25,101500,29.3,29.3,2,9,Current,153787.8788,153787.8788,0,101500
115483,2020,3086,59280,99.0,1,5.375,59895,19.15,19.15,3,9,Current,60500.0,60500.0,0,59280
115484,2020,4000,99120,99.0,1,5.375,100152,23.72,23.72,1,9,Current,101163.6364,101163.6364,0,99120
115487,2020,4940,242165,99.0,1,4.25,242165,35.79,35.79,3,9,Current,244611.1111,244611.1111,0,242165
115488,2020,1895,90333,99.0,1,4.625,90333,42.64,42.64,3,9,Current,91245.45455,91245.45455,0,90333
115489,2020,2922,80514,99.0,1,4.625,80514,23.89,23.89,2,9,Current,81327.27273,81327.27273,0,80514
115490,2020,4916,152090,99.0,1,4.625,152090,24.61,24.61,2,9,Current,153626.2626,153626.2626,0,152090
115491,2020,4823,120670,99.0,1,4.625,120670,20.24,20.24,3,9,Current,121888.8889,121888.8889,0,120670
116197,2020,7120,215200,80.0,1,4.25,215200,23.17,23.17,3,9,Current,269000.0,269000.0,0,215200
116308,2020,4737,215404,80.0,1,4.25,216000,28.29,28.29,4,9,Current,270000.0,270000.0,0,215404
116552,2020,3468,127500,85.0,1,3.875,127500,28.53,28.53,3,9,Current,150000.0,150000.0,0,127500
116820,2020,3393,114317,95.0,1,4.25,114475,26.69,26.69,3,9,Current,120500.0,120500.0,0,114317
118630,2020,3477,111925,98.0,1,4.5,111925,24.13,24.13,2,9,Current,114209.1837,114209.1837,0,111925
127347,2020,6388,170000,71.0,1,4.375,170000,21.26,21.26,3,9,Current,239436.6197,239436.6197,0,170000
127443,2020,2678,101589,92.0,1,4.375,103000,35.34,35.34,4,9,Current,111956.5217,111956.5217,0,101589
127536,2020,5616,199305,80.0,1,4.25,201600,23.85,23.85,3,9,Current,252000.0,252000.0,0,199305
127585,2020,4711,209940,90.0,1,4.25,212310,30.22,30.22,4,9,Current,235900.0,235900.0,0,209940
127667,2020,4375,192000,80.0,1,4.125,192000,30.35,30.35,4,9,Current,240000.0,240000.0,0,192000
127677,2020,3119,126000,80.0,1,4.5,126000,30.03,30.03,3,9,Current,157500.0,157500.0,0,126000
127859,2020,5633,202838,80.0,1,4.125,202838,22.32,22.32,3,9,Current,253547.5,253547.5,0,202838
128167,2020,6238,255000,75.0,1,4.49,255000,33.93,33.93,3,9,Current,340000.0,340000.0,0,255000
128210,2020,4682,172000,71.0,1,4.25,172000,27.89,27.89,3,9,Current,242253.5211,242253.5211,0,172000
128237,2020,5749,259665,80.0,1,4.625,260000,26.97,26.97,2,9,Current,325000.0,325000.0,0,259665
128241,2020,8333,240947,80.0,1,4.375,241600,21.52,21.52,2,9,Current,302000.0,302000.0,0,240947
128274,2020,5028,234497,80.0,1,4.625,234800,31.45,31.45,3,9,Current,293500.0,293500.0,0,234497
128287,2020,4680,212400,90.0,1,4.625,212400,35.49,35.49,2,9,Current,236000.0,236000.0,0,212400
128295,2020,6833,236000,80.0,1,4.625,236000,25.1,25.1,4,9,Current,295000.0,295000.0,0,236000
128370,2020,6320,198000,68.0,1,4.0,198000,29.29,29.29,3,9,Current,291176.4706,291176.4706,0,198000
128829,2020,6066,230000,89.0,1,4.375,230000,26.55,26.55,2,9,Current,258426.9663,258426.9663,0,230000
128880,2020,4200,158000,58.0,1,3.875,158000,27.09,27.09,3,9,Current,272413.7931,272413.7931,0,158000
128886,2020,7629,253000,55.0,1,4.375,253000,25.63,25.63,2,9,Current,460000.0,460000.0,0,253000
129576,2020,6416,139918,99.0,1,5.125,139918,18.49,18.49,2,9,Current,141331.3131,141331.3131,0,139918
129800,2020,3610,120000,80.0,1,4.75,120000,23.29,23.29,3,9,Current,150000.0,150000.0,0,120000
129802,2020,5050,255647,80.0,1,4.25,256000,33.25,33.25,3,9,Current,320000.0,320000.0,0,255647
133968,2020,1555,52000,80.0,1,4.5,52000,35.3,35.3,3,9,Current,65000.0,65000.0,0,52000
134289,2020,4791,214000,100.0,1,4.875,214000,35.27,35.27,1,9,Current,214000.0,214000.0,0,214000
134948,2020,2400,116200,62.0,1,4.5,116200,36.26,36.26,4,9,Current,187419.3548,187419.3548,0,116200
134957,2020,4166,152500,75.0,1,4.0,152500,28.78,28.78,3,9,Current,203333.3333,203333.3333,0,152500
135790,2020,6463,231600,60.0,1,3.99,231600,22.69,22.69,3,9,Current,386000.0,386000.0,0,231600
136135,2020,4437,171250,86.0,1,4.0,171250,30.56,30.56,4,9,Current,199127.907,199127.907,0,171250
136187,2020,4515,145600,80.0,1,4.5,145600,26.4,26.4,3,9,Current,182000.0,182000.0,0,145600
136200,2020,3945,148000,80.0,1,3.875,148000,29.4,29.4,3,9,Current,185000.0,185000.0,0,148000
136257,2020,3248,127920,80.0,1,4.0,127920,30.83,30.83,3,9,Current,159900.0,159900.0,0,127920
136323,2020,2111,62198,101.0,1,4.125,62198,28.0,28.0,2,9,Current,61582.17822,61582.17822,0,62198
136363,2020,3141,174320,80.0,1,4.5,174320,37.01,37.01,2,9,Current,217900.0,217900.0,0,174320
136491,2020,2177,82312,80.0,1,3.875,82312,30.61,30.61,3,9,Current,102890.0,102890.0,0,82312
136740,2020,1638,64463,96.0,1,4.125,64646,29.68,29.68,3,9,Current,67339.58333,67339.58333,0,64463
137264,2020,4296,120000,80.0,1,4.375,120000,20.65,20.65,3,9,Current,150000.0,150000.0,0,120000
137488,2020,3579,152100,90.0,1,4.0,152100,31.64,31.64,4,9,Current,169000.0,169000.0,0,152100
138129,2020,3516,89600,80.0,1,4.375,89600,21.72,21.72,3,9,Current,112000.0,112000.0,0,89600
138653,2020,4263,177715,95.0,1,4.25,180500,30.9,30.9,4,9,Current,190000.0,190000.0,0,177715
139043,2020,3000,116100,90.0,1,3.875,116100,33.52,33.52,3,9,Current,129000.0,129000.0,0,116100
140119,2020,4506,134900,95.0,1,4.25,134900,23.09,23.09,3,9,Current,142000.0,142000.0,0,134900
140434,2020,2773,135735,99.0,1,4.25,137464,33.11,33.11,3,9,Current,138852.5253,138852.5253,0,135735
140527,2020,1683,48000,80.0,1,4.5,48000,23.24,23.24,3,9,Current,60000.0,60000.0,0,48000
141730,2020,3505,138400,80.0,1,4.5,138400,30.83,30.83,4,9,Current,173000.0,173000.0,0,138400
141915,2020,3750,131200,80.0,1,4.125,131200,32.74,32.74,4,9,Current,164000.0,164000.0,0,131200
142110,2020,4550,184343,102.0,1,4.0,184343,23.54,23.54,3,9,Current,180728.4314,180728.4314,0,184343
142135,2020,3750,138000,76.0,1,4.375,138000,25.52,25.52,3,9,Current,181578.9474,181578.9474,0,138000
143574,2020,1936,80000,68.0,1,4.375,80000,38.73,38.73,2,9,Current,117647.0588,117647.0588,0,80000
143817,2020,1900,112000,80.0,1,4.125,112000,28.57,28.57,3,9,Current,140000.0,140000.0,0,112000
144796,2020,2947,133284,99.0,1,4.25,134027,31.9,31.9,2,9,Current,135380.8081,135380.8081,0,133284
145000,2020,2686,60800,95.0,1,4.25,60800,24.57,24.57,3,9,Current,64000.0,64000.0,0,60800
147012,2019,4753,142500,95.0,1,4.75,142500,21.14,30.73,4,9,Current,150000.0,150000.0,0,142500
147023,2019,7634,207000,67.0,1,4.75,207000,20.25,32.26,2,9,Current,308955.2239,308955.2239,0,207000
147027,2019,3906,117000,90.0,1,4.75,117000,28.8,43.95,2,9,Current,130000.0,130000.0,0,117000
147029,2019,6666,213000,59.0,1,4.625,213000,25.03,25.96,4,9,Current,361016.9492,361016.9492,0,213000
147054,2019,4276,162000,80.0,1,4.5,162000,32.02,33.96,3,9,Current,202500.0,202500.0,0,162000
147093,2019,2947,121001,92.0,1,4.25,121336,33.19,34.26,3,9,Current,131886.9565,131886.9565,0,121001
147095,2019,4634,196135,99.0,1,4.875,196377,35.52,48.93,2,9,Current,198360.6061,198360.6061,0,196135
147098,2019,5589,154708,99.0,1,4.25,155138,21.71,44.81,2,9,Current,156705.0505,156705.0505,0,154708
147105,2019,3684,147864,99.0,1,4.375,148265,33.46,44.7,2,9,Current,149762.6263,149762.6263,0,147864
147106,2019,4669,218531,87.0,1,4.625,218813,35.35,51.2,3,9,Current,251509.1954,251509.1954,0,218531
147110,2019,5272,221357,99.0,1,4.875,221906,32.0,45.23,4,9,Current,224147.4747,224147.4747,0,221357
147111,2019,6084,251115,95.0,1,4.75,251750,28.61,29.6,4,9,Current,265000.0,265000.0,0,251115
147116,2019,4655,225277,99.0,1,4.875,225834,41.04,54.33,2,9,Current,228115.1515,228115.1515,0,225277
147117,2019,4338,218597,90.0,1,4.75,219150,35.48,37.79,4,9,Current,243500.0,243500.0,0,218597
147122,2019,5834,239927,99.0,1,4.5,240562,31.63,50.96,2,9,Current,242991.9192,242991.9192,0,239927
147123,2019,3067,154508,99.0,1,4.375,155138,36.82,46.56,3,9,Current,156705.0505,156705.0505,0,154508
147129,2019,3682,100988,75.0,1,4.625,101250,25.07,37.05,2,9,Current,135000.0,135000.0,0,100988
147132,2019,3739,156200,80.0,1,5.375,156800,36.51,44.8,2,9,Current,196000.0,196000.0,0,156200
147133,2019,6645,216158,95.0,1,4.75,217550,27.27,42.47,4,9,Current,229000.0,229000.0,0,216158
147134,2019,5369,127684,80.0,1,4.875,128000,23.5,41.96,4,9,Current,160000.0,160000.0,0,127684
147137,2019,4203,166160,99.0,1,4.5,166822,31.34,32.7,2,9,Current,168507.0707,168507.0707,0,166160
147155,2019,6774,171520,85.0,1,4.875,174000,22.04,44.75,4,9,Current,204705.8824,204705.8824,0,171520
147157,2019,6009,221668,94.0,1,5.25,222023,34.99,55.87,2,9,Current,236194.6809,236194.6809,0,221668
147159,2019,5722,254680,103.0,1,5.375,254966,30.45,51.89,1,9,Current,247539.8058,247539.8058,0,254680
147161,2019,3006,154380,94.0,1,4.75,154380,38.83,53.05,2,9,Current,164234.0426,164234.0426,0,154380
147164,2019,8334,186087,99.0,1,4.75,186558,16.65,31.7,3,9,Current,188442.4242,188442.4242,0,186087
147167,2019,7350,225556,99.0,1,4.875,225834,27.11,47.84,2,9,Current,228115.1515,228115.1515,0,225556
147173,2019,8143,189447,95.0,1,5.0,189905,23.35,42.35,3,9,Current,199900.0,199900.0,0,189447
147186,2019,6773,232078,99.0,1,4.375,232707,23.6,53.28,2,9,Current,235057.5758,235057.5758,0,232078
147188,2019,7367,132792,75.0,1,5.25,133500,13.62,42.12,3,9,Current,178000.0,178000.0,0,132792
