,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
69192,2020,8155,235249,95.0,1,4.375,242725,26.72,26.72,4,9,Current,255500.0,255500.0,0,235249
69243,2020,7636,277403,86.0,1,4.125,278650,28.67,28.67,3,9,Current,324011.6279,324011.6279,0,277403
69310,2020,7644,255000,75.0,1,3.875,255000,22.14,22.14,3,9,Current,340000.0,340000.0,0,255000
69892,2020,5457,181767,101.0,1,4.25,181767,24.69,24.69,3,9,Current,179967.3267,179967.3267,0,181767
70035,2020,8767,292123,65.0,1,4.625,292500,25.95,25.95,3,9,Current,450000.0,450000.0,0,292123
70083,2020,8131,277648,104.0,1,4.5,277648,22.72,22.72,2,9,Current,266969.2308,266969.2308,0,277648
70879,2020,3883,174000,69.0,1,4.5,174000,29.47,29.47,3,9,Current,252173.913,252173.913,0,174000
70928,2020,10364,163500,69.0,1,4.125,163500,33.34,33.34,4,9,Current,236956.5217,236956.5217,0,163500
71044,2020,3727,166400,80.0,1,4.25,166400,36.09,36.09,3,9,Current,208000.0,208000.0,0,166400
71069,2020,6541,404000,80.0,1,4.875,404000,39.08,39.08,3,9,Current,505000.0,505000.0,0,404000
71739,2020,8083,199000,69.0,1,4.125,199000,21.53,21.53,3,9,Current,288405.7971,288405.7971,0,199000
71763,2020,4002,157283,66.0,1,4.25,157500,24.16,24.16,3,9,Current,238636.3636,238636.3636,0,157283
71822,2020,6900,290000,66.0,1,4.25,290000,29.27,29.27,3,9,Current,439393.9394,439393.9394,0,290000
71834,2020,5411,250000,56.0,1,4.625,250000,29.29,29.29,2,9,Current,446428.5714,446428.5714,0,250000
72073,2020,9634,268000,80.0,1,4.0,268000,22.04,22.04,3,9,Current,335000.0,335000.0,0,268000
76969,2020,7012,325600,80.0,1,4.375,325600,34.17,34.17,3,9,Current,407000.0,407000.0,0,325600
78619,2020,7013,320000,77.0,1,4.25,320000,31.65,31.65,3,9,Current,415584.4156,415584.4156,0,320000
79193,2020,3206,103098,99.0,1,4.5,103098,30.23,30.23,2,9,Current,104139.3939,104139.3939,0,103098
79244,2020,8128,228000,80.0,1,4.125,228000,24.72,24.72,2,9,Current,285000.0,285000.0,0,228000
85278,2020,9541,280250,95.0,1,4.0,280250,21.28,21.28,3,9,Current,295000.0,295000.0,0,280250
91145,2020,7072,343500,65.0,1,3.875,343500,28.0,28.0,3,9,Current,528461.5385,528461.5385,0,343500
91369,2020,9858,268000,72.0,1,3.875,268000,20.0,20.0,3,9,Current,372222.2222,372222.2222,0,268000
91652,2020,7609,252750,85.0,1,4.0,252750,21.0,21.0,3,9,Current,297352.9412,297352.9412,0,252750
100412,2020,5923,342400,80.0,1,4.5,342400,34.31,34.31,3,9,Current,428000.0,428000.0,0,342400
100414,2020,8150,224200,95.0,1,4.25,224200,21.97,21.97,3,9,Current,236000.0,236000.0,0,224200
100467,2020,4529,153998,70.0,1,4.75,153998,27.49,27.49,2,9,Current,219997.1429,219997.1429,0,153998
100479,2020,5440,180025,95.0,1,4.25,180025,31.19,31.19,3,9,Current,189500.0,189500.0,0,180025
100574,2020,6278,298080,77.0,1,4.25,298080,34.04,34.04,3,9,Current,387116.8831,387116.8831,0,298080
100613,2020,7250,232750,95.0,1,4.125,232750,26.86,26.86,3,9,Current,245000.0,245000.0,0,232750
100624,2020,7469,250000,88.0,1,4.0,250000,24.05,24.05,3,9,Current,284090.9091,284090.9091,0,250000
100724,2020,8641,309342,80.0,1,4.375,309342,27.33,27.33,2,9,Current,386677.5,386677.5,0,309342
100739,2020,5879,280000,80.0,1,4.0,280000,31.2,31.2,3,9,Current,350000.0,350000.0,0,280000
100801,2020,7917,306680,90.0,1,4.0,306680,25.36,25.36,3,9,Current,340755.5556,340755.5556,0,306680
100826,2020,6917,292000,80.0,1,4.5,292000,32.85,32.85,2,9,Current,365000.0,365000.0,0,292000
100849,2020,6124,203940,83.0,1,4.375,203940,21.28,21.28,3,9,Current,245710.8434,245710.8434,0,203940
100861,2020,8794,288000,80.0,1,4.125,288000,18.8,18.8,3,9,Current,360000.0,360000.0,0,288000
100898,2020,3047,164177,73.0,1,4.25,164177,37.09,37.09,3,9,Current,224900.0,224900.0,0,164177
100906,2020,5610,184000,80.0,1,4.25,184000,22.17,22.17,3,9,Current,230000.0,230000.0,0,184000
100933,2020,2930,143000,67.0,1,4.25,143000,34.15,34.15,3,9,Current,213432.8358,213432.8358,0,143000
100938,2020,4498,167300,78.0,1,4.375,167300,27.19,27.19,3,9,Current,214487.1795,214487.1795,0,167300
101066,2020,7250,204000,80.0,1,4.0,204000,24.54,24.54,3,9,Current,255000.0,255000.0,0,204000
101092,2020,5543,257000,72.0,1,4.625,257000,36.69,36.69,3,9,Current,356944.4444,356944.4444,0,257000
101095,2020,9098,268476,80.0,1,4.375,268476,25.02,25.02,3,9,Current,335595.0,335595.0,0,268476
101097,2020,7509,246825,73.0,1,4.0,246825,27.86,27.86,3,9,Current,338116.4384,338116.4384,0,246825
101110,2020,8761,276000,80.0,1,4.5,276000,25.61,25.61,2,9,Current,345000.0,345000.0,0,276000
101235,2020,6264,232631,80.0,1,4.25,233600,22.27,22.27,3,9,Current,292000.0,292000.0,0,232631
101338,2020,6667,183200,80.0,1,4.5,183200,22.76,22.76,2,9,Current,229000.0,229000.0,0,183200
101350,2020,3503,158000,72.0,1,4.375,158000,34.56,34.56,3,9,Current,219444.4444,219444.4444,0,158000
101369,2020,5681,171000,79.0,1,4.25,171000,22.96,22.96,3,9,Current,216455.6962,216455.6962,0,171000
101419,2020,11591,362000,80.0,1,4.25,362000,23.19,23.19,2,9,Current,452500.0,452500.0,0,362000
101501,2020,6924,343200,80.0,1,4.0,343200,34.28,34.28,3,9,Current,429000.0,429000.0,0,343200
101568,2020,5794,216000,80.0,1,4.0,216000,22.48,22.48,3,9,Current,270000.0,270000.0,0,216000
101575,2020,4959,265600,80.0,1,4.375,265600,33.45,33.45,3,9,Current,332000.0,332000.0,0,265600
101705,2020,7672,296000,80.0,1,4.625,296000,27.53,27.53,4,9,Current,370000.0,370000.0,0,296000
101735,2020,6525,277000,65.0,1,4.125,277000,27.76,27.76,3,9,Current,426153.8462,426153.8462,0,277000
101737,2020,4572,308000,80.0,1,4.75,308000,40.86,40.86,3,9,Current,385000.0,385000.0,0,308000
101894,2020,5990,202500,65.0,1,4.125,202500,27.84,27.84,3,9,Current,311538.4615,311538.4615,0,202500
101909,2020,7633,288750,75.0,1,4.25,288750,23.09,23.09,3,9,Current,385000.0,385000.0,0,288750
102004,2020,6960,227140,80.0,1,4.25,228000,25.53,25.53,3,9,Current,285000.0,285000.0,0,227140
102535,2020,13000,387200,80.0,1,4.5,387200,21.47,21.47,2,9,Current,484000.0,484000.0,0,387200
103953,2020,2155,64912,57.0,1,4.375,65000,27.93,27.93,3,9,Current,114035.0877,114035.0877,0,64912
103985,2020,2888,123000,87.0,1,4.375,123000,33.89,33.89,3,9,Current,141379.3103,141379.3103,0,123000
104963,2020,6425,323400,70.0,1,4.125,323400,35.94,35.94,3,9,Current,462000.0,462000.0,0,323400
104983,2020,6770,281600,80.0,1,5.0,281600,25.34,25.34,3,9,Current,352000.0,352000.0,0,281600
104992,2020,9654,375000,75.0,1,4.0,375000,22.88,22.88,2,9,Current,500000.0,500000.0,0,375000
105092,2020,9486,300000,88.0,1,4.0,300000,26.74,26.74,3,9,Current,340909.0909,340909.0909,0,300000
105124,2020,4740,204000,73.0,1,4.375,204000,29.93,29.93,4,9,Current,279452.0548,279452.0548,0,204000
105171,2020,10665,404000,80.0,1,5.125,404000,23.78,23.78,2,9,Current,505000.0,505000.0,0,404000
105180,2020,7974,250000,64.0,1,4.0,250000,23.24,23.24,3,9,Current,390625.0,390625.0,0,250000
105183,2020,7199,290149,99.0,1,4.5,290532,22.76,22.76,4,9,Current,293466.6667,293466.6667,0,290149
105184,2020,8353,350000,100.0,1,4.75,350000,31.31,31.31,1,9,Current,350000.0,350000.0,0,350000
105275,2020,3069,141068,95.0,1,4.5,144400,37.52,37.52,3,9,Current,152000.0,152000.0,0,141068
105283,2020,3243,82971,95.0,1,4.75,84550,25.7,25.7,2,9,Current,89000.0,89000.0,0,82971
105292,2020,7197,240431,90.0,1,4.375,246600,25.9,25.9,4,9,Current,274000.0,274000.0,0,240431
105308,2020,2354,125600,80.0,1,5.125,125600,39.88,39.88,2,9,Current,157000.0,157000.0,0,125600
105360,2020,3671,108354,70.0,1,4.5,111000,23.43,23.43,3,9,Current,158571.4286,158571.4286,0,108354
105533,2020,7030,200000,80.0,1,4.25,200000,22.78,22.78,3,9,Current,250000.0,250000.0,0,200000
105775,2020,3308,141000,80.0,1,4.5,141000,29.8,29.8,3,9,Current,176250.0,176250.0,0,141000
105829,2020,4842,227282,80.0,1,4.5,228800,32.57,32.57,4,9,Current,286000.0,286000.0,0,227282
105872,2020,5777,241941,80.0,1,4.25,244000,26.87,26.87,3,9,Current,305000.0,305000.0,0,241941
105883,2020,4500,149203,62.0,1,4.5,150000,22.74,22.74,3,9,Current,241935.4839,241935.4839,0,149203
105930,2020,8330,270000,79.0,1,4.25,270000,19.08,19.08,2,9,Current,341772.1519,341772.1519,0,270000
106014,2020,5512,193600,80.0,1,4.25,193600,24.42,24.42,3,9,Current,242000.0,242000.0,0,193600
106018,2020,8333,244000,80.0,1,4.125,244000,19.73,19.73,3,9,Current,305000.0,305000.0,0,244000
106353,2020,7792,378492,95.0,1,4.375,379003,35.48,35.48,3,9,Current,398950.5263,398950.5263,0,378492
106411,2020,7203,268000,80.0,1,4.5,268000,25.13,25.13,3,9,Current,335000.0,335000.0,0,268000
106413,2020,7029,324700,80.0,1,4.0,324700,31.42,31.42,3,9,Current,405875.0,405875.0,0,324700
106416,2020,4069,161600,80.0,1,4.25,161600,27.19,27.19,3,9,Current,202000.0,202000.0,0,161600
106419,2020,7017,272000,80.0,1,4.125,272000,27.49,27.49,2,9,Current,340000.0,340000.0,0,272000
106521,2020,5513,199600,80.0,1,4.375,199600,22.27,22.27,3,9,Current,249500.0,249500.0,0,199600
106564,2020,2939,86600,85.0,1,4.75,86600,25.72,25.72,3,9,Current,101882.3529,101882.3529,0,86600
107276,2020,5000,200000,80.0,1,4.375,200000,27.92,27.92,3,9,Current,250000.0,250000.0,0,200000
108772,2020,2600,114700,98.0,1,4.25,114700,27.81,27.81,3,9,Current,117040.8163,117040.8163,0,114700
108822,2020,10666,319300,72.0,1,4.0,319300,18.35,18.35,2,9,Current,443472.2222,443472.2222,0,319300
109733,2020,3037,109250,95.0,1,4.5,109250,27.46,27.46,3,9,Current,115000.0,115000.0,0,109250
109785,2020,4663,249670,100.0,1,4.5,250000,31.66,31.66,3,9,Current,250000.0,250000.0,0,249670
109957,2020,9268,240000,80.0,1,4.5,240000,17.74,17.74,2,9,Current,300000.0,300000.0,0,240000
115484,2020,4000,99120,99.0,1,5.375,100152,23.72,23.72,1,9,Current,101163.6364,101163.6364,0,99120
115487,2020,4940,242165,99.0,1,4.25,242165,35.79,35.79,3,9,Current,244611.1111,244611.1111,0,242165
115488,2020,1895,90333,99.0,1,4.625,90333,42.64,42.64,3,9,Current,91245.45455,91245.45455,0,90333
115490,2020,4916,152090,99.0,1,4.625,152090,24.61,24.61,2,9,Current,153626.2626,153626.2626,0,152090
116097,2020,7132,295000,85.0,1,4.375,295000,30.45,30.45,3,9,Current,347058.8235,347058.8235,0,295000
116197,2020,7120,215200,80.0,1,4.25,215200,23.17,23.17,3,9,Current,269000.0,269000.0,0,215200
116820,2020,3393,114317,95.0,1,4.25,114475,26.69,26.69,3,9,Current,120500.0,120500.0,0,114317
123711,2020,7557,307089,72.0,1,3.875,308000,26.97,26.97,3,9,Current,427777.7778,427777.7778,0,307089
125361,2020,11776,346500,90.0,1,4.0,346500,22.68,22.68,2,9,Current,385000.0,385000.0,0,346500
127347,2020,6388,170000,71.0,1,4.375,170000,21.26,21.26,3,9,Current,239436.6197,239436.6197,0,170000
127536,2020,5616,199305,80.0,1,4.25,201600,23.85,23.85,3,9,Current,252000.0,252000.0,0,199305
127677,2020,3119,126000,80.0,1,4.5,126000,30.03,30.03,3,9,Current,157500.0,157500.0,0,126000
127702,2020,8455,287603,90.0,1,4.25,288000,26.85,26.85,3,9,Current,320000.0,320000.0,0,287603
127710,2020,7332,307187,70.0,1,4.5,308000,31.44,31.44,3,9,Current,440000.0,440000.0,0,307187
127731,2020,6308,359006,65.0,1,4.25,360000,37.37,37.37,3,9,Current,553846.1538,553846.1538,0,359006
127759,2020,6250,290000,76.0,1,4.5,290000,31.18,31.18,3,9,Current,381578.9474,381578.9474,0,290000
127762,2020,10027,307149,80.0,1,4.25,308000,18.43,18.43,3,9,Current,385000.0,385000.0,0,307149
127776,2020,4868,255000,85.0,1,4.125,255000,36.0,36.0,3,9,Current,300000.0,300000.0,0,255000
127849,2020,6172,345175,80.0,1,4.875,345600,39.0,39.0,3,9,Current,432000.0,432000.0,0,345175
127857,2020,6560,303400,80.0,1,4.625,303792,29.27,29.27,3,9,Current,379740.0,379740.0,0,303400
127859,2020,5633,202838,80.0,1,4.125,202838,22.32,22.32,3,9,Current,253547.5,253547.5,0,202838
127873,2020,6250,330650,85.0,1,4.0,330650,38.99,38.99,3,9,Current,389000.0,389000.0,0,330650
127881,2020,13138,385266,95.0,1,4.125,385810,18.99,18.99,2,9,Current,406115.7895,406115.7895,0,385266
127897,2020,11843,320392,79.0,1,4.0,321700,23.35,23.35,2,9,Current,407215.1899,407215.1899,0,320392
127911,2020,6096,284598,95.0,1,4.125,285000,28.16,28.16,3,9,Current,300000.0,300000.0,0,284598
128159,2020,9305,239000,87.0,1,4.125,239000,22.75,22.75,3,9,Current,274712.6437,274712.6437,0,239000
128167,2020,6238,255000,75.0,1,4.49,255000,33.93,33.93,3,9,Current,340000.0,340000.0,0,255000
128210,2020,4682,172000,71.0,1,4.25,172000,27.89,27.89,3,9,Current,242253.5211,242253.5211,0,172000
128228,2020,13179,475690,75.0,1,5.125,476250,24.16,24.16,2,9,Current,635000.0,635000.0,0,475690
128237,2020,5749,259665,80.0,1,4.625,260000,26.97,26.97,2,9,Current,325000.0,325000.0,0,259665
128239,2020,11599,305192,74.0,1,4.5,306000,18.12,18.12,3,9,Current,413513.5135,413513.5135,0,305192
128241,2020,8333,240947,80.0,1,4.375,241600,21.52,21.52,2,9,Current,302000.0,302000.0,0,240947
128244,2020,10274,335557,80.0,1,4.5,336000,21.18,21.18,3,9,Current,420000.0,420000.0,0,335557
128246,2020,12922,334548,88.0,1,4.375,335000,20.24,20.24,3,9,Current,380681.8182,380681.8182,0,334548
128274,2020,5028,234497,80.0,1,4.625,234800,31.45,31.45,3,9,Current,293500.0,293500.0,0,234497
128287,2020,4680,212400,90.0,1,4.625,212400,35.49,35.49,2,9,Current,236000.0,236000.0,0,212400
128288,2020,6038,312500,73.0,1,4.355,312500,34.23,34.23,3,9,Current,428082.1918,428082.1918,0,312500
128294,2020,11995,380309,80.0,1,4.625,380800,21.75,21.75,3,9,Current,476000.0,476000.0,0,380309
128295,2020,6833,236000,80.0,1,4.625,236000,25.1,25.1,4,9,Current,295000.0,295000.0,0,236000
128301,2020,7134,247673,80.0,1,4.5,248000,22.69,22.69,3,9,Current,310000.0,310000.0,0,247673
128311,2020,10001,360513,67.0,1,4.375,361000,30.48,30.48,3,9,Current,538805.9701,538805.9701,0,360513
128353,2020,9333,312000,78.0,1,4.0,312000,20.38,20.38,3,9,Current,400000.0,400000.0,0,312000
128370,2020,6320,198000,68.0,1,4.0,198000,29.29,29.29,3,9,Current,291176.4706,291176.4706,0,198000
128829,2020,6066,230000,89.0,1,4.375,230000,26.55,26.55,2,9,Current,258426.9663,258426.9663,0,230000
128886,2020,7629,253000,55.0,1,4.375,253000,25.63,25.63,2,9,Current,460000.0,460000.0,0,253000
129576,2020,6416,139918,99.0,1,5.125,139918,18.49,18.49,2,9,Current,141331.3131,141331.3131,0,139918
129800,2020,3610,120000,80.0,1,4.75,120000,23.29,23.29,3,9,Current,150000.0,150000.0,0,120000
129802,2020,5050,255647,80.0,1,4.25,256000,33.25,33.25,3,9,Current,320000.0,320000.0,0,255647
132943,2020,7534,366471,75.0,1,4.0,367000,34.53,34.53,3,9,Current,489333.3333,489333.3333,0,366471
133843,2020,5200,260000,64.0,1,3.99,260000,35.1,35.1,3,9,Current,406250.0,406250.0,0,260000
133968,2020,1555,52000,80.0,1,4.5,52000,35.3,35.3,3,9,Current,65000.0,65000.0,0,52000
134289,2020,4791,214000,100.0,1,4.875,214000,35.27,35.27,1,9,Current,214000.0,214000.0,0,214000
134577,2020,9780,270882,44.0,1,3.75,270882,24.77,24.77,3,9,Current,615640.9091,615640.9091,0,270882
134824,2020,13750,450500,85.0,1,4.5,450500,24.34,24.34,2,9,Current,530000.0,530000.0,0,450500
134839,2020,8780,232678,74.0,1,4.25,233000,20.21,20.21,2,9,Current,314864.8649,314864.8649,0,232678
135790,2020,6463,231600,60.0,1,3.99,231600,22.69,22.69,3,9,Current,386000.0,386000.0,0,231600
136187,2020,4515,145600,80.0,1,4.5,145600,26.4,26.4,3,9,Current,182000.0,182000.0,0,145600
136363,2020,3141,174320,80.0,1,4.5,174320,37.01,37.01,2,9,Current,217900.0,217900.0,0,174320
136427,2020,8822,365075,85.0,1,3.875,365075,29.43,29.43,3,9,Current,429500.0,429500.0,0,365075
137853,2020,7739,363587,80.0,1,3.875,363587,29.21,29.21,3,9,Current,454483.75,454483.75,0,363587
140434,2020,2773,135735,99.0,1,4.25,137464,33.11,33.11,3,9,Current,138852.5253,138852.5253,0,135735
142135,2020,3750,138000,76.0,1,4.375,138000,25.52,25.52,3,9,Current,181578.9474,181578.9474,0,138000
143787,2020,4541,279000,66.0,1,4.25,279000,38.47,38.47,3,9,Current,422727.2727,422727.2727,0,279000
143881,2020,7249,337130,94.0,1,4.625,337565,37.73,37.73,2,9,Current,359111.7021,359111.7021,0,337130
144054,2020,4863,275000,72.0,1,4.125,275000,35.46,35.46,3,9,Current,381944.4444,381944.4444,0,275000
147016,2019,9505,264845,90.0,1,4.875,265500,18.94,47.4,5,9,Current,295000.0,295000.0,0,264845
147023,2019,7634,207000,67.0,1,4.75,207000,20.25,32.26,2,9,Current,308955.2239,308955.2239,0,207000
147027,2019,3906,117000,90.0,1,4.75,117000,28.8,43.95,2,9,Current,130000.0,130000.0,0,117000
147029,2019,6666,213000,59.0,1,4.625,213000,25.03,25.96,4,9,Current,361016.9492,361016.9492,0,213000
147034,2019,9583,389600,80.0,1,4.5,389600,25.09,30.3,3,9,Current,487000.0,487000.0,0,389600
147046,2019,8170,297500,85.0,1,4.25,297500,29.79,29.79,3,9,Current,350000.0,350000.0,0,297500
147052,2019,8663,319999,80.0,1,4.25,319999,26.15,36.92,4,9,Current,399998.75,399998.75,0,319999
147054,2019,4276,162000,80.0,1,4.5,162000,32.02,33.96,3,9,Current,202500.0,202500.0,0,162000
147081,2019,10552,245000,67.0,1,4.75,245000,18.8,30.03,3,9,Current,365671.6418,365671.6418,0,245000
147093,2019,2947,121001,92.0,1,4.25,121336,33.19,34.26,3,9,Current,131886.9565,131886.9565,0,121001
147095,2019,4634,196135,99.0,1,4.875,196377,35.52,48.93,2,9,Current,198360.6061,198360.6061,0,196135
147098,2019,5589,154708,99.0,1,4.25,155138,21.71,44.81,2,9,Current,156705.0505,156705.0505,0,154708
147106,2019,4669,218531,87.0,1,4.625,218813,35.35,51.2,3,9,Current,251509.1954,251509.1954,0,218531
147107,2019,7907,328832,80.0,1,5.125,330000,30.57,47.73,3,9,Current,412500.0,412500.0,0,328832
147110,2019,5272,221357,99.0,1,4.875,221906,32.0,45.23,4,9,Current,224147.4747,224147.4747,0,221357
147111,2019,6084,251115,95.0,1,4.75,251750,28.61,29.6,4,9,Current,265000.0,265000.0,0,251115
147116,2019,4655,225277,99.0,1,4.875,225834,41.04,54.33,2,9,Current,228115.1515,228115.1515,0,225277
147117,2019,4338,218597,90.0,1,4.75,219150,35.48,37.79,4,9,Current,243500.0,243500.0,0,218597
147120,2019,11667,335127,80.0,1,4.875,336000,18.48,28.89,3,9,Current,420000.0,420000.0,0,335127
147122,2019,5834,239927,99.0,1,4.5,240562,31.63,50.96,2,9,Current,242991.9192,242991.9192,0,239927
147123,2019,3067,154508,99.0,1,4.375,155138,36.82,46.56,3,9,Current,156705.0505,156705.0505,0,154508
147129,2019,3682,100988,75.0,1,4.625,101250,25.07,37.05,2,9,Current,135000.0,135000.0,0,100988
147132,2019,3739,156200,80.0,1,5.375,156800,36.51,44.8,2,9,Current,196000.0,196000.0,0,156200
147133,2019,6645,216158,95.0,1,4.75,217550,27.27,42.47,4,9,Current,229000.0,229000.0,0,216158
147134,2019,5369,127684,80.0,1,4.875,128000,23.5,41.96,4,9,Current,160000.0,160000.0,0,127684
147137,2019,4203,166160,99.0,1,4.5,166822,31.34,32.7,2,9,Current,168507.0707,168507.0707,0,166160
147148,2019,9080,238702,91.0,1,4.625,239010,21.19,42.1,4,9,Current,262648.3516,262648.3516,0,238702
147155,2019,6774,171520,85.0,1,4.875,174000,22.04,44.75,4,9,Current,204705.8824,204705.8824,0,171520
147157,2019,6009,221668,94.0,1,5.25,222023,34.99,55.87,2,9,Current,236194.6809,236194.6809,0,221668
147159,2019,5722,254680,103.0,1,5.375,254966,30.45,51.89,1,9,Current,247539.8058,247539.8058,0,254680
147161,2019,3006,154380,94.0,1,4.75,154380,38.83,53.05,2,9,Current,164234.0426,164234.0426,0,154380
147164,2019,8334,186087,99.0,1,4.75,186558,16.65,31.7,3,9,Current,188442.4242,188442.4242,0,186087
147167,2019,7350,225556,99.0,1,4.875,225834,27.11,47.84,2,9,Current,228115.1515,228115.1515,0,225556
147173,2019,8143,189447,95.0,1,5.0,189905,23.35,42.35,3,9,Current,199900.0,199900.0,0,189447
147174,2019,4796,253934,99.0,1,4.75,255290,44.66,54.04,3,9,Current,257868.6869,257868.6869,0,253934
147177,2019,8721,395101,92.0,1,5.0,396537,29.69,43.62,3,9,Current,431018.4783,431018.4783,0,395101
147180,2019,12801,349357,86.0,1,4.875,351177,17.51,34.25,3,9,Current,408345.3488,408345.3488,0,349357
147181,2019,10000,302258,86.0,1,4.625,303435,21.44,29.78,3,9,Current,352831.3953,352831.3953,0,302258
147186,2019,6773,232078,99.0,1,4.375,232707,23.6,53.28,2,9,Current,235057.5758,235057.5758,0,232078
147187,2019,11770,239435,80.0,1,5.125,240000,16.56,43.32,4,9,Current,300000.0,300000.0,0,239435
147188,2019,7367,132792,75.0,1,5.25,133500,13.62,42.12,3,9,Current,178000.0,178000.0,0,132792
147193,2019,6199,289019,95.0,1,4.75,289750,34.24,38.0,4,9,Current,305000.0,305000.0,0,289019
147196,2019,4054,137560,73.0,1,4.875,137900,23.27,45.24,3,9,Current,188904.1096,188904.1096,0,137560
147198,2019,5401,153071,80.0,1,5.375,153600,19.45,34.91,3,9,Current,192000.0,192000.0,0,153071
147202,2019,8334,403092,80.0,1,5.375,404000,33.94,47.26,3,9,Current,505000.0,505000.0,0,403092
147203,2019,5270,269694,99.0,1,5.0,270019,38.19,51.93,2,9,Current,272746.4646,272746.4646,0,269694
147206,2019,10417,327280,80.0,1,5.5,328000,25.19,35.39,2,9,Current,410000.0,410000.0,0,327280
147210,2019,5508,217236,98.0,1,4.375,217236,30.94,55.1,3,9,Current,221669.3878,221669.3878,0,217236
147212,2019,12084,343364,80.0,1,4.75,344232,21.32,36.68,4,9,Current,430290.0,430290.0,0,343364
147218,2019,4738,229446,73.0,1,5.0,230000,33.97,48.07,4,9,Current,315068.4932,315068.4932,0,229446
