,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
10946,2021,11493,356200,95.0,2,3.5,356200,21.08,36.62,2,3,Current,374947.3684,374947.3684,0,356200
11101,2021,15765,365500,85.0,2,3.5,365500,21.3,42.11,2,3,Current,430000.0,430000.0,0,365500
12232,2021,13155,413250,95.0,2,3.95,413250,21.27,34.36,3,2,Current,435000.0,435000.0,0,413250
12518,2021,9389,400000,80.0,2,2.75,400000,29.85,41.0,2,3,Current,500000.0,500000.0,0,400000
12585,2021,15473,312000,80.0,2,3.625,312000,16.39,40.85,3,3,Current,390000.0,390000.0,0,312000
13404,2021,22200,300000,83.0,2,3.25,300000,29.73,44.88,3,5,Current,361445.7831,361445.7831,0,300000
13440,2021,10144,310400,80.0,2,3.875,310400,22.69,33.81,4,4,Current,388000.0,388000.0,0,310400
13596,2021,8053,312000,80.0,2,4.0,312000,23.28,27.58,3,4,Current,390000.0,390000.0,0,312000
13888,2021,13520,375600,80.0,2,3.5,375600,20.42,44.81,3,3,Current,469500.0,469500.0,0,375600
13967,2021,14280,409250,100.0,2,3.5,409250,18.88,40.32,2,5,Current,409250.0,409250.0,0,409250
14208,2021,14645,391500,90.0,2,3.5,391500,16.9,41.01,3,5,Current,435000.0,435000.0,0,391500
14284,2021,11666,388000,77.0,2,3.5,388000,24.83,44.09,4,5,Current,503896.1039,503896.1039,0,388000
14898,2021,10423,451250,95.0,2,3.5,451250,28.47,41.93,3,4,Current,475000.0,475000.0,0,451250
15814,2021,9925,460000,80.0,2,3.5,460000,33.12,49.99,3,5,Current,575000.0,575000.0,0,460000
15923,2021,9469,384000,80.0,2,3.375,384000,28.96,34.67,3,3,Current,480000.0,480000.0,0,384000
16052,2021,7440,334000,79.0,2,3.375,334000,24.98,47.08,3,3,Current,422784.8101,422784.8101,0,334000
16740,2021,22811,375800,79.0,2,4.0,375800,9.24,39.81,3,3,Current,475696.2025,475696.2025,0,375800
16829,2021,18646,420000,80.0,2,3.875,420000,18.75,49.88,4,3,Current,525000.0,525000.0,0,420000
16971,2021,10472,486400,76.0,2,3.125,486400,26.12,44.39,2,4,Current,640000.0,640000.0,0,486400
18577,2021,9467,357000,85.0,2,3.25,357000,22.0,43.0,3,3,Current,420000.0,420000.0,0,357000
20871,2021,9039,383800,90.0,2,3.0,383800,26.0,40.0,3,3,Current,426444.4444,426444.4444,0,383800
23120,2021,8437,340000,80.0,2,3.25,340000,23.0,40.0,3,3,Current,425000.0,425000.0,0,340000
24311,2021,7746,489200,62.0,2,3.0,489200,35.74,42.13,2,4,Current,789032.2581,789032.2581,0,489200
24689,2021,12310,480250,85.0,2,3.125,480250,25.39,39.55,2,2,Current,565000.0,565000.0,0,480250
24845,2021,17032,348000,80.0,2,3.75,348000,17.61,44.59,3,4,Current,435000.0,435000.0,0,348000
25092,2021,12545,433800,90.0,2,3.5,433800,23.61,37.6,2,3,Current,482000.0,482000.0,0,433800
25098,2021,19749,460000,80.0,2,3.375,460000,13.26,34.63,2,4,Current,575000.0,575000.0,0,460000
25209,2021,9086,340500,75.0,2,3.75,340500,24.3,33.64,2,5,Current,454000.0,454000.0,0,340500
25365,2021,17688,462000,70.0,2,3.875,462000,19.24,28.16,3,3,Current,660000.0,660000.0,0,462000
25407,2021,11346,309600,90.0,2,3.5,309600,16.92,48.66,4,4,Current,344000.0,344000.0,0,309600
25455,2021,14726,476250,75.0,2,3.75,476250,22.28,42.51,3,2,Current,635000.0,635000.0,0,476250
25479,2021,15155,325800,90.0,2,3.625,325800,12.54,48.61,4,3,Current,362000.0,362000.0,0,325800
25547,2021,11403,420000,67.0,2,3.75,420000,26.57,48.77,4,4,Current,626865.6716,626865.6716,0,420000
25557,2021,12024,387000,75.0,2,3.75,387000,25.71,43.8,3,3,Current,516000.0,516000.0,0,387000
25561,2021,8787,363750,75.0,2,4.0,363750,24.09,41.59,3,2,Current,485000.0,485000.0,0,363750
25714,2021,24878,272000,80.0,2,3.625,272000,28.3,47.51,3,3,Current,340000.0,340000.0,0,272000
25876,2021,18576,491300,76.0,2,3.625,491300,14.68,38.64,3,3,Current,646447.3684,646447.3684,0,491300
25896,2021,9979,313500,95.0,2,3.375,313500,22.67,42.77,3,3,Current,330000.0,330000.0,0,313500
25932,2021,14419,288000,90.0,2,3.75,288000,17.18,41.32,4,3,Current,320000.0,320000.0,0,288000
25992,2021,16712,292000,80.0,2,3.625,292000,26.2,41.7,3,5,Current,365000.0,365000.0,0,292000
26037,2021,14245,534500,71.0,2,2.875,534500,21.77,40.06,2,4,Current,752816.9014,752816.9014,0,534500
26060,2021,13619,348750,75.0,2,3.625,348750,18.47,31.63,3,2,Current,465000.0,465000.0,0,348750
26129,2021,12872,440000,74.0,2,3.5,440000,22.54,43.51,2,3,Current,594594.5946,594594.5946,0,440000
26130,2021,20737,359100,90.0,2,3.625,359100,11.28,41.85,4,4,Current,399000.0,399000.0,0,359100
26132,2021,13938,491600,80.0,2,3.5,491600,30.69,36.45,3,5,Current,614500.0,614500.0,0,491600
26244,2021,23692,264000,80.0,2,3.75,264000,17.56,41.92,3,4,Current,330000.0,330000.0,0,264000
26261,2021,16749,359350,75.0,2,3.5,359350,17.79,41.66,3,2,Current,479133.3333,479133.3333,0,359350
26357,2021,11537,344000,80.0,2,3.375,344000,16.71,46.91,4,4,Current,430000.0,430000.0,0,344000
26365,2021,13209,473400,90.0,2,3.375,473400,23.14,35.04,3,3,Current,526000.0,526000.0,0,473400
26371,2021,13057,440000,77.0,2,4.125,440000,21.48,44.21,4,3,Current,571428.5714,571428.5714,0,440000
26420,2021,12977,318780,80.0,2,3.625,318780,18.1,41.64,3,3,Current,398475.0,398475.0,0,318780
26432,2021,14248,478450,80.0,2,3.625,478450,26.4,44.93,3,3,Current,598062.5,598062.5,0,478450
26535,2021,8645,494000,95.0,2,3.625,494000,34.47,37.63,3,4,Current,520000.0,520000.0,0,494000
26604,2021,8666,360000,80.0,2,3.125,360000,25.96,42.86,3,4,Current,450000.0,450000.0,0,360000
26615,2021,19578,498423,79.0,2,3.5,500000,17.09,34.79,3,2,Current,632911.3924,632911.3924,0,498423
26678,2021,9409,288000,80.0,2,3.5,288000,22.11,45.06,3,4,Current,360000.0,360000.0,0,288000
26686,2021,16977,505750,85.0,2,3.375,505750,18.79,41.15,3,2,Current,595000.0,595000.0,0,505750
26774,2021,11414,422750,95.0,2,3.25,422750,23.41,39.53,3,5,Current,445000.0,445000.0,0,422750
26813,2021,12962,347650,77.0,2,3.875,347650,21.42,41.05,4,3,Current,451493.5065,451493.5065,0,347650
26841,2021,14054,366700,95.0,2,3.375,366700,20.73,41.74,4,2,Current,386000.0,386000.0,0,366700
26908,2021,14897,404000,80.0,2,3.625,404000,19.3,40.14,3,4,Current,505000.0,505000.0,0,404000
27004,2021,13391,360050,95.0,2,3.375,360050,19.38,34.9,2,4,Current,379000.0,379000.0,0,360050
27060,2021,9447,316000,80.0,2,3.625,316000,19.85,41.12,4,4,Current,395000.0,395000.0,0,316000
27073,2021,12809,398000,77.0,2,3.625,398000,19.19,44.75,2,5,Current,516883.1169,516883.1169,0,398000
27172,2021,13764,440208,90.0,2,3.0,440208,20.0,49.6,3,4,Current,489120.0,489120.0,0,440208
27211,2021,12288,423200,80.0,2,3.0,423200,16.04,44.88,3,3,Current,529000.0,529000.0,0,423200
27214,2021,13679,328000,80.0,2,3.75,328000,15.29,42.63,3,2,Current,410000.0,410000.0,0,328000
27355,2021,15585,379440,95.0,2,3.875,380000,16.64,23.77,3,4,Current,400000.0,400000.0,0,379440
27371,2021,9129,320000,66.0,2,3.25,320000,16.89,48.71,3,4,Current,484848.4848,484848.4848,0,320000
27383,2021,9899,380000,75.0,2,4.0,380000,21.41,33.38,4,3,Current,506666.6667,506666.6667,0,380000
27384,2021,10116,342580,76.0,2,3.875,342580,18.24,35.06,4,4,Current,450763.1579,450763.1579,0,342580
27457,2021,11046,388000,80.0,2,3.5,388000,27.65,49.45,2,3,Current,485000.0,485000.0,0,388000
27525,2021,14532,381018,75.0,2,3.25,381018,20.92,37.08,3,4,Current,508024.0,508024.0,0,381018
27554,2021,8585,484230,65.0,2,3.25,486637,34.01,44.82,2,4,Current,748672.3077,748672.3077,0,484230
27618,2021,12920,393750,75.0,2,4.25,393750,19.36,35.64,2,2,Current,525000.0,525000.0,0,393750
27786,2021,7013,363680,78.0,2,3.5,363680,28.47,38.44,3,4,Current,466256.4103,466256.4103,0,363680
27787,2021,12221,366656,75.0,2,3.25,368000,20.37,48.54,4,3,Current,490666.6667,490666.6667,0,366656
27798,2021,13300,466017,77.0,2,3.875,468000,21.61,36.94,3,4,Current,607792.2078,607792.2078,0,466017
27855,2021,8260,320000,70.0,2,3.875,320000,24.49,29.95,3,2,Current,457142.8571,457142.8571,0,320000
27885,2021,10576,314850,79.0,2,3.375,314850,21.22,43.97,3,3,Current,398544.3038,398544.3038,0,314850
27886,2021,9580,399370,80.0,2,3.5,400000,21.44,41.89,3,3,Current,500000.0,500000.0,0,399370
27891,2021,12667,388311,80.0,2,3.49,392000,18.46,41.06,3,5,Current,490000.0,490000.0,0,388311
27924,2021,10381,376000,80.0,2,3.875,376000,26.97,43.55,3,4,Current,470000.0,470000.0,0,376000
27930,2021,11451,341980,71.0,2,3.625,344650,17.81,33.02,3,2,Current,485422.5352,485422.5352,0,341980
27941,2021,11423,438520,80.0,2,3.125,440000,22.27,34.55,3,3,Current,550000.0,550000.0,0,438520
27998,2021,17737,390000,70.0,2,3.75,390000,15.92,42.02,3,4,Current,557142.8571,557142.8571,0,390000
28015,2021,9194,318700,80.0,2,3.875,319200,22.8,36.13,3,3,Current,399000.0,399000.0,0,318700
28132,2021,13308,408959,91.0,2,4.125,408959,20.91,37.27,2,3,Current,449405.4945,449405.4945,0,408959
28177,2021,8675,347944,80.0,2,3.375,347944,28.07,49.67,3,3,Current,434930.0,434930.0,0,347944
28223,2021,7501,495000,68.0,2,3.625,495000,40.98,44.99,2,4,Current,727941.1765,727941.1765,0,495000
28238,2021,18333,476000,80.0,2,4.0,476000,21.5,26.18,3,4,Current,595000.0,595000.0,0,476000
28241,2021,10030,356623,75.0,2,3.875,357150,25.18,26.77,2,2,Current,476200.0,476200.0,0,356623
28301,2021,10159,450000,75.0,2,3.5,450000,27.61,38.12,2,3,Current,600000.0,600000.0,0,450000
28322,2021,13339,528688,90.0,2,3.875,529469,30.06,39.92,2,2,Current,588298.8889,588298.8889,0,528688
28352,2021,9583,284500,80.0,2,3.875,284500,20.37,44.38,3,4,Current,355625.0,355625.0,0,284500
28357,2021,9649,447029,80.0,2,3.25,450000,25.77,48.2,3,3,Current,562500.0,562500.0,0,447029
28361,2021,14710,457332,95.0,2,3.375,457332,20.72,30.31,3,5,Current,481402.1053,481402.1053,0,457332
28386,2021,11500,348800,84.0,2,3.25,348800,19.38,47.04,4,3,Current,415238.0952,415238.0952,0,348800
28391,2021,10897,445550,95.0,2,3.375,445550,23.79,39.28,3,5,Current,469000.0,469000.0,0,445550
28417,2021,13018,483260,66.0,2,2.75,485000,19.98,44.27,2,3,Current,734848.4848,734848.4848,0,483260
28428,2021,11556,524137,62.0,2,3.25,525000,23.8,43.11,2,3,Current,846774.1935,846774.1935,0,524137
28447,2021,12142,456351,95.0,2,3.625,456351,24.87,43.33,3,3,Current,480369.4737,480369.4737,0,456351
28461,2021,16925,330000,75.0,2,3.625,330000,16.04,47.35,4,5,Current,440000.0,440000.0,0,330000
28466,2021,14786,363000,77.0,2,4.0,363000,17.35,25.81,2,4,Current,471428.5714,471428.5714,0,363000
28502,2021,14818,351500,95.0,2,3.5,351500,16.09,41.05,3,3,Current,370000.0,370000.0,0,351500
28506,2021,12230,420000,66.0,2,3.5,420000,24.06,36.77,3,3,Current,636363.6364,636363.6364,0,420000
28533,2021,15276,422750,95.0,2,3.25,422750,17.14,43.44,3,4,Current,445000.0,445000.0,0,422750
28538,2021,12134,344000,80.0,2,3.25,344000,18.43,45.37,3,4,Current,430000.0,430000.0,0,344000
28565,2021,12190,382500,90.0,2,3.5,382500,16.67,38.83,3,3,Current,425000.0,425000.0,0,382500
28574,2021,18333,378750,75.0,2,3.5,378750,11.09,47.78,4,4,Current,505000.0,505000.0,0,378750
28581,2021,12913,510000,75.0,2,3.625,510000,23.2,48.03,3,4,Current,680000.0,680000.0,0,510000
28604,2021,12499,408975,95.0,2,3.375,408975,23.98,28.79,3,3,Current,430500.0,430500.0,0,408975
28615,2021,7740,455310,73.0,2,3.375,459000,33.54,38.38,3,3,Current,628767.1233,628767.1233,0,455310
28639,2021,6457,331407,79.0,2,3.625,332950,26.7,44.79,3,4,Current,421455.6962,421455.6962,0,331407
28664,2021,17308,407261,77.0,2,3.5,408000,17.33,40.79,2,2,Current,529870.1299,529870.1299,0,407261
28687,2021,10794,430400,80.0,2,4.0,430400,24.87,44.51,4,3,Current,538000.0,538000.0,0,430400
31895,2021,9822,390670,95.0,2,3.25,391400,22.55,37.47,3,4,Current,412000.0,412000.0,0,390670
31981,2021,9158,327950,99.0,2,3.25,327950,21.94,43.14,3,2,Current,331262.6263,331262.6263,0,327950
32086,2021,10010,359492,80.0,2,4.125,360000,21.4,36.38,3,3,Current,450000.0,450000.0,0,359492
32512,2021,8616,307200,80.0,2,4.375,307200,27.4,28.83,3,3,Current,384000.0,384000.0,0,307200
32849,2021,19356,424000,80.0,2,3.0,424000,15.26,43.59,3,2,Current,530000.0,530000.0,0,424000
32887,2021,13382,359033,95.0,2,3.75,359575,17.58,24.52,2,3,Current,378500.0,378500.0,0,359033
33335,2021,8604,332000,80.0,2,3.25,332000,22.58,41.95,3,4,Current,415000.0,415000.0,0,332000
33337,2021,9918,368000,80.0,2,3.25,368000,23.07,43.65,3,2,Current,460000.0,460000.0,0,368000
33630,2021,10941,522000,90.0,2,3.375,522000,28.88,44.35,2,3,Current,580000.0,580000.0,0,522000
33820,2021,11601,475703,95.0,2,3.0,477975,25.41,40.31,3,4,Current,503131.5789,503131.5789,0,475703
34169,2021,15417,372000,80.0,2,3.375,372000,15.64,41.76,2,3,Current,465000.0,465000.0,0,372000
34249,2021,15142,431500,89.0,2,3.875,431500,18.31,33.62,4,2,Current,484831.4607,484831.4607,0,431500
34525,2021,12556,465450,75.0,2,2.75,465450,21.79,43.85,2,4,Current,620600.0,620600.0,0,465450
35052,2021,7121,430000,67.0,2,3.0,430000,31.4,41.8,2,3,Current,641791.0448,641791.0448,0,430000
35088,2021,12376,456000,76.0,2,4.0,456000,20.2,39.73,4,4,Current,600000.0,600000.0,0,456000
35201,2021,11794,432250,95.0,2,3.25,432250,23.71,33.4,3,2,Current,455000.0,455000.0,0,432250
35349,2021,12399,420800,80.0,2,3.875,420800,24.07,42.61,3,4,Current,526000.0,526000.0,0,420800
35483,2021,7548,332500,95.0,2,3.375,332500,24.95,37.82,3,5,Current,350000.0,350000.0,0,332500
35561,2021,17707,427500,90.0,2,4.0,427500,16.07,29.57,3,2,Current,475000.0,475000.0,0,427500
35671,2021,12438,351458,80.0,2,3.625,352000,17.61,31.37,2,2,Current,440000.0,440000.0,0,351458
35857,2021,12214,285950,95.0,2,3.875,285950,16.77,34.72,3,2,Current,301000.0,301000.0,0,285950
35872,2021,17809,349895,80.0,2,4.0,350400,13.57,38.17,3,3,Current,438000.0,438000.0,0,349895
35881,2021,11411,428000,80.0,2,3.375,428000,25.46,31.47,3,4,Current,535000.0,535000.0,0,428000
36066,2021,15332,456000,80.0,2,3.25,456000,18.88,46.28,2,3,Current,570000.0,570000.0,0,456000
36343,2021,12133,372000,80.0,2,3.75,372000,17.64,34.29,4,4,Current,465000.0,465000.0,0,372000
36837,2021,18344,545600,80.0,2,3.25,545600,17.66,40.21,2,4,Current,682000.0,682000.0,0,545600
37178,2021,9945,298400,80.0,2,3.875,298400,18.94,43.46,3,2,Current,373000.0,373000.0,0,298400
37802,2021,11115,384000,80.0,2,3.25,384000,19.81,42.21,3,3,Current,480000.0,480000.0,0,384000
37921,2021,9833,503400,79.0,2,3.25,503400,31.17,44.55,3,3,Current,637215.1899,637215.1899,0,503400
37930,2021,11866,461200,81.0,2,3.125,461200,23.92,37.59,2,2,Current,569382.716,569382.716,0,461200
38264,2021,14551,432250,95.0,2,3.25,432250,21.17,39.94,3,3,Current,455000.0,455000.0,0,432250
38298,2021,7169,324000,90.0,2,3.375,324000,26.34,42.59,3,4,Current,360000.0,360000.0,0,324000
39219,2021,12571,434533,80.0,2,3.125,436000,21.61,38.8,3,4,Current,545000.0,545000.0,0,434533
41253,2021,20774,396945,80.0,2,3.5,398200,11.97,37.23,3,4,Current,497750.0,497750.0,0,396945
41752,2021,18860,494186,90.0,2,3.25,495000,16.33,38.95,3,4,Current,550000.0,550000.0,0,494186
43752,2021,10020,395000,77.0,2,3.625,395000,21.73,44.22,4,4,Current,512987.013,512987.013,0,395000
43815,2021,10429,432000,80.0,2,3.375,432000,23.63,40.84,3,3,Current,540000.0,540000.0,0,432000
45215,2021,21336,410000,75.0,2,3.25,410000,13.19,41.68,3,5,Current,546666.6667,546666.6667,0,410000
46253,2021,11478,279202,82.0,2,4.0,279202,17.81,43.39,4,1,Current,340490.2439,340490.2439,0,279202
48453,2021,10077,314500,85.0,2,3.75,314500,19.88,35.53,4,4,Current,370000.0,370000.0,0,314500
48582,2021,14429,373987,95.0,2,3.125,375250,17.52,41.48,2,4,Current,395000.0,395000.0,0,373987
48620,2021,17771,483667,95.0,2,2.99,484500,16.24,44.11,3,3,Current,510000.0,510000.0,0,483667
48640,2021,10833,479732,80.0,2,3.125,480540,25.53,29.58,3,2,Current,600675.0,600675.0,0,479732
48720,2021,16007,388000,80.0,2,3.7,388000,14.97,31.27,3,4,Current,485000.0,485000.0,0,388000
48798,2021,12346,323000,85.0,3,3.75,323000,20.12,39.03,3,4,Current,380000.0,380000.0,0,323000
49457,2021,10927,434252,93.0,2,2.99,435000,23.26,38.31,3,4,Current,467741.9355,467741.9355,0,434252
49476,2021,12489,358800,80.0,2,3.375,358800,16.17,44.62,4,4,Current,448500.0,448500.0,0,358800
49493,2021,13704,420000,80.0,2,2.875,420000,17.11,47.57,3,4,Current,525000.0,525000.0,0,420000
49940,2021,8743,420077,78.0,2,3.875,420077,26.97,43.11,4,4,Current,538560.2564,538560.2564,0,420077
50071,2021,7667,404244,90.0,2,3.25,404910,31.85,37.87,3,4,Current,449900.0,449900.0,0,404244
50267,2021,15314,400311,87.0,2,3.375,400956,16.15,33.65,2,2,Current,460868.9655,460868.9655,0,400311
50273,2021,13000,498940,90.0,2,3.25,498940,23.16,44.22,3,3,Current,554377.7778,554377.7778,0,498940
50353,2021,27917,368991,90.0,2,3.99,368991,9.84,28.86,2,3,Current,409990.0,409990.0,0,368991
50459,2021,15486,467263,80.0,3,3.5,468000,17.06,47.62,4,2,Current,585000.0,585000.0,0,467263
50507,2021,15860,460730,75.0,2,3.125,461000,17.58,36.55,2,3,Current,614666.6667,614666.6667,0,460730
50945,2021,9724,307824,80.0,2,3.375,308320,19.89,44.32,3,3,Current,385400.0,385400.0,0,307824
51286,2021,9439,379388,95.0,2,3.375,380000,22.93,37.87,3,4,Current,400000.0,400000.0,0,379388
51293,2021,11546,386000,78.0,2,3.875,386000,21.94,49.56,3,4,Current,494871.7949,494871.7949,0,386000
51369,2021,14030,519199,80.0,2,3.625,520000,20.83,46.37,2,5,Current,650000.0,650000.0,0,519199
51372,2021,17229,397769,95.0,2,3.625,399000,14.32,33.47,2,4,Current,420000.0,420000.0,0,397769
51514,2021,13304,399224,92.0,2,3.49,399855,18.56,33.49,3,4,Current,434625.0,434625.0,0,399224
51535,2021,11044,386377,90.0,2,3.375,387000,22.59,37.94,2,2,Current,430000.0,430000.0,0,386377
51586,2021,13326,561595,75.0,2,3.375,562500,24.17,25.28,2,3,Current,750000.0,750000.0,0,561595
51651,2021,9573,381247,80.0,2,3.5,381848,22.19,40.34,2,4,Current,477310.0,477310.0,0,381247
51714,2021,15347,499318,73.0,2,3.625,500088,20.28,45.77,2,3,Current,685052.0548,685052.0548,0,499318
51717,2021,8628,412364,84.0,2,3.625,413000,27.12,30.54,2,4,Current,491666.6667,491666.6667,0,412364
51735,2021,17520,375407,80.0,2,3.49,376000,18.77,36.41,3,4,Current,470000.0,470000.0,0,375407
51858,2021,12603,337500,90.0,2,3.625,337500,18.48,48.83,4,2,Current,375000.0,375000.0,0,337500
51869,2021,19008,547442,90.0,2,3.875,548250,18.13,26.53,2,2,Current,609166.6667,609166.6667,0,547442
51941,2021,13271,346750,95.0,2,3.25,346750,18.42,42.7,3,3,Current,365000.0,365000.0,0,346750
51971,2021,9750,343446,80.0,2,3.375,344000,22.02,40.25,3,4,Current,430000.0,430000.0,0,343446
51980,2021,13242,469477,95.0,2,3.25,470250,21.15,47.32,3,3,Current,495000.0,495000.0,0,469477
51990,2021,13050,495000,90.0,2,3.375,495000,23.91,26.56,2,3,Current,550000.0,550000.0,0,495000
52006,2021,13767,479260,80.0,2,3.625,480000,20.27,47.94,3,3,Current,600000.0,600000.0,0,479260
52082,2021,16953,529575,85.0,2,3.5,531250,18.96,33.72,2,2,Current,625000.0,625000.0,0,529575
52110,2021,12440,400000,78.0,2,3.25,400000,18.64,40.32,3,4,Current,512820.5128,512820.5128,0,400000
52116,2021,10423,492305,93.0,2,3.375,493922,24.85,34.63,3,3,Current,531098.9247,531098.9247,0,492305
52163,2021,11304,398739,80.0,2,3.5,400000,21.21,30.29,3,4,Current,500000.0,500000.0,0,398739
52171,2021,19830,526328,95.0,2,3.625,527957,16.0,38.46,2,5,Current,555744.2105,555744.2105,0,526328
52175,2021,14890,507645,90.0,2,3.125,508500,19.4,38.14,2,4,Current,565000.0,565000.0,0,507645
52212,2021,12625,374619,95.0,2,3.125,375250,19.75,46.67,2,4,Current,395000.0,395000.0,0,374619
52380,2021,8103,397714,95.0,2,3.375,399000,31.29,44.36,2,3,Current,420000.0,420000.0,0,397714
52485,2021,12824,479200,80.0,2,3.125,479200,27.11,46.77,3,3,Current,599000.0,599000.0,0,479200
52624,2021,11550,423247,90.0,2,3.625,423900,23.03,37.03,3,2,Current,471000.0,471000.0,0,423247
52625,2021,12710,415200,80.0,2,3.5,415200,19.0,31.0,3,4,Current,519000.0,519000.0,0,415200
52638,2021,11408,478400,80.0,2,3.5,478400,23.06,43.46,3,4,Current,598000.0,598000.0,0,478400
52644,2021,16534,471740,74.0,2,3.375,472500,20.99,30.84,3,2,Current,638513.5135,638513.5135,0,471740
52733,2021,12020,361000,95.0,3,3.25,361000,19.97,46.13,3,3,Current,380000.0,380000.0,0,361000
52918,2021,13330,334992,84.0,2,3.625,334992,17.15,37.25,3,3,Current,398800.0,398800.0,0,334992
52928,2021,10750,360461,90.0,2,3.625,362230,26.04,47.63,2,1,Current,402477.7778,402477.7778,0,360461
53028,2021,11788,487741,95.0,2,3.625,489250,25.45,42.91,4,2,Current,515000.0,515000.0,0,487741
54820,2021,12049,284000,80.0,2,3.625,284000,17.78,43.32,3,4,Current,355000.0,355000.0,0,284000
55385,2021,12421,306680,86.0,2,3.375,310800,20.0,48.88,4,4,Current,361395.3488,361395.3488,0,306680
57385,2021,8643,346000,80.0,2,3.5,346000,26.12,29.56,3,4,Current,432500.0,432500.0,0,346000
57421,2021,9866,359200,80.0,2,3.25,359200,20.09,42.39,3,4,Current,449000.0,449000.0,0,359200
59024,2021,12421,425000,71.0,2,3.125,425000,17.93,42.09,2,3,Current,598591.5493,598591.5493,0,425000
59627,2021,16780,379800,90.0,2,3.5,379800,10.53,49.47,4,5,Current,422000.0,422000.0,0,379800
59664,2021,12916,340000,79.0,2,3.5,340000,16.98,42.97,4,4,Current,430379.7468,430379.7468,0,340000
60707,2021,7494,368000,80.0,2,3.5,368000,27.76,32.32,2,2,Current,460000.0,460000.0,0,368000
60724,2021,7513,400000,80.0,2,3.25,400000,28.53,34.87,2,5,Current,500000.0,500000.0,0,400000
61065,2021,7554,500000,75.0,2,3.125,500000,43.76,45.76,2,3,Current,666666.6667,666666.6667,0,500000
61491,2021,10240,437000,95.0,2,2.875,437000,33.37,48.41,2,5,Current,460000.0,460000.0,0,437000
61978,2021,7475,399874,103.0,2,2.75,402039,26.93,59.81,2,2,Current,390329.1262,390329.1262,0,399874
62021,2021,8543,501841,90.0,2,2.25,503806,27.73,56.96,2,4,Current,559784.4444,559784.4444,0,501841
62366,2021,11375,392755,99.0,2,3.0,392755,22.02,46.51,2,2,Current,396722.2222,396722.2222,0,392755
