,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
2007,2021,12589,211650,87.0,1,3.0,211650,10.84,15.17,5,9,Current,243275.8621,243275.8621,0,211650
2103,2021,21502,253596,80.0,1,2.625,253596,7.93,18.13,4,9,Current,316995.0,316995.0,0,253596
2259,2021,10000,250000,56.0,1,2.625,250000,14.99,15.89,5,9,Current,446428.5714,446428.5714,0,250000
2280,2021,20408,225000,73.0,1,2.25,225000,3.61,26.5,5,9,Current,308219.1781,308219.1781,0,225000
2368,2021,15418,330000,72.0,1,2.25,330000,18.07,19.8,4,9,Current,458333.3333,458333.3333,0,330000
2495,2021,16040,219000,53.0,1,1.875,219000,19.51,24.56,5,9,Current,413207.5472,413207.5472,0,219000
2623,2021,11882,304000,71.0,1,2.75,304000,14.62,18.57,5,9,Current,428169.0141,428169.0141,0,304000
2681,2021,12304,265500,100.0,1,2.25,265500,11.4,13.59,3,9,Current,265500.0,265500.0,0,265500
2683,2021,10087,191000,70.0,1,2.75,191000,12.4,23.27,5,9,Current,272857.1429,272857.1429,0,191000
2718,2021,9150,190000,63.0,1,3.125,190000,15.14,21.62,5,9,Current,301587.3016,301587.3016,0,190000
2801,2021,10500,297000,90.0,1,2.625,297000,16.43,22.17,5,9,Current,330000.0,330000.0,0,297000
2842,2021,7710,231000,65.0,1,3.375,231000,16.52,26.83,4,9,Current,355384.6154,355384.6154,0,231000
2878,2021,9708,264000,63.0,1,2.625,264000,19.51,20.41,5,9,Current,419047.619,419047.619,0,264000
2924,2021,15067,155000,72.0,1,2.125,155000,8.4,19.24,5,9,Current,215277.7778,215277.7778,0,155000
3035,2021,10849,244891,79.0,1,2.125,246000,19.69,20.06,5,9,Current,311392.4051,311392.4051,0,244891
3154,2021,9049,224800,71.0,1,2.5,224800,14.79,24.4,5,9,Current,316619.7183,316619.7183,0,224800
3167,2021,10234,237503,76.0,1,2.5,237503,14.79,34.01,5,9,Current,312503.9474,312503.9474,0,237503
3190,2021,10129,280000,72.0,1,2.875,280000,15.87,23.51,5,9,Current,388888.8889,388888.8889,0,280000
3212,2021,13402,216000,80.0,1,2.875,216000,9.76,32.63,4,9,Current,270000.0,270000.0,0,216000
3230,2021,8384,235150,76.0,1,3.0,235150,18.25,24.9,4,9,Current,309407.8947,309407.8947,0,235150
3263,2021,14101,210000,74.0,1,2.5,210000,14.06,22.9,5,9,Current,283783.7838,283783.7838,0,210000
3269,2021,12998,321585,61.0,1,2.625,321585,13.27,14.0,5,9,Current,527188.5246,527188.5246,0,321585
3347,2021,12148,186000,80.0,1,3.0,186000,11.11,29.91,4,9,Current,232500.0,232500.0,0,186000
3408,2021,15095,210000,70.0,1,2.5,210000,12.81,27.39,4,9,Current,300000.0,300000.0,0,210000
3442,2021,9418,211388,74.0,1,3.49,212000,16.38,31.41,4,9,Current,286486.4865,286486.4865,0,211388
3497,2021,8750,234000,80.0,1,2.5,234000,13.11,17.19,5,9,Current,292500.0,292500.0,0,234000
3511,2021,13938,320500,62.0,1,2.625,320500,20.06,24.36,4,9,Current,516935.4839,516935.4839,0,320500
3539,2021,10289,249600,58.0,1,2.25,249600,21.77,22.7,5,9,Current,430344.8276,430344.8276,0,249600
3600,2021,12818,196265,86.0,1,2.875,196265,14.48,26.05,5,9,Current,228215.1163,228215.1163,0,196265
3619,2021,11083,308000,80.0,1,2.75,308000,17.32,24.13,5,9,Current,385000.0,385000.0,0,308000
3726,2021,11834,257000,69.0,1,2.75,257000,18.0,23.53,3,9,Current,372463.7681,372463.7681,0,257000
3785,2021,10212,300000,75.0,1,3.0,300000,16.41,17.42,5,9,Current,400000.0,400000.0,0,300000
3810,2021,17916,254125,95.0,1,2.875,254125,10.82,21.47,5,9,Current,267500.0,267500.0,0,254125
3887,2021,8979,278489,90.0,1,2.625,279000,14.84,18.2,5,9,Current,310000.0,310000.0,0,278489
4079,2021,14999,142500,62.0,1,2.625,142500,7.93,17.48,5,9,Current,229838.7097,229838.7097,0,142500
4184,2021,10796,316000,65.0,1,2.625,316000,17.63,20.48,5,9,Current,486153.8462,486153.8462,0,316000
4193,2021,13252,231800,74.0,1,2.875,231800,9.78,15.78,5,9,Current,313243.2432,313243.2432,0,231800
4233,2021,24257,205066,70.0,1,2.0,205066,9.85,24.94,3,9,Current,292951.4286,292951.4286,0,205066
4274,2021,11670,300000,68.0,1,2.75,300000,18.06,21.03,5,9,Current,441176.4706,441176.4706,0,300000
4421,2021,19071,158000,64.0,1,2.125,158000,7.73,15.58,5,9,Current,246875.0,246875.0,0,158000
4434,2021,9187,232000,80.0,1,2.5,232000,13.26,28.85,5,9,Current,290000.0,290000.0,0,232000
4443,2021,15477,218000,80.0,1,2.75,218000,8.5,20.58,5,9,Current,272500.0,272500.0,0,218000
4459,2021,17727,197500,75.0,1,2.125,197500,9.23,29.15,5,9,Current,263333.3333,263333.3333,0,197500
4527,2021,6727,267390,88.0,1,2.5,267390,17.72,18.47,5,9,Current,303852.2727,303852.2727,0,267390
4566,2021,10231,250000,100.0,1,2.375,250000,13.44,18.2,4,9,Current,250000.0,250000.0,0,250000
4667,2021,10322,281000,100.0,1,2.375,281000,13.44,24.73,5,9,Current,281000.0,281000.0,0,281000
4688,2021,16311,322400,80.0,1,3.0,322400,11.54,15.86,5,9,Current,403000.0,403000.0,0,322400
4727,2021,9793,214000,67.0,1,2.5,214000,12.79,18.1,4,9,Current,319402.9851,319402.9851,0,214000
4826,2021,15803,336000,63.0,1,2.25,336000,19.57,23.02,5,9,Current,533333.3333,533333.3333,0,336000
4834,2021,10417,309500,66.0,1,2.625,309500,18.08,19.59,5,9,Current,468939.3939,468939.3939,0,309500
5052,2021,9300,236000,85.0,1,2.75,236000,17.1,17.98,5,9,Current,277647.0588,277647.0588,0,236000
5054,2021,17916,269500,57.0,1,2.125,269500,18.03,18.57,5,9,Current,472807.0175,472807.0175,0,269500
5061,2021,9185,220000,80.0,1,2.5,220000,12.83,28.62,5,9,Current,275000.0,275000.0,0,220000
5227,2021,24371,277500,75.0,1,2.5,277500,11.07,16.54,5,9,Current,370000.0,370000.0,0,277500
5234,2021,10550,282000,75.0,1,3.125,282000,17.99,18.96,5,9,Current,376000.0,376000.0,0,282000
5242,2021,14176,340000,78.0,1,2.875,340000,13.81,29.73,4,9,Current,435897.4359,435897.4359,0,340000
5283,2021,10385,276000,78.0,1,3.0,276000,15.82,19.74,5,9,Current,353846.1538,353846.1538,0,276000
5322,2021,13584,256000,76.0,1,2.0,256000,18.43,22.33,5,9,Current,336842.1053,336842.1053,0,256000
5352,2021,13018,231000,79.0,1,2.5,231000,10.07,24.23,5,9,Current,292405.0633,292405.0633,0,231000
5462,2021,10462,307500,75.0,1,2.625,307500,15.7,23.0,4,9,Current,410000.0,410000.0,0,307500
5471,2021,22038,142214,65.0,1,2.0,142214,6.36,25.71,5,9,Current,218790.7692,218790.7692,0,142214
5509,2021,9217,280000,80.0,1,2.75,280000,16.26,27.93,4,9,Current,350000.0,350000.0,0,280000
5577,2021,11021,256000,80.0,1,2.75,256000,14.6,17.36,5,9,Current,320000.0,320000.0,0,256000
5632,2021,12328,271869,62.0,1,2.0,271869,19.49,20.53,5,9,Current,438498.3871,438498.3871,0,271869
5692,2021,16407,311090,65.0,1,2.25,311090,18.04,22.31,5,9,Current,478600.0,478600.0,0,311090
5696,2021,12885,186444,84.0,1,2.625,186444,9.9,19.21,5,9,Current,221957.1429,221957.1429,0,186444
5783,2021,12500,183500,71.0,1,2.625,183500,17.31,17.99,5,9,Current,258450.7042,258450.7042,0,183500
5796,2021,16071,141000,56.0,1,3.25,141000,9.99,20.49,3,9,Current,251785.7143,251785.7143,0,141000
5846,2021,11383,181000,69.0,1,2.0,181000,16.28,29.22,5,9,Current,262318.8406,262318.8406,0,181000
5875,2021,9583,240000,76.0,1,2.625,240000,10.78,25.26,4,9,Current,315789.4737,315789.4737,0,240000
5921,2021,16773,166257,72.0,1,2.5,168000,9.72,10.27,5,9,Current,233333.3333,233333.3333,0,166257
6029,2021,21667,262436,87.0,1,2.75,281500,10.08,28.09,4,9,Current,323563.2184,323563.2184,0,262436
6093,2021,12093,233000,78.0,1,2.25,233000,15.86,19.6,5,9,Current,298717.9487,298717.9487,0,233000
6151,2021,9493,211000,74.0,1,2.75,211000,14.63,25.04,4,9,Current,285135.1351,285135.1351,0,211000
6181,2021,16667,262400,80.0,1,2.625,262400,13.33,16.38,5,9,Current,328000.0,328000.0,0,262400
6186,2021,10117,208000,81.0,1,3.0,208000,15.69,32.48,4,9,Current,256790.1235,256790.1235,0,208000
6192,2021,11917,150000,64.0,1,2.875,150000,11.64,21.91,5,9,Current,234375.0,234375.0,0,150000
6214,2021,21207,183200,76.0,1,2.0,183200,7.61,7.93,5,9,Current,241052.6316,241052.6316,0,183200
6231,2021,10188,260000,80.0,1,2.625,260000,18.61,25.56,4,9,Current,325000.0,325000.0,0,260000
6267,2021,20475,216750,85.0,1,3.25,216750,11.97,20.56,5,9,Current,255000.0,255000.0,0,216750
6317,2021,9096,244800,80.0,1,2.875,244800,18.02,25.06,5,9,Current,306000.0,306000.0,0,244800
6390,2021,12500,225000,70.0,1,3.5,225000,14.13,23.23,4,9,Current,321428.5714,321428.5714,0,225000
6456,2021,12500,240000,67.0,1,3.125,240000,12.11,18.15,5,9,Current,358208.9552,358208.9552,0,240000
6534,2021,12515,298000,93.0,1,2.75,298000,13.4,23.71,4,9,Current,320430.1075,320430.1075,0,298000
6536,2021,22833,216000,80.0,1,3.0,216000,10.88,26.43,4,9,Current,270000.0,270000.0,0,216000
6575,2021,19594,198500,50.0,1,2.375,198500,10.65,17.09,4,9,Current,397000.0,397000.0,0,198500
6602,2021,14332,320000,80.0,1,3.125,320000,13.64,21.05,5,9,Current,400000.0,400000.0,0,320000
6677,2021,12667,250000,72.0,1,2.375,250000,17.0,18.26,5,9,Current,347222.2222,347222.2222,0,250000
6712,2021,10000,200000,80.0,1,3.0,200000,12.63,26.21,5,9,Current,250000.0,250000.0,0,200000
6721,2021,11276,180321,65.0,1,2.25,180321,15.89,17.52,5,9,Current,277416.9231,277416.9231,0,180321
6762,2021,11940,163000,65.0,1,2.625,163000,6.71,19.38,5,9,Current,250769.2308,250769.2308,0,163000
6772,2021,12444,359382,77.0,1,3.0,360000,4.75,34.4,5,9,Current,467532.4675,467532.4675,0,359382
6813,2021,10080,250000,87.0,1,3.125,250000,15.26,17.76,5,9,Current,287356.3218,287356.3218,0,250000
6815,2021,13341,207000,67.0,1,3.25,207000,9.8,33.71,4,9,Current,308955.2239,308955.2239,0,207000
6916,2021,9060,209600,80.0,1,2.875,209600,14.81,16.88,5,9,Current,262000.0,262000.0,0,209600
6950,2021,8680,197500,79.0,1,3.125,197500,13.73,21.35,5,9,Current,250000.0,250000.0,0,197500
7018,2021,9146,280000,80.0,1,3.0,280000,17.72,17.94,5,9,Current,350000.0,350000.0,0,280000
7027,2021,7713,219588,74.0,1,2.5,220000,15.64,18.47,5,9,Current,297297.2973,297297.2973,0,219588
7194,2021,10640,172000,80.0,1,3.0,172000,10.08,30.71,5,9,Current,215000.0,215000.0,0,172000
7201,2021,13584,189000,90.0,1,2.75,189000,10.93,18.97,5,9,Current,210000.0,210000.0,0,189000
7206,2021,7935,240000,80.0,1,3.5,240000,18.22,22.17,5,9,Current,300000.0,300000.0,0,240000
7315,2021,12165,146000,65.0,1,2.625,146000,11.61,21.25,5,9,Current,224615.3846,224615.3846,0,146000
7448,2021,26029,170378,56.0,1,2.25,170378,6.69,8.71,5,9,Current,304246.4286,304246.4286,0,170378
7474,2021,11500,236000,80.0,1,3.0,236000,16.04,16.87,5,9,Current,295000.0,295000.0,0,236000
7484,2021,24807,140000,47.0,1,2.875,140000,10.66,21.31,5,9,Current,297872.3404,297872.3404,0,140000
7495,2021,14973,174712,59.0,1,3.25,175000,13.37,49.15,4,9,Current,296610.1695,296610.1695,0,174712
7535,2021,14166,152000,80.0,1,3.0,152000,13.15,21.63,5,9,Current,190000.0,190000.0,0,152000
7586,2021,10000,231920,80.0,1,3.125,231920,12.69,24.59,4,9,Current,289900.0,289900.0,0,231920
7603,2021,20134,218400,80.0,1,2.5,218400,11.37,43.43,5,9,Current,273000.0,273000.0,0,218400
7629,2021,10527,220000,80.0,1,2.375,220000,16.08,17.76,5,9,Current,275000.0,275000.0,0,220000
7741,2021,8755,229000,77.0,1,2.875,229000,15.39,19.8,5,9,Current,297402.5974,297402.5974,0,229000
7761,2021,10833,212000,80.0,1,2.375,212000,16.1,24.01,5,9,Current,265000.0,265000.0,0,212000
7821,2021,13734,308000,80.0,1,3.375,308000,15.67,27.16,4,9,Current,385000.0,385000.0,0,308000
7859,2021,14762,237000,69.0,1,2.125,237000,15.63,31.32,5,9,Current,343478.2609,343478.2609,0,237000
7864,2021,15000,323443,80.0,1,2.99,324000,12.02,23.12,5,9,Current,405000.0,405000.0,0,323443
7878,2021,10970,223170,75.0,1,3.125,223170,11.75,33.72,4,9,Current,297560.0,297560.0,0,223170
7894,2021,20987,199656,48.0,1,2.99,200000,5.31,13.28,5,9,Current,416666.6667,416666.6667,0,199656
7951,2021,17755,314000,78.0,1,3.125,314000,11.08,12.56,5,9,Current,402564.1026,402564.1026,0,314000
7954,2021,11397,245000,80.0,1,3.25,245000,14.39,16.0,5,9,Current,306250.0,306250.0,0,245000
7965,2021,10000,175000,69.0,1,2.75,175000,13.29,16.58,5,9,Current,253623.1884,253623.1884,0,175000
7968,2021,13876,314658,80.0,1,2.99,315200,16.27,17.19,5,9,Current,394000.0,394000.0,0,314658
8002,2021,9543,196680,80.0,1,3.0,196680,11.4,12.28,5,9,Current,245850.0,245850.0,0,196680
8019,2021,8333,207200,80.0,1,3.125,207200,15.14,23.99,4,9,Current,259000.0,259000.0,0,207200
8036,2021,13915,160000,80.0,1,3.0,160000,9.04,38.4,4,9,Current,200000.0,200000.0,0,160000
8137,2021,20472,214400,80.0,1,2.875,214400,6.19,31.93,5,9,Current,268000.0,268000.0,0,214400
8171,2021,15236,274000,69.0,1,2.375,274000,16.87,17.03,5,9,Current,397101.4493,397101.4493,0,274000
8348,2021,15000,334000,76.0,1,2.75,334000,11.49,23.84,5,9,Current,439473.6842,439473.6842,0,334000
8409,2021,14833,250000,50.0,1,2.375,250000,16.21,23.02,5,9,Current,500000.0,500000.0,0,250000
8453,2021,8946,255500,62.0,1,3.125,255500,18.64,25.22,5,9,Current,412096.7742,412096.7742,0,255500
8465,2021,14590,240000,64.0,1,2.5,240000,11.99,12.86,5,9,Current,375000.0,375000.0,0,240000
8487,2021,13333,348700,75.0,1,3.0,348700,0.0,16.09,5,9,Current,464933.3333,464933.3333,0,348700
8496,2021,8798,303000,76.0,1,3.25,303000,20.11,20.11,5,9,Current,398684.2105,398684.2105,0,303000
8503,2021,12436,288000,68.0,1,2.375,288000,20.94,21.56,5,9,Current,423529.4118,423529.4118,0,288000
8518,2021,9167,192468,80.0,1,2.99,192800,14.33,28.31,5,9,Current,241000.0,241000.0,0,192468
8683,2021,15815,206950,77.0,1,3.125,206950,7.08,23.37,4,9,Current,268766.2338,268766.2338,0,206950
8699,2021,10268,217900,74.0,1,2.125,217900,19.12,20.48,4,9,Current,294459.4595,294459.4595,0,217900
8732,2021,7984,215900,71.0,1,3.125,215900,15.65,27.17,4,9,Current,304084.507,304084.507,0,215900
8805,2021,10993,312000,80.0,1,3.125,312000,19.93,20.61,5,9,Current,390000.0,390000.0,0,312000
8870,2021,11285,307869,61.0,1,2.75,307869,14.94,19.34,5,9,Current,504703.2787,504703.2787,0,307869
8882,2021,11305,191800,86.0,1,2.375,191800,13.83,18.29,5,9,Current,223023.2558,223023.2558,0,191800
9023,2021,9219,224000,80.0,1,3.0,224000,16.08,27.11,5,9,Current,280000.0,280000.0,0,224000
9135,2021,8895,210000,80.0,1,3.375,210000,12.77,12.77,5,9,Current,262500.0,262500.0,0,210000
9193,2021,14105,238200,79.0,1,2.375,238200,9.49,30.5,4,9,Current,301518.9873,301518.9873,0,238200
9282,2021,10556,224250,75.0,1,2.875,224250,16.83,22.96,5,9,Current,299000.0,299000.0,0,224250
9326,2021,8932,204000,80.0,1,3.0,204000,13.05,13.78,5,9,Current,255000.0,255000.0,0,204000
9435,2021,10280,168500,74.0,1,3.0,168500,4.82,18.58,5,9,Current,227702.7027,227702.7027,0,168500
9559,2021,24146,240000,80.0,1,3.375,240000,9.54,42.2,4,9,Current,300000.0,300000.0,0,240000
9597,2021,10257,250000,73.0,1,3.0,250000,16.06,17.08,5,9,Current,342465.7534,342465.7534,0,250000
9746,2021,12317,307692,91.0,1,3.0,307692,12.17,16.27,3,9,Current,338123.0769,338123.0769,0,307692
9806,2021,12800,243500,70.0,1,2.125,243500,17.56,32.98,5,9,Current,347857.1429,347857.1429,0,243500
9854,2021,10734,190000,64.0,1,2.25,190000,15.16,28.59,5,9,Current,296875.0,296875.0,0,190000
9869,2021,24069,142800,80.0,1,3.125,142800,15.3,22.79,5,9,Current,178500.0,178500.0,0,142800
9894,2021,10833,145500,65.0,1,3.125,145500,13.96,15.92,5,9,Current,223846.1538,223846.1538,0,145500
9932,2021,15206,160000,80.0,1,2.75,160000,8.22,8.91,5,9,Current,200000.0,200000.0,0,160000
10021,2021,8908,268000,80.0,1,3.375,268000,17.75,18.15,5,9,Current,335000.0,335000.0,0,268000
10045,2021,11956,162000,64.0,1,3.0,162000,9.25,20.45,5,9,Current,253125.0,253125.0,0,162000
10050,2021,22243,185000,71.0,1,2.5,185000,7.95,8.17,5,9,Current,260563.3803,260563.3803,0,185000
10146,2021,10221,235853,75.0,1,3.125,236250,0.0,17.34,4,9,Current,315000.0,315000.0,0,235853
10165,2021,16167,297000,63.0,1,3.125,297000,11.11,22.39,4,9,Current,471428.5714,471428.5714,0,297000
10191,2021,12468,238000,60.0,1,2.875,238000,13.54,25.52,4,9,Current,396666.6667,396666.6667,0,238000
10196,2021,10102,211200,61.0,1,3.0,211200,18.89,20.41,4,9,Current,346229.5082,346229.5082,0,211200
10264,2021,13439,181600,80.0,1,3.0,181600,8.21,8.47,5,9,Current,227000.0,227000.0,0,181600
10309,2021,15208,300000,65.0,1,2.75,300000,17.67,24.65,5,9,Current,461538.4615,461538.4615,0,300000
10316,2021,18750,226000,80.0,1,2.875,226000,8.62,29.18,5,9,Current,282500.0,282500.0,0,226000
10399,2021,15407,300000,80.0,1,3.375,300000,3.81,30.88,4,9,Current,375000.0,375000.0,0,300000
10410,2021,19500,150000,50.0,1,2.25,150000,6.17,11.58,3,9,Current,300000.0,300000.0,0,150000
10467,2021,15529,239500,56.0,1,2.875,239500,14.52,15.31,5,9,Current,427678.5714,427678.5714,0,239500
10471,2021,13708,318500,70.0,1,2.875,318500,14.9,24.01,5,9,Current,455000.0,455000.0,0,318500
10489,2021,7610,207000,65.0,1,2.25,207000,0.0,24.49,5,9,Current,318461.5385,318461.5385,0,207000
10496,2021,13713,290000,64.0,1,3.0,290000,12.42,18.29,5,9,Current,453125.0,453125.0,0,290000
10537,2021,13003,255000,75.0,1,2.25,255000,17.05,23.61,4,9,Current,340000.0,340000.0,0,255000
10583,2021,14225,190000,60.0,1,3.0,190000,8.62,9.26,5,9,Current,316666.6667,316666.6667,0,190000
10588,2021,9368,200000,67.0,1,3.125,200000,16.29,20.33,5,9,Current,298507.4627,298507.4627,0,200000
10597,2021,18804,295000,53.0,1,2.375,295000,15.37,16.61,5,9,Current,556603.7736,556603.7736,0,295000
10608,2021,8369,215000,78.0,1,3.0,215000,15.68,22.28,5,9,Current,275641.0256,275641.0256,0,215000
10610,2021,6932,235000,72.0,1,2.875,235000,17.82,24.1,4,9,Current,326388.8889,326388.8889,0,235000
10619,2021,16260,292000,80.0,1,2.5,292000,15.88,32.75,4,9,Current,365000.0,365000.0,0,292000
10645,2021,11954,288300,69.0,1,3.25,288300,15.39,19.12,4,9,Current,417826.087,417826.087,0,288300
10671,2021,20202,305940,80.0,1,2.375,305940,14.55,18.96,4,9,Current,382425.0,382425.0,0,305940
10729,2021,11938,198000,90.0,1,3.25,198000,9.32,34.36,4,9,Current,220000.0,220000.0,0,198000
10764,2021,21159,215920,80.0,1,2.875,215920,7.27,25.83,4,9,Current,269900.0,269900.0,0,215920
10773,2021,9977,203200,80.0,1,2.75,203200,12.93,24.61,5,9,Current,254000.0,254000.0,0,203200
10844,2021,20833,296000,80.0,1,3.125,296000,6.49,15.97,5,9,Current,370000.0,370000.0,0,296000
10961,2021,11366,164000,80.0,1,2.5,164000,11.92,13.96,5,9,Current,205000.0,205000.0,0,164000
10981,2021,10833,240300,90.0,1,2.75,240300,14.1,14.72,5,9,Current,267000.0,267000.0,0,240300
10999,2021,12052,157178,80.0,1,3.0,157178,8.97,30.75,4,9,Current,196472.5,196472.5,0,157178
11025,2021,13175,239000,76.0,1,2.5,239000,18.37,24.76,5,9,Current,314473.6842,314473.6842,0,239000
11104,2021,21114,215000,68.0,1,2.375,215000,9.16,37.35,3,9,Current,316176.4706,316176.4706,0,215000
11111,2021,10975,200000,69.0,1,3.125,200000,15.38,30.46,4,9,Current,289855.0725,289855.0725,0,200000
11165,2021,12003,300000,71.0,1,3.125,300000,17.87,26.21,5,9,Current,422535.2113,422535.2113,0,300000
11193,2021,13400,269000,52.0,1,2.875,269000,12.11,26.53,4,9,Current,517307.6923,517307.6923,0,269000
11202,2021,16747,214400,48.0,1,3.375,214400,15.13,29.89,5,9,Current,446666.6667,446666.6667,0,214400
11237,2021,10584,238972,103.0,1,2.75,238972,13.36,28.31,5,9,Current,232011.6505,232011.6505,0,238972
11284,2021,9002,240000,75.0,1,2.5,240000,0.0,39.52,5,9,Current,320000.0,320000.0,0,240000
11290,2021,16949,203910,75.0,1,2.875,203910,9.92,23.55,4,9,Current,271880.0,271880.0,0,203910
11321,2021,17123,139358,85.0,1,2.5,140000,6.36,26.93,4,9,Current,164705.8824,164705.8824,0,139358
11334,2021,21971,200000,52.0,1,2.375,200000,9.11,16.54,4,9,Current,384615.3846,384615.3846,0,200000
11385,2021,12500,285000,70.0,1,3.125,285000,17.21,24.98,4,9,Current,407142.8571,407142.8571,0,285000
11413,2021,14394,236000,80.0,1,3.25,236000,8.71,25.13,4,9,Current,295000.0,295000.0,0,236000
11503,2021,16911,180000,90.0,1,3.25,180000,15.11,25.1,5,9,Current,200000.0,200000.0,0,180000
