,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
1907,2021,9392,267523,73.0,2,2.875,268000,16.2,27.4,4,4,Current,367123.2877,367123.2877,0,267523
1910,2021,9311,239700,89.0,2,2.75,239700,15.01,30.66,4,4,Current,269325.8427,269325.8427,0,239700
1960,2021,9094,224000,80.0,2,2.875,224000,16.92,32.44,4,4,Current,280000.0,280000.0,0,224000
1993,2021,12357,224000,80.0,2,2.5,224000,10.69,46.53,4,5,Current,280000.0,280000.0,0,224000
1998,2021,12542,260000,79.0,2,2.75,260000,13.54,28.1,3,4,Current,329113.9241,329113.9241,0,260000
2050,2021,12159,210000,75.0,2,2.0,210000,14.39,27.95,4,4,Current,280000.0,280000.0,0,210000
2053,2021,12836,247536,80.0,2,3.0,248400,12.66,30.16,4,3,Current,310500.0,310500.0,0,247536
2063,2021,12301,237600,80.0,2,2.75,237600,11.21,36.79,4,3,Current,297000.0,297000.0,0,237600
2066,2021,16439,244888,80.0,2,3.0,244888,11.39,29.99,3,4,Current,306110.0,306110.0,0,244888
2085,2021,7906,267800,100.0,2,2.75,267800,19.45,29.54,4,4,Current,267800.0,267800.0,0,267800
2089,2021,8856,256000,80.0,2,2.875,256000,18.05,37.46,4,5,Current,320000.0,320000.0,0,256000
2101,2021,8805,228000,80.0,2,2.625,228000,14.66,32.81,4,4,Current,285000.0,285000.0,0,228000
2113,2021,12451,440000,80.0,2,2.875,440000,22.61,30.15,3,4,Current,550000.0,550000.0,0,440000
2126,2021,16836,251250,75.0,2,2.5,251250,13.06,31.58,3,5,Current,335000.0,335000.0,0,251250
2171,2021,12301,216000,75.0,2,2.0,216000,17.35,36.19,4,2,Current,288000.0,288000.0,0,216000
2196,2021,9768,226000,97.0,2,2.75,226000,14.69,30.56,4,3,Current,232989.6907,232989.6907,0,226000
2232,2021,21158,324000,87.0,2,3.625,324000,13.17,29.15,2,2,Current,372413.7931,372413.7931,0,324000
2244,2021,6940,235000,88.0,2,3.25,235000,18.98,31.19,3,4,Current,267045.4545,267045.4545,0,235000
2245,2021,15564,457000,90.0,2,3.25,457000,18.4,37.19,3,2,Current,507777.7778,507777.7778,0,457000
2260,2021,7529,306000,78.0,2,2.875,306000,20.17,29.48,3,3,Current,392307.6923,392307.6923,0,306000
2262,2021,10236,204000,75.0,2,2.625,204000,12.06,36.38,4,5,Current,272000.0,272000.0,0,204000
2275,2021,11770,200000,67.0,2,3.0,200000,9.57,29.89,4,4,Current,298507.4627,298507.4627,0,200000
2297,2021,12500,272960,80.0,2,3.5,272960,14.44,22.64,4,3,Current,341200.0,341200.0,0,272960
2300,2021,8929,279360,80.0,2,3.0,279360,18.04,27.7,4,5,Current,349200.0,349200.0,0,279360
2309,2021,9217,290000,100.0,2,2.375,290000,15.34,29.67,4,4,Current,290000.0,290000.0,0,290000
2314,2021,8248,210900,95.0,2,2.75,210900,15.64,21.22,4,4,Current,222000.0,222000.0,0,210900
2324,2021,12493,337600,80.0,2,2.875,337600,14.54,24.38,4,4,Current,422000.0,422000.0,0,337600
2330,2021,14828,208000,80.0,2,3.125,208000,14.98,23.97,4,4,Current,260000.0,260000.0,0,208000
2349,2021,10122,224000,80.0,2,2.0,224000,19.07,32.73,4,5,Current,280000.0,280000.0,0,224000
2406,2021,13492,277000,80.0,2,2.0,277000,17.67,42.82,3,4,Current,346250.0,346250.0,0,277000
2409,2021,11257,207700,75.0,2,3.0,207700,9.17,43.88,4,5,Current,276933.3333,276933.3333,0,207700
2442,2021,16593,213900,87.0,2,2.875,213900,8.21,24.71,4,4,Current,245862.069,245862.069,0,213900
2456,2021,19217,349000,79.0,2,2.5,349000,13.82,30.45,3,3,Current,441772.1519,441772.1519,0,349000
2471,2021,12464,240000,68.0,2,2.75,240000,10.08,22.23,3,4,Current,352941.1765,352941.1765,0,240000
2475,2021,11764,225000,80.0,2,2.625,225000,14.02,24.92,4,4,Current,281250.0,281250.0,0,225000
2477,2021,7908,210800,80.0,2,2.75,210800,19.47,41.11,3,4,Current,263500.0,263500.0,0,210800
2523,2021,13973,192000,61.0,2,2.75,192000,11.38,41.55,4,4,Current,314754.0984,314754.0984,0,192000
2528,2021,11336,375000,90.0,2,2.875,375000,21.7,35.8,4,4,Current,416666.6667,416666.6667,0,375000
2533,2021,16358,230000,77.0,2,2.75,230000,9.63,24.96,3,5,Current,298701.2987,298701.2987,0,230000
2535,2021,11951,229059,85.0,2,2.875,229059,13.59,35.38,4,4,Current,269481.1765,269481.1765,0,229059
2545,2021,11936,300000,79.0,2,2.625,300000,14.11,26.98,3,4,Current,379746.8354,379746.8354,0,300000
2557,2021,11766,243000,45.0,2,3.125,243000,16.98,32.04,3,5,Current,540000.0,540000.0,0,243000
2589,2021,14423,317500,80.0,2,3.0,317500,13.6,21.56,4,4,Current,396875.0,396875.0,0,317500
2603,2021,20471,256000,45.0,2,2.875,256000,16.76,33.45,4,5,Current,568888.8889,568888.8889,0,256000
2627,2021,17692,332800,72.0,2,2.875,332800,17.11,22.93,4,2,Current,462222.2222,462222.2222,0,332800
2629,2021,13974,355000,65.0,2,2.875,355000,16.88,20.87,4,5,Current,546153.8462,546153.8462,0,355000
2648,2021,17557,260000,75.0,2,2.99,260000,8.13,43.63,4,3,Current,346666.6667,346666.6667,0,260000
2653,2021,11494,274000,84.0,2,3.125,274000,15.51,40.77,4,5,Current,326190.4762,326190.4762,0,274000
2739,2021,9848,193767,79.0,2,2.5,193767,13.37,28.73,4,4,Current,245274.6835,245274.6835,0,193767
2740,2021,12382,265000,80.0,2,2.0,265000,18.48,38.87,4,5,Current,331250.0,331250.0,0,265000
2752,2021,14750,257600,77.0,2,2.0,257600,16.21,26.42,4,4,Current,334545.4545,334545.4545,0,257600
2790,2021,12583,258400,80.0,2,3.0,258400,13.05,18.59,4,5,Current,323000.0,323000.0,0,258400
2820,2021,8320,251000,74.0,2,2.5,251000,19.94,33.47,4,4,Current,339189.1892,339189.1892,0,251000
2871,2021,11026,184500,80.0,2,2.75,184500,10.24,35.74,4,3,Current,230625.0,230625.0,0,184500
2884,2021,13127,345000,78.0,2,3.0,345000,20.94,31.46,3,2,Current,442307.6923,442307.6923,0,345000
2902,2021,12944,281250,75.0,2,3.125,281250,13.71,32.32,3,3,Current,375000.0,375000.0,0,281250
2913,2021,13884,289000,73.0,2,3.25,289000,16.89,28.81,4,4,Current,395890.411,395890.411,0,289000
2914,2021,10272,260000,80.0,2,2.75,260000,17.86,40.12,3,4,Current,325000.0,325000.0,0,260000
2921,2021,12961,242950,79.0,2,2.875,242950,12.94,19.52,4,5,Current,307531.6456,307531.6456,0,242950
2929,2021,15440,281500,89.0,2,3.0,281500,11.37,26.35,3,3,Current,316292.1348,316292.1348,0,281500
2939,2021,12633,303316,99.0,2,2.875,304385,16.71,43.7,4,2,Current,307459.596,307459.596,0,303316
3011,2021,16594,213750,95.0,3,2.625,213750,8.19,31.77,4,5,Current,225000.0,225000.0,0,213750
3022,2021,17899,272500,73.0,2,2.625,272500,10.85,30.01,3,4,Current,373287.6712,373287.6712,0,272500
3058,2021,7562,285000,84.0,2,3.125,285000,23.71,30.44,4,4,Current,339285.7143,339285.7143,0,285000
3085,2021,13915,220000,80.0,2,3.125,220000,11.11,24.85,3,4,Current,275000.0,275000.0,0,220000
3099,2021,8400,288000,80.0,2,2.625,288000,21.84,36.33,4,5,Current,360000.0,360000.0,0,288000
3107,2021,13350,210500,73.0,2,2.25,210500,17.04,38.14,4,4,Current,288356.1644,288356.1644,0,210500
3110,2021,10892,240000,84.0,2,2.625,240000,14.62,32.48,3,4,Current,285714.2857,285714.2857,0,240000
3124,2021,12422,296000,88.0,2,3.125,296000,14.46,39.39,4,4,Current,336363.6364,336363.6364,0,296000
3138,2021,12406,248700,77.0,2,3.25,248700,12.13,31.41,3,3,Current,322987.013,322987.013,0,248700
3139,2021,14592,284000,77.0,2,3.0,284000,17.33,29.44,4,5,Current,368831.1688,368831.1688,0,284000
3179,2021,13461,180800,80.0,2,2.75,180800,8.22,38.25,4,4,Current,226000.0,226000.0,0,180800
3202,2021,10169,318900,71.0,2,2.875,318900,17.77,33.45,4,4,Current,449154.9296,449154.9296,0,318900
3203,2021,11095,357000,80.0,2,2.625,357000,21.93,36.12,4,5,Current,446250.0,446250.0,0,357000
3213,2021,11851,205000,75.0,2,2.75,205000,19.29,39.67,4,4,Current,273333.3333,273333.3333,0,205000
3214,2021,10466,200000,76.0,2,2.75,200000,13.0,24.66,4,4,Current,263157.8947,263157.8947,0,200000
3217,2021,17530,216000,80.0,2,2.75,216000,8.93,38.72,4,4,Current,270000.0,270000.0,0,216000
3285,2021,15420,256000,80.0,2,3.0,256000,9.87,22.59,4,4,Current,320000.0,320000.0,0,256000
3299,2021,12591,228000,80.0,2,2.0,228000,16.04,39.68,4,4,Current,285000.0,285000.0,0,228000
3311,2021,11804,223420,77.0,2,2.625,223420,11.09,25.71,4,4,Current,290155.8442,290155.8442,0,223420
3416,2021,11001,226400,80.0,2,2.0,226400,18.6,34.73,4,5,Current,283000.0,283000.0,0,226400
3443,2021,9176,304900,84.0,2,2.625,304900,20.0,33.7,4,4,Current,362976.1905,362976.1905,0,304900
3481,2021,15773,214700,86.0,2,3.0,214700,8.49,28.83,4,4,Current,249651.1628,249651.1628,0,214700
3482,2021,17723,200000,80.0,2,2.125,200000,10.39,24.9,4,4,Current,250000.0,250000.0,0,200000
3506,2021,14014,213750,75.0,2,2.75,213750,10.68,23.3,4,4,Current,285000.0,285000.0,0,213750
3566,2021,13669,300000,66.0,2,2.375,300000,19.69,25.65,4,5,Current,454545.4545,454545.4545,0,300000
3602,2021,9485,222400,80.0,2,2.5,222400,13.05,34.9,4,4,Current,278000.0,278000.0,0,222400
3615,2021,15041,281000,47.0,2,2.25,281000,15.59,36.25,4,4,Current,597872.3404,597872.3404,0,281000
3641,2021,10010,231330,93.0,2,2.5,231330,16.05,37.09,4,5,Current,248741.9355,248741.9355,0,231330
3660,2021,12357,263000,80.0,2,2.875,263000,14.68,41.18,4,4,Current,328750.0,328750.0,0,263000
3739,2021,16582,348000,73.0,2,2.75,348000,14.68,28.53,4,5,Current,476712.3288,476712.3288,0,348000
3757,2021,11161,265000,65.0,2,3.125,265000,15.74,26.54,4,4,Current,407692.3077,407692.3077,0,265000
3784,2021,10197,320000,64.0,2,3.125,320000,18.61,39.94,4,3,Current,500000.0,500000.0,0,320000
3805,2021,12326,248000,79.0,2,2.875,248000,14.18,45.32,3,4,Current,313924.0506,313924.0506,0,248000
3827,2021,9006,312000,80.0,2,2.375,312000,18.57,34.8,4,4,Current,390000.0,390000.0,0,312000
3882,2021,12765,185745,94.0,2,2.875,186400,18.44,29.13,4,4,Current,198297.8723,198297.8723,0,185745
3923,2021,9017,261200,90.0,2,2.875,261200,19.01,37.11,4,4,Current,290222.2222,290222.2222,0,261200
3943,2021,8305,271200,73.0,2,3.25,271200,20.41,32.11,3,3,Current,371506.8493,371506.8493,0,271200
3945,2021,12214,265608,88.0,2,2.875,265608,15.05,33.41,3,3,Current,301827.2727,301827.2727,0,265608
3967,2021,16753,289600,80.0,2,2.625,289600,10.39,27.4,4,4,Current,362000.0,362000.0,0,289600
3985,2021,15833,376000,80.0,2,2.75,376000,14.15,19.05,4,4,Current,470000.0,470000.0,0,376000
4041,2021,14726,236800,80.0,2,3.0,236800,17.99,39.37,4,5,Current,296000.0,296000.0,0,236800
4051,2021,12815,256000,80.0,2,2.625,256000,11.18,27.79,4,4,Current,320000.0,320000.0,0,256000
4070,2021,7898,256000,80.0,2,2.875,256000,18.81,33.17,4,3,Current,320000.0,320000.0,0,256000
4083,2021,21030,375500,66.0,2,2.125,375500,15.41,19.0,3,3,Current,568939.3939,568939.3939,0,375500
4105,2021,12675,196900,87.0,2,3.0,196900,9.09,34.53,4,4,Current,226321.8391,226321.8391,0,196900
4106,2021,5466,260000,69.0,2,2.625,260000,24.14,29.11,3,3,Current,376811.5942,376811.5942,0,260000
4115,2021,16225,305000,69.0,2,2.25,305000,15.15,22.74,4,5,Current,442028.9855,442028.9855,0,305000
4144,2021,12052,327400,78.0,2,2.5,327400,17.89,33.84,3,4,Current,419743.5897,419743.5897,0,327400
4151,2021,9166,232750,95.0,2,2.75,232750,19.98,44.8,3,4,Current,245000.0,245000.0,0,232750
4187,2021,10320,268909,68.0,2,3.0,268909,10.43,36.13,4,5,Current,395454.4118,395454.4118,0,268909
4255,2021,23217,258000,79.0,2,3.0,258000,9.49,19.55,2,3,Current,326582.2785,326582.2785,0,258000
4316,2021,12682,325000,87.0,2,2.625,325000,15.38,35.36,4,4,Current,373563.2184,373563.2184,0,325000
4338,2021,8815,288000,80.0,2,2.75,288000,23.07,31.87,4,4,Current,360000.0,360000.0,0,288000
4359,2021,15635,210000,80.0,2,2.875,210000,10.2,34.65,3,4,Current,262500.0,262500.0,0,210000
4364,2021,10140,210000,80.0,2,2.625,210000,12.81,27.9,4,4,Current,262500.0,262500.0,0,210000
4375,2021,10085,238000,85.0,2,2.75,238000,14.94,27.66,4,4,Current,280000.0,280000.0,0,238000
4379,2021,10501,302000,79.0,2,3.125,302000,25.41,33.19,4,4,Current,382278.481,382278.481,0,302000
4413,2021,14899,233500,86.0,2,2.75,233500,11.85,47.27,4,4,Current,271511.6279,271511.6279,0,233500
