,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
6356,2021,12040,488781,76.0,2,3.0,488781,22.13,34.19,4,2,Current,643132.8947,643132.8947,0,488781
6362,2021,13308,525000,88.0,2,2.625,525000,33.67,38.12,5,5,Current,596590.9091,596590.9091,0,525000
6442,2021,13614,605000,76.0,2,3.25,605000,27.7,35.77,5,5,Current,796052.6316,796052.6316,0,605000
6447,2021,12198,480000,80.0,2,3.0,480000,19.63,45.95,5,4,Current,600000.0,600000.0,0,480000
6554,2021,16445,660000,80.0,2,3.25,660000,22.22,46.01,5,4,Current,825000.0,825000.0,0,660000
6594,2021,12861,778603,32.0,2,2.75,780000,30.11,41.75,4,4,Current,2437500.0,2437500.0,0,778603
6595,2021,12377,480600,88.0,2,3.25,480600,23.23,39.84,4,5,Current,546136.3636,546136.3636,0,480600
6600,2021,18975,682000,73.0,2,3.125,682000,20.12,49.83,5,5,Current,934246.5753,934246.5753,0,682000
6601,2021,17889,627000,55.0,2,3.125,627000,24.27,45.32,3,4,Current,1140000.0,1140000.0,0,627000
6672,2021,9641,677000,55.0,2,3.25,677000,44.25,46.8,5,5,Current,1230909.091,1230909.091,0,677000
6805,2021,14254,548000,74.0,2,2.875,548000,24.69,34.13,5,5,Current,740540.5405,740540.5405,0,548000
6940,2021,15370,548000,46.0,2,3.25,548000,26.04,42.55,3,3,Current,1191304.348,1191304.348,0,548000
6977,2021,10077,440000,80.0,2,3.25,440000,28.05,38.99,4,5,Current,550000.0,550000.0,0,440000
7024,2021,14899,650000,28.0,2,3.0,650000,30.15,38.85,5,5,Current,2321428.571,2321428.571,0,650000
7095,2021,12139,504000,80.0,2,3.25,504000,23.87,30.26,5,5,Current,630000.0,630000.0,0,504000
7232,2021,10345,444000,80.0,2,3.0,444000,28.63,42.62,5,5,Current,555000.0,555000.0,0,444000
7469,2021,12654,470000,77.0,2,2.75,470000,35.04,44.62,2,3,Current,610389.6104,610389.6104,0,470000
7504,2021,9350,620000,46.0,2,3.375,620000,37.55,40.47,5,5,Current,1347826.087,1347826.087,0,620000
7514,2021,11091,665000,65.0,2,3.25,665000,40.01,43.21,5,5,Current,1023076.923,1023076.923,0,665000
7523,2021,9166,466000,80.0,2,3.0,466000,33.08,43.73,5,5,Current,582500.0,582500.0,0,466000
7621,2021,15503,520000,80.0,2,3.0,520000,19.19,41.83,5,5,Current,650000.0,650000.0,0,520000
7738,2021,12083,541000,44.0,2,3.0,541000,30.49,43.08,4,5,Current,1229545.455,1229545.455,0,541000
7766,2021,10687,415000,31.0,2,2.75,415000,25.55,38.21,5,4,Current,1338709.677,1338709.677,0,415000
7881,2021,11889,636000,80.0,2,2.875,636000,32.2,43.52,4,5,Current,795000.0,795000.0,0,636000
7882,2021,10691,590000,66.0,2,3.375,590000,34.35,40.67,5,5,Current,893939.3939,893939.3939,0,590000
7883,2021,12785,519500,73.0,2,2.875,519500,21.91,40.86,4,4,Current,711643.8356,711643.8356,0,519500
8079,2021,15908,485000,46.0,2,2.375,485000,32.32,43.9,5,5,Current,1054347.826,1054347.826,0,485000
8094,2021,13043,521750,80.0,2,3.25,521750,25.54,36.23,3,5,Current,652187.5,652187.5,0,521750
8286,2021,10463,548250,77.0,2,3.0,548250,27.59,28.84,5,5,Current,712012.987,712012.987,0,548250
8455,2021,9708,632000,80.0,2,3.5,632000,34.43,46.28,5,5,Current,790000.0,790000.0,0,632000
8474,2021,15740,780000,36.0,2,3.25,780000,37.89,49.92,5,5,Current,2166666.667,2166666.667,0,780000
8497,2021,8083,628000,69.0,2,3.25,628000,44.65,44.65,3,5,Current,910144.9275,910144.9275,0,628000
8593,2021,9206,460000,80.0,2,2.875,460000,25.63,46.35,5,5,Current,575000.0,575000.0,0,460000
8718,2021,18871,545000,78.0,2,2.625,545000,30.53,45.48,5,5,Current,698717.9487,698717.9487,0,545000
8880,2021,6972,490000,69.0,2,3.125,490000,43.86,44.26,5,5,Current,710144.9275,710144.9275,0,490000
9050,2021,18058,450000,78.0,2,2.875,450000,21.96,44.36,4,2,Current,576923.0769,576923.0769,0,450000
9075,2021,17022,548200,69.0,2,2.125,548200,26.38,39.95,5,5,Current,794492.7536,794492.7536,0,548200
9131,2021,13768,475008,79.0,2,3.125,475008,21.54,39.48,5,5,Current,601275.9494,601275.9494,0,475008
9342,2021,14790,500000,80.0,2,2.875,500000,17.14,46.0,5,5,Current,625000.0,625000.0,0,500000
9462,2021,18080,542622,70.0,2,2.0,548000,28.79,29.3,5,5,Current,782857.1429,782857.1429,0,542622
9567,2021,20109,514200,88.0,2,3.5,514200,18.43,41.85,3,3,Current,584318.1818,584318.1818,0,514200
9646,2021,11825,488100,71.0,2,3.125,488100,20.67,37.37,3,3,Current,687464.7887,687464.7887,0,488100
9900,2021,13612,548250,96.0,2,3.125,548250,23.38,32.63,4,5,Current,571093.75,571093.75,0,548250
9923,2021,12333,645688,74.0,2,2.99,646800,30.15,45.03,5,5,Current,874054.0541,874054.0541,0,645688
9954,2021,17610,515000,56.0,2,3.25,515000,21.07,34.71,4,5,Current,919642.8571,919642.8571,0,515000
10356,2021,13467,538550,74.0,2,3.25,538550,19.44,36.43,5,4,Current,727770.2703,727770.2703,0,538550
10367,2021,12812,532500,87.0,2,3.25,532500,25.51,26.42,4,4,Current,612068.9655,612068.9655,0,532500
10430,2021,13560,548000,80.0,2,2.99,548000,25.5,31.8,5,5,Current,685000.0,685000.0,0,548000
10641,2021,21512,545000,74.0,2,2.75,545000,19.04,47.32,5,5,Current,736486.4865,736486.4865,0,545000
10647,2021,13498,500000,72.0,2,3.5,500000,22.2,35.48,4,4,Current,694444.4444,694444.4444,0,500000
10805,2021,9528,525000,75.0,2,3.5,525000,31.38,35.32,4,5,Current,700000.0,700000.0,0,525000
11030,2021,12128,471022,64.0,2,3.0,471022,22.15,41.91,5,4,Current,735971.875,735971.875,0,471022
11215,2021,11459,512000,78.0,2,3.25,512000,32.81,35.62,5,5,Current,656410.2564,656410.2564,0,512000
11243,2021,12813,511000,80.0,2,3.125,511000,24.01,40.22,4,3,Current,638750.0,638750.0,0,511000
11283,2021,12374,523248,95.0,3,3.0,523248,33.84,46.13,5,4,Current,550787.3684,550787.3684,0,523248
11378,2021,19305,548250,70.0,2,2.5,548250,21.88,44.26,5,5,Current,783214.2857,783214.2857,0,548250
11416,2021,12050,513000,95.0,2,3.25,513000,24.52,31.4,5,5,Current,540000.0,540000.0,0,513000
11449,2021,15534,430000,58.0,2,3.0,430000,29.8,32.46,3,3,Current,741379.3103,741379.3103,0,430000
11499,2021,13905,459000,80.0,2,3.0,459000,23.7,38.53,4,4,Current,573750.0,573750.0,0,459000
11509,2021,17166,576000,80.0,2,3.125,576000,22.96,32.91,4,5,Current,720000.0,720000.0,0,576000
11606,2021,7538,455000,66.0,2,3.25,455000,35.76,43.74,4,4,Current,689393.9394,689393.9394,0,455000
11608,2021,15416,475000,75.0,2,2.875,475000,23.66,43.4,5,5,Current,633333.3333,633333.3333,0,475000
11637,2021,16017,548000,71.0,2,3.0,548000,23.11,29.8,5,4,Current,771830.9859,771830.9859,0,548000
11720,2021,15991,450000,75.0,2,2.75,450000,32.06,37.26,5,5,Current,600000.0,600000.0,0,450000
11822,2021,16386,513000,95.0,2,3.25,513000,16.44,45.38,4,4,Current,540000.0,540000.0,0,513000
11958,2021,25657,440000,80.0,4,2.875,440000,24.66,49.99,4,5,Current,550000.0,550000.0,0,440000
11981,2021,11500,442500,75.0,2,2.625,442500,34.11,41.55,5,5,Current,590000.0,590000.0,0,442500
12010,2021,11760,480000,80.0,2,2.25,480000,34.93,41.85,5,5,Current,600000.0,600000.0,0,480000
12026,2021,12942,680000,80.0,2,2.875,680000,33.83,43.54,5,5,Current,850000.0,850000.0,0,680000
12343,2021,10984,548000,69.0,2,3.125,548000,23.61,38.37,4,5,Current,794202.8986,794202.8986,0,548000
12429,2021,10585,426300,74.0,2,3.125,426300,29.74,43.39,5,5,Current,576081.0811,576081.0811,0,426300
12496,2021,10209,529000,59.0,2,3.25,529000,33.68,47.57,2,5,Current,896610.1695,896610.1695,0,529000
12643,2021,11558,500000,100.0,2,2.875,500000,21.3,43.33,4,3,Current,500000.0,500000.0,0,500000
12737,2021,13639,525000,59.0,2,2.75,525000,24.84,33.95,5,5,Current,889830.5085,889830.5085,0,525000
12811,2021,13588,510400,69.0,2,2.375,510400,33.61,42.79,3,4,Current,739710.1449,739710.1449,0,510400
12820,2021,10649,548250,74.0,2,2.625,548250,27.28,42.99,5,5,Current,740878.3784,740878.3784,0,548250
12882,2021,16668,607500,90.0,2,3.25,607500,21.47,27.66,4,4,Current,675000.0,675000.0,0,607500
13036,2021,23341,548250,33.0,2,3.0,548250,28.19,28.34,4,5,Current,1661363.636,1661363.636,0,548250
13103,2021,11153,548250,79.0,2,3.25,548250,30.05,33.21,5,5,Current,693987.3418,693987.3418,0,548250
13197,2021,9361,494000,64.0,2,3.375,494000,38.08,40.68,5,5,Current,771875.0,771875.0,0,494000
13308,2021,9990,478125,85.0,2,3.125,478125,29.91,36.76,5,5,Current,562500.0,562500.0,0,478125
13331,2021,12290,548250,76.0,2,3.25,548250,27.36,43.76,5,5,Current,721381.5789,721381.5789,0,548250
13355,2021,14527,450900,90.0,2,3.0,450900,20.37,46.23,4,5,Current,501000.0,501000.0,0,450900
13465,2021,13654,510400,78.0,2,2.75,510400,25.91,39.62,3,4,Current,654358.9744,654358.9744,0,510400
13560,2021,16735,509097,90.0,2,3.0,509097,19.28,41.7,3,5,Current,565663.3333,565663.3333,0,509097
13649,2021,8367,520000,76.0,2,2.875,520000,36.22,36.22,4,5,Current,684210.5263,684210.5263,0,520000
13681,2021,13758,548250,76.0,2,3.5,548250,27.32,41.05,5,4,Current,721381.5789,721381.5789,0,548250
13786,2021,7973,470000,73.0,2,3.0,470000,31.51,37.24,5,5,Current,643835.6164,643835.6164,0,470000
13837,2021,16308,537600,83.0,2,2.875,537600,24.72,43.2,4,4,Current,647710.8434,647710.8434,0,537600
13915,2021,15000,548250,69.0,2,2.375,548250,35.32,41.25,5,5,Current,794565.2174,794565.2174,0,548250
14011,2021,15119,548250,65.0,2,3.125,548250,20.99,37.3,5,2,Current,843461.5385,843461.5385,0,548250
14078,2021,13299,539570,62.0,2,3.25,540000,25.58,44.3,4,4,Current,870967.7419,870967.7419,0,539570
14331,2021,11831,480000,73.0,2,3.125,480000,22.7,41.5,4,5,Current,657534.2466,657534.2466,0,480000
14369,2021,12000,548000,76.0,2,2.375,548000,36.91,48.08,5,5,Current,721052.6316,721052.6316,0,548000
14378,2021,16287,465000,85.0,2,3.25,465000,19.18,48.29,4,4,Current,547058.8235,547058.8235,0,465000
14385,2021,17175,548000,30.0,3,2.625,548000,45.65,47.86,5,5,Current,1826666.667,1826666.667,0,548000
14449,2021,12157,712814,52.0,2,3.19,714000,34.44,44.42,4,4,Current,1373076.923,1373076.923,0,712814
14657,2021,14920,548250,76.0,2,3.375,548250,23.59,46.18,5,4,Current,721381.5789,721381.5789,0,548250
14678,2021,12898,540000,74.0,2,3.0,540000,24.92,46.57,3,4,Current,729729.7297,729729.7297,0,540000
14739,2021,15780,605000,100.0,2,2.875,605000,22.28,35.49,5,5,Current,605000.0,605000.0,0,605000
14780,2021,11509,457800,54.0,2,3.125,457800,23.39,39.15,4,2,Current,847777.7778,847777.7778,0,457800
14943,2021,10291,420000,61.0,2,3.25,420000,25.4,45.22,5,3,Current,688524.5902,688524.5902,0,420000
15058,2021,12547,548250,79.0,2,3.0,548250,29.13,39.29,5,4,Current,693987.3418,693987.3418,0,548250
15073,2021,19141,548250,61.0,2,3.25,548250,20.02,36.79,3,4,Current,898770.4918,898770.4918,0,548250
15287,2021,11250,519145,79.0,2,3.25,520000,24.46,41.36,5,5,Current,658227.8481,658227.8481,0,519145
15321,2021,13566,530000,67.0,2,3.125,530000,20.55,34.22,5,5,Current,791044.7761,791044.7761,0,530000
15379,2021,18535,477000,71.0,2,2.5,477000,19.51,39.65,3,3,Current,671830.9859,671830.9859,0,477000
15409,2021,10815,548250,73.0,2,3.25,548250,28.88,45.18,4,5,Current,751027.3973,751027.3973,0,548250
15516,2021,14840,548250,61.0,2,3.25,548250,23.28,40.46,5,4,Current,898770.4918,898770.4918,0,548250
15555,2021,12930,479920,80.0,2,3.375,479920,20.94,47.2,5,3,Current,599900.0,599900.0,0,479920
15605,2021,13541,548250,78.0,2,2.875,548250,25.64,41.86,5,5,Current,702884.6154,702884.6154,0,548250
15742,2021,14114,548000,73.0,2,3.0,548000,22.94,48.14,5,5,Current,750684.9315,750684.9315,0,548000
15789,2021,18654,548250,64.0,2,3.0,548250,25.83,46.37,5,5,Current,856640.625,856640.625,0,548250
15814,2021,9925,460000,80.0,2,3.5,460000,33.12,49.99,3,5,Current,575000.0,575000.0,0,460000
15845,2021,14183,540000,80.0,2,3.375,540000,24.31,26.51,4,4,Current,675000.0,675000.0,0,540000
15941,2021,15704,617000,37.0,2,3.5,617000,27.7,39.62,5,4,Current,1667567.568,1667567.568,0,617000
15981,2021,12829,548250,70.0,2,2.875,548250,27.2,31.28,5,4,Current,783214.2857,783214.2857,0,548250
16000,2021,11050,437500,72.0,2,3.125,437500,36.49,44.36,5,5,Current,607638.8889,607638.8889,0,437500
16133,2021,7240,505000,69.0,2,3.0,505000,40.39,49.88,5,5,Current,731884.058,731884.058,0,505000
16150,2021,12624,500000,67.0,2,3.125,500000,22.83,39.56,5,5,Current,746268.6567,746268.6567,0,500000
16207,2021,10518,450000,74.0,2,2.875,450000,31.84,48.56,5,5,Current,608108.1081,608108.1081,0,450000
16368,2021,15000,502500,75.0,2,2.99,502500,20.76,35.04,5,5,Current,670000.0,670000.0,0,502500
16387,2021,10642,435000,60.0,2,3.5,435000,39.08,42.37,3,5,Current,725000.0,725000.0,0,435000
16959,2021,10407,548250,76.0,2,3.125,548250,26.83,42.0,5,5,Current,721381.5789,721381.5789,0,548250
17133,2021,15582,493000,73.0,2,2.875,493000,20.0,37.0,5,3,Current,675342.4658,675342.4658,0,493000
17143,2021,13858,499000,63.0,2,3.0,499000,25.0,38.0,3,4,Current,792063.4921,792063.4921,0,499000
17348,2021,13892,510400,74.0,2,2.75,510400,21.0,42.0,5,5,Current,689729.7297,689729.7297,0,510400
17612,2021,13115,480000,46.0,2,2.75,480000,29.0,38.0,5,5,Current,1043478.261,1043478.261,0,480000
17628,2021,15558,548250,80.0,2,2.875,548250,18.0,35.0,4,5,Current,685312.5,685312.5,0,548250
17634,2021,10935,490000,78.0,2,2.75,490000,24.0,34.0,3,5,Current,628205.1282,628205.1282,0,490000
17823,2021,15310,548000,80.0,2,2.75,548000,24.0,42.0,4,4,Current,685000.0,685000.0,0,548000
17837,2021,13267,548250,73.0,2,2.75,548250,23.0,36.0,4,5,Current,751027.3973,751027.3973,0,548250
18185,2021,11909,456000,71.0,2,2.75,456000,27.0,40.0,5,5,Current,642253.5211,642253.5211,0,456000
18192,2021,19328,548250,79.0,2,2.5,548250,23.0,41.0,5,5,Current,693987.3418,693987.3418,0,548250
18343,2021,10328,510000,54.0,2,2.75,510000,38.0,39.0,5,5,Current,944444.4444,944444.4444,0,510000
18435,2021,8865,503000,83.0,2,3.125,503000,32.0,33.0,5,5,Current,606024.0964,606024.0964,0,503000
18517,2021,12040,508000,80.0,2,3.125,508000,26.0,37.0,5,5,Current,635000.0,635000.0,0,508000
18605,2021,7445,507165,80.0,2,3.25,508000,30.0,35.0,5,5,Current,635000.0,635000.0,0,507165
18626,2021,16023,490095,79.0,2,2.75,491000,19.0,40.0,3,5,Current,621518.9873,621518.9873,0,490095
18825,2021,13670,484000,80.0,2,3.125,484000,24.0,43.0,4,4,Current,605000.0,605000.0,0,484000
18919,2021,17007,548250,76.0,2,2.75,548250,29.0,42.0,5,5,Current,721381.5789,721381.5789,0,548250
19047,2021,9181,514040,71.0,2,3.0,514040,37.0,38.0,5,5,Current,724000.0,724000.0,0,514040
19105,2021,10802,463755,80.0,2,3.0,463755,29.0,42.0,5,5,Current,579693.75,579693.75,0,463755
19347,2021,12425,548250,70.0,2,2.99,548250,25.0,25.0,4,4,Current,783214.2857,783214.2857,0,548250
19609,2021,11722,472670,66.0,2,2.875,473500,33.0,41.0,5,5,Current,717424.2424,717424.2424,0,472670
19621,2021,16708,548250,60.0,2,3.0,548250,23.0,28.0,3,4,Current,913750.0,913750.0,0,548250
19902,2021,11114,548250,75.0,2,2.875,548250,30.0,42.0,4,5,Current,731000.0,731000.0,0,548250
19930,2021,11070,508000,80.0,2,3.0,508000,27.0,28.0,5,5,Current,635000.0,635000.0,0,508000
20018,2021,13897,453600,69.0,2,2.375,453600,30.0,38.0,5,5,Current,657391.3043,657391.3043,0,453600
20036,2021,15791,548200,58.0,2,3.125,548200,24.0,33.0,4,4,Current,945172.4138,945172.4138,0,548200
20294,2021,10292,547308,79.0,2,2.99,548250,28.0,28.0,5,5,Current,693987.3418,693987.3418,0,547308
20378,2021,6228,536000,80.0,3,3.0,536000,37.0,41.0,4,4,Current,670000.0,670000.0,0,536000
20425,2021,13749,467000,71.0,2,2.875,467000,22.0,39.0,4,5,Current,657746.4789,657746.4789,0,467000
20431,2021,16021,548250,93.0,2,2.875,548250,20.0,38.0,5,5,Current,589516.129,589516.129,0,548250
20534,2021,19143,548250,46.0,2,3.0,548250,25.0,38.0,5,5,Current,1191847.826,1191847.826,0,548250
20595,2021,10711,548250,71.0,2,2.75,548250,27.0,28.0,5,5,Current,772183.0986,772183.0986,0,548250
20666,2021,8689,510000,76.0,2,3.0,510000,32.0,39.0,4,5,Current,671052.6316,671052.6316,0,510000
20706,2021,9930,511121,80.0,2,3.0,512000,33.0,35.0,5,4,Current,640000.0,640000.0,0,511121
20798,2021,16496,540000,80.0,2,3.0,540000,21.0,40.0,3,4,Current,675000.0,675000.0,0,540000
20846,2021,14369,548250,80.0,2,3.25,548250,23.0,39.0,5,4,Current,685312.5,685312.5,0,548250
20859,2021,17618,548250,80.0,2,3.0,548250,24.0,32.0,5,5,Current,685312.5,685312.5,0,548250
20934,2021,13276,520000,80.0,2,3.125,520000,24.0,36.0,5,5,Current,650000.0,650000.0,0,520000
21024,2021,15477,520000,80.0,2,3.0,520000,19.0,33.0,3,5,Current,650000.0,650000.0,0,520000
21254,2021,15675,519200,80.0,2,2.875,519200,19.0,37.0,5,5,Current,649000.0,649000.0,0,519200
21287,2021,14590,547271,53.0,2,3.0,548250,26.0,32.0,5,5,Current,1034433.962,1034433.962,0,547271
21366,2021,8483,514078,60.0,2,2.75,515000,34.0,34.0,5,5,Current,858333.3333,858333.3333,0,514078
21390,2021,10833,548250,75.0,2,2.75,548250,25.0,25.0,5,5,Current,731000.0,731000.0,0,548250
21411,2021,8502,532084,61.0,2,2.99,533000,36.0,37.0,4,5,Current,873770.4918,873770.4918,0,532084
21415,2021,8841,508145,76.0,2,3.125,509000,30.0,31.0,5,5,Current,669736.8421,669736.8421,0,508145
21432,2021,14185,525000,79.0,2,3.125,525000,24.0,25.0,5,4,Current,664556.962,664556.962,0,525000
21757,2021,9518,535060,73.0,2,2.875,536000,31.0,32.0,5,5,Current,734246.5753,734246.5753,0,535060
21761,2021,14356,548240,79.0,2,2.75,548240,25.0,25.0,5,5,Current,693974.6835,693974.6835,0,548240
