,Year,MonthlyIncome,UPBatAcquisition,LTVRatio,BorrowerCount,InterestRate,OriginationValue,HousingExpenseToIncome,TotalDebtToIncome,B1CreditScore,B2CreditScore,Performance,PropertyValue,CurrentPropertyValue,ValueChange,Price
573,2021,5283,235000,73.0,1,3.0,235000,27.73,34.58,3,9,Current,321917.8082,321917.8082,0,235000
608,2021,4960,173500,75.0,1,2.875,173500,21.04,29.91,4,9,Current,231333.3333,231333.3333,0,173500
615,2021,7251,256700,104.0,1,3.0,256700,21.39,35.75,3,9,Current,246826.9231,246826.9231,0,256700
643,2021,4997,247685,76.0,1,2.625,247732,32.42,38.03,4,9,Current,325963.1579,325963.1579,0,247685
644,2021,5416,222000,68.0,1,2.875,222000,28.0,40.89,3,9,Current,326470.5882,326470.5882,0,222000
666,2021,5949,160000,72.0,1,3.125,160000,21.56,39.97,4,9,Current,222222.2222,222222.2222,0,160000
694,2021,7828,213760,80.0,1,3.0,213760,17.7,26.4,4,9,Current,267200.0,267200.0,0,213760
726,2021,4050,210000,80.0,1,3.375,210000,30.03,44.28,3,9,Current,262500.0,262500.0,0,210000
766,2021,4084,96000,80.0,1,3.0,96000,15.29,44.07,4,9,Current,120000.0,120000.0,0,96000
768,2021,5968,244000,70.0,1,3.125,244000,28.59,35.24,4,9,Current,348571.4286,348571.4286,0,244000
783,2021,6464,200000,76.0,1,3.0,200000,22.98,33.93,4,9,Current,263157.8947,263157.8947,0,200000
787,2021,4523,184500,73.0,1,2.875,184500,27.21,39.28,4,9,Current,252739.726,252739.726,0,184500
814,2021,5161,168100,65.0,1,3.0,168100,22.43,30.82,4,9,Current,258615.3846,258615.3846,0,168100
862,2021,5209,260000,80.0,1,3.125,260000,30.58,34.84,4,9,Current,325000.0,325000.0,0,260000
863,2021,8067,177700,82.0,1,2.875,177700,13.96,46.02,4,9,Current,216707.3171,216707.3171,0,177700
870,2021,6171,172326,70.0,1,3.125,175000,19.18,37.22,4,9,Current,250000.0,250000.0,0,172326
871,2021,6003,170160,75.0,1,3.125,172500,18.87,37.06,4,9,Current,230000.0,230000.0,0,170160
875,2021,5265,200000,88.0,1,2.875,200000,24.44,46.3,4,9,Current,227272.7273,227272.7273,0,200000
879,2021,6600,246568,104.0,1,3.5,246568,23.71,37.79,3,9,Current,237084.6154,237084.6154,0,246568
886,2021,6804,256500,95.0,1,3.0,256500,27.61,33.4,3,9,Current,270000.0,270000.0,0,256500
894,2021,4160,160000,70.0,1,2.875,160000,26.06,31.16,4,9,Current,228571.4286,228571.4286,0,160000
921,2021,6954,255488,79.0,1,3.125,259000,23.88,37.38,3,9,Current,327848.1013,327848.1013,0,255488
936,2021,7710,278000,68.0,1,2.875,278000,23.65,45.96,3,9,Current,408823.5294,408823.5294,0,278000
937,2021,4749,113500,70.0,1,2.875,113500,18.13,33.02,4,9,Current,162142.8571,162142.8571,0,113500
944,2021,5752,151500,73.0,1,2.375,151500,22.63,38.22,4,9,Current,207534.2466,207534.2466,0,151500
971,2021,6411,258000,79.0,1,3.25,258000,23.19,38.52,3,9,Current,326582.2785,326582.2785,0,258000
979,2021,5020,260861,100.0,1,2.99,262000,26.48,48.99,4,9,Current,262000.0,262000.0,0,260861
982,2021,4522,209715,103.0,1,2.875,209715,28.72,39.98,3,9,Current,203606.7961,203606.7961,0,209715
1027,2021,6895,250000,68.0,1,2.875,250000,25.66,49.36,4,9,Current,367647.0588,367647.0588,0,250000
1041,2021,4160,140000,80.0,1,3.125,140000,26.93,41.07,3,9,Current,175000.0,175000.0,0,140000
1057,2021,5777,189000,71.0,1,3.125,189000,20.24,31.23,4,9,Current,266197.1831,266197.1831,0,189000
1123,2021,5888,239384,69.0,1,3.0,240000,28.75,41.27,4,9,Current,347826.087,347826.087,0,239384
1133,2021,7569,225000,61.0,1,3.0,225000,22.95,27.89,3,9,Current,368852.459,368852.459,0,225000
1170,2021,6266,196800,80.0,1,2.875,196800,23.21,23.21,3,9,Current,246000.0,246000.0,0,196800
1171,2021,5079,172000,80.0,1,3.0,172000,29.38,35.09,4,9,Current,215000.0,215000.0,0,172000
1208,2021,3095,121000,63.0,1,3.125,121000,29.83,32.93,3,9,Current,192063.4921,192063.4921,0,121000
1221,2021,8026,245000,78.0,1,3.0,245000,20.58,27.9,3,9,Current,314102.5641,314102.5641,0,245000
1232,2021,4160,130000,75.0,1,2.875,130000,24.66,42.07,4,9,Current,173333.3333,173333.3333,0,130000
1238,2021,4865,250000,71.0,1,2.875,250000,29.53,42.15,3,9,Current,352112.6761,352112.6761,0,250000
1253,2021,4997,257800,80.0,1,2.75,257800,26.88,52.49,2,9,Current,322250.0,322250.0,0,257800
1256,2021,5088,185250,95.0,1,3.0,185250,21.7,33.96,4,9,Current,195000.0,195000.0,0,185250
1301,2021,4154,150000,64.0,1,3.25,150000,21.96,30.16,4,9,Current,234375.0,234375.0,0,150000
1349,2021,4333,172513,76.0,1,3.125,174000,25.21,33.68,4,9,Current,228947.3684,228947.3684,0,172513
1351,2021,5845,172000,79.0,1,3.125,172000,20.04,37.47,4,9,Current,217721.519,217721.519,0,172000
1357,2021,6516,183123,70.0,1,3.125,185000,19.77,40.34,3,9,Current,264285.7143,264285.7143,0,183123
1365,2021,6664,301925,70.0,1,2.875,301925,27.26,47.54,3,9,Current,431321.4286,431321.4286,0,301925
1398,2021,3680,185600,80.0,1,3.375,185600,35.84,45.45,3,9,Current,232000.0,232000.0,0,185600
1406,2021,4577,161500,71.0,1,3.0,161500,27.11,47.12,3,9,Current,227464.7887,227464.7887,0,161500
1415,2021,7836,290000,88.0,1,2.875,290000,23.2,27.71,3,9,Current,329545.4545,329545.4545,0,290000
1428,2021,4243,152000,68.0,1,2.75,152000,27.18,40.51,4,9,Current,223529.4118,223529.4118,0,152000
1460,2021,6707,239200,80.0,1,3.5,239200,25.06,29.46,4,9,Current,299000.0,299000.0,0,239200
1482,2021,4526,140000,64.0,1,3.375,140000,19.5,41.57,4,9,Current,218750.0,218750.0,0,140000
1492,2021,7374,225000,73.0,1,2.875,225000,23.69,34.52,3,9,Current,308219.1781,308219.1781,0,225000
1537,2021,3989,118000,59.0,1,2.75,118000,24.17,44.52,3,9,Current,200000.0,200000.0,0,118000
1538,2021,6854,240000,80.0,1,3.5,240000,23.29,42.49,3,9,Current,300000.0,300000.0,0,240000
1556,2021,3962,181485,90.0,1,3.0,181485,36.93,37.81,4,9,Current,201650.0,201650.0,0,181485
1561,2021,3605,103000,73.0,1,3.125,103000,22.92,35.12,3,9,Current,141095.8904,141095.8904,0,103000
1569,2021,1730,100000,75.0,1,3.5,100000,37.64,37.64,4,9,Current,133333.3333,133333.3333,0,100000
1579,2021,7626,200000,56.0,1,2.625,200000,24.36,40.81,3,9,Current,357142.8571,357142.8571,0,200000
1593,2021,2189,68671,99.0,1,2.625,68671,23.39,38.65,4,9,Current,69364.64646,69364.64646,0,68671
1594,2021,4167,151515,102.0,1,2.625,151515,19.18,39.72,4,9,Current,148544.1176,148544.1176,0,151515
1596,2021,4334,103030,92.0,1,2.875,103030,20.42,30.6,4,9,Current,111989.1304,111989.1304,0,103030
1597,2021,6265,199494,100.0,1,2.625,199494,21.28,33.57,4,9,Current,199494.0,199494.0,0,199494
1608,2021,4432,147222,97.0,1,2.5,147222,20.92,39.6,4,9,Current,151775.2577,151775.2577,0,147222
1611,2021,2535,101606,89.0,1,2.875,101606,29.0,35.72,4,9,Current,114164.0449,114164.0449,0,101606
1613,2021,4336,121262,99.0,1,2.75,121262,19.98,29.38,4,9,Current,122486.8687,122486.8687,0,121262
1616,2021,3517,124200,98.0,1,3.0,124200,26.87,45.42,3,9,Current,126734.6939,126734.6939,0,124200
1644,2021,4610,165000,90.0,1,2.875,165000,24.11,38.79,4,9,Current,183333.3333,183333.3333,0,165000
1646,2021,5850,151500,78.0,1,3.0,151500,17.1,40.92,3,9,Current,194230.7692,194230.7692,0,151500
1650,2021,4362,122500,77.0,1,3.0,122500,17.8,37.15,4,9,Current,159090.9091,159090.9091,0,122500
1655,2021,3761,111500,80.0,1,2.75,111500,17.45,31.57,4,9,Current,139375.0,139375.0,0,111500
1656,2021,3848,221204,91.0,1,2.625,221204,38.57,44.26,2,9,Current,243081.3187,243081.3187,0,221204
1668,2021,4888,144300,78.0,1,3.125,144300,20.73,38.06,4,9,Current,185000.0,185000.0,0,144300
1672,2021,2859,95959,101.0,1,2.875,95959,23.4,24.31,4,9,Current,95008.91089,95008.91089,0,95959
1685,2021,8684,248000,80.0,1,2.5,248000,17.08,45.95,4,9,Current,310000.0,310000.0,0,248000
1693,2021,8109,233000,83.0,1,3.0,233000,21.25,43.89,4,9,Current,280722.8916,280722.8916,0,233000
1715,2021,1741,84000,70.0,1,3.0,84000,34.38,44.13,4,9,Current,120000.0,120000.0,0,84000
1732,2021,5476,249300,69.0,1,3.125,249300,26.1,44.07,3,9,Current,361304.3478,361304.3478,0,249300
1749,2021,4425,227169,95.0,1,2.875,228000,32.98,42.06,4,9,Current,240000.0,240000.0,0,227169
1755,2021,5371,222700,85.0,1,3.0,222700,24.8,25.49,3,9,Current,262000.0,262000.0,0,222700
1760,2021,5878,116000,86.0,1,2.25,116000,25.22,47.04,4,9,Current,134883.7209,134883.7209,0,116000
1766,2021,8422,140000,80.0,1,2.75,140000,14.1,45.47,4,9,Current,175000.0,175000.0,0,140000
1804,2021,7500,279220,87.0,1,2.875,279220,27.26,38.36,3,9,Current,320942.5287,320942.5287,0,279220
1812,2021,2786,140000,69.0,1,3.375,140000,35.83,40.06,3,9,Current,202898.5507,202898.5507,0,140000
1814,2021,5041,166250,95.0,1,2.875,166250,25.52,35.26,3,9,Current,175000.0,175000.0,0,166250
1816,2021,5512,110000,65.0,1,2.375,110000,18.4,34.67,4,9,Current,169230.7692,169230.7692,0,110000
1822,2021,4486,123735,97.0,1,2.375,123735,17.76,37.28,4,9,Current,127561.8557,127561.8557,0,123735
1838,2021,4054,105800,79.0,1,2.375,105800,21.31,26.66,4,9,Current,133924.0506,133924.0506,0,105800
1843,2021,7947,222500,90.0,1,2.875,222500,24.4,39.89,3,9,Current,247222.2222,247222.2222,0,222500
1848,2021,4680,235200,70.0,1,2.75,235200,26.86,36.58,3,9,Current,336000.0,336000.0,0,235200
1856,2021,2042,80000,78.0,1,2.875,80000,26.25,47.16,4,9,Current,102564.1026,102564.1026,0,80000
1875,2021,4370,136400,86.0,1,2.75,136400,24.5,42.04,4,9,Current,158604.6512,158604.6512,0,136400
1887,2021,6941,205000,87.0,1,2.75,205000,19.5,41.25,4,9,Current,235632.1839,235632.1839,0,205000
1901,2021,3174,146148,102.0,1,2.5,146464,27.02,33.69,3,9,Current,143592.1569,143592.1569,0,146148
1906,2021,8963,212795,88.0,1,2.875,213500,19.59,40.96,4,9,Current,242613.6364,242613.6364,0,212795
1912,2021,4337,132363,102.0,1,2.75,132363,19.34,37.17,4,9,Current,129767.6471,129767.6471,0,132363
1913,2021,3597,132323,102.0,1,2.75,132323,21.82,36.08,4,9,Current,129728.4314,129728.4314,0,132323
1926,2021,2167,112500,64.0,1,2.625,112500,31.78,45.39,2,9,Current,175781.25,175781.25,0,112500
1943,2021,2643,85300,69.0,1,2.625,85300,26.2,37.21,4,9,Current,123623.1884,123623.1884,0,85300
2022,2021,2060,74794,95.0,1,2.375,74794,26.04,34.68,4,9,Current,78730.52632,78730.52632,0,74794
2065,2021,4901,256488,78.0,1,2.75,256488,31.3,32.94,4,9,Current,328830.7692,328830.7692,0,256488
2092,2021,7916,230000,79.0,1,2.875,230000,19.56,36.79,4,9,Current,291139.2405,291139.2405,0,230000
2133,2021,4246,171200,80.0,1,2.75,171200,22.59,38.29,4,9,Current,214000.0,214000.0,0,171200
2156,2021,5045,182000,70.0,1,2.625,182000,23.0,39.86,3,9,Current,260000.0,260000.0,0,182000
2180,2021,3222,143792,100.0,1,3.0,144050,26.67,43.96,4,9,Current,144050.0,144050.0,0,143792
2182,2021,6638,199839,99.0,1,2.625,200206,20.54,31.65,3,9,Current,202228.2828,202228.2828,0,199839
2183,2021,3546,145945,103.0,1,3.25,146186,25.24,50.2,3,9,Current,141928.1553,141928.1553,0,145945
2184,2021,3561,140405,99.0,1,2.875,140900,25.81,46.95,2,9,Current,142323.2323,142323.2323,0,140405
2185,2021,6883,259743,99.0,1,2.875,260200,23.31,47.25,3,9,Current,262828.2828,262828.2828,0,259743
2187,2021,3549,178825,97.0,1,2.625,178825,36.3,46.86,3,9,Current,184355.6701,184355.6701,0,178825
2191,2021,6190,319087,86.0,1,2.75,319087,28.52,54.37,3,9,Current,371031.3953,371031.3953,0,319087
2192,2021,2392,70695,99.0,1,2.875,70695,25.84,37.08,3,9,Current,71409.09091,71409.09091,0,70695
2193,2021,2877,122760,103.0,1,2.75,122760,26.56,31.23,4,9,Current,119184.466,119184.466,0,122760
2198,2021,5293,180000,62.0,1,2.5,180000,25.22,40.39,4,9,Current,290322.5806,290322.5806,0,180000
2233,2021,5401,226800,90.0,1,3.25,226800,27.81,31.09,4,9,Current,252000.0,252000.0,0,226800
2239,2021,5746,148000,63.0,1,2.375,148000,27.41,37.13,4,9,Current,234920.6349,234920.6349,0,148000
2240,2021,3234,168150,95.0,1,3.375,168150,29.6,42.92,4,9,Current,177000.0,177000.0,0,168150
2243,2021,7083,176800,78.0,1,2.875,176800,21.62,48.33,4,9,Current,226666.6667,226666.6667,0,176800
2253,2021,9715,159800,75.0,1,2.75,159800,21.43,42.07,3,9,Current,213066.6667,213066.6667,0,159800
2265,2021,4459,198000,71.0,1,3.0,198000,36.29,38.53,4,9,Current,278873.2394,278873.2394,0,198000
2267,2021,8154,218500,85.0,1,2.75,218500,23.97,27.67,4,9,Current,257058.8235,257058.8235,0,218500
2268,2021,3983,133600,80.0,1,2.625,133600,23.71,46.68,4,9,Current,167000.0,167000.0,0,133600
2282,2021,3553,212000,80.0,1,2.625,212000,36.93,38.5,4,9,Current,265000.0,265000.0,0,212000
2292,2021,4925,133000,95.0,1,2.875,133000,18.74,40.91,4,9,Current,140000.0,140000.0,0,133000
2308,2021,4611,175000,82.0,1,2.375,175000,20.41,48.58,4,9,Current,213414.6341,213414.6341,0,175000
2328,2021,6242,231508,68.0,1,2.875,231508,21.34,26.31,4,9,Current,340452.9412,340452.9412,0,231508
2333,2021,3380,122500,95.0,1,2.875,122500,24.29,29.09,3,9,Current,128947.3684,128947.3684,0,122500
2340,2021,7579,237400,78.0,1,3.125,237400,26.54,31.65,4,9,Current,304358.9744,304358.9744,0,237400
2348,2021,7366,200000,72.0,1,2.5,200000,16.98,38.02,4,9,Current,277777.7778,277777.7778,0,200000
2357,2021,2681,80000,102.0,1,2.75,80000,19.85,32.23,4,9,Current,78431.37255,78431.37255,0,80000
2374,2021,2559,56000,80.0,1,2.625,56000,19.68,37.22,4,9,Current,70000.0,70000.0,0,56000
2376,2021,3315,104000,80.0,1,2.75,104000,23.36,35.97,3,9,Current,130000.0,130000.0,0,104000
2378,2021,8718,220000,85.0,1,2.875,220000,18.25,29.56,4,9,Current,258823.5294,258823.5294,0,220000
2384,2021,3333,150393,67.0,1,2.5,150393,30.02,37.73,4,9,Current,224467.1642,224467.1642,0,150393
2387,2021,6222,148000,80.0,1,2.75,148000,14.26,34.86,4,9,Current,185000.0,185000.0,0,148000
2412,2021,6096,159600,95.0,1,2.75,159600,17.31,30.42,4,9,Current,168000.0,168000.0,0,159600
2420,2021,2622,172887,103.0,1,2.625,172887,39.59,47.22,2,9,Current,167851.4563,167851.4563,0,172887
2431,2021,4833,172000,80.0,1,2.625,172000,21.44,32.92,3,9,Current,215000.0,215000.0,0,172000
2450,2021,2470,62342,65.0,1,2.0,62342,26.28,26.28,4,9,Current,95910.76923,95910.76923,0,62342
2478,2021,4500,131795,86.0,1,2.5,131795,19.47,32.65,4,9,Current,153250.0,153250.0,0,131795
2484,2021,3466,101250,90.0,1,2.625,101250,20.37,30.96,4,9,Current,112500.0,112500.0,0,101250
2493,2021,3137,85800,101.0,1,2.25,85800,17.17,35.15,4,9,Current,84950.49505,84950.49505,0,85800
2500,2021,2600,83616,100.0,1,2.625,83616,23.58,38.89,4,9,Current,83616.0,83616.0,0,83616
2505,2021,4389,235000,76.0,1,2.75,235000,36.37,37.16,4,9,Current,309210.5263,309210.5263,0,235000
2520,2021,4531,118749,95.0,1,2.75,118749,18.61,39.36,3,9,Current,124998.9474,124998.9474,0,118749
2527,2021,4001,141170,95.0,1,2.75,141170,25.37,42.19,3,9,Current,148600.0,148600.0,0,141170
2543,2021,4357,98000,70.0,1,2.5,98000,23.31,37.77,4,9,Current,140000.0,140000.0,0,98000
2548,2021,3388,150477,92.0,1,3.0,150477,25.46,37.06,4,9,Current,163561.9565,163561.9565,0,150477
2556,2021,8010,170000,85.0,1,2.5,170000,21.49,26.97,4,9,Current,200000.0,200000.0,0,170000
2558,2021,7333,173215,94.0,1,2.0,173215,24.3,37.16,4,9,Current,184271.2766,184271.2766,0,173215
2572,2021,2735,120000,69.0,1,3.0,120000,31.67,43.66,3,9,Current,173913.0435,173913.0435,0,120000
2573,2021,7619,180500,74.0,1,3.0,180500,13.83,35.46,4,9,Current,243918.9189,243918.9189,0,180500
2575,2021,3758,165750,85.0,1,2.875,165750,34.29,38.39,3,9,Current,195000.0,195000.0,0,165750
2609,2021,4951,165000,83.0,1,3.125,165000,22.69,33.32,4,9,Current,198795.1807,198795.1807,0,165000
2610,2021,6875,178125,95.0,1,3.0,178125,20.25,38.84,4,9,Current,187500.0,187500.0,0,178125
2628,2021,6606,196000,80.0,1,2.875,196000,18.14,31.29,4,9,Current,245000.0,245000.0,0,196000
2635,2021,7323,330000,74.0,1,2.75,330000,31.35,38.91,3,9,Current,445945.9459,445945.9459,0,330000
2651,2021,2947,148000,80.0,1,2.875,148000,32.24,32.24,3,9,Current,185000.0,185000.0,0,148000
2652,2021,4334,179530,68.0,1,2.875,179530,30.21,38.85,4,9,Current,264014.7059,264014.7059,0,179530
2662,2021,3522,125100,76.0,1,3.125,125100,25.22,41.2,3,9,Current,164605.2632,164605.2632,0,125100
2675,2021,3999,123737,100.0,1,2.625,123737,21.84,35.79,4,9,Current,123737.0,123737.0,0,123737
2694,2021,7250,192000,80.0,1,2.125,192000,22.09,30.06,3,9,Current,240000.0,240000.0,0,192000
2711,2021,4102,75000,79.0,1,2.375,75000,17.11,36.25,4,9,Current,94936.70886,94936.70886,0,75000
2735,2021,2409,93200,103.0,1,3.0,93200,23.82,35.56,3,9,Current,90485.43689,90485.43689,0,93200
2746,2021,5354,165000,87.0,2,2.875,165000,21.89,28.2,4,9,Current,189655.1724,189655.1724,0,165000
2749,2021,3785,119200,80.0,1,2.875,119200,19.08,40.82,4,9,Current,149000.0,149000.0,0,119200
2750,2021,5529,135800,80.0,1,2.125,135800,20.99,44.36,4,9,Current,169750.0,169750.0,0,135800
2766,2021,7602,194310,100.0,1,2.75,194310,16.36,31.08,4,9,Current,194310.0,194310.0,0,194310
2776,2021,2679,78375,95.0,1,2.625,78375,23.52,24.3,4,9,Current,82500.0,82500.0,0,78375
2816,2021,8155,174800,73.0,1,2.875,174800,25.89,34.18,3,9,Current,239452.0548,239452.0548,0,174800
2825,2021,4474,211000,80.0,1,2.625,211000,22.01,45.74,4,9,Current,263750.0,263750.0,0,211000
2855,2021,8103,172000,61.0,1,2.5,172000,17.75,38.25,3,9,Current,281967.2131,281967.2131,0,172000
2857,2021,7092,239300,80.0,1,3.125,239300,22.1,31.43,3,9,Current,299125.0,299125.0,0,239300
2864,2021,3416,111750,75.0,1,3.125,111750,24.04,41.02,4,9,Current,149000.0,149000.0,0,111750
2888,2021,5960,265300,79.0,1,2.875,265300,27.96,42.9,3,9,Current,335822.7848,335822.7848,0,265300
2896,2021,4703,187200,80.0,1,2.875,187200,29.23,43.18,3,9,Current,234000.0,234000.0,0,187200
2898,2021,5663,146200,52.0,1,2.75,146200,23.84,36.54,3,9,Current,281153.8462,281153.8462,0,146200
2901,2021,6595,173950,54.0,1,2.875,173950,24.01,40.05,3,9,Current,322129.6296,322129.6296,0,173950
2932,2021,5782,204250,95.0,1,2.5,204250,21.76,33.83,4,9,Current,215000.0,215000.0,0,204250
2935,2021,4241,147250,95.0,1,2.625,147250,25.47,37.21,4,9,Current,155000.0,155000.0,0,147250
2938,2021,4428,177223,99.0,1,2.625,177223,30.54,53.84,3,9,Current,179013.1313,179013.1313,0,177223
2982,2021,5893,150000,90.0,1,2.375,150000,25.48,33.4,3,9,Current,166666.6667,166666.6667,0,150000
2983,2021,6379,208800,80.0,1,2.625,208800,23.17,41.72,3,9,Current,261000.0,261000.0,0,208800
2992,2021,2399,114000,84.0,1,2.25,114000,27.25,59.01,3,9,Current,135714.2857,135714.2857,0,114000
3000,2021,3950,73333,103.0,1,2.5,73333,16.46,39.47,4,9,Current,71197.08738,71197.08738,0,73333
3015,2021,6728,181572,91.0,1,2.5,181572,25.21,45.75,2,9,Current,199529.6703,199529.6703,0,181572
3020,2021,5012,181600,80.0,1,2.0,181600,25.68,30.63,4,9,Current,227000.0,227000.0,0,181600
3032,2021,3450,68800,80.0,1,2.875,68800,24.84,32.32,3,9,Current,86000.0,86000.0,0,68800
3041,2021,2411,95752,99.0,1,2.5,95959,23.74,27.93,3,9,Current,96928.28283,96928.28283,0,95752
3047,2021,2800,135000,73.0,1,3.0,135000,36.97,39.54,3,9,Current,184931.5068,184931.5068,0,135000
3060,2021,7293,232750,95.0,1,2.625,232750,21.27,36.75,4,9,Current,245000.0,245000.0,0,232750
3061,2021,2600,105050,101.0,1,2.5,105050,28.35,40.39,3,9,Current,104009.901,104009.901,0,105050
3070,2021,2981,98270,97.0,1,2.75,98270,24.83,45.0,3,9,Current,101309.2784,101309.2784,0,98270
3079,2021,4463,180000,60.0,1,2.625,180000,35.04,35.04,2,9,Current,300000.0,300000.0,0,180000
3100,2021,6295,250000,75.0,1,2.875,250000,30.57,44.2,4,9,Current,333333.3333,333333.3333,0,250000
3108,2021,3051,95441,96.0,1,3.125,95441,25.8,40.49,3,9,Current,99417.70833,99417.70833,0,95441
3147,2021,5392,186000,60.0,1,2.5,186000,27.17,27.63,4,9,Current,310000.0,310000.0,0,186000
3160,2021,1978,98950,94.0,1,2.625,98950,28.01,35.9,3,9,Current,105265.9574,105265.9574,0,98950
3191,2021,5136,223000,83.0,1,2.875,223000,30.51,36.16,4,9,Current,268674.6988,268674.6988,0,223000
3192,2021,5689,158000,84.0,1,3.0,158000,18.25,38.52,4,9,Current,188095.2381,188095.2381,0,158000
3196,2021,3754,93638,99.0,1,2.5,93638,15.32,37.22,4,9,Current,94583.83838,94583.83838,0,93638
3207,2021,4154,136000,85.0,1,2.875,136000,24.88,38.27,3,9,Current,160000.0,160000.0,0,136000
3210,2021,4096,123500,95.0,1,2.875,123500,24.03,37.99,4,9,Current,130000.0,130000.0,0,123500
3216,2021,4894,137800,71.0,1,2.625,137800,23.93,38.58,3,9,Current,194084.507,194084.507,0,137800
3223,2021,8333,240000,74.0,1,2.625,240000,26.84,48.51,4,9,Current,324324.3243,324324.3243,0,240000
3249,2021,2046,80130,95.0,1,2.75,80130,25.27,40.83,4,9,Current,84347.36842,84347.36842,0,80130
3310,2021,6567,199500,95.0,1,2.875,199500,20.12,26.91,4,9,Current,210000.0,210000.0,0,199500
3332,2021,3475,113500,64.0,1,3.0,113500,23.57,35.77,4,9,Current,177343.75,177343.75,0,113500
3357,2021,5258,260000,80.0,1,2.875,260000,31.21,38.08,4,9,Current,325000.0,325000.0,0,260000
3376,2021,2525,83000,71.0,1,3.0,83000,24.24,37.11,4,9,Current,116901.4085,116901.4085,0,83000
3382,2021,5513,116500,67.0,1,2.5,116500,21.71,39.6,4,9,Current,173880.597,173880.597,0,116500
